Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	131	106	75	76	54	35	0.519037	0.65578	3.19191e-06	6.14968e-06
2	106	84	78	81	54	39	0.492835	0.70758	3.27462e-06	6.64445e-06
3	146	121	75	75	60	22	0.55811	0.5832	3.01519e-06	5.4025e-06
4	113	80	50	52	41	14	0.671689	0.39796	2.47124e-06	3.67914e-06
5	115	90	77	81	56	37	0.497888	0.69738	3.25528e-06	6.53818e-06
6	126	96	54	55	43	16	0.652464	0.427	2.58033e-06	3.95475e-06
7	115	83	59	59	39	30	0.592432	0.52352	2.91737e-06	4.9244e-06
8	99	77	61	63	45	24	0.595687	0.51804	2.878e-06	4.8314e-06
9	92	76	42	42	31	14	0.715224	0.33516	2.22768e-06	3.11466e-06
10	139	108	83	89	56	47	0.449949	0.79862	3.38411e-06	7.5211e-06
11	123	92	79	83	59	44	0.474431	0.74564	3.33193e-06	7.02301e-06
12	112	91	83	86	64	29	0.50259	0.68798	3.21424e-06	6.39536e-06
13	114	94	94	94	65	44	0.442763	0.81472	3.38445e-06	7.64394e-06
14	110	81	50	52	34	45	0.573464	0.55606	3.05442e-06	5.32627e-06
15	120	89	52	56	43	16	0.648379	0.43328	2.60078e-06	4.0112e-06
16	120	89	86	89	61	37	0.473492	0.74762	3.3096e-06	6.98976e-06
17	126	107	57	57	49	8	0.671152	0.39876	2.44472e-06	3.64258e-06
18	114	90	63	63	50	17	0.617337	0.48234	2.75299e-06	4.45946e-06
19	135	107	93	93	72	25	0.490888	0.71154	3.22904e-06	6.57796e-06
20	108	79	70	72	47	34	0.534962	0.62556	3.14063e-06	5.87076e-06
21	118	93	86	86	59	52	0.446963	0.80528	3.4047e-06	7.61742e-06
22	115	82	57	57	41	20	0.631309	0.45996	2.70211e-06	4.28018e-06
23	124	98	83	86	63	30	0.500034	0.69308	3.22446e-06	6.44849e-06
24	121	105	65	67	49	20	0.592882	0.52276	2.87231e-06	4.84465e-06
25	126	93	79	82	55	38	0.492254	0.70876	3.27239e-06	6.64776e-06
26	127	108	110	112	73	66	0.353469	1.03996	3.47422e-06	9.82892e-06
27	99	78	82	89	58	53	0.43639	0.82922	3.42125e-06	7.8399e-06
28	137	107	82	84	62	33	0.498665	0.69582	3.23883e-06	6.49499e-06
29	110	88	59	62	46	23	0.602505	0.50666	2.84492e-06	4.72181e-06
30	123	101	51	52	40	17	0.66149	0.41326	2.53916e-06	3.83854e-06
31	116	89	82	86	62	34	0.489936	0.71348	3.26348e-06	6.66102e-06
32	120	99	72	74	59	21	0.564497	0.57182	2.98784e-06	5.29292e-06
33	117	87	73	77	52	42	0.497699	0.69776	3.27389e-06	6.57806e-06
34	100	84	52	52	43	13	0.675123	0.39286	2.448e-06	3.62601e-06
35	120	91	63	64	49	25	0.588946	0.52942	2.90997e-06	4.94098e-06
36	109	81	43	43	37	7	0.736578	0.30574	2.06181e-06	2.79918e-06
37	123	101	72	72	50	34	0.534962	0.62556	3.14063e-06	5.87076e-06
38	111	85	72	72	54	21	0.571632	0.55926	2.96107e-06	5.18002e-06
39	129	95	72	72	56	18	0.580445	0.54396	2.9142e-06	5.02062e-06
40	117	92	97	100	69	43	0.428571	0.8473	3.39834e-06	7.92949e-06
41	126	102	88	91	60	59	0.417956	0.87238	3.45716e-06	8.27159e-06
42	123	95	57	57	39	30	0.599919	0.51096	2.88652e-06	4.81151e-06
43	148	121	92	97	65	47	0.427902	0.84886	3.41153e-06	7.97268e-06
44	129	95	89	92	74	21	0.504161	0.68486	3.18074e-06	6.30898e-06
45	103	74	67	69	51	30	0.556371	0.58632	3.05385e-06	5.48888e-06
