Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut	SiDom
Si	28	14	100	142.591	2	1000	0	25.252	19.705	66.003	72.741	33.569	130.46	0.384182	1.12216	3.08247e-06	1.10378e-05	0.4
Si	28	14	100	142.591	4	1000	0	50.455	39.347	132.042	145.925	66.64	268.777	0.145268	2.28717	2.35131e-06	2.25181e-05	0.4
Si	28	14	200	87.8714	0.5	1000	0	9.719	7.586	16.104	17.206	9.451	18.919	0.828331	0.204541	1.38786e-06	1.97646e-06	0.4
Si	28	14	200	87.8714	1	1000	0	20.548	15.987	33.918	36.186	19.92	39.445	0.672035	0.428418	2.38975e-06	4.13845e-06	0.4
Si	28	14	200	87.8714	2	1000	0	40.872	31.878	67.703	72.154	39.631	78.457	0.453264	0.853258	3.2086e-06	8.24159e-06	0.4
Si	28	14	200	87.8714	4	1000	0	81.982	64.096	137.266	146.479	79.733	163.748	0.197849	1.755	2.85693e-06	1.69688e-05	0.4
Si	28	14	400	59.3104	0.5	1000	0	15.149	11.741	16.813	17.615	11.066	12.7	0.844866	0.175392	1.30042e-06	1.66912e-06	0.4
Si	28	14	400	59.3104	1	1000	0	30.322	23.654	34.075	35.709	22.413	25.518	0.711451	0.354394	2.20979e-06	3.37154e-06	0.4
Si	28	14	400	59.3104	2	1000	0	60.7	47.423	68.057	71.369	44.686	51.342	0.505725	0.710042	3.14509e-06	6.75657e-06	0.4
Si	28	14	400	59.3104	4	1000	0	121.633	95.314	138.97	145.622	89.317	111.616	0.240906	1.48375	3.13319e-06	1.41505e-05	0.4
Si	28	14	800	45.6341	0.5	1000	0	19.616	15.263	16.35	16.969	11.549	9.002	0.862052	0.152476	1.17214e-06	1.43616e-06	0.4
Si	28	14	800	45.6341	1	1000	0	39.418	30.725	33.44	34.668	23.696	18.964	0.736835	0.314431	2.05795e-06	2.96454e-06	0.4
Si	28	14	800	45.6341	2	1000	0	79.02	61.738	68.114	70.672	47.943	39.384	0.534967	0.644679	3.06024e-06	6.08186e-06	0.4
Si	28	14	800	45.6341	4	1000	0	158.244	124.158	138.006	143.317	95.833	83.461	0.276495	1.32568	3.25307e-06	1.25245e-05	0.4
Si	28	14	1000	43.272	0.5	1000	0	20.773	16.189	16.204	16.793	11.708	8.407	0.865311	0.148336	1.14647e-06	1.39462e-06	0.4
Si	28	14	1000	43.272	1	1000	0	41.604	32.44	33.264	34.457	23.809	17.766	0.741524	0.306997	2.03049e-06	2.88898e-06	0.4
Si	28	14	1000	43.272	2	1000	0	83.379	65.154	67.584	70.047	48.097	36.906	0.542782	0.628116	3.03452e-06	5.91492e-06	0.4
Si	28	14	1000	43.272	4	1000	0	166.736	130.892	134.666	139.587	95.234	74.758	0.294372	1.25787	3.29406e-06	1.18515e-05	0.4
Si	28	14	1600	40.544	0.5	1000	0	22.202	17.289	15.579	16.131	11.43	7.646	0.871966	0.140297	1.09376e-06	1.31681e-06	0.4
Si	28	14	1600	40.544	1	1000	0	44.321	34.581	31.628	32.728	23.293	14.978	0.758877	0.28192	1.91953e-06	2.64325e-06	0.4
Si	28	14	1600	40.544	2	1000	0	89.109	69.622	63.855	66.006	46.47	31.573	0.570011	0.57554	2.93512e-06	5.40346e-06	0.4
Si	28	14	1600	40.544	4	1000	0	177.954	139.63	127.484	131.758	92.289	64.236	0.323642	1.15504	3.3463e-06	1.08505e-05	0.4
Ar	40	18	10	1280.96	0.5	1000	0	0.702	0.499	7.888	14.921	2.665	320.612	0.847683	1.72882	3.1957e-07	1.78774e-05	0.4
Ar	40	18	10	1280.96	1	1000	0	1.395	0.96	13.873	25.652	4.615	520.388	0.747253	2.81507	4.74128e-07	2.90979e-05	0.4
Ar	40	18	10	1280.96	2	1000	0	2.808	1.975	29.878	55.45	9.732	1069.47	0.55817	5.80254	6.38016e-07	5.99546e-05	0.4
Ar	40	18	10	1280.96	4	1000	0	5.552	4.14	70.364	133.593	22.269	2691.07	0.262267	14.5634	6.41584e-07	0.000150526	0.4
Ar	40	18	50	400.225	0.5	1000	0	2.218	1.522	11.1	13.868	4.887	65.145	0.802513	0.419331	9.74989e-07	4.24418e-06	0.4
Ar	40	18	50	400.225	1	1000	0	4.459	3.261	25.56	32.432	10.644	171.763	0.597115	1.07966	1.6604e-06	1.0957e-05	0.4
Ar	40	18	50	400.225	2	1000	0	8.638	6.696	54.618	69.619	22.345	366.073	0.3269	2.30418	1.98578e-06	2.33805e-05	0.4
Ar	40	18	50	400.225	4	1000	0	18.041	13.99	114.698	145.655	46.74	758.365	0.0992455	4.78237	1.21045e-06	4.85162e-05	0.4
Ar	40	18	100	235.564	0.5	1000	0	3.833	2.746	14.413	16.698	6.667	49.768	0.780071	0.35868	1.37804e-06	3.58689e-06	0.4
Ar	40	18	100	235.564	1	1000	0	7.439	5.712	30.592	35.497	14.144	102.854	0.585999	0.747477	2.27834e-06	7.46868e-06	0.4
Ar	40	18	100	235.564	2	1000	0	15.29	11.831	62.849	72.766	28.589	213.294	0.329854	1.54477	2.65616e-06	1.54405e-05	0.4
Ar	40	18	100	235.564	4	1000	0	30.518	23.773	124.631	144.218	56.743	425.025	0.113399	3.07332	1.78327e-06	3.07237e-05	0.4
Ar	40	18	200	145.249	0.5	1000	0	6.121	4.631	16.081	17.667	8.334	30.573	0.795822	0.266871	1.52543e-06	2.6217e-06	0.4
Ar	40	18	200	145.249	1	1000	0	12.423	9.588	32.244	35.372	16.878	59.874	0.634643	0.527494	2.43485e-06	5.17796e-06	0.4
Ar	40	18	200	145.249	2	1000	0	24.751	19.316	65.463	71.787	34.009	125.168	0.39208	1.08918	3.10421e-06	1.07028e-05	0.4
Ar	40	18	200	145.249	4	1000	0	49.492	38.569	132.405	145.246	68.472	254.984	0.1511	2.21256	2.40962e-06	2.17469e-05	0.4
Ar	40	18	400	98.0434	0.5	1000	0	8.8	6.855	15.713	16.743	9.165	18.822	0.831194	0.201138	1.36408e-06	1.94518e-06	0.4
Ar	40	18	400	98.0434	1	1000	0	18.251	14.179	32.828	35.055	19.208	39.073	0.678955	0.419418	2.33979e-06	4.05484e-06	0.4
Ar	40	18	400	98.0434	2	1000	0	36.691	28.583	67.098	71.56	39.093	82.19	0.450273	0.868566	3.19496e-06	8.40641e-06	0.4
Ar	40	18	400	98.0434	4	1000	0	73.515	57.486	135.38	144.635	78.052	170.289	0.196652	1.77678	2.83432e-06	1.72123e-05	0.4
Ar	40	18	800	75.4359	0.5	1000	0	11.214	8.787	16.094	16.986	10.164	14.543	0.842666	0.180841	1.30505e-06	1.73154e-06	0.4
Ar	40	18	800	75.4359	1	1000	0	23.851	18.586	32.853	34.576	20.971	29.139	0.707583	0.365746	2.21115e-06	3.49998e-06	0.4
Ar	40	18	800	75.4359	2	1000	0	47.62	37.115	66.563	69.945	42.047	59.414	0.494985	0.742266	3.15246e-06	7.10508e-06	0.4
Ar	40	18	800	75.4359	4	1000	0	95.66	74.879	134.877	141.822	84.483	124.025	0.236246	1.52317	3.09052e-06	1.45954e-05	0.4
Ar	40	18	1000	71.5312	0.5	1000	0	12.568	9.728	16.004	16.79	10.351	13.4	0.847633	0.173781	1.27059e-06	1.65974e-06	0.4
Ar	40	18	1000	71.5312	1	1000	0	25.093	19.569	32.602	34.196	20.935	27.663	0.713019	0.355832	2.18665e-06	3.40011e-06	0.4
Ar	40	18	1000	71.5312	2	1000	0	50.327	39.209	65.828	69	42.181	55.282	0.505404	0.715258	3.1388e-06	6.83219e-06	0.4
Ar	40	18	1000	71.5312	4	1000	0	100.886	78.987	132.894	139.428	84.661	113.901	0.250526	1.4565	3.14421e-06	1.39223e-05	0.4
Ar	40	18	1600	67.0217	0.5	1000	0	13.418	10.388	15.137	15.803	10.084	11.123	0.860926	0.15597	1.17509e-06	1.48304e-06	0.4
Ar	40	18	1600	67.0217	1	1000	0	26.787	20.885	31.162	32.636	20.734	22.83	0.734612	0.321387	2.06337e-06	3.05525e-06	0.4
Ar	40	18	1600	67.0217	2	1000	0	53.714	41.912	62.307	65.037	41.227	46.344	0.539026	0.644787	3.03233e-06	6.13359e-06	0.4
Ar	40	18	1600	67.0217	4	1000	0	107.58	84.224	126.123	131.714	82.538	95.971	0.282815	1.31662	3.25741e-06	1.25342e-05	0.4
Ti	48	22	10	1799.78	0.5	1000	0	0.504	0.369	7.793	16.014	2.58	489.436	0.870669	2.59669	2.07686e-07	2.69093e-05	0.4
Ti	48	22	10	1799.78	1	1000	0	1.001	0.679	12.484	25.469	4.249	730.421	0.793699	3.88509	3.1032e-07	4.02473e-05	0.4
Ti	48	22	10	1799.78	2	1000	0	1.971	1.355	26.258	53.859	8.593	1478.4	0.629957	7.87809	4.76848e-07	8.15925e-05	0.4
Ti	48	22	10	1799.78	4	1000	0	3.983	2.845	58.436	123.78	18.954	3504.32	0.378733	18.6494	5.25918e-07	0.000193183	0.4
Ti	48	22	50	593.741	0.5	1000	0	1.505	1.027	10.713	14.491	4.606	108.662	0.80048	0.64518	7.45434e-07	6.59154e-06	0.4
Ti	48	22	50	593.741	1	1000	0	3.037	2.135	22.912	31.39	9.608	236.614	0.63563	1.40386	1.13757e-06	1.43439e-05	0.4
Ti	48	22	50	593.741	2	1000	0	5.996	4.534	51.967	71.867	20.574	570.764	0.347832	3.36222	1.4624e-06	3.43832e-05	0.4
Ti	48	22	50	593.741	4	1000	0	12.105	9.379	104.946	144.615	42.099	1109.21	0.117302	6.56517	1.04428e-06	6.70993e-05	0.4
Ti	48	22	100	351.411	0.5	1000	0	2.54	1.757	11.703	14.043	5.449	52.845	0.801707	0.3577	1.13471e-06	3.60052e-06	0.4
Ti	48	22	100	351.411	1	1000	0	5.066	3.766	27.995	34.142	12.203	143.606	0.593529	0.946802	1.83272e-06	9.55748e-06	0.4
Ti	48	22	100	351.411	2	1000	0	9.72	7.586	57.017	69.511	24.694	294.9	0.337874	1.94052	2.23117e-06	1.95927e-05	0.4
Ti	48	22	100	351.411	4	1000	0	20.56	15.999	119.675	146.125	51.467	632.564	0.102089	4.14374	1.35612e-06	4.18586e-05	0.4
Ti	48	22	200	216.938	0.5	1000	0	4.124	2.991	14.304	16.182	6.924	41.061	0.793598	0.311034	1.39003e-06	3.09514e-06	0.4
Ti	48	22	200	216.938	1	1000	0	8.013	6.196	31.102	35.32	14.979	87.712	0.602909	0.669141	2.3241e-06	6.65415e-06	0.4
Ti	48	22	200	216.938	2	1000	0	16.627	12.887	63.569	72.1	30.547	181.559	0.350613	1.37874	2.79088e-06	1.37167e-05	0.4
Ti	48	22	200	216.938	4	1000	0	33.084	25.75	126.904	143.744	60.664	364.816	0.124509	2.76327	1.96951e-06	2.74978e-05	0.4
Ti	48	22	400	146.457	0.5	1000	0	6.079	4.597	16.083	17.51	8.53	29.022	0.801326	0.257975	1.49663e-06	2.53043e-06	0.4
Ti	48	22	400	146.457	1	1000	0	12.295	9.5	32.259	35.184	17.25	56.359	0.644876	0.508386	2.39208e-06	4.98059e-06	0.4
Ti	48	22	400	146.457	2	1000	0	24.503	19.112	64.766	70.757	34.45	117.297	0.407612	1.04257	3.08748e-06	1.02264e-05	0.4
Ti	48	22	400	146.457	4	1000	0	49.118	38.297	131.828	143.972	69.044	246.622	0.157718	2.16192	2.45749e-06	2.12307e-05	0.4
Ti	48	22	800	112.688	0.5	1000	0	7.741	5.951	15.909	16.955	9.253	20.665	0.825832	0.211869	1.38257e-06	2.05507e-06	0.4
Ti	48	22	800	112.688	1	1000	0	15.907	12.335	32.034	34.217	18.742	39.873	0.682632	0.418235	2.29907e-06	4.05005e-06	0.4
Ti	48	22	800	112.688	2	1000	0	31.949	24.888	65.42	69.893	37.879	84.43	0.452511	0.869521	3.16726e-06	8.43133e-06	0.4
Ti	48	22	800	112.688	4	1000	0	63.784	49.862	131.949	141.093	75.649	174.014	0.199387	1.77354	2.83208e-06	1.72103e-05	0.4
Ti	48	22	1000	106.855	0.5	1000	0	8.119	6.266	15.575	16.552	9.198	18.175	0.834508	0.196639	1.34015e-06	1.90002e-06	0.4
Ti	48	22	1000	106.855	1	1000	0	16.896	13.103	32.299	34.364	19.04	39.35	0.683599	0.416491	2.29472e-06	4.03056e-06	0.4
Ti	48	22	1000	106.855	2	1000	0	33.635	26.233	64.228	68.33	37.958	78.106	0.46874	0.827453	3.14679e-06	8.00709e-06	0.4
Ti	48	22	1000	106.855	4	1000	0	67.295	52.595	130.399	138.709	76.058	160.516	0.212109	1.68972	2.92186e-06	1.63585e-05	0.4
Ti	48	22	1600	100.119	0.5	1000	0	8.634	6.692	14.579	15.371	8.963	14.844	0.851506	0.172234	1.22632e-06	1.65637e-06	0.4
Ti	48	22	1600	100.119	1	1000	0	18.023	13.978	30.07	31.911	18.22	32.475	0.710805	0.366024	2.17505e-06	3.5268e-06	0.4
Ti	48	22	1600	100.119	2	1000	0	35.916	28.002	62.041	65.577	37.342	66.54	0.496863	0.751178	3.11398e-06	7.23715e-06	0.4
Ti	48	22	1600	100.119	4	1000	0	71.971	56.24	124.546	131.845	74.388	137.923	0.242785	1.53139	3.06059e-06	1.47706e-05	0.4
Fe	56	26	10	2362.98	0.5	1000	0	0.381	0.285	7.2	16.253	2.328	713.842	0.900356	3.74266	1.56034e-07	3.88462e-05	0.4
Fe	56	26	10	2362.98	1	1000	0	0.76	0.535	12.985	28.761	4.457	1068.68	0.807949	5.6309	2.78394e-07	5.8406e-05	0.4
Fe	56	26	10	2362.98	2	1000	0	1.509	1.03	23.742	52.4	8.003	1912.08	0.688977	10.0807	3.81629e-07	0.000104553	0.4
Fe	56	26	10	2362.98	4	1000	0	3.056	2.153	51.029	114.681	17.086	4061.93	0.473076	21.4361	4.97301e-07	0.000222297	0.4
Fe	56	26	50	821.488	0.5	1000	0	1.105	0.748	9.48	13.918	4.139	149.774	0.824157	0.851252	5.70797e-07	8.74361e-06	0.4
Fe	56	26	50	821.488	1	1000	0	2.156	1.495	19.753	29.022	8.451	296.558	0.680951	1.6947	8.4251e-07	1.73953e-05	0.4
Fe	56	26	50	821.488	2	1000	0	4.35	3.172	43.525	64.653	18.185	697.703	0.431397	3.96431	1.15318e-06	4.07207e-05	0.4
Fe	56	26	50	821.488	4	1000	0	8.435	6.515	96.093	144.545	38.314	1570.69	0.147535	8.91828	8.97029e-07	9.16152e-05	0.4
Fe	56	26	100	489.684	0.5	1000	0	1.81	1.233	11.463	14.615	5.072	88.629	0.793688	0.54379	9.05213e-07	5.53412e-06	0.4
Fe	56	26	100	489.684	1	1000	0	3.701	2.652	25.736	33.228	11.219	190.511	0.607051	1.18028	1.49254e-06	1.19981e-05	0.4
Fe	56	26	100	489.684	2	1000	0	7.199	5.538	56.362	73.077	23.499	441.676	0.318397	2.71147	1.8134e-06	2.75927e-05	0.4
Fe	56	26	100	489.684	4	1000	0	14.713	11.374	111.777	144.393	47.337	856.901	0.105284	5.27698	1.17979e-06	5.36805e-05	0.4
Fe	56	26	200	302.879	0.5	1000	0	2.978	2.089	13.214	15.592	6.337	50.988	0.791222	0.357957	1.25116e-06	3.58929e-06	0.4
Fe	56	26	200	302.879	1	1000	0	5.873	4.425	29.731	35.198	13.396	124.137	0.582034	0.854142	2.0499e-06	8.58264e-06	0.4
Fe	56	26	200	302.879	2	1000	0	11.165	8.717	58.3	69.124	26.058	251.306	0.341815	1.71576	2.4133e-06	1.72546e-05	0.4
Fe	56	26	200	302.879	4	1000	0	23.754	18.512	122.435	144.38	55.66	509.076	0.108292	3.50299	1.56552e-06	3.51987e-05	0.4
Fe	56	26	400	204.545	0.5	1000	0	4.373	3.193	14.341	16.056	7.374	35.406	0.802449	0.281402	1.38635e-06	2.78756e-06	0.4
Fe	56	26	400	204.545	1	1000	0	8.464	6.538	30.957	34.669	15.316	78.995	0.616125	0.620596	2.31652e-06	6.15424e-06	0.4
Fe	56	26	400	204.545	2	1000	0	17.569	13.629	63.007	70.617	31.495	157.067	0.371796	1.24452	2.90979e-06	1.23316e-05	0.4
Fe	56	26	400	204.545	4	1000	0	35.061	27.323	126.901	141.941	62.349	326.049	0.134826	2.55424	2.13265e-06	2.53363e-05	0.4
Fe	56	26	800	157.389	0.5	1000	0	5.655	4.242	15.28	16.741	8.231	27.697	0.809805	0.246388	1.43103e-06	2.41662e-06	0.4
Fe	56	26	800	157.389	1	1000	0	10.758	8.433	30.64	33.328	16.392	54.559	0.655991	0.487551	2.33719e-06	4.78018e-06	0.4
Fe	56	26	800	157.389	2	1000	0	22.864	17.819	64.059	69.674	34.528	113.898	0.417525	1.01843	3.06309e-06	9.9847e-06	0.4
Fe	56	26	800	157.389	4	1000	0	45.681	35.623	129.246	140.525	69.209	232.984	0.167455	2.07072	2.53858e-06	2.03115e-05	0.4
Fe	56	26	1000	149.243	0.5	1000	0	5.968	4.509	15.393	16.775	8.407	25.996	0.812925	0.237927	1.43275e-06	2.32816e-06	0.4
Fe	56	26	1000	149.243	1	1000	0	12.027	9.3	30.984	33.594	17.066	50.591	0.663205	0.468984	2.32244e-06	4.58436e-06	0.4
Fe	56	26	1000	149.243	2	1000	0	24.06	18.749	62.942	68.237	34.48	103.715	0.430612	0.957475	3.11034e-06	9.36252e-06	0.4
Fe	56	26	1000	149.243	4	1000	0	48.247	37.59	127.649	138.187	69.406	212.754	0.181134	1.95286	2.65021e-06	1.91046e-05	0.4
Fe	56	26	1600	139.835	0.5	1000	0	6.357	4.836	14.697	15.836	8.265	21.642	0.829318	0.209824	1.34762e-06	2.04381e-06	0.4
Fe	56	26	1600	139.835	1	1000	0	12.825	9.936	29.902	32.15	16.787	43.916	0.683882	0.425874	2.25485e-06	4.14819e-06	0.4
Fe	56	26	1600	139.835	2	1000	0	25.702	20.061	60.754	65.453	33.836	90.929	0.459165	0.874783	3.09522e-06	8.52601e-06	0.4
Fe	56	26	1600	139.835	4	1000	0	51.485	40.148	121.731	130.756	67.685	182.329	0.209721	1.75103	2.86046e-06	1.70686e-05	0.4
