Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5	4	14	15	7	36	0.757448	0.2778	2.09019e-06	2.75951e-06
2	5	5	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
3	6	4	17	19	7	39	0.727443	0.31822	2.28759e-06	3.1447e-06
4	5	3	13	16	7	21	0.812548	0.20758	1.6405e-06	2.01896e-06
5	4	4	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
6	2	2	5	6	4	2	0.953248	0.04788	4.2415e-07	4.44952e-07
7	11	9	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
8	6	5	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
9	7	6	19	19	14	6	0.860777	0.14992	1.1976e-06	1.3913e-06
10	5	5	14	15	12	4	0.891723	0.1146	9.44554e-07	1.05925e-06
11	9	5	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
12	12	9	20	21	15	9	0.837127	0.17778	1.39264e-06	1.6636e-06
13	6	4	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
14	6	3	9	9	6	4	0.925964	0.07692	6.67214e-07	7.20561e-07
15	5	4	14	15	7	24	0.805252	0.2166	1.70867e-06	2.12191e-06
16	3	2	11	13	5	15	0.85373	0.15814	1.3069e-06	1.53082e-06
17	7	5	6	7	3	6	0.928152	0.07456	6.62638e-07	7.13932e-07
18	4	4	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
19	6	5	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
20	9	8	28	28	18	21	0.753565	0.28294	2.03186e-06	2.69633e-06
21	9	7	42	44	18	58	0.564328	0.57212	3.14072e-06	5.56542e-06
22	9	7	22	23	14	18	0.789591	0.23624	1.78029e-06	2.25469e-06
23	6	3	19	19	13	8	0.852042	0.16012	1.27599e-06	1.49757e-06
24	4	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
25	5	4	8	8	6	2	0.94135	0.06044	5.2513e-07	5.57847e-07
26	7	5	24	28	10	46	0.663358	0.41044	2.66979e-06	4.02466e-06
27	11	10	22	25	11	41	0.693433	0.3661	2.48918e-06	3.58965e-06
28	9	6	36	40	18	143	0.375123	0.9805	3.6972e-06	9.85595e-06
29	7	5	23	23	6	60	0.637348	0.45044	2.85932e-06	4.48629e-06
30	4	3	22	25	7	47	0.672536	0.3967	2.62857e-06	3.90845e-06
31	5	4	15	15	8	13	0.851718	0.1605	1.30947e-06	1.53745e-06
32	5	4	33	36	13	137	0.396619	0.92478	3.69306e-06	9.31136e-06
33	6	4	23	24	9	38	0.70856	0.34452	2.39054e-06	3.3738e-06
34	9	7	40	44	17	133	0.384958	0.95462	3.67651e-06	9.55041e-06
35	3	1	15	17	6	27	0.783127	0.24446	1.87497e-06	2.39421e-06
