Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	172	135	126	132	91	71	0.303899	1.19106	3.41082e-06	1.12235e-05
2	143	116	155	159	105	80	0.244994	1.40652	3.24025e-06	1.32258e-05
3	189	152	163	167	109	103	0.207202	1.57406	3.0872e-06	1.48995e-05
4	151	108	94	98	72	53	0.412409	0.88574	3.44276e-06	8.34792e-06
5	153	122	161	167	113	85	0.227124	1.48226	3.1668e-06	1.39431e-05
6	166	127	130	135	89	86	0.276264	1.2864	3.36762e-06	1.21899e-05
7	153	114	137	140	94	96	0.254412	1.3688	3.30823e-06	1.30035e-05
8	135	109	110	112	82	47	0.389434	0.94306	3.43457e-06	8.81939e-06
9	127	104	101	102	77	38	0.434152	0.83436	3.37628e-06	7.77672e-06
10	181	140	130	135	85	103	0.25332	1.3731	3.31676e-06	1.30931e-05
11	162	122	148	155	114	59	0.279627	1.2743	3.32315e-06	1.18842e-05
12	150	117	149	151	105	74	0.265622	1.32568	3.30844e-06	1.24554e-05
13	152	129	193	202	128	109	0.161305	1.82446	2.77346e-06	1.71939e-05
14	147	110	122	125	90	49	0.355262	1.0349	3.43164e-06	9.65948e-06
15	159	121	138	142	100	62	0.298806	1.20796	3.37944e-06	1.13098e-05
16	159	116	135	138	88	111	0.238654	1.43274	3.26659e-06	1.36876e-05
17	166	139	129	129	96	44	0.355397	1.03452	3.41878e-06	9.6196e-06
18	152	123	119	123	84	58	0.343613	1.06824	3.44464e-06	1.00248e-05
19	176	136	176	181	126	87	0.205897	1.58038	3.05543e-06	1.48396e-05
20	146	109	118	121	77	74	0.32069	1.13728	3.45127e-06	1.0762e-05
21	156	125	157	162	105	181	0.143638	1.94046	2.69488e-06	1.87616e-05
22	153	114	144	151	90	104	0.227938	1.47868	3.20241e-06	1.40494e-05
23	164	133	146	152	107	66	0.274952	1.29116	3.32329e-06	1.20868e-05
24	160	139	141	147	103	71	0.276579	1.28526	3.33837e-06	1.20703e-05
25	166	126	134	137	94	78	0.284176	1.25816	3.37537e-06	1.18777e-05
26	167	136	192	203	117	200	0.100778	2.29484	2.22572e-06	2.20855e-05
27	135	106	149	152	95	88	0.24577	1.40336	3.25786e-06	1.32558e-05
28	178	136	135	141	99	82	0.271531	1.30368	3.34418e-06	1.2316e-05
29	147	119	116	122	84	61	0.340527	1.07726	3.44877e-06	1.01277e-05
30	162	132	135	139	94	65	0.299866	1.20442	3.38845e-06	1.12999e-05
31	155	124	126	130	90	57	0.330516	1.1071	3.42639e-06	1.03668e-05
32	159	126	148	154	105	115	0.211481	1.55362	3.13061e-06	1.48032e-05
33	156	117	154	162	99	205	0.12709	2.06286	2.54648e-06	2.00368e-05
34	136	116	101	102	68	50	0.408379	0.89556	3.43623e-06	8.41432e-06
35	159	122	110	114	80	54	0.371087	0.99132	3.45267e-06	9.30422e-06
36	146	112	90	94	66	37	0.458855	0.77902	3.3368e-06	7.272e-06
37	162	133	179	187	113	141	0.15055	1.89346	2.71705e-06	1.80475e-05
38	148	115	111	117	85	49	0.373566	0.98466	3.43976e-06	9.2079e-06
39	169	130	168	174	113	127	0.175447	1.74042	2.90712e-06	1.65698e-05
40	156	121	138	143	93	95	0.25094	1.38254	3.29225e-06	1.31197e-05
41	166	128	167	170	122	68	0.243071	1.4144	3.21077e-06	1.32091e-05
42	162	124	137	142	92	83	0.268458	1.31506	3.33576e-06	1.24256e-05
43	191	150	174	182	120	126	0.167703	1.78556	2.84563e-06	1.69682e-05
44	170	125	154	158	114	59	0.274408	1.29314	3.3076e-06	1.20536e-05
45	140	104	104	106	80	37	0.425547	0.85438	3.38283e-06	7.94937e-06
46	148	117	120	127	83	80	0.299524	1.20556	3.42042e-06	1.14195e-05
47	150	121	115	121	81	56	0.351523	1.04548	3.4469e-06	9.80562e-06
48	154	116	130	131	98	47	0.345632	1.06238	3.41896e-06	9.8919e-06
49	156	122	130	132	91	64	0.314944	1.15536	3.41765e-06	1.08516e-05
50	150	117	153	162	94	140	0.177043	1.73136	2.93594e-06	1.65832e-05
51	163	130	194	204	123	182	0.109775	2.20932	2.32565e-06	2.11856e-05
52	171	128	138	144	83	134	0.204391	1.58772	3.11662e-06	1.52483e-05
53	171	127	125	129	85	65	0.319301	1.14162	3.42783e-06	1.07354e-05
54	142	102	125	130	90	59	0.327162	1.1173	3.42638e-06	1.0473e-05
55	187	141	206	211	136	134	0.134192	2.00848	2.55372e-06	1.90303e-05
56	151	115	135	144	89	105	0.23697	1.43982	3.24826e-06	1.37074e-05
57	152	123	86	87	59	60	0.426407	0.85236	3.45345e-06	8.09893e-06
58	157	121	139	146	97	89	0.253909	1.37078	3.29325e-06	1.29702e-05
59	156	122	136	144	103	74	0.277559	1.28172	3.34745e-06	1.20603e-05
60	142	100	128	133	96	59	0.321056	1.13614	3.4168e-06	1.06424e-05
61	154	117	153	156	105	112	0.212061	1.55088	3.12933e-06	1.47567e-05
62	154	128	99	102	80	30	0.452232	0.79356	3.32465e-06	7.35165e-06
63	166	125	130	134	89	74	0.295549	1.21892	3.39758e-06	1.14958e-05
64	153	119	136	138	98	55	0.317544	1.14714	3.40156e-06	1.07121e-05
65	152	123	175	180	118	84	0.210388	1.5588	3.07667e-06	1.46238e-05
66	173	148	169	181	124	93	0.199692	1.61098	3.02701e-06	1.51584e-05
67	158	116	155	162	108	113	0.203181	1.59366	3.07789e-06	1.51486e-05
68	162	126	122	126	91	57	0.338924	1.08198	3.43702e-06	1.0141e-05
69	165	128	109	110	85	40	0.408689	0.8948	3.40625e-06	8.33456e-06
70	140	108	138	139	97	91	0.262627	1.33702	3.33046e-06	1.26813e-05
71	175	138	153	160	105	105	0.214317	1.5403	3.1313e-06	1.46106e-05
72	145	110	106	110	79	82	0.329889	1.109	3.48566e-06	1.05662e-05
73	159	116	113	117	85	52	0.367894	0.99996	3.44617e-06	9.3673e-06
74	153	115	142	145	107	47	0.316542	1.1503	3.38135e-06	1.06822e-05
75	155	125	157	162	108	85	0.234369	1.45086	3.20167e-06	1.36608e-05
76	159	130	156	160	100	128	0.190596	1.6576	3.01764e-06	1.58327e-05
77	170	130	134	139	95	83	0.273564	1.29622	3.35287e-06	1.22563e-05
78	167	124	132	140	93	95	0.255713	1.3637	3.31156e-06	1.29503e-05
79	134	105	113	120	86	66	0.336149	1.0902	3.45578e-06	1.02805e-05
80	177	129	120	121	97	26	0.409639	0.89248	3.3638e-06	8.21162e-06
81	146	111	146	152	99	112	0.217456	1.52576	3.15984e-06	1.4531e-05
82	169	132	127	129	97	43	0.357214	1.02942	3.41728e-06	9.56647e-06
83	154	117	119	126	89	65	0.325374	1.12278	3.43792e-06	1.05661e-05
84	137	97	125	127	88	61	0.330001	1.10866	3.4353e-06	1.041e-05
85	160	128	128	136	100	46	0.336661	1.08868	3.40734e-06	1.0121e-05
86	151	124	120	128	85	78	0.300701	1.20164	3.41887e-06	1.13697e-05
87	162	126	136	140	93	77	0.280299	1.2719	3.36188e-06	1.19939e-05
88	150	124	122	126	82	89	0.287889	1.24518	3.40897e-06	1.18413e-05
89	154	116	133	139	91	106	0.243285	1.41352	3.27908e-06	1.34783e-05
90	148	111	93	96	76	27	0.476837	0.74058	3.26804e-06	6.85357e-06
91	175	142	169	176	114	106	0.192843	1.64588	3.00196e-06	1.55669e-05
92	155	115	144	150	93	111	0.22133	1.5081	3.17939e-06	1.43649e-05
93	180	145	148	155	113	60	0.278204	1.2794	3.32103e-06	1.19374e-05
94	161	124	131	135	89	69	0.301285	1.1997	3.40048e-06	1.12866e-05
95	154	131	163	165	108	111	0.201433	1.6023	3.06412e-06	1.52116e-05
96	169	132	146	149	93	142	0.190154	1.65992	3.03403e-06	1.59556e-05
97	139	110	132	138	90	71	0.292661	1.22874	3.38381e-06	1.15622e-05
98	142	114	100	101	65	53	0.404712	0.90458	3.44704e-06	8.51727e-06
99	149	114	159	169	98	150	0.161005	1.82632	2.81914e-06	1.75096e-05
100	157	117	138	143	93	89	0.258738	1.35194	3.31207e-06	1.28009e-05
101	156	122	118	130	72	127	0.231286	1.4641	3.25792e-06	1.40861e-05
102	171	128	103	107	83	34	0.429403	0.84536	3.36928e-06	7.84642e-06
103	162	129	165	171	109	104	0.201034	1.60428	3.05138e-06	1.51784e-05
104	158	119	107	112	74	68	0.349882	1.05016	3.47614e-06	9.93519e-06
105	171	133	138	141	94	67	0.293118	1.22718	3.37644e-06	1.1519e-05
106	141	108	113	114	79	58	0.363593	1.01172	3.46022e-06	9.51675e-06
107	185	149	178	182	119	111	0.181036	1.70906	2.92758e-06	1.61712e-05
108	150	122	107	114	72	69	0.343757	1.06782	3.47237e-06	1.01012e-05
109	154	131	142	144	99	70	0.28328	1.26132	3.35624e-06	1.18478e-05
110	157	124	144	153	101	103	0.226244	1.48614	3.19213e-06	1.41092e-05
111	155	127	145	156	97	135	0.18859	1.66818	3.01344e-06	1.59788e-05
112	164	123	129	137	88	92	0.264594	1.32956	3.33959e-06	1.26216e-05
113	125	97	87	93	58	53	0.425564	0.85434	3.43247e-06	8.06569e-06
114	156	125	141	143	99	61	0.298454	1.20914	3.37645e-06	1.13131e-05
115	164	131	145	153	104	73	0.263648	1.33314	3.29961e-06	1.25152e-05
116	157	123	102	103	79	30	0.449401	0.79984	3.32921e-06	7.4081e-06
117	151	125	126	128	89	87	0.28721	1.24754	3.40284e-06	1.18479e-05
118	140	116	112	117	87	41	0.389123	0.94386	3.4176e-06	8.78283e-06
119	158	126	137	144	88	94	0.250644	1.38372	3.2892e-06	1.3123e-05
120	166	131	150	158	98	102	0.220372	1.51244	3.15976e-06	1.43383e-05
121	165	134	118	118	78	72	0.330139	1.10824	3.46198e-06	1.04864e-05
122	136	103	91	94	56	60	0.408069	0.89632	3.46616e-06	8.49407e-06
123	174	135	149	150	105	74	0.267296	1.3194	3.3142e-06	1.2399e-05
124	144	103	114	122	84	63	0.337072	1.08746	3.44959e-06	1.0234e-05
125	163	134	129	133	86	87	0.278332	1.27894	3.3762e-06	1.21301e-05
126	152	132	175	183	117	111	0.179903	1.71534	2.9194e-06	1.62277e-05
127	164	121	145	147	104	61	0.29105	1.23426	3.3584e-06	1.15389e-05
128	159	123	155	160	105	88	0.233727	1.4536	3.20378e-06	1.37073e-05
129	175	138	150	159	107	83	0.241274	1.42182	3.22951e-06	1.33852e-05
130	166	134	148	150	105	68	0.275601	1.2888	3.32932e-06	1.20802e-05
131	147	117	132	139	89	76	0.283507	1.26052	3.36929e-06	1.18843e-05
132	176	143	196	201	129	131	0.145093	1.93038	2.65613e-06	1.83064e-05
133	146	116	125	128	88	67	0.318052	1.14554	3.43026e-06	1.07852e-05
134	170	136	148	153	105	90	0.241753	1.41984	3.24395e-06	1.34185e-05
135	153	129	157	161	100	98	0.220716	1.51088	3.15516e-06	1.42951e-05
136	142	101	123	132	88	71	0.303899	1.19106	3.41082e-06	1.12235e-05
137	160	133	176	181	114	113	0.180328	1.71298	2.92511e-06	1.62211e-05
138	192	154	204	216	131	142	0.124845	2.08068	2.46415e-06	1.97376e-05
139	167	124	153	159	106	100	0.221237	1.50852	3.16114e-06	1.42885e-05
140	135	104	104	110	70	65	0.359767	1.0223	3.47639e-06	9.66289e-06
141	143	102	121	127	90	65	0.323337	1.12906	3.43465e-06	1.06225e-05
142	150	122	142	148	100	96	0.241946	1.41904	3.25539e-06	1.3455e-05
143	162	131	169	174	103	142	0.162526	1.81692	2.82255e-06	1.73668e-05
144	154	116	148	153	107	57	0.286064	1.25154	3.33696e-06	1.16651e-05
145	151	113	138	144	93	88	0.258433	1.35312	3.30902e-06	1.28042e-05
146	161	130	128	133	86	84	0.282623	1.26364	3.38321e-06	1.19707e-05
147	155	125	99	102	75	52	0.404235	0.90576	3.44431e-06	8.52058e-06
148	168	141	149	156	105	81	0.248384	1.39278	3.25622e-06	1.31096e-05
149	160	125	174	179	118	117	0.178919	1.72082	2.92009e-06	1.63207e-05
150	147	120	156	164	108	120	0.193608	1.64192	3.02675e-06	1.56334e-05
151	148	104	115	118	75	97	0.29062	1.23574	3.43359e-06	1.18147e-05
152	151	123	114	120	74	84	0.306665	1.182	3.44596e-06	1.12369e-05
153	155	121	151	154	107	96	0.232999	1.45672	3.21393e-06	1.37937e-05
154	143	106	113	121	81	79	0.312616	1.16278	3.44743e-06	1.10277e-05
155	162	131	177	187	116	151	0.143064	1.94446	2.65797e-06	1.85788e-05
156	152	121	113	118	80	61	0.34919	1.05214	3.45766e-06	9.90194e-06
157	170	131	161	167	105	123	0.18711	1.67606	2.98667e-06	1.59621e-05
158	140	108	102	105	75	40	0.421726	0.8634	3.39587e-06	8.05233e-06
159	183	150	171	179	115	113	0.182607	1.70042	2.94146e-06	1.61082e-05
160	149	119	132	143	93	100	0.244622	1.40804	3.27435e-06	1.33853e-05
161	167	129	138	144	103	55	0.305801	1.18482	3.37934e-06	1.10508e-05
162	156	129	121	128	92	60	0.329612	1.10984	3.43234e-06	1.04133e-05
163	167	130	104	112	77	64	0.357093	1.02976	3.47189e-06	9.72266e-06
164	163	131	169	177	118	100	0.19759	1.62156	3.02403e-06	1.53045e-05
165	127	101	142	146	98	85	0.259142	1.35038	3.30605e-06	1.27577e-05
166	171	134	146	152	104	75	0.262617	1.33706	3.29978e-06	1.2565e-05
167	141	116	102	102	74	37	0.436372	0.82926	3.37036e-06	7.72358e-06
168	160	128	136	140	97	67	0.294965	1.2209	3.38106e-06	1.14626e-05
169	147	112	102	106	71	62	0.374606	0.98188	3.47549e-06	9.2777e-06
170	151	120	134	137	96	61	0.309914	1.17146	3.40114e-06	1.09744e-05
171	157	127	174	178	110	122	0.175513	1.74004	2.90122e-06	1.65299e-05
172	170	124	113	121	87	62	0.340929	1.07608	3.45171e-06	1.01244e-05
173	164	125	119	123	87	63	0.334961	1.09374	3.4469e-06	1.02904e-05
174	142	106	146	149	109	67	0.278756	1.27742	3.33688e-06	1.19706e-05
175	173	137	150	162	100	115	0.201119	1.60386	3.06803e-06	1.52548e-05
176	143	106	136	142	84	99	0.247422	1.39666	3.28471e-06	1.32757e-05
177	150	123	143	147	102	74	0.272379	1.30056	3.3311e-06	1.22297e-05
178	152	122	132	135	95	81	0.283399	1.2609	3.37931e-06	1.19242e-05
179	167	132	168	170	120	81	0.227478	1.4807	3.16192e-06	1.38999e-05
180	158	125	141	148	93	123	0.210822	1.55674	3.13906e-06	1.48896e-05
181	155	128	138	144	99	60	0.298102	1.21032	3.37345e-06	1.13164e-05
182	165	137	145	150	98	88	0.248876	1.3908	3.27094e-06	1.31429e-05
183	150	118	132	135	91	79	0.286304	1.2507	3.38353e-06	1.18179e-05
184	175	128	102	106	68	78	0.345252	1.06348	3.49666e-06	1.01278e-05
185	145	108	133	142	76	198	0.149335	1.90156	2.76807e-06	1.85359e-05
186	175	147	143	147	105	61	0.29105	1.23426	3.3584e-06	1.15389e-05
187	153	123	162	167	106	122	0.188066	1.67096	2.99195e-06	1.5909e-05
188	147	109	111	117	79	59	0.354992	1.03566	3.45735e-06	9.73923e-06
189	159	133	139	143	99	66	0.290939	1.23464	3.36873e-06	1.15788e-05
190	135	108	104	107	74	48	0.399812	0.91676	3.4345e-06	8.59029e-06
191	166	127	153	157	110	78	0.250634	1.38376	3.25992e-06	1.30067e-05
192	134	107	116	124	71	103	0.271438	1.30402	3.38544e-06	1.24722e-05
193	177	148	216	219	143	116	0.139887	1.96692	2.59147e-06	1.85255e-05
194	179	139	136	140	104	66	0.296473	1.2158	3.38259e-06	1.14095e-05
195	163	136	185	191	115	180	0.120334	2.11748	2.44826e-06	2.03455e-05
196	166	125	140	142	94	76	0.278215	1.27936	3.35352e-06	1.20537e-05
197	154	127	148	155	105	79	0.252511	1.3763	3.26924e-06	1.29469e-05
198	160	124	144	149	112	52	0.300917	1.20092	3.36233e-06	1.11736e-05
199	157	125	126	132	90	84	0.284404	1.25736	3.38846e-06	1.19143e-05
200	168	128	136	143	93	93	0.253513	1.37234	3.29907e-06	1.30134e-05
201	163	129	163	168	108	118	0.190741	1.65684	3.00472e-06	1.57529e-05
202	155	122	118	123	97	40	0.37665	0.97644	3.4156e-06	9.06838e-06
203	148	115	110	111	79	47	0.391888	0.93678	3.43409e-06	8.76294e-06
204	155	123	170	174	107	107	0.194287	1.63842	3.01283e-06	1.55071e-05
205	155	125	124	126	86	53	0.345909	1.06158	3.43434e-06	9.92846e-06
206	174	136	127	134	93	68	0.304733	1.18832	3.40601e-06	1.1177e-05
207	161	125	136	140	104	55	0.31358	1.1597	3.3945e-06	1.0825e-05
208	176	143	127	130	90	65	0.317302	1.1479	3.42428e-06	1.07918e-05
209	169	121	133	139	90	81	0.276369	1.28602	3.35788e-06	1.215e-05
210	138	115	122	126	88	55	0.342399	1.07178	3.43587e-06	1.00347e-05
211	181	141	185	193	128	98	0.180533	1.71184	2.90685e-06	1.61014e-05
212	149	112	124	131	80	82	0.28913	1.24088	3.39772e-06	1.17516e-05
213	177	138	142	147	99	84	0.258836	1.35156	3.303e-06	1.2761e-05
214	156	129	166	169	109	102	0.205662	1.58152	3.07655e-06	1.49592e-05
215	172	132	134	136	100	53	0.324854	1.12438	3.40867e-06	1.04929e-05
216	162	134	164	167	111	94	0.216934	1.52816	3.12847e-06	1.44213e-05
217	136	93	141	147	100	73	0.273772	1.29546	3.33359e-06	1.21765e-05
218	170	134	134	139	104	47	0.328697	1.11262	3.39987e-06	1.03435e-05
219	140	115	133	137	99	53	0.32282	1.13066	3.40555e-06	1.05494e-05
220	184	148	168	175	121	82	0.219325	1.5172	3.12215e-06	1.42353e-05
221	151	117	122	124	88	51	0.353872	1.03882	3.43585e-06	9.7093e-06
222	148	126	133	141	81	114	0.230644	1.46688	3.23277e-06	1.40163e-05
223	159	125	110	123	81	67	0.328197	1.11414	3.44705e-06	1.0503e-05
224	175	135	150	156	100	100	0.225445	1.48968	3.18309e-06	1.41191e-05
225	163	128	203	214	139	119	0.142157	1.95082	2.61607e-06	1.84026e-05
226	147	120	98	104	77	36	0.433129	0.83672	3.37119e-06	7.78335e-06
227	172	128	129	132	85	95	0.268888	1.31346	3.36076e-06	1.24987e-05
228	163	127	163	165	108	91	0.223063	1.5003	3.15612e-06	1.4149e-05
229	170	135	158	162	105	89	0.229636	1.47126	3.18582e-06	1.38734e-05
230	151	121	131	141	91	92	0.25803	1.35468	3.315e-06	1.28474e-05
231	142	99	129	135	89	76	0.290718	1.2354	3.38936e-06	1.16585e-05
232	158	122	144	153	97	109	0.219426	1.51674	3.16588e-06	1.4428e-05
233	144	102	127	136	79	133	0.216021	1.53238	3.18492e-06	1.47436e-05
234	165	134	144	153	93	109	0.219426	1.51674	3.16588e-06	1.4428e-05
235	162	125	140	146	90	126	0.210245	1.55948	3.14025e-06	1.49361e-05
236	174	141	168	172	110	93	0.211303	1.55446	3.09567e-06	1.46504e-05
237	144	117	143	148	98	69	0.277665	1.28134	3.33765e-06	1.20204e-05
238	182	143	129	138	76	112	0.23744	1.43784	3.26259e-06	1.37407e-05
