Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	12	10	61	65	26	138	0.328901	1.112	3.61839e-06	1.10015e-05
2	12	8	27	32	12	43	0.656876	0.42026	2.68731e-06	4.09105e-06
3	15	12	27	30	20	14	0.771206	0.2598	1.87965e-06	2.43729e-06
4	13	9	17	18	16	2	0.884051	0.12324	9.92191e-07	1.12232e-06
5	13	10	41	49	17	102	0.436957	0.82792	3.57672e-06	8.18552e-06
6	10	9	24	26	17	16	0.782798	0.24488	1.81435e-06	2.31777e-06
7	15	12	55	60	23	151	0.31762	1.1469	3.62403e-06	1.141e-05
8	11	8	26	31	14	49	0.641093	0.44458	2.79094e-06	4.3534e-06
9	12	6	22	23	14	14	0.805864	0.21584	1.6457e-06	2.04216e-06
10	11	9	31	33	18	61	0.595508	0.51834	3.03941e-06	5.1039e-06
11	12	7	28	30	12	47	0.651746	0.4281	2.73127e-06	4.19069e-06
12	16	11	63	67	39	72	0.454772	0.78796	3.45971e-06	7.60758e-06
13	10	7	26	27	13	69	0.593653	0.52146	3.08122e-06	5.19028e-06
14	15	11	29	30	21	25	0.729132	0.3159	2.20326e-06	3.02176e-06
15	13	10	42	44	23	50	0.587829	0.53132	3.02165e-06	5.14035e-06
16	6	4	4	5	3	2	0.959253	0.0416	3.72674e-07	3.88504e-07
17	12	11	41	44	15	100	0.455518	0.78632	3.55168e-06	7.79701e-06
18	12	10	53	58	17	188	0.266324	1.32304	3.53226e-06	1.3263e-05
19	11	9	31	37	15	61	0.580735	0.54346	3.09514e-06	5.32969e-06
20	17	12	62	64	32	72	0.463421	0.76912	3.44703e-06	7.43824e-06
21	12	9	50	54	26	81	0.471319	0.75222	3.46512e-06	7.35196e-06
22	13	12	57	67	24	150	0.305514	1.18576	3.59039e-06	1.1752e-05
23	12	10	30	37	21	36	0.659707	0.41596	2.63972e-06	4.00136e-06
24	12	11	14	15	9	8	0.873716	0.135	1.11117e-06	1.27178e-06
25	12	7	23	25	13	42	0.689906	0.3712	2.51318e-06	3.64278e-06
26	11	11	55	61	29	114	0.381181	0.96448	3.62141e-06	9.50049e-06
27	12	11	23	27	17	13	0.789891	0.23586	1.74946e-06	2.21482e-06
28	18	16	56	59	33	71	0.480648	0.73262	3.41398e-06	7.10287e-06
29	13	12	71	74	33	147	0.296882	1.21442	3.55894e-06	1.19877e-05
30	6	6	10	10	9	1	0.934354	0.0679	5.77066e-07	6.17609e-07
31	10	9	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
32	13	11	38	42	16	203	0.272788	1.29906	3.58903e-06	1.31568e-05
33	13	8	33	37	19	37	0.656351	0.42106	2.66117e-06	4.05449e-06
34	16	16	60	66	30	124	0.351031	1.04688	3.62056e-06	1.03141e-05
35	11	9	25	26	14	41	0.689092	0.37238	2.5125e-06	3.6461e-06
36	16	14	44	48	21	72	0.512405	0.66864	3.34861e-06	6.53508e-06
37	10	7	19	21	8	39	0.718363	0.33078	2.34014e-06	3.25759e-06
38	18	12	37	42	23	112	0.433892	0.83496	3.61073e-06	8.32172e-06
39	13	8	35	39	22	65	0.561906	0.57642	3.17764e-06	5.65511e-06
40	22	18	63	70	36	121	0.347601	1.0567	3.60825e-06	1.03804e-05
41	19	18	86	92	36	187	0.21622	1.53146	3.27121e-06	1.51291e-05
42	7	5	18	21	15	12	0.824416	0.19308	1.50291e-06	1.823e-06
43	14	7	36	39	22	50	0.606579	0.49992	2.94683e-06	4.85812e-06
44	10	8	35	40	20	46	0.615205	0.4858	2.89271e-06	4.70203e-06
45	9	8	17	19	14	8	0.852042	0.16012	1.27599e-06	1.49757e-06
46	13	8	10	13	6	22	0.82379	0.19384	1.56747e-06	1.90275e-06
47	10	7	29	38	17	57	0.588994	0.52934	3.04722e-06	5.1736e-06
48	14	11	59	67	20	160	0.290323	1.23676	3.56613e-06	1.22833e-05
49	7	5	32	36	11	66	0.56968	0.56268	3.1554e-06	5.5389e-06
50	16	13	24	27	12	48	0.660763	0.41436	2.69226e-06	4.07448e-06
51	11	11	18	18	15	3	0.879554	0.12834	1.03388e-06	1.17546e-06
52	17	13	27	32	14	79	0.546697	0.60386	3.28229e-06	6.00385e-06
53	10	8	54	55	28	94	0.438323	0.8248	3.55004e-06	8.09914e-06
54	7	5	7	7	7	0	0.956992	0.04396	3.78139e-07	3.95133e-07
55	14	13	62	68	23	223	0.209226	1.56434	3.28216e-06	1.56871e-05
56	18	13	70	82	44	99	0.360645	1.01986	3.56638e-06	9.88889e-06
57	10	9	10	10	8	3	0.924872	0.0781	6.69492e-07	7.23876e-07
58	9	9	25	26	13	28	0.736328	0.30608	2.17612e-06	2.95537e-06
59	13	9	74	78	42	88	0.391159	0.93864	3.55119e-06	9.07863e-06
60	13	11	27	29	18	40	0.679689	0.38612	2.5572e-06	3.76231e-06
61	19	16	75	80	34	232	0.185333	1.6856	3.12151e-06	1.68427e-05
62	10	8	46	50	22	85	0.473549	0.7475	3.47523e-06	7.3387e-06
63	16	11	46	51	24	67	0.515829	0.66198	3.32129e-06	6.43875e-06
64	11	9	35	37	19	70	0.554682	0.58936	3.22153e-06	5.80789e-06
65	11	9	32	34	19	31	0.689616	0.37162	2.45941e-06	3.56635e-06
66	11	8	21	25	10	52	0.655603	0.4222	2.73656e-06	4.17412e-06
67	11	9	46	55	18	160	0.313048	1.1614	3.63321e-06	1.16059e-05
68	14	12	49	53	24	85	0.464711	0.76634	3.48907e-06	7.50804e-06
69	12	9	33	33	17	53	0.620307	0.47754	2.90231e-06	4.67883e-06
70	13	8	36	38	25	18	0.718607	0.33044	2.22869e-06	3.10141e-06
71	18	15	52	59	24	120	0.374367	0.98252	3.63375e-06	9.70639e-06
72	12	11	40	44	20	73	0.522767	0.64862	3.32606e-06	6.36242e-06
73	10	7	31	38	13	77	0.531879	0.63134	3.31694e-06	6.23627e-06
74	13	10	37	39	18	73	0.539442	0.61722	3.2799e-06	6.08018e-06
75	12	10	52	53	28	110	0.409082	0.89384	3.6148e-06	8.83637e-06
76	8	8	26	29	13	41	0.676231	0.39122	2.58012e-06	3.81544e-06
77	13	10	32	32	15	55	0.617881	0.48146	2.92174e-06	4.72865e-06
78	10	4	20	22	12	26	0.7628	0.27076	2.00106e-06	2.62331e-06
79	12	8	33	33	20	25	0.715524	0.33474	2.28331e-06	3.1911e-06
80	15	11	71	75	35	154	0.284677	1.2564	3.53457e-06	1.24161e-05
81	6	2	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
82	14	12	60	65	23	208	0.230156	1.469	3.38807e-06	1.47208e-05
