Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	6	4	28	30	18	22	0.740374	0.3006	2.11922e-06	2.86236e-06
2	6	4	38	41	16	63	0.560582	0.57878	3.17387e-06	5.66174e-06
3	9	7	30	33	13	52	0.623479	0.47244	2.88403e-06	4.6257e-06
4	5	3	17	21	5	55	0.662073	0.41238	2.71961e-06	4.10773e-06
5	6	5	20	22	11	21	0.782501	0.24526	1.84486e-06	2.35764e-06
6	3	3	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
7	11	9	11	11	10	1	0.928505	0.07418	6.25865e-07	6.74057e-07
8	9	7	26	29	11	48	0.652516	0.42692	2.73233e-06	4.18737e-06
9	9	5	9	9	7	2	0.935457	0.06672	5.74646e-07	6.14295e-07
10	5	5	17	18	14	4	0.87508	0.13344	1.07511e-06	1.22859e-06
11	9	5	6	7	5	2	0.947281	0.05416	4.74966e-07	5.014e-07
12	13	9	47	52	26	54	0.547737	0.60196	3.17932e-06	5.80447e-06
13	7	3	18	21	5	108	0.505261	0.68268	3.49832e-06	6.92379e-06
14	7	7	20	20	8	33	0.745351	0.2939	2.14836e-06	2.88235e-06
15	6	5	23	26	14	25	0.74768	0.29078	2.09049e-06	2.79597e-06
16	3	2	15	18	6	36	0.743312	0.29664	2.17705e-06	2.92885e-06
17	9	8	26	29	11	76	0.565684	0.56972	3.21031e-06	5.6751e-06
18	7	6	11	11	7	5	0.909755	0.09458	8.06579e-07	8.8659e-07
19	6	5	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
20	11	8	37	38	19	37	0.652242	0.42734	2.68132e-06	4.11094e-06
21	10	9	29	29	14	34	0.700809	0.35552	2.41324e-06	3.44351e-06
22	11	11	35	36	22	22	0.712996	0.33828	2.28233e-06	3.20104e-06
23	9	6	25	27	18	16	0.777898	0.25116	1.8469e-06	2.37422e-06
24	10	10	11	14	5	18	0.835504	0.17972	1.45934e-06	1.74666e-06
25	6	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
26	10	8	29	31	17	23	0.731996	0.31198	2.17545e-06	2.97194e-06
27	11	10	23	24	13	20	0.776685	0.25272	1.87756e-06	2.41741e-06
28	11	7	38	41	22	54	0.586912	0.53288	3.04229e-06	5.18354e-06
29	9	8	4	4	2	2	0.965296	0.03532	3.20533e-07	3.32057e-07
30	4	3	27	28	13	31	0.716097	0.33394	2.31132e-06	3.22766e-06
31	6	5	21	22	12	22	0.77852	0.25036	1.87684e-06	2.41078e-06
32	6	4	5	5	1	10	0.920904	0.0824	7.49219e-07	8.1357e-07
33	7	5	6	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
34	9	7	35	36	13	99	0.481437	0.73098	3.51078e-06	7.2923e-06
35	5	4	0	0	0	0	1	-0	0	0
36	13	12	35	37	19	44	0.633332	0.45676	2.8034e-06	4.42642e-06
