Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5040	3957	76	78	71	8	0.588228	0.53064	2.83995e-06	4.82798e-06
2	4874	3851	76	76	72	4	0.607939	0.49768	2.73728e-06	4.50255e-06
3	5132	4036	77	77	70	7	0.594961	0.51926	2.80726e-06	4.7184e-06
4	4923	3818	83	86	74	13	0.545321	0.60638	3.02393e-06	5.54523e-06
5	4935	3831	80	82	73	13	0.559193	0.58126	2.97459e-06	5.31943e-06
6	5002	3930	90	92	80	16	0.517182	0.65936	3.12549e-06	6.04331e-06
7	4933	3889	81	81	73	8	0.57725	0.54948	2.8847e-06	4.99732e-06
8	4831	3796	62	64	60	4	0.655524	0.42232	2.5075e-06	3.82518e-06
9	4788	3773	74	76	69	8	0.595663	0.51808	2.8086e-06	4.71508e-06
10	5087	3957	75	77	68	15	0.571175	0.56006	2.93782e-06	5.14346e-06
11	4984	3897	87	88	78	16	0.530338	0.63424	3.08525e-06	5.81752e-06
12	4915	3840	83	85	76	9	0.560066	0.5797	2.95505e-06	5.27624e-06
13	4929	3907	65	67	60	10	0.623903	0.47176	2.6911e-06	4.31332e-06
14	4899	3901	86	88	78	10	0.546818	0.60364	3.0068e-06	5.49872e-06
15	4966	3847	70	71	63	9	0.611537	0.49178	2.74334e-06	4.48598e-06
16	4967	3833	81	81	73	8	0.57725	0.54948	2.8847e-06	4.99732e-06
17	5005	3950	63	64	59	6	0.648872	0.43252	2.551e-06	3.93145e-06
18	4926	3872	64	65	60	5	0.648107	0.4337	2.55014e-06	3.93476e-06
19	5061	3957	66	67	57	11	0.620729	0.47686	2.71039e-06	4.36645e-06
20	4891	3814	78	81	75	6	0.583168	0.53928	2.85231e-06	4.89105e-06
21	4950	3868	65	66	61	5	0.644049	0.43998	2.57053e-06	3.99121e-06
22	4935	3907	56	56	54	3	0.692824	0.36698	2.3005e-06	3.32047e-06
23	4991	3941	94	96	88	9	0.522683	0.64878	3.08235e-06	5.89717e-06
24	4971	3940	69	71	65	6	0.620965	0.47648	2.68666e-06	4.32658e-06
25	5002	3922	89	92	81	14	0.522484	0.64916	3.10201e-06	5.93704e-06
26	5012	3902	78	80	71	12	0.569156	0.5636	2.93309e-06	5.15341e-06
27	4833	3790	67	69	57	16	0.597548	0.51492	2.83538e-06	4.74502e-06
28	5073	4012	78	78	72	7	0.591236	0.52554	2.82306e-06	4.77485e-06
