Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	478	376	81	82	72	15	0.553519	0.59146	3.00323e-06	5.4257e-06
2	428	324	67	67	58	9	0.627093	0.46666	2.67154e-06	4.26019e-06
3	506	406	82	83	71	13	0.555693	0.58754	2.98734e-06	5.37588e-06
4	443	339	50	51	47	5	0.707668	0.34578	2.22526e-06	3.14449e-06
5	446	352	94	94	85	9	0.529289	0.63622	3.06155e-06	5.78427e-06
6	467	363	74	74	63	12	0.591011	0.52592	2.84555e-06	4.81472e-06
7	446	349	92	93	77	24	0.493398	0.70644	3.21933e-06	6.52482e-06
8	415	326	54	56	51	6	0.682304	0.38228	2.37433e-06	3.47986e-06
9	402	315	60	61	55	10	0.64786	0.43408	2.57501e-06	3.97464e-06
10	493	379	68	71	61	14	0.59614	0.51728	2.83264e-06	4.75164e-06
11	461	367	69	69	60	12	0.609864	0.49452	2.7642e-06	4.53248e-06
12	440	333	77	77	65	14	0.574095	0.55496	2.92233e-06	5.09033e-06
13	445	368	78	79	66	16	0.561176	0.57772	2.97956e-06	5.30949e-06
14	436	353	59	59	50	10	0.656049	0.42152	2.53349e-06	3.86174e-06
15	456	354	52	56	47	9	0.671944	0.39758	2.44538e-06	3.63926e-06
16	456	345	69	70	60	11	0.609144	0.4957	2.76296e-06	4.5358e-06
17	468	369	60	62	48	22	0.605585	0.50156	2.82728e-06	4.66868e-06
18	444	344	72	73	67	6	0.613215	0.48904	2.72235e-06	4.43947e-06
19	484	375	65	67	61	8	0.6303	0.46156	2.65171e-06	4.20705e-06
20	433	336	50	51	47	4	0.711286	0.34068	2.19884e-06	3.09136e-06
21	451	357	76	78	64	18	0.558981	0.58164	2.99575e-06	5.35931e-06
22	446	340	65	66	58	9	0.631044	0.46038	2.65274e-06	4.20374e-06
23	463	371	58	62	52	10	0.643805	0.44036	2.59523e-06	4.03108e-06
24	457	375	60	62	51	11	0.64053	0.44546	2.61606e-06	4.08422e-06
25	467	351	55	56	48	11	0.665125	0.40778	2.49125e-06	3.74553e-06
26	470	384	73	75	68	7	0.60248	0.5067	2.77473e-06	4.6055e-06
27	416	336	80	81	67	17	0.551353	0.59538	3.01894e-06	5.47552e-06
28	488	380	76	76	67	10	0.589618	0.52828	2.84276e-06	4.82135e-06
29	436	344	67	67	58	10	0.623903	0.47176	2.6911e-06	4.31332e-06
30	461	373	73	76	65	16	0.571849	0.55888	2.93939e-06	5.14015e-06
