Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	1	0	0	0	0	0	1	-0	0	0
2	3	2	28	31	9	99	0.496794	0.69958	3.48256e-06	7.01006e-06
3	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
4	2	1	11	18	1	153	0.409286	0.89334	3.7431e-06	9.14544e-06
5	1	1	0	0	0	0	1	-0	0	0
6	0	0	0	0	0	0	1	-0	0	0
7	7	7	53	66	14	569	0.0362839	3.31638	1.23214e-06	3.39583e-05
8	3	3	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
9	4	3	8	9	4	8	0.907266	0.09732	8.46564e-07	9.33094e-07
10	3	2	23	31	4	244	0.237146	1.43908	3.48945e-06	1.47144e-05
11	3	2	29	41	8	190	0.293323	1.22648	3.64004e-06	1.24097e-05
12	3	2	3	5	1	10	0.920904	0.0824	7.49219e-07	8.1357e-07
13	5	3	0	0	0	0	1	-0	0	0
14	3	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
15	0	0	0	0	0	0	1	-0	0	0
16	2	1	0	0	0	0	1	-0	0	0
17	3	2	32	37	7	172	0.329704	1.10956	3.70174e-06	1.12275e-05
18	3	2	0	0	0	0	1	-0	0	0
19	3	2	0	0	0	0	1	-0	0	0
20	5	2	12	14	4	46	0.724321	0.32252	2.34274e-06	3.23439e-06
21	6	4	27	30	18	21	0.744159	0.2955	2.09051e-06	2.80923e-06
22	6	4	6	7	6	1	0.952124	0.04906	4.26805e-07	4.48266e-07
23	3	1	4	5	3	3	0.954374	0.0467	4.21487e-07	4.41638e-07
24	0	0	0	0	0	0	1	-0	0	0
25	2	1	7	7	3	6	0.928152	0.07456	6.62638e-07	7.13932e-07
26	1	1	0	0	0	0	1	-0	0	0
27	3	2	0	0	0	0	1	-0	0	0
28	2	1	0	0	0	0	1	-0	0	0
29	2	1	0	0	0	0	1	-0	0	0
30	1	0	0	0	0	0	1	-0	0	0
31	3	3	26	35	4	312	0.163491	1.811	3.03328e-06	1.85532e-05
32	1	1	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
33	2	1	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
34	5	3	47	61	15	352	0.113236	2.17828	2.50775e-06	2.21462e-05
35	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
36	6	4	12	14	4	34	0.770034	0.26132	1.99962e-06	2.5968e-06
37	3	2	11	17	6	27	0.783127	0.24446	1.87497e-06	2.39421e-06
38	4	4	32	48	11	315	0.148386	1.90794	2.88557e-06	1.94464e-05
39	3	2	0	0	0	0	1	-0	0	0
40	9	9	55	67	24	264	0.170817	1.76716	3.04211e-06	1.78092e-05
41	3	3	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
42	2	1	0	0	0	0	1	-0	0	0
43	3	3	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
44	2	1	0	0	0	0	1	-0	0	0
45	3	2	0	0	0	0	1	-0	0	0
46	4	2	0	0	0	0	1	-0	0	0
47	3	1	18	18	6	34	0.750932	0.28644	2.11957e-06	2.82259e-06
48	3	1	38	50	10	189	0.278622	1.2779	3.58435e-06	1.28646e-05
49	2	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
50	6	6	42	56	12	258	0.188722	1.66748	3.18363e-06	1.68694e-05
51	1	0	0	0	0	0	1	-0	0	0
52	3	3	0	0	0	0	1	-0	0	0
53	2	1	12	13	4	22	0.82379	0.19384	1.56747e-06	1.90275e-06
54	2	2	16	20	4	97	0.537783	0.6203	3.37882e-06	6.28287e-06
55	3	3	9	10	9	1	0.934354	0.0679	5.77066e-07	6.17609e-07
56	3	2	30	42	9	229	0.238912	1.43166	3.47337e-06	1.45383e-05
57	1	0	0	0	0	0	1	-0	0	0
58	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
59	1	1	0	0	0	0	1	-0	0	0
60	3	2	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
61	6	6	54	61	14	208	0.23601	1.44388	3.42097e-06	1.4495e-05
62	3	3	0	0	0	0	1	-0	0	0
63	5	3	26	32	8	115	0.454999	0.78746	3.60206e-06	7.91664e-06
