Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	39	34	174	204	72	639	0.0106732	4.54002	4.85283e-07	4.54674e-05
2	26	22	154	173	61	370	0.0511271	2.97344	1.5044e-06	2.94247e-05
3	47	40	155	173	83	340	0.0595797	2.82044	1.65815e-06	2.78307e-05
4	30	22	62	66	45	45	0.525198	0.64398	3.21239e-06	6.11654e-06
5	31	24	159	176	61	590	0.0163377	4.11428	6.74475e-07	4.12834e-05
6	36	30	80	85	52	81	0.387942	0.9469	3.53098e-06	9.10184e-06
7	34	24	140	159	51	674	0.0118442	4.43592	5.30464e-07	4.47869e-05
8	22	18	105	121	39	423	0.054086	2.91718	1.58502e-06	2.93055e-05
9	19	15	44	46	27	51	0.577539	0.54898	3.06464e-06	5.30638e-06
10	43	38	180	198	100	281	0.0688008	2.67654	1.79619e-06	2.61071e-05
11	27	19	60	64	38	65	0.480264	0.73342	3.39369e-06	7.0663e-06
12	29	23	110	124	59	256	0.124392	2.08432	2.56267e-06	2.06016e-05
13	30	24	113	127	64	195	0.166617	1.79206	2.92076e-06	1.75298e-05
14	28	22	74	82	51	98	0.362489	1.01476	3.56536e-06	9.83576e-06
15	33	26	123	135	59	270	0.108089	2.2248	2.37433e-06	2.19664e-05
16	33	26	97	111	54	245	0.142761	1.94658	2.75291e-06	1.92833e-05
17	37	30	160	175	79	546	0.0205766	3.8836	8.00205e-07	3.88891e-05
18	30	26	120	133	56	327	0.081844	2.50294	2.03645e-06	2.48821e-05
19	41	33	170	200	84	327	0.0537345	2.9237	1.54025e-06	2.86641e-05
20	27	15	61	67	37	78	0.441066	0.81856	3.49606e-06	7.92638e-06
21	32	27	132	155	73	273	0.0938836	2.3657	2.18324e-06	2.32547e-05
22	31	23	119	138	55	276	0.102875	2.27424	2.31001e-06	2.24545e-05
23	26	19	88	96	45	170	0.229953	1.46988	3.32319e-06	1.44516e-05
24	34	32	141	159	66	364	0.0575604	2.85492	1.62986e-06	2.83157e-05
25	36	24	104	125	40	486	0.0382504	3.2636	1.25762e-06	3.28787e-05
26	37	32	146	163	85	261	0.0949182	2.35474	2.18964e-06	2.30687e-05
27	23	18	153	169	52	551	0.0208288	3.87142	8.0849e-07	3.8816e-05
28	42	34	159	178	91	361	0.0518739	2.95894	1.51621e-06	2.92288e-05
29	28	22	155	175	65	566	0.0185813	3.9856	7.42355e-07	3.99517e-05
30	35	29	131	150	61	562	0.0221881	3.8082	8.50425e-07	3.8328e-05
31	31	24	140	158	60	637	0.0143941	4.24094	6.15556e-07	4.27646e-05
32	33	28	183	221	78	836	0.00351231	5.65148	1.99831e-07	5.68943e-05
33	32	25	176	206	80	1258	0.000448555	7.70948	3.5198e-08	7.84698e-05
34	40	29	188	214	93	545	0.0161891	4.12342	6.64356e-07	4.10374e-05
35	34	25	131	151	74	214	0.13007	2.03968	2.58763e-06	1.98941e-05
36	28	23	130	153	62	391	0.0520818	2.95494	1.53181e-06	2.94116e-05
37	35	30	106	118	60	147	0.225206	1.49074	3.25904e-06	1.44714e-05
38	29	24	134	147	57	351	0.0663202	2.71326	1.78717e-06	2.69476e-05
39	38	29	106	117	57	203	0.170323	1.77006	2.96198e-06	1.73904e-05
40	32	23	138	163	64	484	0.0304387	3.49204	1.06284e-06	3.49174e-05
41	37	31	196	228	82	603	0.01103	4.50714	4.95349e-07	4.49094e-05
42	35	30	101	117	71	178	0.193484	1.64256	3.10776e-06	1.60621e-05
43	48	37	149	165	96	223	0.113779	2.1735	2.40785e-06	2.11626e-05
44	38	33	242	272	111	565	0.0101563	4.58966	4.60833e-07	4.5374e-05
45	25	16	77	85	45	96	0.359371	1.0234	3.55735e-06	9.89883e-06
46	28	19	78	93	29	251	0.155029	1.86414	2.88139e-06	1.85861e-05
47	29	21	79	87	42	118	0.31722	1.14816	3.54673e-06	1.11807e-05
48	43	31	252	280	109	595	0.00828839	4.7929	3.93032e-07	4.74196e-05
49	32	26	121	134	65	210	0.147708	1.91252	2.76538e-06	1.8722e-05
50	35	27	203	242	73	1090	0.000842818	7.07876	6.03251e-08	7.15755e-05
51	35	30	111	124	60	311	0.0939662	2.36482	2.21045e-06	2.35239e-05
52	39	32	174	206	75	679	0.00859495	4.75658	4.10028e-07	4.77056e-05
53	39	26	145	168	75	353	0.0575363	2.85534	1.62478e-06	2.82392e-05
54	25	14	39	42	25	69	0.540284	0.61566	3.26169e-06	6.03699e-06
55	46	40	281	319	120	1010	0.000781481	7.15432	5.60098e-08	7.16713e-05
56	30	22	101	115	58	217	0.16059	1.8289	2.89406e-06	1.80214e-05
57	30	24	73	78	44	100	0.367938	0.99984	3.57497e-06	9.71623e-06
58	33	26	128	148	64	237	0.117874	2.13814	2.46908e-06	2.09468e-05
59	28	21	131	144	61	268	0.103197	2.27112	2.30832e-06	2.23682e-05
60	25	19	78	84	39	156	0.266303	1.32312	3.47003e-06	1.30304e-05
61	27	22	112	125	44	428	0.0514163	2.9678	1.53205e-06	2.9797e-05
62	31	27	93	108	46	252	0.140375	1.96344	2.73533e-06	1.94859e-05
63	36	29	173	195	72	542	0.0185219	3.9888	7.37274e-07	3.98055e-05
64	31	27	113	126	67	279	0.109243	2.21418	2.39642e-06	2.19366e-05
65	30	23	66	69	49	87	0.416021	0.87702	3.54345e-06	8.51747e-06
66	40	36	129	134	80	165	0.185812	1.68302	3.03449e-06	1.6331e-05
67	33	24	128	143	58	297	0.0895695	2.41274	2.13646e-06	2.38526e-05
68	20	16	77	84	40	217	0.195104	1.63422	3.17464e-06	1.62715e-05
69	36	25	129	144	73	337	0.0725833	2.62302	1.88966e-06	2.60343e-05
70	24	17	35	35	33	2	0.794534	0.23	1.65417e-06	2.08193e-06
71	41	32	159	181	78	358	0.0516906	2.96248	1.51136e-06	2.92387e-05
72	27	20	81	91	38	311	0.115605	2.15758	2.50413e-06	2.16612e-05
73	34	22	110	122	57	223	0.149052	1.90346	2.79254e-06	1.87353e-05
74	31	25	135	148	52	380	0.0568443	2.86744	1.62261e-06	2.85449e-05
75	31	27	142	166	66	836	0.00496134	5.30608	2.66869e-07	5.37897e-05
76	34	26	150	173	72	392	0.0457008	3.08564	1.39815e-06	3.05936e-05
77	38	30	100	106	56	121	0.277265	1.28278	3.44157e-06	1.24126e-05
78	37	26	204	238	82	672	0.00728571	4.92184	3.5802e-07	4.914e-05
79	22	17	62	66	32	148	0.31059	1.16928	3.59951e-06	1.15893e-05
80	42	28	93	100	57	133	0.27082	1.3063	3.44252e-06	1.27115e-05
81	28	18	92	108	43	210	0.173906	1.74924	3.00063e-06	1.72543e-05
82	38	31	119	140	70	228	0.129769	2.042	2.59759e-06	2.0017e-05
83	31	24	165	193	81	367	0.0457877	3.08374	1.39168e-06	3.03943e-05
84	23	15	78	87	37	186	0.224258	1.49496	3.3176e-06	1.47937e-05
85	34	27	136	159	55	593	0.0179024	4.02282	7.24746e-07	4.04832e-05
86	30	23	105	112	60	114	0.276717	1.28476	3.42557e-06	1.23793e-05
87	35	22	88	96	57	175	0.224163	1.49538	3.29908e-06	1.47173e-05
88	31	24	105	121	52	301	0.100763	2.29498	2.29975e-06	2.28233e-05
89	31	23	123	145	52	818	0.006205	5.0824	3.20475e-07	5.16479e-05
90	42	32	154	179	70	733	0.00773175	4.86242	3.79248e-07	4.90508e-05
91	41	27	165	186	82	433	0.0341709	3.37638	1.14493e-06	3.35059e-05
92	32	28	108	117	59	165	0.206747	1.57626	3.17798e-06	1.53713e-05
93	43	32	161	172	85	249	0.0953634	2.35006	2.18756e-06	2.29392e-05
94	35	26	89	106	59	126	0.270285	1.30828	3.42673e-06	1.26782e-05
95	31	23	181	214	64	930	0.0022724	6.08692	1.39738e-07	6.14937e-05
96	38	32	192	226	81	842	0.00330116	5.71348	1.89801e-07	5.74953e-05
97	32	23	95	103	49	149	0.24494	1.40674	3.36327e-06	1.37309e-05
98	26	21	101	115	55	257	0.130955	2.0329	2.63832e-06	2.01467e-05
99	29	20	102	111	48	225	0.158092	1.84458	2.88053e-06	1.82207e-05
100	32	20	125	138	57	275	0.103401	2.26914	2.31633e-06	2.24014e-05
101	32	25	115	132	54	237	0.130333	2.03766	2.61236e-06	2.00437e-05
102	39	24	143	158	64	500	0.0289484	3.54224	1.02724e-06	3.54853e-05
103	35	32	142	153	68	225	0.121439	2.10834	2.50061e-06	2.05915e-05
104	33	26	119	145	56	533	0.0265454	3.6289	9.69036e-07	3.65049e-05
105	39	31	144	168	67	350	0.0584233	2.84004	1.64052e-06	2.80798e-05
106	25	20	80	88	39	140	0.281777	1.26664	3.49573e-06	1.2406e-05
107	45	31	221	250	93	1011	0.0011992	6.7261	8.13413e-08	6.78296e-05
108	29	26	116	124	62	237	0.137049	1.98742	2.68506e-06	1.95921e-05
109	31	28	146	156	72	279	0.0904842	2.40258	2.13814e-06	2.363e-05
110	32	25	120	133	55	310	0.0892566	2.41624	2.14027e-06	2.39788e-05
111	35	30	155	189	67	669	0.0100637	4.59882	4.65091e-07	4.62147e-05
112	35	29	169	199	61	722	0.00721264	4.93192	3.57713e-07	4.95952e-05
113	18	15	55	62	28	134	0.342063	1.07276	3.63257e-06	1.06196e-05
114	32	25	134	153	58	369	0.0582658	2.84274	1.64558e-06	2.82426e-05
115	36	29	119	137	53	285	0.0988788	2.31386	2.26198e-06	2.28763e-05
116	32	27	81	86	46	144	0.279576	1.27448	3.49629e-06	1.25057e-05
117	30	26	86	99	62	71	0.37388	0.98382	3.49981e-06	9.36077e-06
118	25	18	80	92	53	87	0.360069	1.02146	3.53435e-06	9.81577e-06
119	33	28	147	162	74	281	0.0862539	2.45046	2.07656e-06	2.40749e-05
120	25	18	109	120	50	331	0.0870128	2.4417	2.1197e-06	2.43608e-05
121	36	29	127	140	48	415	0.0500016	2.9957	1.4977e-06	2.99529e-05
122	23	15	43	47	23	78	0.500094	0.69296	3.39935e-06	6.79743e-06
123	40	30	204	232	89	604	0.0107016	4.53736	4.83588e-07	4.51883e-05
124	27	17	81	94	43	169	0.23405	1.45222	3.34354e-06	1.42856e-05
125	35	29	162	189	86	357	0.0494091	3.00762	1.46435e-06	2.96371e-05
126	30	26	144	160	71	409	0.0454701	3.0907	1.3988e-06	3.07631e-05
127	36	24	105	119	52	317	0.0940414	2.36402	2.21566e-06	2.35605e-05
128	33	28	159	172	75	419	0.0400727	3.21706	1.2812e-06	3.19718e-05
129	35	15	94	102	59	106	0.306923	1.18116	3.49578e-06	1.13898e-05
130	37	31	224	244	93	578	0.0113321	4.48012	5.04097e-07	4.44842e-05
131	28	23	88	97	49	188	0.20847	1.56796	3.22388e-06	1.54645e-05
132	41	34	142	161	69	387	0.0505506	2.98478	1.49886e-06	2.96506e-05
133	27	21	112	128	57	219	0.146499	1.92074	2.76318e-06	1.88615e-05
134	38	31	134	156	73	239	0.110961	2.19858	2.38617e-06	2.15047e-05
135	31	29	214	241	79	935	0.00186969	6.28198	1.18321e-07	6.32834e-05
136	26	18	133	149	59	288	0.0903088	2.40452	2.1415e-06	2.37131e-05
137	34	27	80	87	37	203	0.205633	1.58166	3.22782e-06	1.5697e-05
138	49	42	258	305	112	909	0.00142826	6.5513	9.35717e-08	6.55146e-05
139	37	26	173	191	76	499	0.0236503	3.74438	8.82036e-07	3.7295e-05
140	22	17	104	116	44	420	0.0566717	2.87048	1.63576e-06	2.88639e-05
141	26	18	67	78	49	103	0.362352	1.01514	3.57845e-06	9.87563e-06
142	29	23	170	198	71	584	0.0146716	4.22184	6.19237e-07	4.22064e-05
143	44	36	175	215	76	599	0.0122149	4.4051	5.37003e-07	4.3963e-05
144	31	25	144	170	72	290	0.0783476	2.5466	1.95906e-06	2.50047e-05
145	28	20	91	98	43	209	0.186124	1.68134	3.0965e-06	1.66367e-05
146	34	30	188	219	86	534	0.0165939	4.09872	6.75955e-07	4.07352e-05
147	32	28	126	141	65	380	0.0593989	2.82348	1.67206e-06	2.81497e-05
148	38	30	120	139	55	423	0.048305	3.03022	1.46468e-06	3.03216e-05
149	34	27	111	127	65	297	0.0990372	2.31226	2.27284e-06	2.29494e-05
150	28	22	186	211	77	528	0.0179911	4.01788	7.19009e-07	3.99648e-05
151	28	24	187	222	59	935	0.00210664	6.16266	1.31056e-07	6.22109e-05
152	30	26	94	100	50	154	0.243315	1.4134	3.36438e-06	1.38273e-05
153	32	25	82	90	50	115	0.316099	1.1517	3.53734e-06	1.11906e-05
154	26	19	56	61	40	57	0.509778	0.67378	3.29923e-06	6.4719e-06
155	35	27	172	203	72	499	0.0219335	3.81974	8.32866e-07	3.79723e-05
156	36	27	187	222	78	816	0.00386513	5.55576	2.16015e-07	5.58881e-05
157	38	27	152	178	64	591	0.0160517	4.13194	6.65334e-07	4.14494e-05
158	24	20	110	121	42	458	0.0452442	3.09568	1.41004e-06	3.11652e-05
159	44	36	181	204	91	379	0.0401947	3.21402	1.27227e-06	3.16528e-05
160	29	21	93	102	49	204	0.186195	1.68096	3.09025e-06	1.65968e-05
161	37	27	143	157	71	386	0.0521016	2.95456	1.53031e-06	2.93717e-05
162	32	28	102	108	63	98	0.307882	1.17804	3.48011e-06	1.13034e-05
163	37	28	80	85	54	61	0.4296	0.8449	3.45363e-06	8.03917e-06
164	35	28	141	154	77	411	0.046737	3.06322	1.42691e-06	3.05307e-05
165	19	15	67	75	35	171	0.261035	1.3431	3.47682e-06	1.33193e-05
166	39	34	143	161	66	399	0.0475497	3.04598	1.4402e-06	3.02882e-05
167	25	19	96	104	47	202	0.185756	1.68332	3.0842e-06	1.66035e-05
168	34	28	113	129	56	281	0.106116	2.24322	2.35707e-06	2.22122e-05
169	30	22	127	149	55	405	0.0497264	3.00122	1.48829e-06	2.99296e-05
170	30	23	79	86	43	149	0.272537	1.29998	3.48067e-06	1.27713e-05
171	33	23	111	130	56	383	0.0626808	2.7697	1.73552e-06	2.76882e-05
172	27	18	51	56	35	36	0.585505	0.53528	2.97077e-06	5.07386e-06
173	36	25	107	115	63	199	0.17603	1.7371	3.00395e-06	1.7065e-05
174	26	15	80	94	48	304	0.11757	2.14072	2.52289e-06	2.14586e-05
175	40	31	217	253	100	578	0.0107093	4.53664	4.81837e-07	4.49922e-05
176	26	22	52	57	28	64	0.504413	0.68436	3.33822e-06	6.61804e-06
177	29	18	102	110	50	310	0.103126	2.2718	2.33896e-06	2.26805e-05
178	30	23	147	169	56	705	0.00949661	4.65682	4.46327e-07	4.69986e-05
179	37	29	183	198	88	563	0.0163302	4.11474	6.71017e-07	4.10906e-05
180	33	28	201	222	79	767	0.00496243	5.30586	2.64421e-07	5.32845e-05
181	28	22	114	133	53	325	0.0826831	2.49274	2.04854e-06	2.47758e-05
182	36	29	167	197	81	620	0.0122877	4.39916	5.41428e-07	4.40628e-05
183	29	23	166	201	53	900	0.00287334	5.85228	1.70004e-07	5.91658e-05
184	41	28	198	213	66	981	0.001763	6.34074	1.13091e-07	6.4147e-05
185	27	20	96	109	35	404	0.0642534	2.74492	1.77459e-06	2.76186e-05
186	41	34	119	136	64	317	0.0845189	2.47078	2.07241e-06	2.45201e-05
187	31	26	137	151	68	318	0.0765294	2.57008	1.94537e-06	2.54199e-05
188	28	23	121	141	61	393	0.0555884	2.88978	1.6032e-06	2.88405e-05
189	34	26	103	113	65	108	0.283529	1.26044	3.43551e-06	1.2117e-05
190	23	17	98	103	36	414	0.0634033	2.75824	1.76332e-06	2.78112e-05
191	37	28	159	178	66	691	0.00963898	4.64194	4.50745e-07	4.67627e-05
192	22	17	99	112	42	382	0.0705411	2.65156	1.87773e-06	2.6619e-05
193	41	37	211	247	85	600	0.00994028	4.61116	4.55488e-07	4.58225e-05
194	36	25	118	140	69	277	0.101074	2.2919	2.28636e-06	2.26206e-05
195	35	28	144	173	56	540	0.0214841	3.84044	8.26224e-07	3.84574e-05
196	37	25	101	107	55	152	0.235237	1.44716	3.32064e-06	1.41161e-05
197	31	26	146	180	59	595	0.0155313	4.1649	6.48816e-07	4.17748e-05
198	34	27	190	217	85	495	0.0205014	3.88726	7.90332e-07	3.85501e-05
199	32	26	113	138	48	483	0.0357953	3.32994	1.19746e-06	3.34531e-05
200	37	27	167	201	73	872	0.0033144	5.70948	1.91168e-07	5.76781e-05
201	35	25	122	142	59	467	0.0378752	3.27346	1.24339e-06	3.28288e-05
202	32	26	133	145	58	267	0.103075	2.2723	2.30594e-06	2.23715e-05
203	28	20	187	211	81	541	0.0168369	4.08418	6.84514e-07	4.06555e-05
204	32	29	144	175	72	339	0.0591369	2.8279	1.64936e-06	2.78905e-05
205	31	23	97	103	54	150	0.243694	1.41184	3.3591e-06	1.37841e-05
206	32	25	127	148	54	665	0.0132874	4.32094	5.80497e-07	4.36878e-05
207	34	24	93	105	51	186	0.200288	1.608	3.1665e-06	1.58098e-05
208	41	33	198	221	85	703	0.0069211	4.97318	3.44862e-07	4.98276e-05
209	38	24	95	101	57	82	0.349071	1.05248	3.511e-06	1.00581e-05
210	24	19	88	96	36	215	0.182797	1.69938	3.07878e-06	1.68426e-05
211	44	36	201	233	93	430	0.0258294	3.65624	9.29849e-07	3.59996e-05
212	29	26	142	159	68	346	0.0630946	2.76312	1.72622e-06	2.73593e-05
213	31	27	128	145	65	278	0.0974515	2.3284	2.23709e-06	2.29559e-05
214	32	26	115	129	73	259	0.118716	2.13102	2.49817e-06	2.10432e-05
215	39	31	138	155	75	269	0.0958185	2.3453	2.20787e-06	2.30422e-05
216	35	30	148	166	64	377	0.0515512	2.96518	1.51568e-06	2.94015e-05
217	23	12	87	98	55	120	0.293042	1.22744	3.4895e-06	1.19078e-05
218	39	30	175	190	85	389	0.0417064	3.1771	1.30933e-06	3.13939e-05
219	25	21	114	130	53	236	0.132655	2.02	2.63688e-06	1.98776e-05
220	45	36	144	159	79	281	0.0878943	2.43162	2.10117e-06	2.39056e-05
221	30	21	124	141	53	395	0.0550243	2.89998	1.59277e-06	2.89467e-05
222	28	23	151	178	64	459	0.0314694	3.45874	1.08367e-06	3.44358e-05
223	33	26	71	80	45	99	0.365204	1.0073	3.57023e-06	9.77599e-06
224	30	25	133	152	58	434	0.0420894	3.16796	1.3317e-06	3.16398e-05
225	35	28	216	243	94	620	0.00920471	4.68804	4.29486e-07	4.66594e-05
226	28	23	81	90	46	123	0.303462	1.1925	3.52491e-06	1.16157e-05
227	39	27	138	153	70	295	0.0849799	2.46534	2.06593e-06	2.43108e-05
228	26	23	62	66	35	92	0.413259	0.88368	3.55973e-06	8.6138e-06
229	39	32	165	191	67	577	0.0158882	4.14218	6.58396e-07	4.14393e-05
230	30	21	121	136	67	168	0.180707	1.71088	3.00032e-06	1.66033e-05
231	26	17	78	84	44	97	0.359795	1.02222	3.56036e-06	9.89552e-06
232	33	27	128	144	62	281	0.0965765	2.33742	2.22695e-06	2.30589e-05
233	27	18	72	82	40	204	0.211113	1.55536	3.26548e-06	1.54679e-05
234	36	30	99	117	46	358	0.0772615	2.56056	1.97991e-06	2.56261e-05
235	35	30	126	146	60	483	0.0340413	3.38018	1.15416e-06	3.39047e-05
236	40	33	190	224	73	771	0.00480153	5.33882	2.5741e-07	5.361e-05
237	26	21	79	86	51	96	0.357121	1.02968	3.55524e-06	9.95528e-06
238	44	32	133	148	73	398	0.0518583	2.95924	1.52989e-06	2.95013e-05
239	30	25	86	93	45	163	0.242843	1.41534	3.37803e-06	1.39103e-05
240	30	20	130	161	51	459	0.035015	3.35198	1.17217e-06	3.34762e-05
241	33	24	83	93	41	241	0.163141	1.81314	2.94547e-06	1.80547e-05
242	34	28	143	164	76	366	0.055215	2.89652	1.5849e-06	2.87042e-05
243	36	30	140	155	71	357	0.0611699	2.7941	1.6955e-06	2.77179e-05
244	21	17	120	137	47	587	0.0211935	3.85406	8.24905e-07	3.89225e-05
245	41	33	133	148	69	264	0.102711	2.27584	2.29881e-06	2.23814e-05
246	27	24	187	214	64	683	0.00800875	4.82722	3.87382e-07	4.83698e-05
247	51	42	207	238	108	593	0.0109006	4.51894	4.89899e-07	4.49425e-05
248	39	29	167	179	75	337	0.0582611	2.84282	1.63189e-06	2.801e-05
249	32	28	124	133	48	342	0.0758164	2.57944	1.9469e-06	2.56791e-05
250	26	21	66	71	38	56	0.481196	0.73148	3.36031e-06	6.98324e-06
251	32	22	87	96	51	208	0.189441	1.66368	3.12021e-06	1.64707e-05
252	37	31	179	199	76	586	0.0144318	4.23832	6.11463e-07	4.23691e-05
253	37	33	113	126	44	447	0.0463757	3.07098	1.43129e-06	3.08629e-05
254	31	24	123	137	69	173	0.175054	1.74266	2.96286e-06	1.69254e-05
255	28	24	92	110	46	207	0.174383	1.7465	3.00075e-06	1.72078e-05
256	35	29	114	122	66	120	0.252042	1.37816	3.34273e-06	1.32626e-05
257	31	26	84	96	48	157	0.245716	1.40358	3.38127e-06	1.37609e-05
258	35	26	138	160	59	578	0.0192047	3.9526	7.63245e-07	3.97426e-05
259	34	24	123	138	76	165	0.181203	1.70814	3.00012e-06	1.65567e-05
260	19	17	97	114	43	269	0.123957	2.08782	2.56936e-06	2.07279e-05
261	38	33	128	146	70	255	0.108894	2.21738	2.37284e-06	2.17903e-05
262	30	25	194	223	63	806	0.0040419	5.51104	2.23975e-07	5.54132e-05
263	43	40	175	203	87	481	0.0240423	3.72794	8.89949e-07	3.70159e-05
264	28	23	86	98	45	141	0.263279	1.33454	3.42886e-06	1.30236e-05
265	32	28	124	142	55	427	0.0464462	3.06946	1.42606e-06	3.07034e-05
266	32	29	142	160	64	385	0.0513906	2.9683	1.5154e-06	2.94879e-05
267	43	37	221	252	93	652	0.00738902	4.90776	3.61084e-07	4.88676e-05
