Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	241	192	90	92	40	107	0.325153	1.12346	3.53715e-06	1.08784e-05
2	205	161	69	69	33	79	0.433345	0.83622	3.50681e-06	8.09241e-06
3	260	208	73	75	38	78	0.419455	0.8688	3.51417e-06	8.37796e-06
4	216	162	57	58	32	38	0.57233	0.55804	3.02935e-06	5.29302e-06
5	218	173	102	105	40	163	0.225215	1.4907	3.28537e-06	1.45877e-05
6	232	182	67	69	33	65	0.465418	0.76482	3.42014e-06	7.34854e-06
7	218	168	63	63	29	71	0.468725	0.75774	3.43512e-06	7.32866e-06
8	196	156	74	77	36	112	0.348276	1.05476	3.58633e-06	1.02974e-05
9	187	151	45	46	24	33	0.633066	0.45718	2.75383e-06	4.34999e-06
10	250	188	90	91	41	124	0.300028	1.20388	3.5179e-06	1.17252e-05
11	229	183	69	71	36	64	0.461959	0.77228	3.42233e-06	7.4083e-06
12	214	168	76	79	28	166	0.261134	1.34272	3.46773e-06	1.32795e-05
13	217	182	114	115	48	136	0.242731	1.4158	3.32969e-06	1.37176e-05
14	210	159	56	57	27	58	0.520087	0.65376	3.27615e-06	6.29924e-06
15	225	173	62	66	26	76	0.448395	0.80208	3.48119e-06	7.76366e-06
16	225	165	69	70	41	64	0.464869	0.766	3.41765e-06	7.35186e-06
17	233	191	57	60	32	51	0.52893	0.6369	3.2247e-06	6.09665e-06
18	216	171	71	71	34	71	0.445758	0.80798	3.4681e-06	7.78024e-06
19	245	187	95	95	38	129	0.285218	1.2545	3.48443e-06	1.22167e-05
20	209	161	63	65	30	68	0.470011	0.755	3.42269e-06	7.28215e-06
21	221	178	76	76	36	86	0.400164	0.91588	3.54524e-06	8.85947e-06
22	218	164	76	83	34	118	0.325289	1.12304	3.5635e-06	1.09549e-05
23	230	184	59	59	32	55	0.521514	0.65102	3.26089e-06	6.25273e-06
24	226	192	86	90	40	79	0.379804	0.9681	3.52375e-06	9.27781e-06
25	233	178	76	77	40	72	0.42709	0.85076	3.49021e-06	8.17206e-06
26	234	189	102	105	50	124	0.274776	1.2918	3.43896e-06	1.25155e-05
27	197	152	64	65	34	50	0.5152	0.6632	3.25903e-06	6.32575e-06
28	247	191	82	84	36	110	0.336714	1.08852	3.56454e-06	1.05863e-05
29	211	172	83	83	35	98	0.36022	1.02104	3.56337e-06	9.8922e-06
30	229	188	66	66	33	60	0.486519	0.72048	3.36356e-06	6.91353e-06
31	219	171	79	83	36	130	0.305979	1.18424	3.54705e-06	1.15925e-05
32	225	179	88	91	38	135	0.28366	1.25998	3.49177e-06	1.23097e-05
33	221	172	78	83	36	137	0.295248	1.21994	3.53246e-06	1.19644e-05
34	198	161	65	66	30	84	0.430469	0.84288	3.52499e-06	8.18873e-06
35	225	173	54	55	28	67	0.503033	0.6871	3.35248e-06	6.66454e-06
36	209	164	46	47	27	30	0.638802	0.44816	2.71302e-06	4.24703e-06
37	229	184	74	76	36	68	0.438638	0.82408	3.46659e-06	7.90308e-06
38	212	166	63	66	32	79	0.441587	0.81738	3.49872e-06	7.92306e-06
39	237	183	79	81	40	61	0.440529	0.81978	3.44202e-06	7.81338e-06
40	221	171	81	84	36	132	0.300977	1.20072	3.53804e-06	1.17552e-05
41	233	184	76	81	34	98	0.364773	1.00848	3.56723e-06	9.77931e-06
42	228	181	76	77	34	73	0.424918	0.85586	3.49503e-06	8.22519e-06
43	263	209	103	105	41	166	0.221795	1.506	3.27084e-06	1.47471e-05
