Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	41	36	26	27	16	24	0.746798	0.29196	2.0905e-06	2.79928e-06
2	27	23	30	32	17	24	0.723713	0.32336	2.23014e-06	3.08152e-06
3	48	41	22	22	15	17	0.798628	0.22486	1.71315e-06	2.14511e-06
4	31	22	13	13	9	4	0.902993	0.10204	8.54549e-07	9.46352e-07
5	32	25	24	27	11	38	0.695336	0.36336	2.46368e-06	3.54315e-06
6	38	31	11	11	9	2	0.923781	0.07928	6.71764e-07	7.2719e-07
7	35	24	20	20	11	16	0.812857	0.2072	1.60871e-06	1.97908e-06
8	37	30	18	19	9	15	0.82216	0.19582	1.53703e-06	1.8695e-06
9	20	16	10	10	7	4	0.920167	0.0832	7.14978e-07	7.77009e-07
10	45	39	23	24	12	34	0.723163	0.32412	2.28612e-06	3.16127e-06
11	28	20	5	5	3	3	0.954374	0.0467	4.21487e-07	4.41638e-07
12	30	24	13	13	8	11	0.871325	0.13774	1.14865e-06	1.31828e-06
13	32	26	19	19	10	14	0.826364	0.19072	1.50098e-06	1.81637e-06
14	29	22	10	10	4	21	0.843749	0.1699	1.41773e-06	1.68027e-06
15	35	27	25	27	10	43	0.677829	0.38886	2.58172e-06	3.80881e-06
16	35	26	10	10	6	5	0.915486	0.0883	7.59984e-07	8.30142e-07
17	38	30	12	12	9	4	0.908682	0.09576	8.0864e-07	8.89904e-07
18	31	27	14	14	10	5	0.892776	0.11342	9.42711e-07	1.05593e-06
19	42	34	34	34	18	29	0.696686	0.36142	2.41059e-06	3.46008e-06
20	28	16	11	11	7	5	0.909755	0.09458	8.06579e-07	8.8659e-07
21	33	28	23	24	13	25	0.75713	0.27822	2.03144e-06	2.68307e-06
22	32	23	17	18	9	15	0.82734	0.18954	1.50001e-06	1.81305e-06
23	25	21	15	16	10	8	0.868246	0.14128	1.15323e-06	1.32823e-06
24	35	33	8	9	7	2	0.935457	0.06672	5.74646e-07	6.14295e-07
25	38	25	24	24	12	28	0.745634	0.29352	2.11944e-06	2.84247e-06
26	38	33	22	24	15	14	0.800819	0.22212	1.68061e-06	2.09861e-06
27	24	19	22	23	13	18	0.789591	0.23624	1.78029e-06	2.25469e-06
28	43	35	32	33	17	46	0.642852	0.44184	2.7687e-06	4.3069e-06
