Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	109	90	41	41	22	35	0.646631	0.43598	2.69905e-06	4.17401e-06
2	86	69	44	46	22	42	0.604665	0.50308	2.91944e-06	4.82818e-06
3	122	100	39	41	22	36	0.643341	0.44108	2.7195e-06	4.22715e-06
4	93	65	19	20	14	9	0.8424	0.1715	1.35386e-06	1.60715e-06
5	95	71	45	45	21	58	0.560795	0.5784	3.15271e-06	5.62187e-06
6	104	80	38	40	18	33	0.657375	0.4195	2.63693e-06	4.0113e-06
7	94	68	22	23	11	25	0.7619	0.27194	2.00123e-06	2.62662e-06
8	103	77	42	43	22	33	0.645106	0.43834	2.69696e-06	4.18064e-06
9	74	60	23	25	15	14	0.795806	0.2284	1.71501e-06	2.15505e-06
10	116	90	26	26	17	13	0.794867	0.22958	1.71562e-06	2.15837e-06
11	101	74	34	36	18	49	0.621276	0.47598	2.88001e-06	4.63564e-06
12	92	74	30	30	12	49	0.645132	0.4383	2.7721e-06	4.29695e-06
13	94	77	46	48	22	52	0.567429	0.56664	3.1052e-06	5.47241e-06
14	89	65	23	23	13	15	0.801765	0.22094	1.67993e-06	2.09529e-06
15	99	71	34	34	21	24	0.71468	0.33592	2.28299e-06	3.19442e-06
16	99	73	31	33	17	34	0.683424	0.38064	2.50769e-06	3.6693e-06
17	104	88	27	28	16	19	0.761291	0.27274	1.97179e-06	2.59006e-06
18	93	74	29	30	20	13	0.775149	0.2547	1.84808e-06	2.38416e-06
19	112	90	59	61	29	60	0.502038	0.68908	3.32916e-06	6.6313e-06
20	88	63	29	31	18	21	0.739501	0.30178	2.11917e-06	2.86567e-06
21	97	74	42	43	22	43	0.613031	0.48934	2.88859e-06	4.71197e-06
22	95	67	34	39	17	46	0.61908	0.47952	2.87599e-06	4.64558e-06
23	102	80	38	40	23	22	0.695308	0.3634	2.38271e-06	3.42683e-06
24	100	85	13	13	9	6	0.89383	0.11224	9.40861e-07	1.05262e-06
25	104	75	32	32	21	17	0.750017	0.28766	2.03224e-06	2.70959e-06
26	105	87	60	64	28	81	0.44263	0.81502	3.50406e-06	7.91644e-06
27	80	64	38	41	19	34	0.649937	0.43088	2.67831e-06	4.12088e-06
28	114	88	41	44	22	44	0.606094	0.50072	2.92232e-06	4.82156e-06
29	90	73	34	34	13	42	0.651994	0.42772	2.7063e-06	4.15081e-06
30	101	83	25	26	19	9	0.811249	0.20918	1.57856e-06	1.94584e-06
31	95	73	40	41	19	46	0.611353	0.49208	2.90911e-06	4.75848e-06
32	99	83	37	40	18	54	0.59061	0.5266	3.02811e-06	5.1271e-06
33	96	74	41	43	17	91	0.479918	0.73414	3.48534e-06	7.26237e-06
34	81	66	19	20	12	11	0.833851	0.1817	1.42874e-06	1.71342e-06
35	99	75	32	32	15	33	0.691246	0.36926	2.46064e-06	3.55972e-06
36	89	68	18	19	11	12	0.834836	0.18052	1.42766e-06	1.7101e-06
37	101	82	30	35	20	28	0.695865	0.3626	2.41005e-06	3.4634e-06
38	91	67	26	27	17	17	0.773941	0.25626	1.87862e-06	2.42735e-06
39	107	80	27	27	14	24	0.746798	0.29196	2.0905e-06	2.79928e-06
40	96	74	52	57	25	96	0.428459	0.84756	3.56405e-06	8.3183e-06
41	104	83	47	47	25	32	0.63232	0.45836	2.75268e-06	4.3533e-06
42	101	78	40	40	19	43	0.62469	0.4705	2.83774e-06	4.54263e-06
43	124	99	47	50	24	51	0.563212	0.5741	3.11578e-06	5.53217e-06
44	107	81	59	60	27	65	0.492481	0.7083	3.36882e-06	6.84051e-06
45	84	61	28	28	16	21	0.753565	0.28294	2.03186e-06	2.69633e-06
46	90	69	22	23	11	26	0.758024	0.27704	2.03132e-06	2.67976e-06
47	91	71	25	26	14	20	0.766991	0.26528	1.94072e-06	2.5303e-06
48	95	70	47	50	26	61	0.535208	0.6251	3.24524e-06	6.06351e-06
49	97	77	35	37	22	25	0.697774	0.35986	2.38422e-06	3.41689e-06
50	101	79	55	55	24	65	0.50819	0.6769	3.33285e-06	6.55828e-06
51	102	81	50	52	24	63	0.523164	0.64786	3.28687e-06	6.28267e-06
52	108	81	23	25	15	17	0.783723	0.2437	1.81389e-06	2.31445e-06
53	109	79	40	40	21	51	0.599715	0.5113	2.9792e-06	4.9677e-06
54	85	60	27	28	15	23	0.745918	0.29314	2.09051e-06	2.8026e-06
55	121	95	39	39	22	38	0.644861	0.43872	2.72165e-06	4.22052e-06
56	92	71	39	39	21	40	0.638317	0.44892	2.76186e-06	4.32678e-06
57	94	77	32	33	18	22	0.726556	0.31944	2.2027e-06	3.0317e-06
58	98	75	32	32	15	33	0.691246	0.36926	2.46064e-06	3.55972e-06
59	97	77	36	37	23	18	0.723135	0.32416	2.20191e-06	3.04496e-06
60	85	60	32	35	20	42	0.647912	0.434	2.72594e-06	4.20726e-06
61	95	72	28	28	15	21	0.753565	0.28294	2.03186e-06	2.69633e-06
62	95	80	34	36	19	36	0.663863	0.40968	2.61888e-06	3.94491e-06
63	104	74	36	38	19	41	0.639071	0.44774	2.763e-06	4.32347e-06
64	94	75	31	31	21	12	0.774235	0.25588	1.84847e-06	2.38747e-06
65	93	77	52	54	20	85	0.461802	0.77262	3.49329e-06	7.56449e-06
66	110	94	39	41	20	37	0.640069	0.44618	2.73967e-06	4.28028e-06
67	98	71	41	41	21	48	0.605149	0.50228	2.9439e-06	4.86475e-06
68	102	78	21	21	14	14	0.81605	0.20328	1.57438e-06	1.92926e-06
69	104	77	20	21	10	25	0.77153	0.25938	1.93942e-06	2.51373e-06
70	84	65	21	22	13	13	0.815087	0.20446	1.57522e-06	1.93258e-06
71	111	86	36	36	18	33	0.674098	0.39438	2.5518e-06	3.78551e-06
72	88	65	22	22	14	14	0.810941	0.20956	1.6103e-06	1.98571e-06
73	99	72	21	21	14	10	0.832868	0.18288	1.42981e-06	1.71673e-06
74	94	75	42	42	22	33	0.64917	0.43206	2.67731e-06	4.12419e-06
75	95	77	54	56	21	83	0.460713	0.77498	3.48811e-06	7.57112e-06
76	99	79	23	24	18	8	0.825703	0.19152	1.46959e-06	1.77981e-06
77	107	84	42	43	23	41	0.619316	0.47914	2.85239e-06	4.60571e-06
78	105	79	37	37	19	43	0.636571	0.45166	2.78391e-06	4.37329e-06
79	79	60	25	25	14	19	0.775769	0.2539	1.87792e-06	2.42072e-06
80	113	76	18	19	13	9	0.847707	0.16522	1.31454e-06	1.5507e-06
81	89	66	27	28	15	22	0.749732	0.28804	2.06136e-06	2.74946e-06
82	107	82	35	36	21	35	0.667257	0.40458	2.59681e-06	3.89178e-06
83	95	74	36	36	25	16	0.735151	0.30768	2.11888e-06	2.88224e-06
84	82	57	28	29	17	18	0.760393	0.27392	1.97199e-06	2.59338e-06
85	100	80	24	24	17	8	0.825703	0.19152	1.46959e-06	1.77981e-06
86	92	73	20	20	12	17	0.808722	0.2123	1.6435e-06	2.03222e-06
87	102	78	39	40	20	39	0.637564	0.4501	2.76072e-06	4.3301e-06
88	92	76	22	22	14	11	0.823444	0.19426	1.50387e-06	1.82631e-06
89	95	72	31	34	15	53	0.616424	0.48382	2.91894e-06	4.73528e-06
90	95	73	37	37	21	28	0.687179	0.37516	2.45755e-06	3.57629e-06
91	111	85	39	40	22	29	0.670924	0.3991	2.54868e-06	3.79877e-06
92	96	67	29	30	13	30	0.710775	0.3414	2.33662e-06	3.28742e-06
93	115	90	56	60	28	52	0.526239	0.642	3.23625e-06	6.14978e-06
94	101	76	25	26	13	23	0.755346	0.28058	2.03165e-06	2.6897e-06
