Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
Photon	0	0	0.1	0	0.25	1000	0	27.018	21.062	8.753	8.999	7.488	2.056	0.935842	0.0669993	5.65458e-07	6.17214e-07	
Photon	0	0	0.1	0	0.5	1000	0	54.119	42.262	17.378	17.865	14.813	4.058	0.876623	0.132888	1.05306e-06	1.22405e-06	
Photon	0	0	0.1	0	1	1000	0	108.288	84.78	34.784	35.827	29.113	9.158	0.764293	0.271699	1.87583e-06	2.50894e-06	
Photon	0	0	0.1	0	2	1000	0	216.84	169.989	69.997	71.989	57.03	20.501	0.576509	0.556646	2.9064e-06	5.15289e-06	
Photon	0	0	0.1	0	3	1000	0	325.251	255.171	104.692	107.764	82.857	35.473	0.428404	0.85767	3.33211e-06	7.96781e-06	
Photon	0	0	0.1	0	4	1000	0	433.84	340.53	139.256	143.352	107.164	52.444	0.31602	1.16771	3.34318e-06	1.08784e-05	
Photon	0	0	0.1	0	5	1000	0	542.039	425.57	174.707	179.641	130.736	72.25	0.228483	1.49662	3.10497e-06	1.39792e-05	
Photon	0	0	0.1	0	6	1000	0	650.44	510.623	209.795	215.821	153.046	94.736	0.163502	1.83851	2.72836e-06	1.72162e-05	
