Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	231	187	66	70	58	15	0.596844	0.5161	2.83401e-06	4.74833e-06
2	228	180	74	79	67	14	0.56693	0.56752	2.94986e-06	5.20323e-06
3	226	180	72	75	62	16	0.575452	0.5526	2.92542e-06	5.0837e-06
4	224	175	69	70	56	18	0.587781	0.5314	2.88467e-06	4.90773e-06
5	222	176	53	54	44	16	0.656574	0.42072	2.55952e-06	3.8983e-06
6	220	164	88	92	71	23	0.499045	0.69506	3.20149e-06	6.41524e-06
7	218	178	69	69	59	11	0.612982	0.48942	2.74576e-06	4.47935e-06
8	216	168	69	75	53	27	0.544058	0.6087	3.08381e-06	5.66817e-06
9	214	161	82	84	66	25	0.519432	0.65502	3.15291e-06	6.06993e-06
10	225	181	92	94	71	39	0.454199	0.78922	3.3512e-06	7.37827e-06
11	211	155	71	72	58	17	0.583413	0.53886	2.8981e-06	4.96749e-06
12	209	162	54	57	49	9	0.667738	0.40386	2.46777e-06	3.69571e-06
13	207	163	52	54	44	13	0.666697	0.40542	2.49271e-06	3.7389e-06
14	204	165	58	60	52	8	0.658626	0.4176	2.51063e-06	3.81192e-06
15	202	162	69	73	57	20	0.570958	0.56044	2.95947e-06	5.18334e-06
16	244	197	86	88	75	15	0.53305	0.62914	3.07271e-06	5.76439e-06
17	195	148	80	82	64	28	0.51801	0.65776	3.16838e-06	6.11643e-06
18	192	149	65	69	58	14	0.603675	0.50472	2.80029e-06	4.63875e-06
19	208	158	79	81	65	24	0.532017	0.63108	3.11094e-06	5.84745e-06
20	221	173	67	69	58	13	0.606761	0.49962	2.78237e-06	4.58562e-06
21	224	176	60	64	54	15	0.619762	0.47842	2.73293e-06	4.40964e-06
22	221	183	56	56	51	5	0.685793	0.37718	2.35003e-06	3.42673e-06
23	228	178	77	79	65	18	0.555481	0.58792	3.00835e-06	5.41576e-06
24	206	163	58	59	45	20	0.623429	0.47252	2.73877e-06	4.39307e-06
25	205	162	78	80	63	21	0.543623	0.6095	3.06147e-06	5.63161e-06
26	194	157	55	55	46	13	0.662523	0.4117	2.51451e-06	3.79535e-06
27	212	172	65	65	58	7	0.64153	0.4439	2.59244e-06	4.04103e-06
28	229	177	82	82	67	44	0.477419	0.73936	3.32597e-06	6.96656e-06
29	230	176	76	76	58	23	0.551794	0.59458	3.04153e-06	5.51208e-06
30	218	174	61	64	51	16	0.616609	0.48352	2.75179e-06	4.46278e-06
31	206	167	63	65	52	16	0.612749	0.4898	2.76915e-06	4.51923e-06
32	200	155	85	86	70	18	0.531591	0.63188	3.08902e-06	5.81089e-06
33	223	175	75	76	60	22	0.554616	0.58948	3.02762e-06	5.45895e-06
34	242	199	78	80	63	30	0.519234	0.6554	3.17242e-06	6.1098e-06
35	238	173	85	90	70	25	0.500224	0.6927	3.20574e-06	6.40861e-06
36	234	179	75	75	66	11	0.590314	0.5271	2.84416e-06	4.81804e-06
37	231	170	82	82	65	20	0.539582	0.61696	3.07096e-06	5.69137e-06
38	240	192	79	79	66	14	0.56693	0.56752	2.94986e-06	5.20323e-06
39	226	172	75	78	61	22	0.547693	0.60204	3.05166e-06	5.57184e-06
40	224	183	84	87	72	19	0.525576	0.64326	3.11166e-06	5.92047e-06
41	222	181	86	89	66	34	0.480792	0.73232	3.28399e-06	6.83037e-06
42	220	168	53	55	47	9	0.676177	0.3913	2.42262e-06	3.58282e-06
43	218	163	71	72	61	11	0.601541	0.50826	2.79638e-06	4.64869e-06
44	194	152	57	60	48	18	0.625878	0.4686	2.71835e-06	4.34325e-06
45	215	157	68	69	61	9	0.619266	0.47922	2.7081e-06	4.37308e-06
46	213	172	69	71	63	9	0.611537	0.49178	2.74334e-06	4.48598e-06
47	211	159	60	61	54	7	0.657849	0.41878	2.50985e-06	3.81524e-06
48	209	172	61	62	47	23	0.602505	0.50666	2.84492e-06	4.72181e-06
49	207	165	63	65	50	19	0.603445	0.5051	2.82329e-06	4.67862e-06
50	219	174	70	73	57	22	0.565164	0.57064	2.98949e-06	5.28961e-06
51	202	159	65	67	59	9	0.627093	0.46666	2.67154e-06	4.26019e-06
52	200	156	57	60	49	18	0.625878	0.4686	2.71835e-06	4.34325e-06
53	196	147	79	80	65	23	0.538106	0.6197	3.08758e-06	5.73787e-06
54	226	176	87	88	76	14	0.535776	0.62404	3.05995e-06	5.71125e-06
55	231	183	89	94	68	35	0.46356	0.76882	3.32175e-06	7.16574e-06
56	182	139	75	76	61	23	0.551794	0.59458	3.04153e-06	5.51208e-06
57	198	150	41	41	38	3	0.76126	0.27278	1.88317e-06	2.47375e-06
58	234	179	86	90	73	20	0.513143	0.6672	3.15221e-06	6.14295e-06
