Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
Photon	0	0	0.1	0	0.25	1000	0	27.018	21.062	8.753	8.999	7.07	2.738	0.932744	0.0704775	5.94434e-07	6.53451e-07	
Photon	0	0	0.1	0	0.5	1000	0	54.119	42.262	17.378	17.865	13.672	5.768	0.869253	0.141609	1.11843e-06	1.31491e-06	
Photon	0	0	0.1	0	1	1000	0	108.288	84.78	34.784	35.827	25.399	15.45	0.741082	0.303789	2.04835e-06	2.84326e-06	
Photon	0	0	0.1	0	2	1000	0	216.84	169.989	69.997	71.989	44.791	45.302	0.510821	0.683131	3.19271e-06	6.47065e-06	
Photon	0	0	0.1	0	3	1000	0	325.251	255.171	104.692	107.764	59.32	89.896	0.329384	1.13523	3.41874e-06	1.08595e-05	
Photon	0	0	0.1	0	4	1000	0	433.84	340.53	139.256	143.352	71.376	145.515	0.202462	1.64238	3.02701e-06	1.58236e-05	
Photon	0	0	0.1	0	5	1000	0	542.039	425.57	174.707	179.641	81.009	218.415	0.113794	2.24206	2.32209e-06	2.17454e-05	
Photon	0	0	0.1	0	6	1000	0	650.44	510.623	209.795	215.821	88.67	307.417	0.0598169	2.92318	1.58154e-06	2.85166e-05	
