Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	2	1	8	8	7	1	0.946163	0.05534	4.77542e-07	5.04714e-07
2	4	4	98	138	30	1772	4.99824e-05	9.90384	5.09529e-09	0.000101942
3	4	4	92	136	35	712	0.0112737	4.48528	5.13042e-07	4.55077e-05
4	3	3	51	69	18	854	0.0083231	4.78872	4.10085e-07	4.92706e-05
5	1	1	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
6	0	0	0	0	0	0	1	-0	0	0
7	9	8	164	232	68	1286	0.000330283	8.01556	2.68934e-08	8.14251e-05
8	5	5	70	86	39	253	0.160353	1.83038	2.934e-06	1.82972e-05
9	6	6	235	338	79	3184	1.06146e-08	18.361	1.99825e-12	0.000188255
10	3	3	38	53	25	186	0.277637	1.28144	3.57444e-06	1.28745e-05
11	4	4	119	192	31	2591	5.4643e-07	14.4199	8.11481e-11	0.000148506
12	5	5	135	183	56	1784	3.5441e-05	10.2476	3.72555e-09	0.00010512
13	6	6	125	186	54	1762	3.89092e-05	10.1543	4.05122e-09	0.00010412
14	3	3	45	50	26	175	0.299243	1.2065	3.62703e-06	1.21207e-05
15	2	2	61	86	19	495	0.0466734	3.06458	1.45413e-06	3.11554e-05
16	2	2	14	15	11	5	0.887187	0.1197	9.86889e-07	1.11238e-06
17	4	4	120	179	57	1441	0.000208991	8.47322	1.8113e-08	8.66691e-05
18	3	3	43	62	19	211	0.230972	1.46546	3.39779e-06	1.47109e-05
19	5	5	157	218	47	2306	1.9855e-06	13.1296	2.67706e-10	0.000134831
20	6	6	191	273	79	1511	8.10422e-05	9.42054	7.75529e-09	9.56945e-05
21	7	7	233	304	78	2240	1.61994e-06	13.3331	2.20601e-10	0.000136178
22	9	9	198	251	90	1195	0.000466254	7.67078	3.62105e-08	7.76625e-05
23	4	3	67	98	33	619	0.0229982	3.77234	8.83621e-07	3.84213e-05
24	1	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
25	3	3	17	17	16	1	0.894169	0.11186	9.05563e-07	1.01274e-06
26	5	5	90	117	36	840	0.00661272	5.01876	3.38811e-07	5.12363e-05
27	6	6	159	223	49	1936	1.26983e-05	11.274	1.46607e-09	0.000115454
28	5	5	184	268	53	4089	1.63054e-10	22.5369	3.7892e-14	0.00023239
29	3	3	57	67	34	147	0.310224	1.17046	3.5963e-06	1.15926e-05
30	2	2	55	75	21	421	0.0729413	2.6181	1.94043e-06	2.66026e-05
31	4	4	72	99	22	894	0.00562171	5.18112	2.98453e-07	5.30894e-05
32	1	1	21	25	9	76	0.580074	0.5446	3.161e-06	5.44931e-06
33	3	3	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
34	7	7	76	97	51	201	0.195097	1.63426	3.15182e-06	1.61552e-05
35	2	2	86	132	27	1466	0.000247139	8.30556	2.10919e-08	8.53444e-05
36	11	11	338	480	132	3626	4.56697e-10	21.507	1.00362e-13	0.000219756
37	4	4	29	31	22	20	0.743282	0.29668	2.09051e-06	2.81254e-06
38	6	6	56	67	42	147	0.310224	1.17046	3.5963e-06	1.15926e-05
39	3	3	98	149	31	1257	0.000644897	7.34642	4.84957e-08	7.51991e-05
40	11	10	336	468	113	5497	3.53407e-14	30.9737	1.12557e-17	0.000318491
41	7	7	415	602	117	7409	8.86984e-19	41.5665	3.79315e-22	0.000427645
42	5	5	153	214	52	2159	4.30893e-06	12.3548	5.46349e-10	0.000126794
43	4	4	77	99	37	629	0.0217179	3.82962	8.47194e-07	3.90091e-05
44	3	3	29	40	16	115	0.432705	0.8377	3.62097e-06	8.36822e-06
45	4	4	57	80	28	530	0.0405427	3.2054	1.32479e-06	3.26764e-05
46	5	4	138	205	45	1765	3.40085e-05	10.2889	3.58286e-09	0.000105352
47	3	3	39	47	23	157	0.334252	1.09586	3.67508e-06	1.09949e-05
48	5	5	232	335	60	3608	1.24442e-09	20.5046	2.62092e-13	0.000210615
49	3	3	114	154	38	984	0.00251491	5.98552	1.53349e-07	6.0976e-05
50	7	7	113	138	68	292	0.0948138	2.35584	2.2096e-06	2.33047e-05
51	4	4	154	206	51	1451	0.000167625	8.69378	1.48725e-08	8.87245e-05
52	4	4	56	73	40	203	0.224531	1.49374	3.34702e-06	1.49067e-05
53	2	2	37	43	17	162	0.334125	1.09624	3.68701e-06	1.10348e-05
54	2	2	57	76	30	361	0.0984329	2.31838	2.31033e-06	2.34711e-05
55	5	5	210	302	58	2835	7.89019e-08	16.3551	1.32303e-11	0.00016768
56	6	6	87	104	43	259	0.138897	1.97402	2.72684e-06	1.9632e-05
57	4	4	67	80	34	296	0.133721	2.012	2.70694e-06	2.02432e-05
58	2	2	48	55	20	531	0.0471935	3.0535	1.47802e-06	3.13183e-05
59	1	1	8	9	6	3	0.930698	0.07182	6.21174e-07	6.67428e-07
60	4	4	40	53	22	337	0.128537	2.05154	2.68611e-06	2.08976e-05
61	7	7	203	279	76	2353	1.06512e-06	13.7524	1.49939e-10	0.000140771
62	4	4	173	249	53	2926	6.91962e-08	16.4863	1.17304e-11	0.000169523
63	5	5	106	136	39	1603	0.000119837	9.02938	1.11268e-08	9.28494e-05
64	6	6	100	140	46	2205	5.42388e-06	12.1247	6.78317e-10	0.000125061
65	5	5	105	150	55	1048	0.0018607	6.2868	1.19366e-07	6.41507e-05
66	4	4	62	80	39	197	0.221552	1.5071	3.31952e-06	1.4983e-05
67	1	1	33	44	14	151	0.351193	1.04642	3.68991e-06	1.05068e-05
68	3	3	88	121	31	875	0.00539447	5.22238	2.87643e-07	5.33217e-05
69	5	5	176	261	65	1519	8.3892e-05	9.38598	8.00684e-09	9.54422e-05
70	6	5	67	87	42	261	0.152978	1.87746	2.87273e-06	1.87787e-05
71	6	6	135	177	60	1249	0.000563434	7.48146	4.30208e-08	7.63546e-05
72	3	3	17	17	15	2	0.889621	0.11696	9.48225e-07	1.06588e-06
73	2	2	40	48	13	342	0.129297	2.04564	2.69986e-06	2.0881e-05
74	4	4	88	121	48	378	0.0680386	2.68768	1.83123e-06	2.69145e-05
75	5	5	119	174	50	2550	7.54116e-07	14.0977	1.09582e-10	0.000145312
76	1	1	42	72	9	994	0.0039996	5.52156	2.27492e-07	5.68786e-05
77	5	5	124	174	38	2627	5.09203e-07	14.4904	7.60763e-11	0.000149403
78	3	3	29	29	24	8	0.800179	0.22292	1.65001e-06	2.06205e-06
79	4	4	157	228	50	2833	1.26865e-07	15.8801	2.07293e-11	0.000163396
80	4	4	94	135	34	1161	0.00114896	6.7689	7.9632e-08	6.93081e-05
81	4	3	23	23	20	3	0.852365	0.15974	1.24249e-06	1.45769e-06
82	2	2	172	255	35	3238	1.35728e-08	18.1152	2.5305e-12	0.000186439
83	6	6	147	210	59	1558	9.47186e-05	9.2646	8.96375e-09	9.46355e-05
84	5	5	44	55	29	126	0.372321	0.988	3.64852e-06	9.7994e-06
85	1	1	46	71	9	1332	0.000717972	7.23908	5.36908e-08	7.47812e-05
86	1	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
87	2	2	120	182	25	2202	4.23063e-06	12.3732	5.38444e-10	0.000127273
88	9	9	393	602	122	5082	1.26471e-13	29.6988	3.84479e-17	0.000304004
89	6	6	176	245	76	1220	0.000426201	7.7606	3.35216e-08	7.86522e-05
90	7	7	151	222	58	1858	1.90211e-05	10.87	2.11616e-09	0.000111253
