Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5	5	61	69	31	126	0.340984	1.07592	3.61091e-06	1.05897e-05
2	5	5	34	37	25	24	0.701342	0.35476	2.35914e-06	3.36376e-06
3	6	6	58	62	27	113	0.380732	0.96566	3.6184e-06	9.5038e-06
4	5	5	70	77	26	197	0.225765	1.48826	3.34442e-06	1.48137e-05
5	4	4	66	73	28	259	0.168749	1.77934	3.01761e-06	1.78822e-05
6	2	2	29	37	13	102	0.471159	0.75256	3.53753e-06	7.50815e-06
7	11	11	129	152	57	464	0.0361181	3.32096	1.20034e-06	3.32338e-05
8	6	6	43	45	24	56	0.566544	0.5682	3.12483e-06	5.5156e-06
9	7	7	66	78	28	261	0.161874	1.82094	2.95754e-06	1.82707e-05
10	5	5	109	125	36	482	0.0390388	3.2432	1.27525e-06	3.26662e-05
11	9	9	112	125	50	474	0.0406645	3.2024	1.31107e-06	3.22411e-05
12	12	12	58	61	35	61	0.499484	0.69418	3.33876e-06	6.68443e-06
13	6	6	49	55	25	110	0.403976	0.9064	3.61529e-06	8.94927e-06
14	6	6	53	53	22	117	0.394735	0.92954	3.63484e-06	9.20831e-06
15	5	5	37	46	19	73	0.516242	0.66118	3.34283e-06	6.47531e-06
16	3	2	7	9	6	3	0.930698	0.07182	6.21174e-07	6.67428e-07
17	7	7	111	132	46	311	0.089362	2.41506	2.1425e-06	2.39755e-05
18	4	4	68	81	20	666	0.0201353	3.90528	8.04586e-07	3.9959e-05
19	6	6	38	40	24	43	0.62469	0.4705	2.83774e-06	4.54263e-06
20	9	8	91	105	46	162	0.226366	1.4856	3.29014e-06	1.45346e-05
21	9	9	171	189	69	712	0.00808197	4.81812	3.91971e-07	4.84994e-05
22	9	9	79	90	42	176	0.231587	1.4628	3.3422e-06	1.44317e-05
23	6	6	51	57	30	83	0.457829	0.78126	3.49212e-06	7.62757e-06
24	4	4	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
25	5	5	23	27	18	16	0.777898	0.25116	1.8469e-06	2.37422e-06
26	7	6	64	74	37	122	0.337254	1.08692	3.59491e-06	1.06594e-05
27	11	11	152	177	64	600	0.0154282	4.17156	6.45995e-07	4.18711e-05
28	9	8	53	60	33	158	0.306481	1.1826	3.61093e-06	1.17819e-05
29	7	6	110	123	43	442	0.0484783	3.02664	1.47509e-06	3.04279e-05
30	4	4	25	27	14	30	0.724292	0.32256	2.2584e-06	3.11808e-06
31	5	5	60	70	29	190	0.244485	1.4086	3.4342e-06	1.40466e-05
32	5	5	31	36	23	32	0.677545	0.38928	2.52885e-06	3.73238e-06
33	6	6	33	38	20	33	0.665684	0.40694	2.59511e-06	3.8984e-06
34	9	9	119	133	54	392	0.0587514	2.83444	1.66477e-06	2.83357e-05
35	3	2	36	38	16	75	0.537332	0.62114	3.29384e-06	6.13e-06
36	13	13	186	210	80	559	0.0154569	4.1697	6.42318e-07	4.15555e-05
37	5	5	47	50	22	71	0.508597	0.6761	3.35411e-06	6.59484e-06
38	11	11	143	160	71	262	0.0962314	2.341	2.20875e-06	2.29525e-05
39	7	7	84	105	36	234	0.156798	1.8528	2.87883e-06	1.83602e-05
40	16	16	200	222	95	438	0.0265703	3.62796	9.51316e-07	3.58037e-05
41	9	9	108	120	52	285	0.110019	2.2071	2.41126e-06	2.19167e-05
42	5	5	59	67	30	163	0.285915	1.25206	3.55756e-06	1.24427e-05
43	6	6	49	54	26	115	0.396286	0.92562	3.62938e-06	9.15849e-06
44	4	4	33	36	19	63	0.578463	0.54738	3.11185e-06	5.37951e-06
45	5	5	87	112	32	329	0.092434	2.38126	2.2002e-06	2.3803e-05
46	9	8	35	36	14	72	0.552512	0.59328	3.23645e-06	5.8577e-06
47	6	6	66	68	39	62	0.475571	0.74324	3.3921e-06	7.1327e-06
48	5	5	85	93	27	281	0.133035	2.01714	2.68466e-06	2.01801e-05
49	3	3	40	43	16	97	0.465455	0.76474	3.52869e-06	7.58117e-06
50	11	11	101	108	50	189	0.193565	1.64214	3.12386e-06	1.61385e-05
51	4	4	60	69	27	122	0.348011	1.05552	3.61136e-06	1.03771e-05
52	9	9	99	110	49	182	0.198097	1.619	3.14567e-06	1.58795e-05
53	6	5	32	36	22	43	0.640581	0.44538	2.76529e-06	4.31684e-06
54	4	4	19	19	14	8	0.852042	0.16012	1.27599e-06	1.49757e-06
