Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	11	11	20	20	17	3	0.868576	0.1409	1.11903e-06	1.28835e-06
2	11	11	15	17	9	23	0.799267	0.22406	1.74374e-06	2.18167e-06
3	12	12	14	14	13	1	0.911175	0.09302	7.68485e-07	8.434e-07
4	12	12	36	36	18	39	0.653783	0.42498	2.68333e-06	4.10431e-06
5	12	12	14	17	6	29	0.77518	0.25466	1.93832e-06	2.50047e-06
6	9	9	12	12	10	3	0.913328	0.09066	7.64246e-07	8.36771e-07
7	15	15	25	26	19	13	0.794867	0.22958	1.71562e-06	2.15837e-06
8	11	11	20	22	17	6	0.844712	0.16876	1.3183e-06	1.56065e-06
9	12	11	20	21	12	13	0.820222	0.19818	1.53884e-06	1.87613e-06
10	9	9	15	16	10	7	0.872686	0.13618	1.11276e-06	1.27509e-06
11	11	11	24	25	16	11	0.808075	0.2131	1.61264e-06	1.99566e-06
12	15	15	18	18	14	4	0.87508	0.13344	1.07511e-06	1.22859e-06
13	10	10	11	11	9	2	0.923781	0.07928	6.71764e-07	7.2719e-07
14	12	12	12	12	11	1	0.922692	0.08046	6.7403e-07	7.30504e-07
15	13	13	28	30	25	6	0.803322	0.219	1.61647e-06	2.01223e-06
16	5	5	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
17	11	11	18	20	13	11	0.833851	0.1817	1.42874e-06	1.71342e-06
18	12	12	19	19	12	8	0.852042	0.16012	1.27599e-06	1.49757e-06
19	10	10	7	8	6	2	0.94135	0.06044	5.2513e-07	5.57847e-07
20	15	14	20	20	16	4	0.864158	0.146	1.15925e-06	1.34148e-06
21	12	12	23	23	17	12	0.814126	0.20564	1.57606e-06	1.93589e-06
22	13	13	27	28	23	7	0.809337	0.21154	1.5802e-06	1.95247e-06
23	9	9	15	15	13	3	0.896282	0.1095	9.01762e-07	1.00611e-06
24	12	12	17	17	11	10	0.854055	0.15776	1.27335e-06	1.49094e-06
25	7	6	7	7	6	1	0.952124	0.04906	4.26805e-07	4.48266e-07
26	11	11	12	12	10	3	0.913328	0.09066	7.64246e-07	8.36771e-07
27	12	12	30	32	22	18	0.746201	0.29276	2.06155e-06	2.76272e-06
28	17	16	60	62	46	22	0.605585	0.50156	2.82728e-06	4.66868e-06
29	13	12	34	35	24	18	0.732274	0.3116	2.14708e-06	2.93206e-06
30	6	6	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
31	10	10	11	11	8	4	0.914407	0.08948	7.62118e-07	8.33456e-07
32	13	13	15	15	12	4	0.891723	0.1146	9.44554e-07	1.05925e-06
33	13	12	8	8	8	0	0.951001	0.05024	4.29454e-07	4.51581e-07
34	16	16	33	36	28	9	0.761869	0.27198	1.91253e-06	2.51031e-06
35	11	11	28	29	15	29	0.718909	0.33002	2.28458e-06	3.17784e-06
36	15	15	22	22	16	6	0.844712	0.16876	1.3183e-06	1.56065e-06
37	10	10	11	12	7	8	0.890333	0.11616	9.81536e-07	1.10244e-06
38	17	16	49	49	41	9	0.702142	0.35362	2.27784e-06	3.24413e-06
39	13	13	14	14	12	2	0.90654	0.09812	8.12743e-07	8.96533e-07
40	20	19	42	43	29	19	0.692851	0.36694	2.38118e-06	3.43678e-06
41	17	17	18	19	14	8	0.852042	0.16012	1.27599e-06	1.49757e-06
42	6	6	16	16	9	11	0.855063	0.15658	1.27201e-06	1.48763e-06
