Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	1	1	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
2	1	1	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
3	1	1	6	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
4	1	1	11	18	5	69	0.628173	0.46494	2.94126e-06	4.68225e-06
5	1	1	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
6	0	0	0	0	0	0	1	-0	0	0
7	5	5	122	151	47	1032	0.00200627	6.21148	1.27111e-07	6.33571e-05
8	0	0	0	0	0	0	1	-0	0	0
9	3	3	71	90	17	669	0.0187399	3.9771	7.61335e-07	4.06264e-05
10	1	1	5	7	3	6	0.928152	0.07456	6.62638e-07	7.13932e-07
11	2	2	44	62	12	289	0.155166	1.86326	2.92569e-06	1.88552e-05
12	3	3	52	76	12	897	0.00639666	5.05198	3.32309e-07	5.19505e-05
13	4	4	49	60	22	230	0.21229	1.5498	3.31332e-06	1.56075e-05
14	2	2	49	65	23	135	0.333971	1.0967	3.62094e-06	1.08421e-05
15	0	0	0	0	0	0	1	-0	0	0
16	2	2	8	8	7	1	0.946163	0.05534	4.77542e-07	5.04714e-07
17	0	0	0	0	0	0	1	-0	0	0
18	3	3	36	48	17	153	0.339005	1.08174	3.67443e-06	1.08389e-05
19	1	1	31	39	17	77	0.528549	0.63762	3.32601e-06	6.29271e-06
20	2	2	37	46	10	666	0.0250851	3.68548	9.52816e-07	3.79833e-05
21	1	1	35	39	17	68	0.553375	0.59172	3.2176e-06	5.81451e-06
22	5	5	90	109	34	825	0.00750624	4.89202	3.7522e-07	4.99877e-05
23	1	1	58	78	16	728	0.014956	4.20264	6.44364e-07	4.30839e-05
24	0	0	0	0	0	0	1	-0	0	0
25	1	1	17	17	13	6	0.871656	0.13736	1.11433e-06	1.27841e-06
26	0	0	0	0	0	0	1	-0	0	0
