Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	0	0	0	0	0	0	1	-0	0	0
2	1	1	0	0	0	0	1	-0	0	0
3	1	1	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
4	1	1	9	12	5	22	0.828979	0.18756	1.53055e-06	1.8463e-06
5	1	1	0	0	0	0	1	-0	0	0
6	0	0	0	0	0	0	1	-0	0	0
7	5	5	105	124	33	644	0.0171953	4.06312	7.08743e-07	4.12173e-05
8	0	0	0	0	0	0	1	-0	0	0
9	3	3	53	69	12	439	0.0690987	2.67222	1.88089e-06	2.72204e-05
10	0	0	0	0	0	0	1	-0	0	0
11	2	2	29	34	19	37	0.668834	0.40222	2.59852e-06	3.88515e-06
12	1	1	5	5	3	3	0.954374	0.0467	4.21487e-07	4.41638e-07
13	3	3	12	12	11	1	0.922692	0.08046	6.7403e-07	7.30504e-07
14	2	2	34	39	17	56	0.588299	0.53052	3.04557e-06	5.17692e-06
15	0	0	0	0	0	0	1	-0	0	0
16	2	2	5	5	3	3	0.954374	0.0467	4.21487e-07	4.41638e-07
17	0	0	0	0	0	0	1	-0	0	0
18	2	2	59	73	12	366	0.0977795	2.32504	2.30441e-06	2.35674e-05
19	0	0	0	0	0	0	1	-0	0	0
20	2	2	35	39	15	235	0.236119	1.44342	3.46806e-06	1.46878e-05
21	1	1	19	20	12	15	0.817013	0.2021	1.57353e-06	1.92595e-06
22	3	3	28	35	11	96	0.491939	0.7094	3.48119e-06	7.07645e-06
23	1	1	48	58	15	352	0.11539	2.15944	2.5359e-06	2.19768e-05
24	0	0	0	0	0	0	1	-0	0	0
25	1	1	8	8	6	2	0.94135	0.06044	5.2513e-07	5.57847e-07
26	0	0	0	0	0	0	1	-0	0	0
27	1	1	7	8	4	7	0.917649	0.08594	7.55696e-07	8.23513e-07
28	1	1	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
29	1	1	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
30	1	1	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
31	1	1	17	17	9	19	0.81574	0.20366	1.60631e-06	1.96914e-06
32	1	1	7	10	4	13	0.878886	0.1291	1.10318e-06	1.25521e-06
33	0	0	0	0	0	0	1	-0	0	0
34	2	2	58	75	15	746	0.0139037	4.2756	6.09969e-07	4.38709e-05
35	0	0	0	0	0	0	1	-0	0	0
36	6	6	55	62	26	135	0.340323	1.07786	3.63218e-06	1.06727e-05
37	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
38	2	2	45	50	14	178	0.294699	1.2218	3.61893e-06	1.22801e-05
39	2	2	32	35	16	62	0.585084	0.536	3.08335e-06	5.26992e-06
40	4	4	45	51	23	81	0.480283	0.73338	3.44969e-06	7.18262e-06
41	3	3	67	81	21	326	0.114032	2.17128	2.49657e-06	2.18937e-05
42	0	0	0	0	0	0	1	-0	0	0
43	2	2	21	23	6	76	0.587405	0.53204	3.13464e-06	5.33642e-06
44	0	0	0	0	0	0	1	-0	0	0
45	3	3	10	10	10	0	0.939131	0.0628	5.30117e-07	5.64476e-07
46	1	1	16	21	8	50	0.679173	0.38688	2.60942e-06	3.84206e-06
47	2	2	66	80	21	383	0.0858031	2.4557	2.13357e-06	2.48658e-05
48	1	1	27	29	7	116	0.461294	0.77372	3.59829e-06	7.80043e-06
49	2	2	13	18	8	32	0.758631	0.27624	2.06068e-06	2.71632e-06
50	1	1	8	8	7	1	0.946163	0.05534	4.77542e-07	5.04714e-07
51	0	0	0	0	0	0	1	-0	0	0
52	1	1	13	20	5	43	0.708291	0.3449	2.41788e-06	3.41368e-06
53	0	0	0	0	0	0	1	-0	0	0
54	1	1	33	39	16	78	0.52586	0.64272	3.33703e-06	6.34585e-06
55	1	1	0	0	0	0	1	-0	0	0
56	1	1	31	36	14	113	0.448261	0.80238	3.6023e-06	8.03617e-06
57	1	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
58	1	1	3	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
59	1	1	0	0	0	0	1	-0	0	0
60	0	0	0	0	0	0	1	-0	0	0
61	4	4	63	73	25	241	0.184974	1.68754	3.13083e-06	1.69258e-05
62	0	0	0	0	0	0	1	-0	0	0
63	2	2	34	40	13	173	0.321905	1.1335	3.68579e-06	1.14499e-05
