Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	27	23	82	92	20	367	0.0863402	2.44946	2.132e-06	2.46931e-05
2	26	20	52	64	12	252	0.185052	1.68712	3.14629e-06	1.70022e-05
3	25	20	42	48	11	142	0.358567	1.02564	3.67689e-06	1.02544e-05
4	24	21	45	48	11	147	0.349539	1.05114	3.67717e-06	1.05201e-05
5	24	19	31	32	13	35	0.684231	0.37946	2.50838e-06	3.66599e-06
6	23	14	30	37	8	157	0.355916	1.03306	3.71237e-06	1.04305e-05
7	23	22	83	95	19	553	0.032814	3.4169	1.14013e-06	3.47452e-05
8	22	17	86	106	10	938	0.00429854	5.44948	2.39955e-07	5.58224e-05
9	21	16	84	99	11	777	0.0102097	4.58442	4.78556e-07	4.68728e-05
10	25	21	116	128	22	495	0.0358526	3.32834	1.202e-06	3.35262e-05
11	20	17	44	48	11	198	0.269486	1.31124	3.56526e-06	1.32299e-05
12	20	15	60	66	11	349	0.111428	2.19438	2.48138e-06	2.2269e-05
13	19	13	38	47	8	162	0.325836	1.12136	3.66912e-06	1.12606e-05
14	18	12	43	45	14	78	0.506414	0.6804	3.38514e-06	6.68453e-06
15	21	14	72	87	9	605	0.0264669	3.63186	9.80772e-07	3.70565e-05
16	31	25	102	124	15	792	0.00808358	4.81792	3.9675e-07	4.9081e-05
17	15	14	42	51	12	166	0.311337	1.16688	3.64231e-06	1.16989e-05
18	14	8	40	44	9	161	0.333731	1.09742	3.68377e-06	1.10381e-05
19	19	16	31	33	9	78	0.546053	0.60504	3.28023e-06	6.00716e-06
20	24	22	55	59	13	273	0.17156	1.76282	3.05991e-06	1.78358e-05
21	24	19	66	81	10	636	0.0234642	3.75228	9.00203e-07	3.8365e-05
22	24	17	65	76	11	546	0.0383163	3.26188	1.27596e-06	3.33007e-05
23	27	23	74	87	13	541	0.0366823	3.30546	1.23458e-06	3.3656e-05
24	21	17	65	82	13	523	0.0414918	3.18226	1.34505e-06	3.24174e-05
25	18	13	57	67	12	332	0.120759	2.11396	2.58692e-06	2.14222e-05
26	15	10	60	74	7	561	0.035943	3.32582	1.22152e-06	3.39848e-05
27	21	17	41	45	8	174	0.310367	1.17	3.65777e-06	1.17853e-05
28	26	19	21	21	10	22	0.783425	0.24408	1.84444e-06	2.35433e-06
29	27	20	53	61	12	161	0.299938	1.20418	3.59858e-06	1.19977e-05
30	22	18	110	127	14	756	0.00953143	4.65316	4.51195e-07	4.73375e-05
31	19	14	60	71	9	564	0.0360705	3.32228	1.22549e-06	3.39749e-05
32	17	10	30	39	4	214	0.262811	1.33632	3.56686e-06	1.3572e-05
33	24	15	46	53	12	169	0.302783	1.19474	3.62468e-06	1.19712e-05
34	30	20	64	73	11	393	0.0852012	2.46274	2.1302e-06	2.5002e-05
35	29	21	69	82	13	382	0.0851654	2.46316	2.1228e-06	2.49256e-05
36	28	25	159	173	23	1111	0.00116791	6.75254	8.0348e-08	6.87964e-05
37	27	21	79	91	11	679	0.0176966	4.03438	7.29353e-07	4.12142e-05
38	26	20	36	39	10	152	0.360552	1.02012	3.70564e-06	1.02777e-05
39	25	21	111	125	20	775	0.00876052	4.7375	4.22557e-07	4.82342e-05
40	25	14	51	64	14	264	0.174066	1.74832	3.07049e-06	1.76398e-05
41	24	19	69	78	17	430	0.0683687	2.68284	1.86306e-06	2.72502e-05
42	23	19	62	73	12	404	0.080553	2.51884	2.06107e-06	2.55865e-05
43	23	16	22	25	8	60	0.629393	0.463	2.89469e-06	4.59918e-06
44	22	21	64	70	10	445	0.0665967	2.7091	1.83778e-06	2.75956e-05
45	22	17	52	60	15	363	0.107733	2.2281	2.44276e-06	2.26742e-05
46	21	17	45	51	10	180	0.289882	1.23828	3.60695e-06	1.24428e-05
47	20	15	39	45	14	226	0.238068	1.4352	3.46347e-06	1.45482e-05
48	20	17	29	29	10	65	0.598326	0.51362	3.04586e-06	5.09064e-06
49	19	14	118	157	11	1967	1.64093e-05	11.0177	1.86041e-09	0.000113375
50	28	23	28	33	11	63	0.589465	0.52854	3.07121e-06	5.21016e-06
51	18	14	72	86	13	463	0.0549473	2.90138	1.61848e-06	2.94552e-05
52	17	14	29	33	9	73	0.560156	0.57954	3.21613e-06	5.74149e-06
53	16	12	67	81	16	349	0.10141	2.28858	2.34418e-06	2.31157e-05
54	25	19	103	120	17	837	0.00658935	5.0223	3.37679e-07	5.12462e-05
55	27	18	46	57	11	321	0.136005	1.99506	2.75728e-06	2.02733e-05
56	11	9	12	14	3	36	0.76222	0.27152	2.06033e-06	2.70306e-06
57	16	16	75	90	14	436	0.061495	2.7888	1.73701e-06	2.82464e-05
58	27	19	102	124	14	1625	0.000115502	9.06622	1.07811e-08	9.3341e-05
59	26	22	73	83	14	495	0.0475611	3.04574	1.47373e-06	3.09861e-05
60	22	20	96	110	13	844	0.00677037	4.9952	3.45652e-07	5.10537e-05
61	19	16	62	76	14	301	0.13367	2.01238	2.71125e-06	2.02831e-05
