Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_26-Sep-2020	757	 0.21	 0.56	629	 0.21	 0.55	638.73	594.62	 0.32	2860.69	 1.11	273.28
A10	Foci_processed_26-Sep-2020	787	 1.27	 1.46	688	 1.18	 1.39	1046.39	754.87	 0.31	1886.68	 1.17	2875.75
A11	Foci_processed_26-Sep-2020	729	 0.57	 1.00	653	 0.55	 0.98	913.62	691.20	 0.31	2040.42	 1.22	1211.41
A12	Foci_processed_26-Sep-2020	801	 0.74	 1.05	680	 0.75	 1.01	939.12	755.70	 0.30	2540.10	 1.09	1732.80
A2	Foci_processed_26-Sep-2020	784	 0.35	 0.79	659	 0.33	 0.76	820.44	696.42	 0.30	2608.08	 1.11	646.60
A3	Foci_processed_26-Sep-2020	769	 0.51	 0.96	664	 0.47	 0.91	667.67	593.98	 0.31	2487.56	 1.10	711.07
A4	Foci_processed_26-Sep-2020	740	 0.30	 0.65	647	 0.29	 0.62	935.01	753.08	 0.31	2738.92	 1.13	653.80
A5	Foci_processed_26-Sep-2020	793	 0.21	 0.59	660	 0.17	 0.54	671.13	600.94	 0.31	2925.93	 1.10	288.46
A6	Foci_processed_26-Sep-2020	779	 0.52	 0.86	662	 0.48	 0.83	794.30	651.32	 0.31	2408.53	 1.15	947.25
A7	Foci_processed_26-Sep-2020	789	 0.38	 0.83	673	 0.36	 0.78	685.78	601.15	 0.31	3014.04	 1.12	584.44
A8	Foci_processed_26-Sep-2020	801	 0.38	 0.87	707	 0.34	 0.75	724.85	613.75	 0.31	3544.71	 1.12	575.21
A9	Foci_processed_26-Sep-2020	801	 0.62	 1.04	697	 0.58	 0.94	705.21	576.24	 0.32	3031.33	 1.10	1007.66
B1	Foci_processed_26-Sep-2020	764	 0.59	 1.04	697	 0.58	 1.03	906.54	713.96	 0.30	2420.49	 1.16	1295.19
B10	Foci_processed_26-Sep-2020	788	 0.35	 0.74	665	 0.36	 0.75	687.78	581.81	 0.31	3162.02	 1.09	611.92
B11	Foci_processed_26-Sep-2020	791	 0.37	 0.78	671	 0.34	 0.70	698.07	599.58	 0.31	3367.82	 1.10	566.04
B12	Foci_processed_26-Sep-2020	761	 0.34	 0.80	639	 0.34	 0.79	663.91	560.23	 0.31	2560.71	 1.10	545.38
B2	Foci_processed_26-Sep-2020	792	 0.79	 1.31	711	 0.71	 1.16	819.33	614.88	 0.32	2429.23	 1.16	1436.48
B3	Foci_processed_26-Sep-2020	784	 0.47	 0.92	700	 0.44	 0.89	770.50	628.54	 0.33	2628.10	 1.15	867.53
B4	Foci_processed_26-Sep-2020	801	 0.58	 1.01	692	 0.54	 0.91	785.12	614.07	 0.31	2762.60	 1.12	1009.96
B5	Foci_processed_26-Sep-2020	801	 0.82	 1.12	677	 0.76	 1.06	866.79	698.45	 0.29	2652.04	 1.15	1595.85
B6	Foci_processed_26-Sep-2020	796	 0.50	 0.95	708	 0.43	 0.85	756.64	638.64	 0.32	2703.62	 1.14	801.52
B7	Foci_processed_26-Sep-2020	801	 0.28	 0.70	704	 0.27	 0.67	647.39	577.69	 0.31	3933.38	 1.08	407.09
B8	Foci_processed_26-Sep-2020	791	 0.33	 0.72	699	 0.30	 0.67	743.11	601.89	 0.31	2378.46	 1.12	513.26
B9	Foci_processed_26-Sep-2020	796	 0.41	 0.79	711	 0.39	 0.75	695.15	595.55	 0.33	3851.27	 1.07	611.56
C1	Foci_processed_26-Sep-2020	780	 0.63	 1.15	637	 0.65	 1.10	714.14	609.22	 0.31	2400.83	 1.14	1133.00
C10	Foci_processed_26-Sep-2020	796	 0.28	 0.65	694	 0.26	 0.60	635.34	554.55	 0.32	3378.13	 1.08	364.72
C11	Foci_processed_26-Sep-2020	798	 0.51	 0.95	704	 0.51	 0.91	660.87	554.69	 0.29	3330.62	 1.07	779.76
C12	Foci_processed_26-Sep-2020	792	 0.29	 0.67	684	 0.26	 0.64	690.25	568.64	 0.31	2873.14	 1.12	400.17
C2	Foci_processed_26-Sep-2020	787	 0.33	 0.76	657	 0.29	 0.69	577.26	521.98	 0.31	2724.63	 1.12	388.83
C3	Foci_processed_26-Sep-2020	793	 0.40	 0.80	663	 0.43	 0.82	627.83	526.93	 0.32	3327.19	 1.08	616.58
C4	Foci_processed_26-Sep-2020	801	 0.52	 0.87	707	 0.49	 0.82	800.66	660.29	 0.29	2264.42	 1.14	898.63
C5	Foci_processed_26-Sep-2020	801	 0.23	 0.67	662	 0.20	 0.63	556.13	517.53	 0.36	3719.91	 1.10	249.99
C6	Foci_processed_26-Sep-2020	520	 0.29	 0.70	449	 0.22	 0.63	811.91	676.29	 0.29	1604.69	 1.35	437.42
C7	Foci_processed_26-Sep-2020	801	 0.43	 0.78	706	 0.44	 0.80	606.89	518.30	 0.29	3714.61	 1.05	609.78
C8	Foci_processed_26-Sep-2020	792	 0.25	 0.63	683	 0.22	 0.58	620.44	544.00	 0.31	3605.72	 1.09	291.90
C9	Foci_processed_26-Sep-2020	801	 0.40	 0.88	675	 0.37	 0.78	632.13	543.52	 0.31	3445.92	 1.08	528.98
D1	Foci_processed_26-Sep-2020	732	 1.18	 1.29	641	 1.13	 1.24	948.16	695.65	 0.31	2275.03	 1.15	2444.55
D10	Foci_processed_26-Sep-2020	795	 0.20	 0.57	686	 0.15	 0.45	573.73	526.47	 0.31	3839.71	 1.07	176.82
D11	Foci_processed_26-Sep-2020	801	 0.63	 0.99	671	 0.58	 0.96	865.17	703.44	 0.31	2476.85	 1.15	1179.63
D12	Foci_processed_26-Sep-2020	297	 0.11	 0.42	247	 0.06	 0.29	522.60	490.19	 0.40	3506.93	 1.09	65.54
D2	Foci_processed_26-Sep-2020	782	 0.56	 0.99	690	 0.53	 0.95	692.43	555.20	 0.31	2621.90	 1.12	930.46
D3	Foci_processed_26-Sep-2020	788	 0.85	 1.10	673	 0.82	 1.03	700.59	565.92	 0.30	3722.77	 1.07	1320.82
D4	Foci_processed_26-Sep-2020	801	 0.44	 0.88	685	 0.42	 0.84	672.72	577.17	 0.30	3731.93	 1.08	645.82
D5	Foci_processed_26-Sep-2020	800	 0.45	 0.84	689	 0.44	 0.80	666.77	564.91	 0.30	3628.14	 1.07	678.10
D6	Foci_processed_26-Sep-2020	801	 0.47	 0.95	707	 0.45	 0.84	657.89	565.31	 0.30	3807.75	 1.08	707.43
D7	Foci_processed_26-Sep-2020	801	 0.17	 0.47	661	 0.16	 0.44	605.18	558.72	 0.32	4152.17	 1.10	219.93
D8	Foci_processed_26-Sep-2020	784	 0.23	 0.63	679	 0.19	 0.55	580.21	528.60	 0.31	3963.08	 1.09	248.26
D9	Foci_processed_26-Sep-2020	617	 0.14	 0.46	508	 0.13	 0.45	611.34	569.32	 0.31	4132.10	 1.11	188.19
E1	Foci_processed_26-Sep-2020	731	 0.57	 1.04	609	 0.53	 0.93	631.23	561.51	 0.30	2178.26	 1.12	721.72
E10	Foci_processed_26-Sep-2020	415	 0.26	 0.69	351	 0.23	 0.66	559.41	515.30	 0.32	3475.84	 1.08	279.00
E11	Foci_processed_26-Sep-2020	157	 0.14	 0.54	124	 0.06	 0.25	544.70	507.47	 0.41	3548.90	 1.08	65.05
E12	Foci_processed_26-Sep-2020	80	 0.04	 0.19	60	 0.03	 0.18	536.17	506.22	 0.55	2797.04	 1.20	36.20
E2	Foci_processed_26-Sep-2020	768	 0.21	 0.63	632	 0.18	 0.53	558.71	510.47	 0.31	2794.18	 1.10	219.40
E3	Foci_processed_26-Sep-2020	801	 0.36	 0.77	695	 0.37	 0.76	610.07	537.48	 0.33	3435.99	 1.09	546.63
E4	Foci_processed_26-Sep-2020	677	 0.25	 0.64	582	 0.22	 0.60	573.55	526.57	 0.31	3859.81	 1.09	283.54
E5	Foci_processed_26-Sep-2020	799	 0.31	 0.71	666	 0.31	 0.71	587.83	522.89	 0.31	3367.66	 1.09	425.15
E6	Foci_processed_26-Sep-2020	729	 0.34	 0.76	614	 0.30	 0.71	575.48	527.59	 0.34	3652.23	 1.10	380.29
E7	Foci_processed_26-Sep-2020	732	 0.57	 0.97	646	 0.50	 0.90	574.06	524.21	 0.33	3973.82	 1.08	636.04
E8	Foci_processed_26-Sep-2020	797	 0.16	 0.52	682	 0.11	 0.38	579.58	543.01	 0.32	4271.92	 1.10	131.47
E9	Foci_processed_26-Sep-2020	639	 0.22	 0.62	546	 0.19	 0.58	588.50	537.13	 0.32	2821.82	 1.14	243.40
F1	Foci_processed_26-Sep-2020	424	 0.77	 1.25	361	 0.76	 1.19	567.65	513.96	 0.31	2136.55	 1.13	926.67
F10	Foci_processed_26-Sep-2020	421	 0.43	 0.89	369	 0.44	 0.86	556.21	505.48	 0.31	3139.72	 1.09	552.11
F11	Foci_processed_26-Sep-2020	791	 0.25	 0.72	685	 0.20	 0.64	593.73	549.87	 0.34	3961.37	 1.08	261.77
F12	Foci_processed_26-Sep-2020	407	 0.23	 0.73	338	 0.18	 0.56	569.91	520.43	 0.30	3012.85	 1.08	233.81
F2	Foci_processed_26-Sep-2020	198	 0.31	 0.79	163	 0.17	 0.52	534.80	489.02	 0.29	2238.07	 1.08	192.84
F3	Foci_processed_26-Sep-2020	786	 0.48	 0.91	673	 0.42	 0.81	557.66	510.62	 0.31	3487.70	 1.08	501.42
F4	Foci_processed_26-Sep-2020	602	 0.32	 0.81	508	 0.28	 0.76	618.73	563.38	 0.30	3599.72	 1.22	381.94
F5	Foci_processed_26-Sep-2020	795	 0.93	 1.32	652	 0.78	 1.12	602.15	540.91	 0.30	3364.56	 1.10	1013.48
F6	Foci_processed_26-Sep-2020	795	 1.50	 1.63	685	 1.36	 1.48	587.54	517.52	 0.30	3046.41	 1.09	1799.94
F7	Foci_processed_26-Sep-2020	801	 0.75	 1.23	694	 0.68	 1.13	630.30	574.22	 0.32	3160.22	 1.14	988.25
F8	Foci_processed_26-Sep-2020	709	 0.66	 1.09	596	 0.54	 0.96	581.51	525.22	 0.31	3394.14	 1.10	691.03
F9	Foci_processed_26-Sep-2020	761	 0.60	 0.99	639	 0.55	 0.91	579.17	532.43	 0.31	3339.46	 1.09	696.46
G1	Foci_processed_26-Sep-2020	490	 0.67	 1.07	406	 0.60	 0.95	599.62	520.54	 0.30	2038.02	 1.18	739.02
G10	Foci_processed_26-Sep-2020	765	 0.90	 1.33	654	 0.90	 1.31	665.33	568.55	 0.30	3030.64	 1.11	1324.70
G11	Foci_processed_26-Sep-2020	733	 0.71	 1.28	630	 0.69	 1.22	653.07	567.79	 0.30	3126.66	 1.12	1081.40
G12	Foci_processed_26-Sep-2020	309	 0.41	 0.88	273	 0.40	 0.84	664.05	590.73	 0.31	2700.04	 1.15	616.69
G2	Foci_processed_26-Sep-2020	721	 0.60	 1.08	596	 0.50	 0.89	595.99	532.96	 0.32	2545.47	 1.20	637.85
G3	Foci_processed_26-Sep-2020	762	 0.43	 0.93	641	 0.34	 0.72	578.62	531.08	 0.33	3101.79	 1.17	411.62
G4	Foci_processed_26-Sep-2020	722	 0.82	 1.25	605	 0.78	 1.16	620.33	543.24	 0.32	2805.88	 1.13	1026.24
G5	Foci_processed_26-Sep-2020	283	 0.87	 1.55	241	 0.78	 1.31	580.04	517.78	 0.30	2297.73	 1.10	993.40
G6	Foci_processed_26-Sep-2020	793	 0.97	 1.39	672	 0.98	 1.36	674.52	567.54	 0.31	2568.17	 1.11	1570.91
G7	Foci_processed_26-Sep-2020	801	 1.16	 1.64	694	 1.14	 1.54	683.63	566.24	 0.31	2531.78	 1.16	1895.30
G8	Foci_processed_26-Sep-2020	769	 0.84	 1.25	662	 0.83	 1.24	733.54	598.43	 0.31	2661.69	 1.18	1448.13
G9	Foci_processed_26-Sep-2020	759	 0.79	 1.23	661	 0.77	 1.22	632.29	550.88	 0.31	2969.33	 1.14	1124.21
H1	Foci_processed_26-Sep-2020	330	 0.70	 1.18	287	 0.69	 1.19	662.83	549.66	 0.33	2368.51	 1.26	1013.73
H10	Foci_processed_26-Sep-2020	530	 1.37	 1.84	447	 1.26	 1.72	678.21	569.33	 0.31	2667.58	 1.19	1824.08
H11	Foci_processed_26-Sep-2020	337	 1.49	 1.71	290	 1.43	 1.61	740.53	613.76	 0.32	2711.69	 1.21	2307.04
H12	Foci_processed_26-Sep-2020	385	 0.63	 1.00	326	 0.60	 0.96	793.21	646.10	 0.31	2633.34	 1.32	1077.60
H2	Foci_processed_26-Sep-2020	481	 0.96	 1.47	400	 0.94	 1.37	653.21	546.35	 0.30	2004.17	 1.17	1366.92
H3	Foci_processed_26-Sep-2020	719	 1.21	 1.71	615	 1.13	 1.53	677.59	576.07	 0.33	2744.40	 1.16	1714.31
H4	Foci_processed_26-Sep-2020	692	 1.41	 1.84	570	 1.27	 1.64	682.08	574.53	 0.30	2872.38	 1.16	1871.36
H5	Foci_processed_26-Sep-2020	660	 0.92	 1.52	581	 0.84	 1.36	658.78	578.38	 0.31	2813.56	 1.14	1151.17
H6	Foci_processed_26-Sep-2020	754	 1.10	 1.62	628	 1.06	 1.49	673.66	581.18	 0.33	2386.90	 1.20	1565.55
H7	Foci_processed_26-Sep-2020	742	 1.20	 1.78	622	 1.17	 1.68	670.91	584.49	 0.32	2637.16	 1.21	1866.15
H8	Foci_processed_26-Sep-2020	495	 1.30	 1.56	418	 1.20	 1.44	680.22	568.29	 0.30	2514.32	 1.13	1857.54
