Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_25-Sep-2020	671	 0.87	 1.26	546	 0.89	 1.24	830.57	693.65	 0.40	2118.82	 1.28	1813.85
A10	Foci_processed_25-Sep-2020	679	 0.80	 1.26	552	 0.75	 1.13	884.78	723.91	 0.39	1950.55	 1.30	1475.96
A11	Foci_processed_25-Sep-2020	801	 1.22	 1.36	672	 1.19	 1.32	745.44	644.52	 0.32	3092.72	 1.16	2051.37
A12	Foci_processed_25-Sep-2020	801	 0.85	 1.10	670	 0.83	 1.05	853.78	693.96	 0.29	3039.47	 1.09	1607.60
A2	Foci_processed_25-Sep-2020	278	 0.38	 1.08	239	 0.30	 0.90	736.68	675.53	 0.39	2366.01	 1.48	451.81
A3	Foci_processed_25-Sep-2020	726	 1.18	 1.56	582	 1.25	 1.56	705.75	592.06	 0.39	2463.64	 1.20	2176.00
A4	Foci_processed_25-Sep-2020	720	 1.09	 1.50	608	 1.11	 1.50	822.35	654.76	 0.36	2304.07	 1.16	2192.67
A5	Foci_processed_25-Sep-2020	789	 0.88	 1.25	663	 0.94	 1.26	737.70	626.36	 0.31	2577.95	 1.12	1681.67
A6	Foci_processed_25-Sep-2020	783	 1.05	 1.33	677	 1.05	 1.29	868.45	729.53	 0.31	1970.22	 1.20	2048.30
A7	Foci_processed_25-Sep-2020	779	 1.59	 1.63	652	 1.68	 1.60	895.69	708.03	 0.30	2294.82	 1.16	3871.09
A8	Foci_processed_25-Sep-2020	801	 1.23	 1.41	668	 1.24	 1.39	754.59	643.65	 0.34	3326.09	 1.14	2389.41
A9	Foci_processed_25-Sep-2020	790	 1.06	 1.33	663	 1.10	 1.35	803.84	628.00	 0.29	2711.73	 1.13	2273.42
B1	Foci_processed_25-Sep-2020	687	 1.37	 1.57	576	 1.35	 1.47	836.12	636.61	 0.29	1704.85	 1.28	2672.10
B10	Foci_processed_25-Sep-2020	801	 0.99	 1.31	663	 1.05	 1.32	696.50	590.55	 0.30	2537.24	 1.11	1899.90
B11	Foci_processed_25-Sep-2020	801	 0.98	 1.35	667	 0.98	 1.27	810.31	630.02	 0.30	2972.24	 1.12	1845.18
B12	Foci_processed_25-Sep-2020	801	 0.62	 0.94	702	 0.63	 0.92	700.30	564.48	 0.29	3037.27	 1.08	1032.84
B2	Foci_processed_25-Sep-2020	729	 1.57	 1.60	639	 1.54	 1.53	845.96	623.89	 0.29	1525.39	 1.26	2949.89
B3	Foci_processed_25-Sep-2020	416	 1.12	 1.55	358	 0.98	 1.43	715.65	603.21	 0.40	1916.29	 1.47	1529.50
B4	Foci_processed_25-Sep-2020	731	 1.30	 1.63	638	 1.33	 1.62	688.15	569.59	 0.41	1968.72	 1.21	2196.26
B5	Foci_processed_25-Sep-2020	800	 1.02	 1.35	655	 0.98	 1.23	696.08	596.73	 0.31	3234.11	 1.12	1702.91
B6	Foci_processed_25-Sep-2020	762	 1.01	 1.40	587	 0.99	 1.44	672.25	583.89	 0.43	2177.19	 1.22	1591.77
B7	Foci_processed_25-Sep-2020	784	 0.91	 1.29	654	 0.91	 1.19	779.44	625.56	 0.31	2931.81	 1.12	1709.39
B8	Foci_processed_25-Sep-2020	783	 0.93	 1.19	657	 0.90	 1.17	836.61	639.78	 0.32	2563.95	 1.16	1755.07
B9	Foci_processed_25-Sep-2020	785	 1.26	 1.42	670	 1.30	 1.37	801.58	634.62	 0.30	2996.56	 1.11	2430.54
C1	Foci_processed_25-Sep-2020	781	 0.94	 1.28	681	 0.96	 1.25	645.21	525.69	 0.32	2525.27	 1.14	1376.92
C10	Foci_processed_25-Sep-2020	782	 0.78	 1.12	672	 0.80	 1.04	773.57	583.62	 0.31	2998.82	 1.11	1478.01
C11	Foci_processed_25-Sep-2020	797	 0.99	 1.23	701	 1.05	 1.24	729.38	562.43	 0.30	2711.29	 1.10	1858.79
C12	Foci_processed_25-Sep-2020	777	 0.62	 0.97	673	 0.64	 0.98	710.60	560.29	 0.31	2733.19	 1.12	1056.18
C2	Foci_processed_25-Sep-2020	754	 0.64	 1.08	609	 0.66	 1.04	588.26	519.01	 0.32	2242.43	 1.14	868.87
