Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_19-Feb-2020	801	 1.21	 1.48	720	 1.10	 1.40	1126.51	900.64	 0.15	1941.69	 1.16	4582.27
A10	Foci_processed_19-Feb-2020	801	 1.03	 1.31	738	 1.00	 1.27	1388.32	1123.54	 0.18	3794.72	 1.09	4235.98
A11	Foci_processed_19-Feb-2020	801	 1.03	 1.20	734	 0.97	 1.15	1726.49	1458.07	 0.16	3438.69	 1.10	4406.90
A12	Foci_processed_19-Feb-2020	801	 1.33	 1.29	742	 1.31	 1.27	1636.53	1279.02	 0.19	3557.42	 1.08	6025.28
A2	Foci_processed_19-Feb-2020	792	 1.16	 1.46	717	 1.11	 1.44	1156.80	866.20	 0.20	3272.52	 1.10	4324.44
A3	Foci_processed_19-Feb-2020	801	 1.43	 1.42	740	 1.43	 1.40	1296.29	984.25	 0.18	3519.82	 1.08	6118.59
A4	Foci_processed_19-Feb-2020	801	 1.32	 1.40	734	 1.28	 1.39	1314.01	1053.11	 0.19	3605.55	 1.11	5450.47
A5	Foci_processed_19-Feb-2020	801	 0.70	 1.04	747	 0.68	 1.04	1161.40	897.37	 0.18	3791.09	 1.06	2222.20
A6	Foci_processed_19-Feb-2020	801	 0.73	 1.25	733	 0.65	 1.18	1183.96	978.86	 0.19	3573.49	 1.08	2125.21
A7	Foci_processed_19-Feb-2020	801	 1.33	 1.26	725	 1.30	 1.23	1450.03	1086.71	 0.15	2096.23	 1.23	5615.30
A8	Foci_processed_19-Feb-2020	801	 1.02	 1.26	728	 0.97	 1.26	1344.38	1036.19	 0.18	2508.97	 1.13	4363.93
A9	Foci_processed_19-Feb-2020	799	 1.21	 1.30	724	 1.17	 1.28	1378.61	1036.86	 0.17	3225.69	 1.09	5219.65
B1	Foci_processed_19-Feb-2020	699	 1.37	 1.40	632	 1.32	 1.38	1255.70	869.83	 0.16	1653.39	 1.20	5830.34
B10	Foci_processed_19-Feb-2020	796	 0.97	 1.16	736	 0.98	 1.16	1222.08	923.20	 0.19	3145.80	 1.07	3476.14
B11	Foci_processed_19-Feb-2020	801	 0.68	 1.01	743	 0.69	 1.02	1265.80	1016.53	 0.18	3407.23	 1.08	2312.55
B12	Foci_processed_19-Feb-2020	801	 0.83	 1.20	739	 0.79	 1.18	1319.71	1073.92	 0.18	3725.50	 1.07	2732.33
B2	Foci_processed_19-Feb-2020	801	 1.16	 1.28	724	 1.15	 1.29	1078.99	792.66	 0.17	2673.99	 1.11	4093.56
B3	Foci_processed_19-Feb-2020	801	 1.20	 1.40	742	 1.19	 1.39	1049.43	793.46	 0.18	3633.15	 1.07	4133.18
B4	Foci_processed_19-Feb-2020	801	 1.45	 1.42	733	 1.44	 1.39	1228.02	913.55	 0.17	2367.95	 1.12	5624.83
B5	Foci_processed_19-Feb-2020	801	 1.37	 1.35	740	 1.33	 1.31	1155.17	857.70	 0.20	3140.41	 1.09	4611.79
B6	Foci_processed_19-Feb-2020	801	 0.91	 1.24	757	 0.88	 1.21	1035.75	812.64	 0.18	3323.33	 1.07	2624.43
B7	Foci_processed_19-Feb-2020	801	 1.28	 1.34	744	 1.26	 1.32	1225.36	961.29	 0.17	2687.31	 1.09	4488.57
B8	Foci_processed_19-Feb-2020	789	 1.08	 1.34	720	 1.10	 1.36	1148.42	858.11	 0.18	2874.18	 1.09	4127.01
B9	Foci_processed_19-Feb-2020	751	 1.03	 1.21	681	 1.01	 1.20	1362.45	1064.46	 0.16	1860.59	 1.17	3846.10
C1	Foci_processed_19-Feb-2020	801	 1.39	 1.53	744	 1.35	 1.50	1000.88	754.87	 0.17	3315.92	 1.08	4278.60
C10	Foci_processed_19-Feb-2020	801	 0.96	 1.22	735	 0.93	 1.19	1142.64	925.70	 0.18	3270.45	 1.10	3667.39
C11	Foci_processed_19-Feb-2020	801	 1.17	 1.27	718	 1.19	 1.27	1197.63	935.46	 0.18	3082.43	 1.09	4364.52
C12	Foci_processed_19-Feb-2020	795	 0.74	 1.16	720	 0.69	 1.12	1135.01	926.92	 0.18	3027.60	 1.10	2348.46
C2	Foci_processed_19-Feb-2020	766	 1.62	 1.58	691	 1.58	 1.49	1170.31	811.60	 0.19	2359.84	 1.13	6094.21
C3	Foci_processed_19-Feb-2020	801	 1.24	 1.31	751	 1.23	 1.30	1053.27	785.09	 0.18	3626.78	 1.07	4083.44
C4	Foci_processed_19-Feb-2020	801	 1.22	 1.30	734	 1.20	 1.30	1185.90	891.26	 0.19	3576.15	 1.08	4560.60
C5	Foci_processed_19-Feb-2020	795	 1.15	 1.25	719	 1.13	 1.23	1126.39	878.15	 0.15	1920.43	 1.18	3911.58
C6	Foci_processed_19-Feb-2020	797	 0.97	 1.31	740	 0.93	 1.28	1048.64	826.56	 0.18	3406.29	 1.08	3038.37
C7	Foci_processed_19-Feb-2020	801	 1.35	 1.29	754	 1.35	 1.29	1100.47	800.83	 0.18	3476.50	 1.06	4706.57
C8	Foci_processed_19-Feb-2020	801	 1.02	 1.20	749	 1.00	 1.18	1143.04	925.17	 0.18	3988.97	 1.07	3244.03
C9	Foci_processed_19-Feb-2020	801	 1.21	 1.24	722	 1.16	 1.20	1316.81	1034.51	 0.15	2562.09	 1.13	4537.34
D1	Foci_processed_19-Feb-2020	801	 1.22	 1.30	735	 1.20	 1.30	2186.90	1753.48	 0.17	3724.53	 1.10	7199.51
D10	Foci_processed_19-Feb-2020	791	 0.84	 1.17	715	 0.76	 1.07	2186.65	1849.82	 0.19	4017.40	 1.08	4144.34
D11	Foci_processed_19-Feb-2020	801	 0.61	 1.01	748	 0.59	 1.00	2463.00	2174.78	 0.19	4104.59	 1.08	3161.36
D12	Foci_processed_19-Feb-2020	789	 0.70	 0.99	735	 0.68	 0.98	2298.83	1988.55	 0.18	3907.37	 1.07	3488.93
D2	Foci_processed_19-Feb-2020	801	 1.08	 1.36	739	 1.07	 1.35	1618.72	1309.31	 0.18	4121.51	 1.09	5336.15
D3	Foci_processed_19-Feb-2020	794	 0.84	 1.19	721	 0.83	 1.19	1850.48	1546.28	 0.20	3682.73	 1.08	3931.32
D4	Foci_processed_19-Feb-2020	801	 0.70	 1.06	738	 0.69	 1.03	1704.65	1438.40	 0.17	4489.32	 1.07	3100.19
D5	Foci_processed_19-Feb-2020	801	 0.56	 0.96	748	 0.54	 0.95	1926.46	1666.87	 0.17	4649.16	 1.07	2345.00
D6	Foci_processed_19-Feb-2020	551	 0.72	 1.03	518	 0.70	 1.01	1663.68	1412.26	 0.19	3616.51	 1.08	2756.18
D7	Foci_processed_19-Feb-2020	792	 0.95	 1.18	734	 0.93	 1.16	2336.97	1911.04	 0.19	4079.20	 1.08	5335.06
D8	Foci_processed_19-Feb-2020	801	 0.69	 1.06	734	 0.65	 1.02	1959.59	1633.89	 0.18	4209.36	 1.07	3069.78
D9	Foci_processed_19-Feb-2020	798	 0.73	 1.10	758	 0.71	 1.06	2355.13	2005.85	 0.18	4188.54	 1.06	3823.06
E1	Foci_processed_19-Feb-2020	257	 1.41	 1.52	204	 1.49	 1.52	1027.32	678.54	 0.21	2643.33	 1.08	4024.76
E10	Foci_processed_19-Feb-2020	796	 0.82	 1.14	735	 0.79	 1.13	1067.09	813.87	 0.19	3371.84	 1.08	2673.14
E11	Foci_processed_19-Feb-2020	430	 0.83	 1.09	396	 0.83	 1.09	1025.37	811.04	 0.21	3251.70	 1.08	2276.89
E12	Foci_processed_19-Feb-2020	134	 0.75	 1.17	105	 0.86	 1.22	1121.63	890.43	 0.21	3311.20	 1.07	2654.81
E2	Foci_processed_19-Feb-2020	515	 1.04	 1.59	463	 0.98	 1.50	842.38	695.14	 0.22	2835.19	 1.08	2404.70
E3	Foci_processed_19-Feb-2020	622	 0.76	 1.17	557	 0.74	 1.15	899.89	699.96	 0.19	2905.54	 1.10	2069.05
E5	Foci_processed_19-Feb-2020	310	 1.46	 1.59	239	 1.44	 1.57	1092.37	726.78	 0.22	2231.92	 1.14	4913.09
E6	Foci_processed_19-Feb-2020	797	 0.86	 1.13	742	 0.82	 1.10	912.07	696.96	 0.19	3091.46	 1.09	1908.05
E7	Foci_processed_19-Feb-2020	365	 0.85	 1.05	336	 0.82	 1.03	934.73	699.25	 0.20	2843.36	 1.08	2008.14
E8	Foci_processed_19-Feb-2020	444	 0.79	 1.02	411	 0.78	 1.00	984.29	740.81	 0.20	2892.50	 1.10	1930.40
E9	Foci_processed_19-Feb-2020	185	 1.03	 1.37	167	 0.99	 1.33	928.37	713.83	 0.20	2666.59	 1.10	2376.10
F1	Foci_processed_19-Feb-2020	455	 1.18	 1.45	407	 1.14	 1.43	1089.64	756.98	 0.19	2559.16	 1.10	3890.29
F10	Foci_processed_19-Feb-2020	644	 1.14	 1.29	592	 1.11	 1.27	1214.38	835.47	 0.23	2966.52	 1.12	4040.86
F11	Foci_processed_19-Feb-2020	233	 0.58	 1.00	208	 0.55	 0.99	996.02	808.82	 0.20	3193.21	 1.08	1649.29
F12	Foci_processed_19-Feb-2020	250	 0.99	 1.29	223	 0.90	 1.22	1116.89	824.47	 0.23	2907.59	 1.13	2959.47
F2	Foci_processed_19-Feb-2020	400	 1.42	 1.51	360	 1.42	 1.53	987.11	678.70	 0.21	2849.25	 1.09	4633.22
F3	Foci_processed_19-Feb-2020	189	 0.89	 1.17	175	 0.86	 1.15	900.79	670.79	 0.21	3357.03	 1.07	2220.26
F4	Foci_processed_19-Feb-2020	73	 0.68	 1.03	56	 0.71	 1.06	794.63	629.63	 0.20	2917.34	 1.07	1380.21
F5	Foci_processed_19-Feb-2020	368	 1.05	 1.25	349	 1.05	 1.22	944.23	691.04	 0.20	3295.59	 1.08	2731.81
F6	Foci_processed_19-Feb-2020	489	 1.14	 1.34	449	 1.17	 1.36	964.81	684.12	 0.21	2768.36	 1.09	3644.42
F7	Foci_processed_19-Feb-2020	429	 0.94	 1.30	393	 0.97	 1.31	947.34	704.76	 0.20	3272.26	 1.07	2794.59
F8	Foci_processed_20-Feb-2020	63	 1.10	 1.35	58	 1.17	 1.38	1102.44	736.36	 0.26	3185.98	 1.08	3591.60
F9	Foci_processed_20-Feb-2020	73	 1.07	 1.44	56	 1.18	 1.51	987.21	716.30	 0.22	3209.27	 1.06	3207.14
G1	Foci_processed_20-Feb-2020	564	 1.43	 1.60	507	 1.40	 1.56	1198.93	823.50	 0.21	2583.28	 1.11	5381.76
G10	Foci_processed_20-Feb-2020	452	 0.86	 1.40	404	 0.78	 1.29	1036.00	814.88	 0.22	2948.70	 1.11	2321.70
G11	Foci_processed_20-Feb-2020	370	 0.74	 1.01	334	 0.71	 1.00	1021.36	811.79	 0.19	3086.22	 1.08	1817.35
G12	Foci_processed_20-Feb-2020	98	 1.29	 1.40	92	 1.23	 1.28	1194.93	891.50	 0.20	3000.05	 1.09	3532.55
G2	Foci_processed_20-Feb-2020	391	 1.15	 1.41	308	 1.19	 1.43	958.41	684.31	 0.19	2675.34	 1.09	3036.27
G3	Foci_processed_20-Feb-2020	331	 1.34	 1.42	306	 1.33	 1.41	947.30	660.18	 0.20	2982.08	 1.07	3309.62
G4	Foci_processed_20-Feb-2020	174	 1.04	 1.40	159	 0.97	 1.34	913.81	698.04	 0.20	3291.52	 1.07	2270.38
G5	Foci_processed_20-Feb-2020	261	 1.26	 1.49	208	 1.30	 1.43	946.63	670.58	 0.21	3219.59	 1.06	3149.23
G6	Foci_processed_20-Feb-2020	460	 0.93	 1.30	373	 0.90	 1.26	902.09	704.88	 0.19	3299.18	 1.07	2121.44
G7	Foci_processed_20-Feb-2020	298	 1.08	 1.42	273	 1.03	 1.39	899.31	704.68	 0.20	3078.57	 1.08	2489.07
G8	Foci_processed_20-Feb-2020	190	 0.85	 1.26	145	 0.86	 1.27	911.58	724.03	 0.22	3270.80	 1.08	1935.99
G9	Foci_processed_20-Feb-2020	195	 0.89	 1.37	173	 0.87	 1.35	945.82	718.12	 0.21	2825.58	 1.09	2205.43
H1	Foci_processed_20-Feb-2020	400	 1.02	 1.36	367	 0.99	 1.37	1180.64	892.68	 0.19	2568.51	 1.09	3194.25
H10	Foci_processed_20-Feb-2020	246	 1.20	 1.61	222	 1.17	 1.59	1013.98	757.32	 0.23	3158.54	 1.09	3394.29
H11	Foci_processed_20-Feb-2020	801	 1.00	 1.29	724	 0.96	 1.28	1141.00	906.47	 0.19	3419.39	 1.09	3257.77
H12	Foci_processed_20-Feb-2020	496	 1.32	 1.60	442	 1.23	 1.50	1186.71	896.62	 0.21	3118.55	 1.10	4333.38
H2	Foci_processed_20-Feb-2020	395	 1.31	 1.49	353	 1.29	 1.49	987.95	679.77	 0.20	2512.42	 1.11	4122.14
H3	Foci_processed_20-Feb-2020	415	 1.24	 1.44	385	 1.23	 1.44	1075.04	772.75	 0.21	3389.32	 1.08	3451.17
H4	Foci_processed_20-Feb-2020	172	 1.31	 1.50	161	 1.30	 1.50	909.36	675.18	 0.20	2998.29	 1.07	3186.92
H5	Foci_processed_20-Feb-2020	153	 1.58	 1.79	121	 1.60	 1.84	951.92	710.88	 0.22	3449.62	 1.07	3834.77
H6	Foci_processed_20-Feb-2020	319	 0.93	 1.27	289	 0.87	 1.22	904.50	689.14	 0.22	3217.27	 1.09	2370.11
H7	Foci_processed_20-Feb-2020	459	 0.96	 1.53	428	 0.94	 1.33	1020.70	792.21	 0.20	3426.27	 1.08	2870.48
H8	Foci_processed_20-Feb-2020	801	 1.07	 1.32	741	 1.04	 1.30	981.23	752.29	 0.19	3474.12	 1.09	2952.72
H9	Foci_processed_20-Feb-2020	798	 0.71	 1.09	719	 0.65	 1.04	957.24	781.83	 0.17	3705.81	 1.08	1609.12
