Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_28-Feb-2020	200	 0.10	 0.42	192	 0.08	 0.40	1433.75	1366.42	 0.24	2291.51	 1.40	257.05
A10	Foci_processed_28-Feb-2020	511	 0.06	 0.31	484	 0.05	 0.28	1070.47	1016.54	 0.26	2485.39	 1.39	119.01
A11	Foci_processed_28-Feb-2020	25	 0.08	 0.28	20	 0.10	 0.31	1336.64	1150.62	 0.18	1760.80	 1.31	223.35
A2	Foci_processed_28-Feb-2020	277	 0.22	 0.67	253	 0.20	 0.61	1257.51	1156.58	 0.27	2708.51	 1.20	520.83
A3	Foci_processed_28-Feb-2020	44	 0.14	 0.51	37	 0.14	 0.54	1069.24	987.00	 0.20	2221.89	 1.52	267.97
A4	Foci_processed_28-Feb-2020	801	 1.13	 1.56	712	 1.03	 1.45	1224.11	1042.58	 0.20	3187.63	 1.18	3016.23
A5	Foci_processed_28-Feb-2020	798	 0.62	 1.09	733	 0.59	 1.08	1084.93	906.06	 0.19	3479.89	 1.08	1488.88
A6	Foci_processed_28-Feb-2020	365	 0.36	 0.88	339	 0.35	 0.88	1111.23	997.87	 0.25	3134.02	 1.12	873.86
A7	Foci_processed_28-Feb-2020	59	 0.14	 0.51	49	 0.04	 0.20	1129.05	1063.73	 0.24	2094.39	 1.56	89.94
A8	Foci_processed_28-Feb-2020	521	 0.20	 0.59	476	 0.18	 0.57	1188.16	1092.34	 0.21	1953.26	 1.31	506.07
B1	Foci_processed_28-Feb-2020	637	 0.22	 0.67	569	 0.11	 0.44	1447.83	1353.41	 0.14	1644.89	 1.23	327.46
B10	Foci_processed_28-Feb-2020	629	 0.40	 0.81	548	 0.42	 0.83	924.55	806.80	 0.27	2662.79	 1.15	911.07
B11	Foci_processed_28-Feb-2020	653	 0.18	 0.57	605	 0.17	 0.56	1027.54	943.31	 0.24	2216.11	 1.29	399.95
B12	Foci_processed_28-Feb-2020	775	 0.53	 1.01	697	 0.50	 0.96	1039.33	881.70	 0.23	2993.16	 1.11	1272.27
B2	Foci_processed_28-Feb-2020	680	 0.58	 1.16	591	 0.43	 0.95	1222.00	1100.95	 0.20	2790.58	 1.21	1216.95
B3	Foci_processed_28-Feb-2020	598	 0.70	 1.28	546	 0.65	 1.23	1091.82	967.65	 0.22	2679.26	 1.23	1709.52
B4	Foci_processed_28-Feb-2020	626	 0.61	 1.19	561	 0.52	 0.99	969.45	864.36	 0.20	2287.15	 1.25	1278.37
B5	Foci_processed_28-Feb-2020	781	 1.23	 1.50	708	 1.19	 1.50	1131.14	872.44	 0.21	3016.41	 1.10	3303.80
B6	Foci_processed_29-Feb-2020	676	 0.39	 0.77	525	 0.35	 0.72	909.52	811.07	 0.23	2748.90	 1.18	789.25
B7	Foci_processed_29-Feb-2020	657	 0.22	 0.56	618	 0.21	 0.53	1358.16	1159.41	 0.15	1548.16	 1.31	582.22
B8	Foci_processed_29-Feb-2020	688	 0.82	 1.38	629	 0.77	 1.36	1018.00	899.54	 0.23	2751.00	 1.17	2113.34
B9	Foci_processed_29-Feb-2020	227	 0.04	 0.24	209	 0.04	 0.25	1353.37	1195.13	 0.14	1398.45	 1.38	148.48
C1	Foci_processed_29-Feb-2020	498	 0.29	 0.74	459	 0.25	 0.67	1227.12	1121.44	 0.24	2417.62	 1.28	680.35
C10	Foci_processed_29-Feb-2020	398	 0.05	 0.32	370	 0.05	 0.30	1014.64	961.29	 0.15	2010.53	 1.12	123.97
C11	Foci_processed_29-Feb-2020	714	 0.47	 1.00	613	 0.31	 0.75	1024.93	951.91	 0.21	2814.45	 1.26	741.95
C12	Foci_processed_29-Feb-2020	784	 0.53	 1.02	717	 0.50	 1.00	1076.70	903.96	 0.21	3199.76	 1.09	1381.57
C2	Foci_processed_29-Feb-2020	754	 1.10	 1.48	696	 1.08	 1.47	1328.36	1088.84	 0.21	2767.50	 1.20	3488.71
C3	Foci_processed_29-Feb-2020	527	 0.94	 1.32	466	 0.95	 1.34	1087.82	892.87	 0.26	2415.77	 1.14	2513.53
C4	Foci_processed_29-Feb-2020	801	 0.96	 1.46	717	 0.94	 1.38	1053.66	840.14	 0.21	3230.64	 1.14	2371.17
C5	Foci_processed_29-Feb-2020	372	 0.33	 0.82	345	 0.30	 0.79	999.17	852.80	 0.17	1582.18	 1.32	788.48
C6	Foci_processed_29-Feb-2020	776	 0.67	 1.18	689	 0.63	 1.13	1009.65	839.22	 0.21	3138.07	 1.13	1583.82
C7	Foci_processed_29-Feb-2020	801	 0.94	 1.26	737	 0.92	 1.24	1048.81	814.70	 0.22	2991.15	 1.10	2315.82
C8	Foci_processed_29-Feb-2020	801	 0.46	 0.86	756	 0.45	 0.85	1107.94	950.48	 0.19	3983.22	 1.09	1079.58
C9	Foci_processed_29-Feb-2020	11	 0.00	 0.00	10	 0.00	 0.00	1018.09	943.80	 0.13	1504.81	 1.20	 0.00
D11	Foci_processed_29-Feb-2020	3	 0.33	 0.58	3	 0.33	 0.58	2988.01	2612.65	 0.18	2116.38	 1.22	2064.67
D3	Foci_processed_29-Feb-2020	1	 0.00	 0.00	0	  NaN	  NaN	  NaN	  NaN	  NaN	  NaN	  NaN	  NaN
D6	Foci_processed_29-Feb-2020	5	 0.00	 0.00	4	 0.00	 0.00	1732.74	1609.27	 0.15	1513.76	 1.35	 0.00
D7	Foci_processed_29-Feb-2020	40	 0.47	 2.53	38	 0.08	 0.27	2531.50	2383.48	 0.13	2950.40	 1.10	370.53
D8	Foci_processed_29-Feb-2020	787	 0.29	 0.69	731	 0.27	 0.66	1810.31	1661.57	 0.19	2828.64	 1.14	1008.28
D9	Foci_processed_29-Feb-2020	9	 0.11	 0.33	7	 0.00	 0.00	2528.55	2311.59	 0.13	2400.52	 1.08	 0.00
E1	Foci_processed_29-Feb-2020	16	 0.38	 0.72	14	 0.43	 0.76	1373.70	1238.91	 0.25	2025.25	 1.48	1137.29
E10	Foci_processed_29-Feb-2020	8	 0.00	 0.00	7	 0.00	 0.00	1052.66	888.79	 0.25	1776.41	 1.70	 0.00
E11	Foci_processed_29-Feb-2020	124	 0.08	 0.33	108	 0.09	 0.35	867.92	760.65	 0.29	2315.65	 1.35	144.31
E12	Foci_processed_29-Feb-2020	76	 0.09	 0.52	56	 0.11	 0.59	928.96	819.05	 0.29	2434.38	 1.21	375.23
E2	Foci_processed_29-Feb-2020	330	 0.43	 0.90	296	 0.40	 0.85	1136.68	960.09	 0.23	2670.81	 1.21	1120.73
E3	Foci_processed_29-Feb-2020	76	 0.34	 0.97	63	 0.24	 0.71	1008.45	858.97	 0.25	1906.45	 1.44	609.97
