Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_01-Feb-2020	331	 2.47	 2.83	280	 2.34	 2.50	442.50	297.58	 0.89	1091.98	 1.83	2674.92
A10	Foci_processed_01-Feb-2020	392	 1.74	 1.87	330	 1.76	 1.83	415.65	284.55	 1.06	858.54	 1.83	1817.19
A11	Foci_processed_01-Feb-2020	457	 1.67	 1.74	381	 1.64	 1.74	395.40	281.73	 0.93	932.29	 1.82	1753.61
A12	Foci_processed_01-Feb-2020	367	 2.46	 2.35	323	 2.55	 2.30	457.34	307.53	 1.10	889.34	 1.81	2886.46
A2	Foci_processed_01-Feb-2020	312	 2.31	 2.90	269	 2.40	 2.96	384.40	275.82	 1.01	874.60	 1.90	2602.50
A3	Foci_processed_01-Feb-2020	328	 2.49	 2.99	274	 2.47	 2.99	372.50	271.11	 0.96	966.95	 1.84	2475.76
A4	Foci_processed_02-Feb-2020	254	 3.52	 3.93	211	 3.94	 4.11	451.17	290.28	 1.16	848.35	 1.89	4561.43
A5	Foci_processed_02-Feb-2020	477	 2.14	 2.46	410	 2.10	 2.38	390.10	284.77	 0.92	1033.96	 1.81	2143.32
A6	Foci_processed_02-Feb-2020	346	 2.63	 2.42	298	 2.67	 2.41	446.26	309.09	 1.03	1028.70	 1.81	3256.56
A7	Foci_processed_02-Feb-2020	559	 2.14	 2.26	468	 2.11	 2.18	415.63	292.59	 0.90	998.91	 1.82	2308.71
A8	Foci_processed_02-Feb-2020	245	 2.60	 2.65	207	 2.46	 2.46	472.66	317.51	 1.09	892.53	 1.87	3228.04
A9	Foci_processed_02-Feb-2020	486	 1.77	 1.91	405	 1.72	 1.89	394.32	269.56	 0.95	893.25	 1.83	1800.03
B1	Foci_processed_02-Feb-2020	314	 2.65	 2.89	267	 2.61	 2.90	524.44	340.17	 1.06	1250.54	 1.78	3879.14
B10	Foci_processed_02-Feb-2020	591	 2.04	 2.57	506	 2.05	 2.55	337.64	232.83	 0.99	891.49	 1.75	1961.90
B11	Foci_processed_02-Feb-2020	575	 1.61	 2.03	480	 1.58	 1.92	327.77	235.06	 0.98	808.37	 1.80	1391.95
B12	Foci_processed_02-Feb-2020	540	 2.20	 2.47	451	 2.27	 2.47	367.68	252.39	 1.06	800.88	 1.84	2312.47
B2	Foci_processed_02-Feb-2020	555	 1.51	 1.69	491	 1.41	 1.58	399.69	295.14	 0.71	1117.90	 1.75	1632.99
B3	Foci_processed_02-Feb-2020	381	 2.17	 2.60	324	 1.93	 2.28	376.79	275.10	 0.87	1050.12	 1.83	1961.32
B4	Foci_processed_02-Feb-2020	330	 3.10	 3.04	277	 3.16	 2.91	472.73	297.07	 1.05	949.97	 1.79	4228.52
B5	Foci_processed_02-Feb-2020	421	 2.53	 3.04	370	 2.62	 3.07	371.28	261.01	 1.03	881.96	 1.87	2682.04
B6	Foci_processed_02-Feb-2020	450	 2.40	 2.57	383	 2.39	 2.49	436.76	288.30	 0.98	958.69	 1.81	2984.11
B7	Foci_processed_02-Feb-2020	554	 2.66	 2.56	481	 2.65	 2.50	438.66	293.01	 0.98	990.23	 1.79	2992.56
B8	Foci_processed_02-Feb-2020	429	 2.33	 2.45	368	 2.35	 2.45	378.26	264.03	 1.01	863.28	 1.85	2487.68
B9	Foci_processed_02-Feb-2020	306	 3.11	 3.21	266	 3.30	 3.28	423.91	267.18	 1.01	798.86	 1.90	3746.23
C1	Foci_processed_02-Feb-2020	388	 2.96	 3.04	330	 3.02	 3.02	386.84	262.50	 0.99	918.51	 1.92	3371.46
C10	Foci_processed_02-Feb-2020	394	 2.56	 2.93	331	 2.72	 2.97	367.58	241.83	 1.07	849.09	 1.86	2688.37
C11	Foci_processed_02-Feb-2020	477	 2.38	 2.65	408	 2.25	 2.46	329.53	237.31	 0.88	889.03	 1.81	2168.92
C12	Foci_processed_02-Feb-2020	485	 2.21	 2.56	412	 2.04	 2.30	376.90	266.38	 0.92	890.54	 1.83	2200.33
C2	Foci_processed_02-Feb-2020	371	 2.74	 3.07	323	 2.75	 3.02	409.46	285.72	 0.96	982.79	 1.88	3153.88
C3	Foci_processed_02-Feb-2020	266	 3.02	 3.16	221	 3.00	 2.97	396.33	260.09	 0.94	814.73	 1.89	3123.51
C4	Foci_processed_02-Feb-2020	309	 2.80	 3.24	264	 2.67	 2.86	474.69	299.64	 0.97	869.09	 1.88	3355.14
C5	Foci_processed_02-Feb-2020	276	 2.42	 2.99	223	 2.31	 2.94	330.33	232.62	 0.98	780.37	 1.89	2105.83
C6	Foci_processed_02-Feb-2020	482	 2.57	 2.93	403	 2.38	 2.78	393.96	274.04	 0.88	880.19	 1.86	2448.48
C7	Foci_processed_02-Feb-2020	127	 5.21	 5.10	110	 5.07	 4.43	381.51	247.83	 1.11	757.00	 1.96	5089.33
C8	Foci_processed_02-Feb-2020	281	 2.02	 2.56	235	 2.12	 2.62	372.78	261.82	 1.00	854.05	 1.90	2173.85
C9	Foci_processed_02-Feb-2020	344	 4.58	 4.06	293	 4.91	 4.10	415.72	247.02	 1.10	865.39	 1.90	5424.56
D1	Foci_processed_02-Feb-2020	247	 2.99	 3.00	211	 2.98	 3.00	502.38	333.22	 0.98	1116.33	 1.87	3817.52
D10	Foci_processed_02-Feb-2020	318	 3.38	 3.86	266	 3.29	 3.67	309.32	216.55	 1.06	754.72	 1.95	2842.07
D11	Foci_processed_02-Feb-2020	505	 2.73	 2.92	420	 2.76	 2.93	320.69	232.82	 1.07	854.27	 1.90	2398.42
D12	Foci_processed_02-Feb-2020	537	 2.73	 2.97	458	 2.76	 2.87	350.06	257.57	 1.07	884.88	 1.89	2561.57
D2	Foci_processed_02-Feb-2020	370	 2.32	 2.51	309	 2.21	 2.42	389.83	276.48	 0.86	1024.55	 1.84	2425.33
D3	Foci_processed_02-Feb-2020	151	 2.07	 2.40	122	 2.02	 2.14	338.30	241.88	 0.91	739.15	 1.98	1892.49
D4	Foci_processed_02-Feb-2020	307	 2.35	 2.50	264	 2.32	 2.48	413.63	279.34	 0.93	903.98	 1.88	2672.48
D5	Foci_processed_02-Feb-2020	268	 3.60	 3.36	228	 3.67	 3.32	402.24	270.42	 1.05	836.05	 1.94	3793.79
D6	Foci_processed_02-Feb-2020	388	 1.72	 2.00	332	 1.61	 1.90	386.62	277.15	 0.82	965.68	 1.84	1741.26
D7	Foci_processed_02-Feb-2020	640	 2.43	 2.88	558	 2.33	 2.73	374.55	273.48	 0.97	1065.41	 1.78	2358.34
D8	Foci_processed_02-Feb-2020	472	 2.05	 2.72	408	 2.06	 2.70	314.28	238.39	 0.98	868.13	 1.90	1769.66
D9	Foci_processed_02-Feb-2020	744	 1.85	 2.28	616	 1.69	 2.11	360.95	265.13	 0.79	1277.26	 1.60	1604.31
E1	Foci_processed_02-Feb-2020	159	 2.74	 3.04	139	 2.83	 3.06	333.80	240.86	 1.11	861.59	 1.91	2624.87
E10	Foci_processed_02-Feb-2020	196	 2.01	 2.55	162	 2.09	 2.63	297.15	214.93	 0.98	773.48	 1.89	1859.34
E11	Foci_processed_02-Feb-2020	131	 3.34	 3.74	118	 3.40	 3.77	307.47	203.92	 1.15	705.08	 1.96	3037.19
E12	Foci_processed_02-Feb-2020	43	 3.95	 3.22	40	 3.73	 3.12	367.78	250.34	 1.11	767.62	 1.96	3733.30
E2	Foci_processed_02-Feb-2020	296	 1.63	 2.65	265	 1.60	 2.63	305.39	236.84	 0.93	894.63	 1.92	1400.05
E3	Foci_processed_02-Feb-2020	182	 2.21	 2.80	161	 2.13	 2.74	317.31	233.19	 0.90	771.01	 1.94	1906.57
E4	Foci_processed_02-Feb-2020	460	 1.33	 2.18	402	 1.15	 1.96	325.17	254.74	 0.78	1135.63	 1.81	1122.93
E5	Foci_processed_02-Feb-2020	328	 2.17	 3.01	280	 2.17	 2.77	341.45	260.38	 0.92	975.67	 1.84	2133.77
E6	Foci_processed_02-Feb-2020	392	 2.24	 2.64	340	 2.13	 2.58	345.88	257.84	 0.88	1020.41	 1.88	2048.76
E7	Foci_processed_02-Feb-2020	422	 3.52	 3.34	369	 3.24	 2.91	368.19	257.18	 0.95	917.26	 1.87	3332.69
E8	Foci_processed_02-Feb-2020	379	 2.50	 2.83	329	 2.35	 2.70	345.40	250.78	 0.97	937.59	 1.83	2249.09
E9	Foci_processed_02-Feb-2020	253	 2.93	 3.19	216	 3.06	 3.24	302.93	213.88	 1.06	783.89	 1.95	2734.96
F1	Foci_processed_02-Feb-2020	100	 3.56	 3.44	81	 3.84	 3.41	367.86	261.52	 1.03	950.82	 1.90	3631.37
F10	Foci_processed_02-Feb-2020	59	 1.64	 2.52	48	 1.42	 2.40	256.06	186.44	 1.13	711.50	 1.92	1141.44
F11	Foci_processed_02-Feb-2020	395	 2.09	 2.58	357	 2.04	 2.49	308.13	219.77	 0.96	849.62	 1.85	1728.55
F12	Foci_processed_02-Feb-2020	235	 3.37	 3.39	206	 3.15	 3.12	324.95	224.99	 1.11	777.68	 1.92	2905.33
