Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_10-Mar-2020	127	 0.26	 0.55	102	 0.25	 0.55	1208.39	963.43	 0.24	3822.72	 1.07	782.56
A10	Foci_processed_10-Mar-2020	508	 0.78	 1.19	468	 0.77	 1.15	1335.18	1065.19	 0.22	3892.45	 1.08	2706.84
A11	Foci_processed_10-Mar-2020	558	 0.49	 0.82	523	 0.47	 0.78	2097.92	1779.38	 0.20	2510.37	 1.11	1808.17
A12	Foci_processed_10-Mar-2020	236	 0.56	 0.93	223	 0.57	 0.95	1306.30	1035.35	 0.22	3990.12	 1.07	1985.62
A2	Foci_processed_10-Mar-2020	152	 0.30	 0.67	126	 0.31	 0.69	1126.75	866.51	 0.26	4150.72	 1.06	855.02
A3	Foci_processed_10-Mar-2020	756	 0.40	 0.82	689	 0.36	 0.74	987.59	811.45	 0.22	3531.30	 1.08	880.19
A4	Foci_processed_10-Mar-2020	120	 0.23	 0.53	93	 0.23	 0.53	1198.84	977.00	 0.25	3626.01	 1.07	670.19
A5	Foci_processed_10-Mar-2020	375	 0.55	 0.95	343	 0.53	 0.93	1221.41	944.86	 0.23	3683.42	 1.09	1605.44
A6	Foci_processed_10-Mar-2020	773	 0.67	 1.11	707	 0.66	 1.10	1437.47	1183.22	 0.20	2840.17	 1.11	2412.29
A7	Foci_processed_10-Mar-2020	417	 0.85	 1.30	379	 0.83	 1.25	1440.95	1174.49	 0.20	3717.13	 1.07	2988.30
A8	Foci_processed_10-Mar-2020	558	 1.28	 1.35	512	 1.26	 1.36	1370.95	1038.51	 0.23	3416.73	 1.09	4881.50
A9	Foci_processed_10-Mar-2020	471	 0.83	 1.27	439	 0.83	 1.26	1213.84	995.69	 0.20	4419.61	 1.08	2586.21
B1	Foci_processed_10-Mar-2020	735	 0.51	 0.82	651	 0.51	 0.81	1376.17	1061.80	 0.22	2297.22	 1.13	1780.23
B10	Foci_processed_10-Mar-2020	754	 1.07	 1.16	690	 1.07	 1.14	1497.60	1045.50	 0.23	3864.04	 1.14	4189.54
B11	Foci_processed_10-Mar-2020	171	 0.51	 0.99	160	 0.52	 1.00	1294.36	1026.27	 0.20	4574.80	 1.08	1575.59
B12	Foci_processed_10-Mar-2020	264	 0.69	 0.89	220	 0.64	 0.83	1240.72	894.53	 0.21	3693.01	 1.07	1762.40
B2	Foci_processed_10-Mar-2020	734	 0.63	 0.97	670	 0.61	 0.96	1077.06	792.35	 0.25	3257.79	 1.12	1757.18
B3	Foci_processed_10-Mar-2020	490	 0.29	 0.67	441	 0.24	 0.61	1027.63	828.37	 0.24	3450.41	 1.09	672.64
B4	Foci_processed_10-Mar-2020	709	 0.86	 1.13	643	 0.82	 1.08	1152.43	819.19	 0.25	2869.41	 1.12	2440.07
B5	Foci_processed_10-Mar-2020	589	 0.83	 1.10	544	 0.80	 1.06	1211.38	957.09	 0.20	4299.37	 1.09	2548.81
B6	Foci_processed_10-Mar-2020	644	 0.92	 1.15	560	 0.87	 1.13	1295.72	992.66	 0.21	3595.58	 1.09	3054.84
B7	Foci_processed_10-Mar-2020	460	 0.59	 0.93	431	 0.59	 0.94	1334.77	1098.40	 0.20	3790.97	 1.08	1993.45
B8	Foci_processed_10-Mar-2020	272	 0.72	 0.95	261	 0.70	 0.95	1113.41	813.04	 0.22	3533.68	 1.08	1796.67
B9	Foci_processed_10-Mar-2020	278	 0.76	 1.00	250	 0.75	 0.98	1324.65	999.52	 0.23	3518.89	 1.11	2472.18
C1	Foci_processed_10-Mar-2020	411	 0.27	 0.58	376	 0.26	 0.57	1267.46	984.69	 0.25	3412.71	 1.08	891.45
C10	Foci_processed_10-Mar-2020	78	 0.41	 0.78	72	 0.39	 0.80	998.26	810.75	 0.21	4069.21	 1.10	827.38
C11	Foci_processed_10-Mar-2020	337	 0.57	 0.95	272	 0.61	 0.94	1161.61	897.07	 0.21	3998.59	 1.06	1712.86
