Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Feb-2020	793	 5.23	 3.34	676	 5.24	 3.26	969.94	550.23	 1.01	4345.92	 1.15	14073.91
A10	Foci_processed_05-Feb-2020	801	 5.71	 3.41	676	 5.43	 3.05	1552.25	826.93	 1.21	3773.17	 1.20	26108.78
A11	Foci_processed_05-Feb-2020	801	 4.83	 3.19	657	 4.63	 3.01	1159.69	715.06	 1.02	4175.82	 1.17	16338.05
A12	Foci_processed_05-Feb-2020	795	 5.10	 3.33	690	 4.90	 3.14	1443.08	873.95	 1.09	4523.05	 1.16	20569.77
A2	Foci_processed_05-Feb-2020	801	 4.95	 3.00	670	 4.83	 2.74	1389.28	731.91	 1.13	4004.90	 1.20	21180.10
A3	Foci_processed_05-Feb-2020	799	 6.30	 4.52	662	 6.05	 4.11	977.53	523.43	 1.01	4013.14	 1.19	16320.81
A4	Foci_processed_05-Feb-2020	801	 6.02	 3.81	672	 5.95	 3.76	1223.99	670.80	 1.09	4095.06	 1.17	19624.42
A5	Foci_processed_05-Feb-2020	801	 6.06	 3.98	664	 5.89	 3.80	1058.76	574.08	 0.98	4217.88	 1.15	16608.92
A6	Foci_processed_05-Feb-2020	797	 5.34	 3.24	679	 5.16	 2.98	1512.56	822.10	 1.14	4104.42	 1.18	24090.79
A7	Foci_processed_05-Feb-2020	796	 4.27	 3.51	707	 4.06	 3.21	1165.61	721.09	 0.99	3923.68	 1.19	15071.55
A8	Foci_processed_05-Feb-2020	801	 5.55	 3.34	685	 5.13	 2.92	1301.08	732.63	 1.12	3220.66	 1.26	21228.55
A9	Foci_processed_05-Feb-2020	801	 5.08	 3.50	677	 4.78	 3.10	1229.95	724.03	 1.07	3923.95	 1.21	18214.81
B1	Foci_processed_05-Feb-2020	801	 4.47	 3.03	662	 4.24	 2.70	1272.32	691.85	 0.99	4725.24	 1.16	18573.36
B10	Foci_processed_05-Feb-2020	796	 5.48	 3.82	654	 5.17	 3.52	1082.85	624.09	 1.03	3684.60	 1.20	15974.67
B11	Foci_processed_05-Feb-2020	801	 4.84	 3.64	679	 4.63	 3.44	1168.08	778.39	 1.00	4600.87	 1.16	14912.70
B12	Foci_processed_05-Feb-2020	794	 4.94	 3.58	676	 4.79	 3.47	1197.79	710.06	 1.00	4414.84	 1.15	17068.21
B2	Foci_processed_05-Feb-2020	801	 4.92	 3.39	661	 4.60	 3.04	1104.51	603.24	 0.97	4437.74	 1.16	16149.67
B3	Foci_processed_05-Feb-2020	801	 4.77	 3.12	669	 4.52	 2.90	1109.95	629.75	 1.02	4410.94	 1.15	15812.67
B4	Foci_processed_05-Feb-2020	801	 6.34	 3.72	669	 6.04	 3.35	1288.50	642.56	 1.19	3704.69	 1.22	24006.42
B5	Foci_processed_05-Feb-2020	707	 5.46	 4.37	589	 5.26	 3.85	1007.84	594.90	 1.00	4323.86	 1.18	15193.77
B6	Foci_processed_05-Feb-2020	794	 5.74	 3.57	687	 5.42	 3.14	1250.55	663.40	 1.13	4061.49	 1.19	22088.16
B7	Foci_processed_05-Feb-2020	794	 4.35	 3.08	675	 4.08	 2.77	1004.24	605.78	 0.93	4427.11	 1.14	12487.07
B8	Foci_processed_05-Feb-2020	790	 5.01	 3.40	675	 4.70	 3.11	1003.40	586.24	 1.08	3496.55	 1.20	13873.51
B9	Foci_processed_05-Feb-2020	785	 5.30	 3.88	653	 5.09	 3.67	1119.46	695.23	 1.06	3645.86	 1.19	15656.28
C1	Foci_processed_05-Feb-2020	801	 5.26	 3.72	702	 5.00	 3.38	882.63	495.89	 0.95	4873.45	 1.12	13332.74
C10	Foci_processed_05-Feb-2020	801	 5.14	 3.94	683	 4.60	 3.35	1094.26	657.97	 1.01	4204.00	 1.17	14540.16
C11	Foci_processed_05-Feb-2020	801	 5.36	 3.70	731	 5.29	 3.56	1107.87	649.18	 1.03	4108.45	 1.18	17443.95
C12	Foci_processed_05-Feb-2020	801	 4.44	 3.02	693	 4.15	 2.77	1259.02	753.69	 0.97	4553.86	 1.14	16814.21
C2	Foci_processed_05-Feb-2020	801	 6.65	 4.07	679	 6.60	 3.83	969.40	499.73	 1.01	4308.16	 1.15	16512.92
C3	Foci_processed_05-Feb-2020	801	 5.06	 3.68	699	 4.85	 3.17	1027.99	532.00	 1.00	4075.29	 1.18	16466.10
C4	Foci_processed_05-Feb-2020	787	 5.86	 3.73	653	 5.65	 3.46	1034.52	553.82	 1.08	3756.27	 1.20	17041.09
C5	Foci_processed_05-Feb-2020	801	 6.05	 4.40	677	 5.80	 4.07	791.52	433.08	 1.03	3525.14	 1.23	12463.33
C6	Foci_processed_05-Feb-2020	731	 6.22	 4.01	611	 6.21	 3.64	921.89	514.71	 1.02	4164.36	 1.19	15514.46
C7	Foci_processed_05-Feb-2020	755	 5.07	 4.05	620	 4.97	 3.71	689.83	432.15	 1.01	3838.36	 1.19	10862.75
C8	Foci_processed_05-Feb-2020	798	 4.77	 3.29	669	 4.61	 3.12	951.37	555.60	 1.06	3358.74	 1.23	13541.03
C9	Foci_processed_05-Feb-2020	799	 4.05	 3.53	672	 3.83	 3.25	854.90	526.45	 0.89	4260.41	 1.16	9375.64
D1	Foci_processed_05-Feb-2020	794	 5.37	 3.33	695	 4.98	 2.89	1280.58	699.54	 1.08	4372.96	 1.17	20062.79
D10	Foci_processed_05-Feb-2020	770	 6.32	 4.11	627	 6.22	 3.79	931.98	535.62	 0.98	4138.94	 1.18	14704.71
D11	Foci_processed_05-Feb-2020	800	 4.35	 3.17	697	 4.19	 2.94	1124.04	734.61	 0.91	4740.40	 1.13	12242.06
D12	Foci_processed_05-Feb-2020	801	 4.50	 3.68	702	 4.32	 3.13	1056.21	679.87	 0.93	4577.08	 1.14	11572.75
D2	Foci_processed_05-Feb-2020	801	 4.67	 3.17	678	 4.49	 2.98	953.86	540.74	 1.02	4249.91	 1.16	14130.59
D3	Foci_processed_05-Feb-2020	784	 5.63	 3.79	668	 5.40	 3.44	913.49	536.15	 1.00	4275.21	 1.17	14628.20
D4	Foci_processed_05-Feb-2020	801	 5.57	 3.65	689	 5.35	 3.28	981.37	556.36	 1.02	4293.03	 1.18	16632.98
D5	Foci_processed_05-Feb-2020	777	 5.48	 3.85	656	 5.38	 3.50	1094.09	619.44	 0.98	4170.37	 1.18	16937.04
D6	Foci_processed_05-Feb-2020	794	 4.98	 3.67	705	 4.77	 3.42	1021.68	616.44	 0.99	4325.79	 1.17	15180.12
D7	Foci_processed_05-Feb-2020	794	 4.21	 3.29	662	 4.01	 3.05	805.62	552.34	 0.92	4358.08	 1.16	8198.69
D8	Foci_processed_05-Feb-2020	800	 5.21	 3.51	667	 5.25	 3.31	789.05	476.46	 1.02	3439.68	 1.22	10768.88
D9	Foci_processed_05-Feb-2020	801	 4.39	 3.58	695	 4.20	 3.33	840.63	571.71	 0.98	3865.30	 1.18	8811.50
E1	Foci_processed_05-Feb-2020	801	 4.89	 3.21	671	 4.82	 3.07	747.90	442.98	 0.93	4641.37	 1.12	9704.81
E10	Foci_processed_05-Feb-2020	498	 6.17	 3.62	407	 6.20	 3.55	949.59	535.72	 0.99	3797.22	 1.19	14070.03
E11	Foci_processed_05-Feb-2020	258	 5.08	 3.97	211	 4.84	 3.58	992.92	609.45	 0.90	4192.58	 1.19	11944.54
E12	Foci_processed_05-Feb-2020	22	 3.91	 2.74	20	 3.85	 2.48	585.85	347.21	 0.86	1607.87	 1.16	5724.45
E2	Foci_processed_05-Feb-2020	789	 5.66	 3.79	666	 5.54	 3.56	732.33	422.68	 0.99	3850.84	 1.19	10509.99
E3	Foci_processed_05-Feb-2020	801	 5.67	 3.96	687	 5.47	 3.68	750.63	416.04	 0.98	4146.48	 1.17	12015.58
E4	Foci_processed_05-Feb-2020	796	 5.67	 4.06	658	 5.48	 3.68	753.21	427.18	 1.03	3873.17	 1.19	11366.07
E5	Foci_processed_05-Feb-2020	801	 4.86	 3.36	689	 4.66	 3.17	812.10	458.80	 0.94	4270.97	 1.16	10280.66
E6	Foci_processed_05-Feb-2020	801	 5.96	 3.88	672	 5.85	 3.76	923.01	516.02	 0.97	4114.88	 1.17	13883.30
E7	Foci_processed_05-Feb-2020	801	 8.03	 3.98	673	 7.76	 3.64	831.81	438.75	 1.03	3009.37	 1.20	16373.09
E8	Foci_processed_05-Feb-2020	770	 6.08	 3.50	643	 5.94	 3.13	848.96	515.85	 1.07	3312.80	 1.22	11968.00
E9	Foci_processed_05-Feb-2020	680	 5.89	 3.40	556	 5.74	 3.32	795.30	423.43	 1.00	3146.15	 1.23	11629.83
F1	Foci_processed_05-Feb-2020	332	 9.10	 4.54	264	 8.75	 4.08	1013.19	466.01	 0.99	3889.11	 1.18	22295.22
F10	Foci_processed_05-Feb-2020	184	 6.45	 3.88	167	 6.43	 3.95	805.84	422.60	 1.01	3006.47	 1.31	13327.32
F11	Foci_processed_05-Feb-2020	741	 6.82	 4.07	604	 6.78	 3.79	1056.84	576.01	 0.98	3298.71	 1.24	17489.90
F12	Foci_processed_05-Feb-2020	724	 6.85	 4.05	587	 6.95	 3.89	1041.25	555.84	 1.00	3688.71	 1.21	18170.67
F2	Foci_processed_05-Feb-2020	154	 7.94	 4.03	126	 7.83	 3.77	886.46	388.04	 1.07	3586.76	 1.20	18117.00
F3	Foci_processed_05-Feb-2020	796	 6.53	 3.94	657	 6.34	 3.63	741.89	418.33	 1.08	3847.11	 1.19	11981.58
F4	Foci_processed_05-Feb-2020	792	 5.50	 3.99	632	 5.30	 3.62	786.73	401.79	 0.99	4025.54	 1.18	11444.03
F5	Foci_processed_05-Feb-2020	800	 7.21	 4.64	659	 6.98	 4.11	793.63	455.51	 1.06	3567.58	 1.21	14018.94
F6	Foci_processed_05-Feb-2020	801	 7.38	 4.43	678	 7.26	 4.04	839.46	417.47	 1.01	3740.74	 1.18	16613.93
