Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Feb-2020	254	 0.59	 1.19	209	 0.56	 1.05	420.19	391.84	 1.63	2282.47	 1.57	504.42
A10	Foci_processed_04-Feb-2020	801	 3.57	 2.91	681	 3.46	 2.72	1138.04	753.85	 0.99	4547.81	 1.14	12106.25
A11	Foci_processed_04-Feb-2020	683	 4.45	 3.12	571	 4.24	 2.58	1427.52	852.37	 1.05	4109.88	 1.17	16052.88
A12	Foci_processed_04-Feb-2020	534	 3.82	 2.75	438	 3.72	 2.71	1471.47	920.21	 1.13	3811.14	 1.17	14513.88
A2	Foci_processed_04-Feb-2020	429	 4.83	 3.88	354	 4.56	 3.50	884.07	575.32	 1.06	4024.78	 1.21	10896.64
A3	Foci_processed_04-Feb-2020	580	 4.70	 3.94	466	 4.45	 3.56	784.23	518.72	 1.03	3965.77	 1.20	9608.30
A4	Foci_processed_04-Feb-2020	618	 5.24	 4.05	501	 5.40	 3.98	1236.62	688.46	 1.08	3812.69	 1.22	16744.83
A5	Foci_processed_04-Feb-2020	671	 6.49	 4.72	564	 6.36	 4.48	900.84	559.00	 1.13	3589.16	 1.28	15039.22
A6	Foci_processed_04-Feb-2020	794	 5.49	 3.36	657	 5.38	 3.14	1721.74	871.77	 1.22	4088.06	 1.22	26234.26
A7	Foci_processed_04-Feb-2020	783	 4.15	 3.36	670	 3.89	 3.18	1087.26	708.07	 0.91	5162.60	 1.14	11752.94
A8	Foci_processed_04-Feb-2020	801	 6.18	 4.18	675	 5.95	 3.89	1396.43	858.06	 1.15	4324.23	 1.23	20989.25
A9	Foci_processed_04-Feb-2020	590	 5.66	 4.04	497	 5.55	 3.79	1366.59	784.05	 1.15	3910.02	 1.25	19910.26
B1	Foci_processed_04-Feb-2020	550	 5.05	 4.05	466	 4.93	 3.87	1491.91	818.44	 1.12	4078.28	 1.28	20920.28
B10	Foci_processed_04-Feb-2020	801	 3.92	 3.57	675	 3.91	 3.48	875.34	592.45	 1.08	4074.69	 1.16	9519.29
B11	Foci_processed_04-Feb-2020	781	 3.38	 3.32	646	 3.39	 3.31	1021.66	745.82	 1.12	4223.23	 1.15	9248.31
B12	Foci_processed_04-Feb-2020	795	 2.87	 2.86	668	 2.79	 2.76	823.09	603.53	 1.04	4119.61	 1.14	6568.72
B2	Foci_processed_04-Feb-2020	747	 5.73	 4.55	634	 5.32	 4.09	1054.75	569.49	 1.07	3877.92	 1.21	16394.74
B3	Foci_processed_04-Feb-2020	801	 4.90	 3.26	677	 4.68	 3.02	1256.72	705.72	 1.14	4533.48	 1.17	16515.37
B4	Foci_processed_04-Feb-2020	732	 5.75	 3.55	610	 5.46	 3.24	1325.02	684.47	 1.15	3973.15	 1.20	20138.71
B5	Foci_processed_04-Feb-2020	692	 5.09	 4.44	594	 4.88	 4.11	905.22	597.72	 1.05	4259.52	 1.21	12490.72
B6	Foci_processed_04-Feb-2020	801	 5.42	 3.89	680	 5.10	 3.45	1237.53	672.95	 1.12	4151.49	 1.20	17945.87
B7	Foci_processed_04-Feb-2020	713	 5.24	 4.28	602	 5.20	 4.16	1053.20	678.25	 1.05	4647.37	 1.18	14142.73
B8	Foci_processed_04-Feb-2020	703	 5.71	 4.30	593	 5.46	 3.89	1054.92	650.27	 1.06	4352.93	 1.20	14965.13
B9	Foci_processed_04-Feb-2020	766	 4.87	 3.89	665	 4.66	 3.49	1109.58	694.80	 0.98	4865.10	 1.15	13989.06
C1	Foci_processed_04-Feb-2020	733	 5.70	 4.56	611	 5.29	 3.89	1014.62	547.13	 0.98	4577.19	 1.17	14505.80
C10	Foci_processed_04-Feb-2020	786	 5.24	 3.74	674	 5.14	 3.56	977.55	602.17	 1.04	4264.40	 1.18	13214.47
C11	Foci_processed_04-Feb-2020	739	 5.73	 3.95	637	 5.75	 3.81	1089.35	632.91	 1.04	4457.30	 1.16	17120.19
C12	Foci_processed_04-Feb-2020	522	 4.07	 3.04	434	 3.95	 2.82	1088.27	688.92	 1.06	4406.13	 1.14	12748.54
C2	Foci_processed_04-Feb-2020	683	 6.12	 4.69	588	 6.10	 4.03	914.24	507.40	 1.05	3988.93	 1.20	15285.34
C3	Foci_processed_04-Feb-2020	739	 4.28	 3.17	632	 4.15	 3.07	840.03	489.77	 0.93	4662.17	 1.12	10901.09
C4	Foci_processed_04-Feb-2020	666	 6.99	 4.56	552	 7.01	 4.38	1109.60	555.23	 1.16	3659.48	 1.25	20169.32
C5	Foci_processed_04-Feb-2020	768	 5.62	 4.32	637	 5.62	 4.18	700.14	440.10	 1.05	3611.48	 1.25	10749.70
C6	Foci_processed_04-Feb-2020	667	 6.06	 4.70	563	 5.82	 4.09	892.23	509.37	 1.06	4264.64	 1.20	13794.29
C7	Foci_processed_04-Feb-2020	477	 5.06	 3.91	382	 5.14	 3.82	683.86	447.57	 1.06	4354.55	 1.18	9933.76
