Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Mar-2020	787	 0.67	 0.97	710	 0.67	 0.97	1383.79	1055.28	 0.17	2826.44	 1.15	2297.94
A10	Foci_processed_04-Mar-2020	801	 0.73	 1.05	731	 0.72	 1.02	1415.42	1078.74	 0.18	3659.98	 1.09	2625.60
A11	Foci_processed_04-Mar-2020	801	 0.91	 1.20	727	 0.90	 1.17	1618.77	1215.05	 0.16	2908.71	 1.13	3767.46
A12	Foci_processed_04-Mar-2020	801	 0.67	 0.95	724	 0.65	 0.92	1702.61	1343.68	 0.17	3698.58	 1.12	2648.44
A2	Foci_processed_04-Mar-2020	783	 1.62	 1.69	707	 1.53	 1.62	2025.98	1455.43	 0.18	3309.97	 1.22	8032.88
A3	Foci_processed_04-Mar-2020	801	 0.80	 0.96	729	 0.79	 0.97	1361.26	1026.50	 0.16	2965.00	 1.15	2796.45
A4	Foci_processed_04-Mar-2020	801	 0.68	 1.00	729	 0.66	 0.96	1445.62	1110.27	 0.16	2983.90	 1.14	2451.30
A5	Foci_processed_04-Mar-2020	798	 0.72	 0.98	732	 0.75	 1.00	1363.56	1032.93	 0.19	3529.72	 1.09	2633.41
A6	Foci_processed_04-Mar-2020	797	 0.79	 1.03	712	 0.81	 1.04	1432.16	1070.97	 0.18	3299.16	 1.11	2925.16
A7	Foci_processed_04-Mar-2020	801	 0.64	 1.02	725	 0.68	 1.05	1433.31	1085.79	 0.19	3512.30	 1.10	2543.00
A8	Foci_processed_04-Mar-2020	797	 0.74	 0.99	621	 0.71	 0.97	1787.79	1299.87	 0.18	2853.84	 1.18	3105.11
A9	Foci_processed_04-Mar-2020	801	 0.78	 1.10	724	 0.78	 1.03	1491.04	1092.24	 0.18	3425.18	 1.10	3054.97
B1	Foci_processed_04-Mar-2020	801	 1.54	 1.69	712	 1.42	 1.60	1654.01	1203.01	 0.19	3274.81	 1.20	5960.22
B10	Foci_processed_04-Mar-2020	797	 0.71	 1.00	713	 0.73	 1.02	1213.02	898.66	 0.19	2416.30	 1.11	2331.22
B11	Foci_processed_04-Mar-2020	774	 0.66	 1.07	701	 0.64	 1.02	1125.74	916.42	 0.21	2081.16	 1.17	1855.10
B12	Foci_processed_04-Mar-2020	801	 0.83	 1.17	717	 0.77	 1.10	1140.55	906.52	 0.19	3757.06	 1.11	2131.39
B2	Foci_processed_04-Mar-2020	801	 0.91	 1.23	747	 0.88	 1.17	1125.56	830.41	 0.18	3394.19	 1.09	2662.30
B3	Foci_processed_04-Mar-2020	781	 0.67	 1.01	702	 0.63	 0.96	1161.43	905.10	 0.16	2492.86	 1.13	1994.59
