Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Feb-2020	607	 0.89	 1.17	486	 0.87	 1.13	378.12	341.81	 1.37	2361.09	 1.36	760.65
A10	Foci_processed_05-Feb-2020	798	 3.29	 2.84	685	 3.13	 2.57	843.63	593.49	 0.97	3898.47	 1.16	7104.80
A11	Foci_processed_05-Feb-2020	695	 2.96	 2.55	596	 2.80	 2.36	902.51	590.11	 1.00	3860.47	 1.15	7751.81
A12	Foci_processed_05-Feb-2020	518	 2.85	 2.32	445	 2.69	 2.04	930.92	633.52	 1.00	3716.17	 1.14	7497.72
A2	Foci_processed_05-Feb-2020	708	 2.88	 2.59	616	 2.61	 2.27	890.40	538.96	 0.99	3565.71	 1.16	8295.11
A3	Foci_processed_05-Feb-2020	658	 2.19	 2.16	584	 2.04	 1.92	731.69	516.58	 0.80	3272.70	 1.13	5155.29
A4	Foci_processed_05-Feb-2020	801	 2.68	 2.46	675	 2.39	 2.17	841.60	589.57	 0.86	3722.22	 1.15	6519.39
A5	Foci_processed_05-Feb-2020	745	 3.64	 2.91	631	 3.38	 2.61	848.07	510.88	 0.97	3483.78	 1.15	7837.13
A6	Foci_processed_05-Feb-2020	801	 3.02	 2.72	682	 2.77	 2.47	756.67	514.21	 0.95	3657.54	 1.14	6018.44
A7	Foci_processed_05-Feb-2020	801	 3.63	 2.77	671	 3.39	 2.41	884.89	531.10	 1.02	3462.03	 1.14	9277.13
A8	Foci_processed_05-Feb-2020	801	 4.00	 3.15	665	 3.75	 2.71	1281.70	726.13	 1.13	3483.82	 1.19	14734.40
A9	Foci_processed_05-Feb-2020	801	 2.35	 2.02	694	 2.18	 1.85	831.26	567.48	 0.84	4188.64	 1.12	5793.14
B1	Foci_processed_05-Feb-2020	708	 3.06	 2.43	586	 2.90	 2.23	797.27	467.63	 1.07	3100.43	 1.20	7740.96
B10	Foci_processed_05-Feb-2020	755	 3.92	 3.11	640	 3.70	 2.99	801.77	494.23	 0.98	3514.12	 1.15	7954.48
B11	Foci_processed_05-Feb-2020	796	 3.27	 2.99	681	 3.07	 2.86	779.48	538.39	 1.01	3827.85	 1.15	6565.67
B12	Foci_processed_05-Feb-2020	579	 4.26	 3.22	490	 4.03	 2.92	752.35	481.96	 0.97	3170.91	 1.19	7209.31
B2	Foci_processed_05-Feb-2020	801	 2.24	 2.13	703	 2.17	 1.98	640.75	419.83	 0.83	3928.72	 1.12	4633.21
B3	Foci_processed_05-Feb-2020	653	 2.93	 2.50	527	 2.58	 2.22	661.02	433.41	 0.92	3375.63	 1.19	5412.05
B4	Foci_processed_05-Feb-2020	668	 3.28	 2.88	592	 3.03	 2.47	755.87	457.42	 1.00	3451.33	 1.14	6911.70
B5	Foci_processed_05-Feb-2020	770	 3.39	 2.67	648	 3.12	 2.34	869.69	560.58	 1.00	3845.65	 1.17	7910.38
B6	Foci_processed_05-Feb-2020	794	 3.69	 3.10	678	 3.55	 2.86	787.02	486.48	 1.09	3255.27	 1.18	8765.83
B7	Foci_processed_05-Feb-2020	762	 3.34	 2.88	647	 3.12	 2.60	836.89	534.21	 0.99	3842.03	 1.13	7361.85
B8	Foci_processed_05-Feb-2020	683	 3.60	 3.27	592	 3.21	 2.73	778.24	482.45	 0.98	3977.15	 1.14	7523.15
B9	Foci_processed_05-Feb-2020	683	 3.63	 3.18	616	 3.42	 2.86	990.76	646.49	 1.09	3390.01	 1.21	10022.10
C1	Foci_processed_05-Feb-2020	795	 3.70	 3.23	690	 3.42	 2.73	569.19	349.07	 0.90	3512.73	 1.14	5700.38
C10	Foci_processed_05-Feb-2020	801	 2.52	 2.54	711	 2.33	 2.32	706.62	490.90	 0.89	3995.80	 1.13	4901.89
C11	Foci_processed_05-Feb-2020	801	 3.01	 2.48	698	 2.85	 2.38	851.35	555.44	 0.90	4151.78	 1.17	7466.18
C12	Foci_processed_05-Feb-2020	671	 4.02	 3.14	575	 3.87	 2.98	848.03	535.90	 1.14	3001.44	 1.21	8336.87
C2	Foci_processed_05-Feb-2020	607	 3.92	 3.04	531	 3.76	 2.89	765.05	441.39	 1.08	2906.69	 1.21	8309.57
C3	Foci_processed_05-Feb-2020	801	 3.51	 2.60	706	 3.37	 2.52	742.72	434.25	 1.03	3154.11	 1.17	7692.45
C4	Foci_processed_05-Feb-2020	615	 3.56	 3.12	537	 3.34	 2.85	582.32	385.28	 0.94	3091.54	 1.15	5481.28
C5	Foci_processed_05-Feb-2020	801	 3.60	 2.91	672	 3.51	 2.70	695.66	411.44	 0.91	3685.92	 1.14	7283.45
C6	Foci_processed_05-Feb-2020	775	 3.04	 2.71	669	 2.81	 2.42	622.64	410.31	 0.91	3445.45	 1.14	4717.58
C7	Foci_processed_05-Feb-2020	735	 4.40	 3.27	640	 4.22	 3.01	787.33	429.40	 0.94	3392.76	 1.16	9058.10
C8	Foci_processed_05-Feb-2020	801	 2.98	 2.58	715	 2.86	 2.42	704.15	470.85	 0.86	4178.20	 1.11	5863.37
C9	Foci_processed_05-Feb-2020	801	 2.92	 2.72	688	 2.76	 2.31	715.40	459.92	 0.90	3778.70	 1.14	6038.32
D1	Foci_processed_05-Feb-2020	616	 3.05	 2.81	532	 2.89	 2.69	529.26	374.63	 0.88	2881.08	 1.48	4402.55
D10	Foci_processed_05-Feb-2020	742	 4.46	 3.19	605	 4.24	 3.08	965.88	514.82	 0.97	3091.29	 1.19	10650.48
D11	Foci_processed_05-Feb-2020	691	 3.48	 3.09	612	 3.41	 2.90	927.79	597.26	 0.90	4157.39	 1.13	7988.76
D12	Foci_processed_05-Feb-2020	801	 3.03	 2.91	684	 2.95	 2.73	772.90	538.34	 0.94	3928.97	 1.15	6119.35
D2	Foci_processed_05-Feb-2020	726	 3.63	 3.16	597	 3.29	 2.85	568.50	360.73	 0.93	3293.48	 1.16	5093.03
D3	Foci_processed_05-Feb-2020	517	 3.98	 2.99	419	 3.91	 2.73	636.63	383.43	 0.94	2891.77	 1.19	6722.63
D4	Foci_processed_05-Feb-2020	775	 3.33	 2.93	651	 3.10	 2.65	554.00	355.37	 0.93	3115.82	 1.15	4685.62
D5	Foci_processed_05-Feb-2020	586	 4.13	 3.37	501	 3.89	 2.87	772.27	450.41	 0.94	3162.32	 1.18	7631.38
D6	Foci_processed_05-Feb-2020	319	 3.70	 3.52	271	 3.50	 3.18	605.21	379.98	 0.90	2917.98	 1.18	5520.97
D7	Foci_processed_05-Feb-2020	629	 3.89	 2.94	507	 3.82	 2.77	739.03	452.60	 0.99	2995.34	 1.19	7219.84
D8	Foci_processed_05-Feb-2020	779	 3.95	 3.34	654	 3.58	 2.66	710.35	439.29	 0.94	3307.92	 1.17	6451.69
D9	Foci_processed_05-Feb-2020	705	 4.00	 3.31	588	 3.91	 3.08	970.88	568.94	 1.16	3038.97	 1.24	10998.42
E1	Foci_processed_05-Feb-2020	759	 4.16	 3.09	606	 4.11	 2.95	554.07	354.71	 1.11	2913.53	 1.21	6053.01
E10	Foci_processed_05-Feb-2020	628	 3.80	 3.19	532	 3.58	 2.96	785.52	488.52	 0.95	3842.54	 1.16	7357.74
E11	Foci_processed_05-Feb-2020	760	 3.74	 3.03	623	 3.48	 2.73	671.76	427.51	 0.95	3796.13	 1.15	6185.78
E12	Foci_processed_05-Feb-2020	470	 2.94	 2.76	389	 2.87	 2.67	702.11	490.29	 0.93	3609.52	 1.14	5012.22
E2	Foci_processed_05-Feb-2020	663	 3.89	 3.36	525	 3.69	 3.10	521.91	341.22	 1.03	2868.24	 1.24	5289.01
E3	Foci_processed_05-Feb-2020	773	 3.57	 3.02	638	 3.37	 2.86	542.74	338.52	 0.99	2703.08	 1.23	4884.25
E4	Foci_processed_05-Feb-2020	654	 2.71	 2.63	560	 2.45	 2.35	489.88	355.64	 1.01	1762.83	 1.44	3241.16
E5	Foci_processed_05-Feb-2020	720	 3.50	 2.98	588	 3.18	 2.63	505.41	337.89	 1.02	2800.66	 1.22	4395.87
E6	Foci_processed_05-Feb-2020	794	 3.77	 2.93	666	 3.82	 2.93	547.62	372.92	 1.03	2444.41	 1.40	5178.38
E7	Foci_processed_05-Feb-2020	710	 3.46	 2.68	568	 3.44	 2.64	518.92	361.29	 1.04	2338.58	 1.27	4450.51
E8	Foci_processed_05-Feb-2020	641	 3.83	 2.68	518	 3.77	 2.56	691.41	448.21	 1.03	2733.29	 1.24	6496.47
E9	Foci_processed_05-Feb-2020	796	 4.58	 2.96	635	 4.50	 2.58	661.47	396.60	 0.95	2513.27	 1.24	7085.39
F1	Foci_processed_05-Feb-2020	696	 4.75	 3.73	580	 4.48	 3.20	606.11	348.05	 1.00	2577.40	 1.26	7067.61
F10	Foci_processed_05-Feb-2020	740	 3.25	 2.82	624	 3.06	 2.50	646.45	411.56	 0.96	3399.39	 1.18	5588.74
F11	Foci_processed_05-Feb-2020	657	 3.34	 2.86	562	 3.18	 2.60	724.85	456.39	 0.89	3815.31	 1.18	6162.18
F12	Foci_processed_05-Feb-2020	636	 3.14	 2.83	539	 2.88	 2.54	615.62	405.79	 0.92	3396.75	 1.16	4415.26
F2	Foci_processed_05-Feb-2020	741	 3.84	 3.50	602	 3.46	 3.07	485.54	296.81	 0.96	2874.87	 1.21	4844.05
F3	Foci_processed_05-Feb-2020	343	 4.94	 3.63	279	 4.88	 3.18	587.70	314.13	 0.97	2446.16	 1.24	7148.06
F4	Foci_processed_05-Feb-2020	561	 3.60	 3.06	470	 3.33	 2.82	595.51	337.86	 0.92	3004.26	 1.18	5025.86
F5	Foci_processed_05-Feb-2020	605	 4.38	 3.41	483	 4.06	 3.16	691.35	401.03	 0.99	3018.44	 1.27	7624.92
F6	Foci_processed_06-Feb-2020	656	 3.99	 3.19	546	 3.93	 3.12	571.70	335.63	 0.96	3169.81	 1.18	6340.00
F7	Foci_processed_06-Feb-2020	630	 2.38	 2.56	521	 2.39	 2.48	502.60	345.89	 0.92	3711.37	 1.15	3862.70
F8	Foci_processed_06-Feb-2020	542	 3.81	 3.30	455	 3.71	 3.21	634.82	364.10	 0.97	2619.25	 1.23	6335.31
F9	Foci_processed_06-Feb-2020	731	 3.87	 2.95	598	 3.80	 2.85	709.63	427.00	 0.98	3388.82	 1.16	7246.27
