Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Feb-2020	787	 4.31	 3.70	648	 4.02	 3.34	590.25	402.58	 1.03	3136.11	 1.22	6646.48
A10	Foci_processed_06-Feb-2020	791	 4.84	 3.06	663	 4.62	 2.80	977.54	589.50	 1.11	2889.31	 1.26	14373.45
A11	Foci_processed_06-Feb-2020	766	 5.63	 3.66	642	 5.52	 3.51	968.09	613.91	 1.12	2525.92	 1.33	14875.51
A12	Foci_processed_06-Feb-2020	798	 4.99	 3.28	665	 4.88	 3.08	1213.26	706.54	 1.13	2624.64	 1.29	16305.25
A2	Foci_processed_06-Feb-2020	761	 4.25	 3.15	632	 3.99	 2.74	873.80	512.12	 1.09	3091.86	 1.21	11836.27
A3	Foci_processed_06-Feb-2020	660	 5.03	 3.75	546	 4.86	 3.48	676.16	408.37	 0.99	2699.35	 1.26	8974.77
A4	Foci_processed_06-Feb-2020	755	 5.23	 3.82	625	 5.19	 3.72	860.53	512.94	 1.20	2233.07	 1.34	12680.39
A5	Foci_processed_06-Feb-2020	784	 4.46	 4.12	649	 4.11	 3.74	642.23	426.16	 0.96	3016.43	 1.24	7237.49
A6	Foci_processed_06-Feb-2020	801	 4.67	 3.30	663	 4.50	 3.09	1052.96	615.79	 1.04	2842.62	 1.28	14923.86
A7	Foci_processed_06-Feb-2020	801	 5.00	 3.34	682	 4.83	 3.11	869.61	522.54	 1.03	2836.62	 1.26	12764.19
A8	Foci_processed_06-Feb-2020	775	 4.72	 3.04	643	 4.37	 2.67	902.50	590.27	 1.01	2997.57	 1.27	12812.27
A9	Foci_processed_06-Feb-2020	778	 4.71	 3.01	660	 4.43	 2.68	913.26	561.28	 1.07	2804.02	 1.29	12458.30
B1	Foci_processed_06-Feb-2020	685	 3.78	 2.81	573	 3.57	 2.58	875.22	518.30	 1.01	3368.54	 1.21	11609.83
B10	Foci_processed_06-Feb-2020	801	 4.01	 2.80	688	 3.91	 2.67	759.83	457.43	 0.94	2930.12	 1.18	8532.48
B11	Foci_processed_06-Feb-2020	794	 3.08	 2.55	660	 2.95	 2.36	774.26	551.60	 0.90	3326.40	 1.21	8006.25
B12	Foci_processed_06-Feb-2020	721	 4.57	 2.90	599	 4.50	 2.78	959.90	533.75	 1.02	2920.31	 1.21	12568.28
B2	Foci_processed_06-Feb-2020	801	 4.90	 3.30	668	 4.59	 2.96	1017.39	539.15	 1.07	2811.83	 1.23	15190.45
B3	Foci_processed_06-Feb-2020	708	 3.05	 2.61	607	 2.76	 2.34	831.54	554.77	 0.85	3948.73	 1.19	8769.94
B4	Foci_processed_06-Feb-2020	797	 5.99	 3.51	652	 5.74	 3.18	1016.74	500.84	 1.25	2237.18	 1.36	19114.34
B5	Foci_processed_06-Feb-2020	742	 4.93	 3.84	629	 4.86	 3.59	816.03	488.28	 1.02	2701.18	 1.29	11365.31
B6	Foci_processed_06-Feb-2020	796	 4.59	 3.10	661	 4.32	 2.86	906.30	513.77	 1.05	2944.16	 1.25	13278.15
B7	Foci_processed_06-Feb-2020	793	 4.69	 3.63	672	 4.40	 3.13	862.86	525.11	 0.95	3088.48	 1.26	11315.57
B8	Foci_processed_06-Feb-2020	792	 4.58	 3.08	657	 4.33	 2.73	851.43	478.93	 1.03	2805.55	 1.22	11325.45
B9	Foci_processed_06-Feb-2020	785	 4.51	 3.21	674	 4.34	 2.97	873.42	537.53	 0.96	2964.76	 1.21	10583.04
C1	Foci_processed_06-Feb-2020	795	 3.52	 2.97	702	 3.35	 2.83	712.47	436.12	 0.82	3457.21	 1.17	7307.83
C10	Foci_processed_06-Feb-2020	801	 4.32	 3.03	693	 4.11	 2.86	786.06	476.68	 0.99	2895.38	 1.19	9354.40
C11	Foci_processed_06-Feb-2020	793	 4.55	 3.10	667	 4.42	 2.87	763.33	468.79	 0.99	3003.25	 1.15	10251.17
C12	Foci_processed_06-Feb-2020	778	 3.98	 2.87	643	 3.86	 2.53	967.35	592.44	 1.10	2693.22	 1.22	11996.78
C2	Foci_processed_06-Feb-2020	667	 4.71	 3.54	575	 4.48	 3.18	779.63	457.70	 0.95	3319.00	 1.20	9428.33
C3	Foci_processed_06-Feb-2020	801	 4.36	 3.10	715	 4.21	 2.88	766.27	417.67	 0.94	2804.36	 1.22	10921.24
C4	Foci_processed_06-Feb-2020	794	 4.72	 3.43	671	 4.62	 3.37	838.75	482.63	 1.00	2686.13	 1.26	11296.22
C5	Foci_processed_06-Feb-2020	797	 4.50	 3.53	669	 4.26	 3.20	636.10	381.78	 0.92	2689.80	 1.26	7395.07
C6	Foci_processed_06-Feb-2020	787	 4.15	 3.49	648	 3.78	 3.02	789.48	483.04	 0.86	3322.29	 1.20	8750.12
C7	Foci_processed_06-Feb-2020	409	 5.65	 4.47	332	 5.64	 4.12	621.83	386.28	 1.00	2518.93	 1.33	10281.43
C8	Foci_processed_06-Feb-2020	788	 4.25	 3.29	664	 4.06	 3.09	736.99	455.24	 0.95	2836.21	 1.25	8956.06
C9	Foci_processed_06-Feb-2020	801	 3.51	 2.93	698	 3.31	 2.75	685.27	443.14	 0.86	3194.38	 1.18	6526.63
D1	Foci_processed_06-Feb-2020	717	 4.74	 3.69	580	 4.46	 3.32	933.98	548.99	 1.07	2846.78	 1.34	13277.51
D10	Foci_processed_06-Feb-2020	801	 4.50	 3.59	665	 4.34	 3.27	611.63	402.81	 0.96	2840.65	 1.26	7020.73
D11	Foci_processed_06-Feb-2020	797	 3.95	 3.31	679	 3.81	 3.11	755.69	501.06	 0.95	3093.89	 1.19	7814.15
D12	Foci_processed_06-Feb-2020	795	 4.18	 3.26	689	 4.00	 3.01	802.71	506.69	 0.90	3271.42	 1.14	8006.02
D2	Foci_processed_06-Feb-2020	783	 4.18	 2.92	676	 3.83	 2.47	1006.93	561.32	 1.00	3536.48	 1.18	13440.55
D3	Foci_processed_06-Feb-2020	755	 4.94	 3.91	623	 4.63	 3.25	786.60	458.95	 0.96	3113.47	 1.22	11068.33
D4	Foci_processed_06-Feb-2020	794	 4.16	 2.97	723	 4.00	 2.87	752.06	426.12	 0.95	2899.24	 1.23	10053.96
D5	Foci_processed_06-Feb-2020	750	 4.61	 3.48	622	 4.46	 3.05	892.35	504.18	 0.97	2969.54	 1.23	11538.89
D6	Foci_processed_06-Feb-2020	801	 3.99	 3.21	708	 3.66	 2.88	794.09	478.90	 0.92	2960.20	 1.23	9728.18
D7	Foci_processed_06-Feb-2020	801	 3.93	 3.32	671	 3.68	 3.02	709.51	484.47	 0.91	3094.68	 1.24	6650.01
D8	Foci_processed_06-Feb-2020	800	 4.73	 3.56	676	 4.73	 3.45	711.84	434.79	 0.96	2860.82	 1.25	8755.02
D9	Foci_processed_06-Feb-2020	791	 3.87	 3.19	669	 3.61	 2.97	706.65	480.12	 0.95	2941.77	 1.25	6329.72
E1	Foci_processed_06-Feb-2020	801	 3.28	 3.06	676	 3.03	 2.71	587.52	389.87	 0.85	3328.94	 1.19	5090.25
E10	Foci_processed_06-Feb-2020	375	 5.56	 3.33	303	 5.65	 3.23	652.05	381.96	 1.06	2173.30	 1.36	9157.81
E11	Foci_processed_06-Feb-2020	180	 4.74	 3.22	146	 4.88	 3.08	531.60	337.72	 1.10	2275.24	 1.32	6459.85
E12	Foci_processed_06-Feb-2020	52	 5.90	 2.89	42	 5.93	 2.82	758.34	435.41	 1.09	2407.42	 1.30	11236.24
E2	Foci_processed_06-Feb-2020	644	 3.79	 3.54	555	 3.47	 3.26	617.80	419.04	 0.85	3613.48	 1.23	5823.02
E3	Foci_processed_06-Feb-2020	801	 3.52	 3.08	672	 3.26	 2.70	570.98	377.77	 0.83	3233.73	 1.21	5912.83
E4	Foci_processed_06-Feb-2020	774	 3.79	 3.57	641	 3.54	 3.22	588.16	386.22	 0.94	2690.39	 1.28	5860.11
E5	Foci_processed_06-Feb-2020	796	 3.39	 2.99	682	 3.24	 2.75	599.02	382.80	 0.87	2921.70	 1.24	5574.49
E6	Foci_processed_06-Feb-2020	801	 4.44	 3.59	665	 4.11	 3.18	670.76	410.84	 0.94	2664.88	 1.26	7423.43
E7	Foci_processed_06-Feb-2020	801	 6.17	 3.72	673	 5.87	 3.23	757.14	416.90	 0.91	2541.71	 1.25	11204.97
E8	Foci_processed_06-Feb-2020	784	 4.98	 3.50	661	 4.68	 3.10	676.48	421.11	 0.99	2578.83	 1.26	7689.74
E9	Foci_processed_06-Feb-2020	772	 5.14	 3.81	665	 5.10	 3.51	655.17	380.75	 0.99	2574.68	 1.30	8567.49
F1	Foci_processed_06-Feb-2020	520	 5.12	 4.94	449	 4.15	 3.29	718.76	443.46	 0.85	2764.13	 1.23	7977.49
F10	Foci_processed_06-Feb-2020	188	 4.59	 3.42	150	 4.37	 3.09	631.69	404.49	 1.11	1829.23	 1.44	6629.13
F11	Foci_processed_06-Feb-2020	790	 6.76	 4.39	691	 6.50	 3.93	712.62	408.42	 1.07	2334.87	 1.32	11627.80
F12	Foci_processed_06-Feb-2020	607	 6.87	 4.17	510	 6.73	 3.87	765.32	402.79	 1.06	2325.57	 1.34	13037.90
