Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_30-Sep-2020	693	 0.29	 0.68	622	 0.29	 0.68	1147.40	910.55	 0.19	4326.15	 1.10	792.69
A10	Foci_processed_30-Sep-2020	719	 1.50	 1.70	653	 1.47	 1.68	1624.82	1173.91	 0.25	2859.77	 1.26	5598.92
A11	Foci_processed_30-Sep-2020	715	 1.40	 1.77	577	 1.27	 1.68	1579.15	1237.24	 0.19	3387.84	 1.26	4486.88
A12	Foci_processed_30-Sep-2020	801	 0.71	 1.07	705	 0.65	 1.01	1847.79	1441.26	 0.19	3888.05	 1.11	2535.34
A2	Foci_processed_30-Sep-2020	782	 0.32	 0.72	717	 0.28	 0.65	1141.62	904.34	 0.17	3812.95	 1.13	776.62
A3	Foci_processed_30-Sep-2020	700	 0.16	 0.47	643	 0.14	 0.44	1081.02	909.82	 0.14	1504.58	 1.30	334.02
A4	Foci_processed_30-Sep-2020	742	 0.44	 0.81	656	 0.45	 0.81	1213.11	873.92	 0.20	3567.89	 1.11	1310.91
A5	Foci_processed_30-Sep-2020	801	 0.57	 0.97	720	 0.52	 0.89	1166.42	892.24	 0.19	3141.89	 1.11	1470.97
A6	Foci_processed_30-Sep-2020	801	 0.66	 1.10	719	 0.62	 1.08	1348.08	992.75	 0.20	4080.85	 1.11	2036.92
A7	Foci_processed_30-Sep-2020	801	 0.51	 0.82	712	 0.49	 0.79	1318.30	943.48	 0.18	3589.03	 1.11	1501.00
A8	Foci_processed_30-Sep-2020	795	 1.15	 1.30	705	 1.12	 1.25	1655.84	1250.49	 0.18	4057.57	 1.15	4111.56
A9	Foci_processed_30-Sep-2020	797	 0.78	 1.01	717	 0.76	 0.97	1493.01	1099.67	 0.18	2662.77	 1.17	2588.57
B1	Foci_processed_30-Sep-2020	801	 0.54	 0.99	727	 0.49	 0.88	1164.26	889.42	 0.18	3441.04	 1.14	1385.92
B10	Foci_processed_30-Sep-2020	801	 0.67	 1.05	716	 0.66	 1.04	1303.84	955.39	 0.18	2818.53	 1.12	2125.59
B11	Foci_processed_30-Sep-2020	698	 0.51	 0.89	629	 0.51	 0.87	1408.47	1038.56	 0.18	2836.82	 1.12	1648.39
B12	Foci_processed_30-Sep-2020	781	 0.43	 0.79	713	 0.42	 0.75	1292.26	979.05	 0.20	3855.90	 1.09	1213.13
B2	Foci_processed_30-Sep-2020	771	 0.46	 0.87	697	 0.42	 0.82	1356.86	928.23	 0.18	2099.22	 1.16	1278.72
B3	Foci_processed_30-Sep-2020	801	 0.51	 0.91	727	 0.47	 0.83	1123.44	820.52	 0.17	2078.17	 1.16	1284.92
B4	Foci_processed_30-Sep-2020	772	 0.83	 1.17	701	 0.81	 1.12	1332.96	906.71	 0.19	2599.14	 1.14	2582.34
B5	Foci_processed_30-Sep-2020	801	 0.81	 1.18	710	 0.81	 1.15	1181.84	887.37	 0.18	4478.92	 1.09	2334.10
B6	Foci_processed_30-Sep-2020	801	 1.07	 1.42	726	 1.00	 1.29	1281.55	942.27	 0.19	3294.14	 1.16	3066.50
B7	Foci_processed_30-Sep-2020	801	 0.49	 0.92	726	 0.44	 0.79	1216.02	959.52	 0.16	3531.48	 1.13	1181.09
B8	Foci_processed_30-Sep-2020	801	 0.58	 0.97	723	 0.58	 0.96	1234.92	950.93	 0.17	3321.39	 1.14	1632.55
B9	Foci_processed_30-Sep-2020	801	 0.72	 1.09	720	 0.73	 1.08	1337.44	1003.58	 0.19	2912.44	 1.11	2282.33
C1	Foci_processed_30-Sep-2020	801	 0.37	 0.78	737	 0.34	 0.70	1026.20	781.78	 0.17	3657.16	 1.11	794.36
C10	Foci_processed_30-Sep-2020	795	 0.57	 0.92	711	 0.59	 0.92	1209.11	874.94	 0.20	3670.02	 1.10	1697.02
C11	Foci_processed_30-Sep-2020	775	 0.43	 0.80	692	 0.45	 0.82	1221.41	909.75	 0.18	3450.83	 1.11	1266.59
C12	Foci_processed_30-Sep-2020	687	 0.44	 0.86	627	 0.45	 0.87	1276.83	944.23	 0.21	4043.07	 1.10	1331.57
C2	Foci_processed_30-Sep-2020	801	 0.55	 0.96	717	 0.56	 0.95	934.38	733.25	 0.19	2853.62	 1.13	1266.44
C3	Foci_processed_30-Sep-2020	801	 0.30	 0.71	720	 0.29	 0.68	1122.67	795.54	 0.17	2677.99	 1.12	780.56
C4	Foci_processed_30-Sep-2020	786	 0.52	 0.92	697	 0.52	 0.93	1175.43	806.49	 0.19	2953.28	 1.11	1450.89
C5	Foci_processed_30-Sep-2020	748	 0.77	 1.11	658	 0.78	 1.11	868.66	703.42	 0.21	3714.98	 1.12	1581.61
C6	Foci_processed_30-Sep-2020	801	 0.52	 0.92	722	 0.55	 0.95	1117.08	810.35	 0.19	3915.92	 1.08	1387.21
C7	Foci_processed_30-Sep-2020	801	 0.57	 1.05	740	 0.56	 0.98	1078.93	762.18	 0.20	4032.79	 1.08	1398.80
C8	Foci_processed_30-Sep-2020	801	 0.27	 0.63	733	 0.27	 0.63	1170.70	867.47	 0.18	3231.59	 1.13	717.49
C9	Foci_processed_30-Sep-2020	801	 0.43	 0.85	729	 0.43	 0.85	1177.37	832.85	 0.18	3061.77	 1.12	1227.27
D1	Foci_processed_30-Sep-2020	794	 0.47	 0.85	685	 0.47	 0.81	1179.88	825.74	 0.19	2890.58	 1.11	1243.03
D10	Foci_processed_30-Sep-2020	786	 0.72	 1.15	718	 0.71	 1.11	1041.70	813.20	 0.20	4052.21	 1.09	1728.90
D11	Foci_processed_30-Sep-2020	801	 0.42	 0.79	727	 0.42	 0.78	1236.93	940.07	 0.18	2997.19	 1.13	1172.05
D12	Foci_processed_30-Sep-2020	801	 0.43	 0.84	703	 0.42	 0.84	1117.43	890.44	 0.18	3766.60	 1.09	1091.52
D2	Foci_processed_30-Sep-2020	801	 0.45	 0.87	718	 0.45	 0.79	1157.03	796.57	 0.18	2907.45	 1.12	1166.87
D3	Foci_processed_30-Sep-2020	801	 0.51	 0.88	726	 0.51	 0.89	1146.98	795.82	 0.18	2724.53	 1.11	1453.80
D4	Foci_processed_30-Sep-2020	801	 0.73	 1.08	735	 0.74	 1.07	1240.48	879.91	 0.18	3395.86	 1.11	2248.99
D5	Foci_processed_30-Sep-2020	801	 0.68	 0.99	736	 0.68	 0.97	1156.99	837.64	 0.17	3358.72	 1.12	1874.69
D6	Foci_processed_30-Sep-2020	801	 0.52	 0.92	729	 0.52	 0.88	1241.91	868.72	 0.19	3047.89	 1.10	1549.61
D7	Foci_processed_30-Sep-2020	801	 0.61	 0.94	731	 0.60	 0.92	1030.38	803.36	 0.17	4160.30	 1.09	1450.37
D8	Foci_processed_30-Sep-2020	801	 0.51	 0.92	734	 0.50	 0.90	1083.32	836.99	 0.17	4643.15	 1.09	1286.69
D9	Foci_processed_30-Sep-2020	652	 0.66	 1.00	602	 0.66	 1.00	1136.07	894.08	 0.17	3780.25	 1.11	1779.14
E1	Foci_processed_30-Sep-2020	715	 0.54	 0.93	647	 0.53	 0.89	842.21	687.09	 0.21	4041.53	 1.11	1116.89
E10	Foci_processed_30-Sep-2020	642	 0.85	 1.27	569	 0.77	 1.15	939.41	779.03	 0.23	3569.92	 1.09	1768.29
E11	Foci_processed_30-Sep-2020	231	 0.86	 1.23	214	 0.85	 1.17	979.60	786.25	 0.22	3381.14	 1.09	2011.28
E12	Foci_processed_30-Sep-2020	57	 0.79	 1.21	46	 0.83	 1.29	1028.87	824.97	 0.24	3740.58	 1.06	2071.80
E2	Foci_processed_30-Sep-2020	759	 0.54	 0.98	679	 0.53	 0.94	862.41	690.53	 0.20	3623.89	 1.11	1076.65
E3	Foci_processed_30-Sep-2020	801	 0.49	 0.90	698	 0.50	 0.91	996.19	724.41	 0.19	3334.08	 1.09	1172.52
E4	Foci_processed_30-Sep-2020	801	 0.68	 1.20	714	 0.69	 1.19	997.20	789.72	 0.19	4031.02	 1.11	1810.16
