Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_26-Feb-2020	359	 0.66	 0.98	289	 0.65	 0.96	1183.03	918.02	 0.24	5784.07	 1.06	1914.82
A10	Foci_processed_26-Feb-2020	639	 0.62	 0.93	514	 0.67	 0.96	1828.07	1542.64	 0.25	4637.39	 1.06	2764.72
A11	Foci_processed_26-Feb-2020	760	 0.78	 0.99	691	 0.77	 0.97	1603.92	1223.03	 0.25	6153.09	 1.07	2613.77
A12	Foci_processed_26-Feb-2020	489	 0.62	 1.07	460	 0.64	 1.09	1523.56	1281.91	 0.26	4941.10	 1.07	2290.49
A2	Foci_processed_26-Feb-2020	139	 0.50	 0.95	117	 0.48	 0.86	1261.60	1043.51	 0.29	7125.99	 1.06	1329.62
A3	Foci_processed_26-Feb-2020	775	 0.54	 0.88	721	 0.55	 0.89	1187.24	971.58	 0.24	5496.76	 1.05	1581.23
A4	Foci_processed_26-Feb-2020	270	 0.60	 0.95	245	 0.59	 0.95	1370.36	1101.29	 0.26	5629.20	 1.05	1952.79
A5	Foci_processed_26-Feb-2020	529	 0.60	 0.99	473	 0.56	 0.94	1361.69	1078.21	 0.25	5258.13	 1.06	1927.39
A6	Foci_processed_26-Feb-2020	721	 0.62	 1.02	629	 0.65	 1.05	1381.71	1130.50	 0.24	4467.10	 1.07	2274.98
A7	Foci_processed_26-Feb-2020	784	 0.51	 0.91	725	 0.48	 0.87	1432.96	1222.23	 0.22	5152.23	 1.05	1606.05
A8	Foci_processed_26-Feb-2020	568	 1.11	 1.14	470	 1.13	 1.12	1435.12	1146.13	 0.26	5597.73	 1.06	3888.40
A9	Foci_processed_26-Feb-2020	591	 0.54	 1.00	490	 0.52	 0.91	1562.35	1340.63	 0.24	6328.27	 1.06	1957.95
B1	Foci_processed_26-Feb-2020	415	 1.04	 1.37	382	 1.07	 1.38	1284.74	973.07	 0.26	2651.71	 1.11	3910.72
B10	Foci_processed_26-Feb-2020	792	 0.70	 0.94	738	 0.73	 0.95	1445.85	1216.59	 0.21	7121.89	 1.06	2607.55
B11	Foci_processed_26-Feb-2020	264	 0.49	 0.81	208	 0.47	 0.78	1253.38	1024.81	 0.23	5729.95	 1.06	1410.14
B12	Foci_processed_26-Feb-2020	364	 0.77	 0.90	289	 0.78	 0.88	1237.63	887.91	 0.24	6872.57	 1.06	2144.53
B2	Foci_processed_26-Feb-2020	495	 1.25	 1.38	459	 1.26	 1.38	1065.92	756.04	 0.26	5487.22	 1.08	3906.91
B3	Foci_processed_26-Feb-2020	516	 0.81	 1.07	476	 0.82	 1.06	1074.90	824.83	 0.25	5577.73	 1.06	2265.49
B4	Foci_processed_26-Feb-2020	717	 1.35	 1.26	626	 1.38	 1.24	1219.18	862.59	 0.26	5877.02	 1.07	4831.62
B5	Foci_processed_26-Feb-2020	784	 0.72	 1.05	730	 0.69	 1.01	1106.89	882.81	 0.23	5876.07	 1.06	1914.05
B6	Foci_processed_26-Feb-2020	606	 1.06	 1.17	559	 1.06	 1.16	1305.58	980.48	 0.25	4057.82	 1.07	3731.95
B7	Foci_processed_26-Feb-2020	451	 0.67	 1.04	410	 0.66	 1.03	1270.03	1023.85	 0.24	6280.92	 1.06	2094.70
B8	Foci_processed_26-Feb-2020	439	 0.63	 0.87	407	 0.62	 0.84	1128.74	835.96	 0.25	5563.16	 1.06	1650.44
B9	Foci_processed_26-Feb-2020	356	 0.74	 1.09	325	 0.77	 1.09	1373.74	1098.60	 0.26	5305.79	 1.09	2587.78
C1	Foci_processed_26-Feb-2020	371	 0.52	 1.00	333	 0.52	 1.01	1337.38	1027.29	 0.25	4286.46	 1.07	1634.14
C10	Foci_processed_26-Feb-2020	393	 0.84	 1.23	369	 0.84	 1.25	1830.45	1561.29	 0.23	5868.96	 1.07	3470.73
C11	Foci_processed_26-Feb-2020	747	 0.80	 1.04	694	 0.80	 1.04	1171.94	894.88	 0.23	6290.09	 1.06	2388.74
C12	Foci_processed_26-Feb-2020	428	 1.20	 1.34	394	 1.25	 1.34	1327.93	967.24	 0.26	6091.15	 1.06	4009.67
C2	Foci_processed_26-Feb-2020	340	 1.01	 1.09	276	 1.03	 1.10	1137.69	779.84	 0.26	5512.98	 1.05	2876.43
C3	Foci_processed_26-Feb-2020	801	 0.94	 1.09	731	 0.96	 1.09	965.83	735.26	 0.23	7012.84	 1.05	2532.37
C4	Foci_processed_26-Feb-2020	279	 0.72	 0.93	255	 0.70	 0.92	1106.20	827.38	 0.25	6079.15	 1.05	1808.86
C5	Foci_processed_26-Feb-2020	440	 0.75	 1.03	386	 0.77	 1.05	982.67	745.51	 0.25	5671.98	 1.06	2171.71
C6	Foci_processed_26-Feb-2020	626	 0.64	 0.97	593	 0.64	 0.98	1095.69	866.11	 0.24	6678.36	 1.06	1881.71
C7	Foci_processed_26-Feb-2020	436	 0.68	 1.01	358	 0.72	 1.03	1068.73	831.33	 0.24	6246.51	 1.05	1959.65
C8	Foci_processed_26-Feb-2020	290	 0.60	 1.00	228	 0.64	 1.03	1077.91	864.11	 0.26	5486.22	 1.08	1859.49
C9	Foci_processed_26-Feb-2020	348	 0.60	 0.88	284	 0.60	 0.86	1194.25	905.93	 0.24	6523.10	 1.05	1736.74
D1	Foci_processed_26-Feb-2020	79	 0.34	 0.71	65	 0.29	 0.68	2760.34	2460.56	 0.19	2513.16	 1.10	1403.23
D10	Foci_processed_26-Feb-2020	788	 0.43	 0.82	749	 0.42	 0.80	2274.79	2010.36	 0.23	7760.67	 1.06	1932.50
D11	Foci_processed_26-Feb-2020	534	 0.55	 0.98	503	 0.54	 0.97	2485.14	2126.21	 0.24	6919.46	 1.07	2777.95
D12	Foci_processed_26-Feb-2020	650	 0.34	 0.70	607	 0.33	 0.68	2028.17	1758.47	 0.23	6602.02	 1.07	1352.66
