Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Oct-2020	110	 0.80	 1.27	86	 0.88	 1.28	594.47	402.24	 0.67	7785.28	 1.10	4016.02
A10	Foci_processed_04-Oct-2020	772	 1.13	 1.36	638	 1.20	 1.34	780.52	579.79	 0.67	8372.71	 1.06	5618.06
A11	Foci_processed_04-Oct-2020	146	 0.67	 1.67	120	 0.57	 1.33	750.42	582.39	 0.65	8082.26	 1.08	2333.79
A12	Foci_processed_04-Oct-2020	615	 0.94	 1.35	507	 1.00	 1.29	696.75	481.85	 0.65	8635.52	 1.05	4704.85
A2	Foci_processed_04-Oct-2020	801	 0.80	 1.11	653	 0.84	 1.11	790.43	534.51	 0.68	8092.80	 1.12	4061.33
A3	Foci_processed_04-Oct-2020	801	 1.17	 1.36	677	 1.20	 1.28	662.59	453.75	 0.62	8766.48	 1.06	5884.00
A4	Foci_processed_04-Oct-2020	801	 1.01	 1.41	667	 1.04	 1.37	644.18	456.02	 0.63	8974.31	 1.06	4880.11
A5	Foci_processed_04-Oct-2020	703	 0.91	 1.25	589	 0.95	 1.27	671.25	474.38	 0.63	8814.94	 1.05	4308.18
A6	Foci_processed_04-Oct-2020	526	 0.79	 1.23	428	 0.82	 1.17	601.22	452.13	 0.70	7949.56	 1.08	3690.18
A7	Foci_processed_04-Oct-2020	200	 0.94	 1.48	161	 1.02	 1.51	678.52	437.21	 0.56	9402.79	 1.06	4244.99
A8	Foci_processed_04-Oct-2020	420	 0.72	 1.03	355	 0.79	 1.06	793.24	580.92	 0.63	8347.75	 1.06	3741.90
A9	Foci_processed_04-Oct-2020	563	 0.78	 1.38	463	 0.82	 1.29	816.46	636.31	 0.68	7644.23	 1.07	3794.79
B1	Foci_processed_04-Oct-2020	55	 0.64	 1.38	48	 0.67	 1.42	640.18	481.76	 0.66	7767.93	 1.09	3004.81
B10	Foci_processed_04-Oct-2020	410	 0.55	 1.24	334	 0.53	 1.06	682.46	517.66	 0.59	8299.96	 1.08	2252.84
B11	Foci_processed_04-Oct-2020	62	 0.53	 1.20	50	 0.48	 1.13	680.66	525.43	 0.58	8616.28	 1.09	1783.86
B12	Foci_processed_04-Oct-2020	723	 0.57	 1.04	615	 0.54	 1.00	724.83	548.24	 0.57	9814.12	 1.08	2422.52
B2	Foci_processed_04-Oct-2020	801	 0.67	 1.09	676	 0.64	 0.99	696.28	485.66	 0.57	9677.29	 1.06	3139.43
B3	Foci_processed_04-Oct-2020	530	 0.59	 1.15	431	 0.56	 1.09	633.88	459.99	 0.56	9641.47	 1.06	2438.89
