Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Mar-2020	36	 0.00	 0.00	29	 0.00	 0.00	1518.67	1030.69	 0.21	1791.68	 1.37	 0.00
A10	Foci_processed_04-Mar-2020	801	 0.67	 0.97	745	 0.67	 0.96	1322.15	1062.44	 0.18	3610.57	 1.08	2452.72
A11	Foci_processed_04-Mar-2020	801	 1.20	 1.32	676	 1.22	 1.32	1423.08	1131.87	 0.22	3293.19	 1.16	4949.14
A12	Foci_processed_04-Mar-2020	801	 0.84	 1.07	704	 0.86	 1.09	1243.11	992.77	 0.21	3793.10	 1.08	2996.64
A2	Foci_processed_04-Mar-2020	633	 0.10	 0.33	584	 0.09	 0.32	1700.56	1441.22	 0.19	2713.45	 1.28	316.58
A3	Foci_processed_04-Mar-2020	576	 0.05	 0.25	523	 0.06	 0.26	1269.06	1160.35	 0.17	3230.39	 1.17	138.14
A4	Foci_processed_04-Mar-2020	801	 0.68	 0.91	735	 0.67	 0.91	1352.31	1078.39	 0.18	3562.27	 1.09	2400.17
A5	Foci_processed_04-Mar-2020	801	 0.88	 1.08	746	 0.88	 1.07	1143.83	883.23	 0.19	3757.80	 1.07	2794.19
A6	Foci_processed_04-Mar-2020	801	 0.64	 1.02	718	 0.60	 0.96	1138.59	914.21	 0.19	3200.94	 1.09	1942.02
A7	Foci_processed_04-Mar-2020	685	 0.94	 1.08	623	 0.93	 1.09	1244.81	914.89	 0.18	3616.99	 1.07	3286.31
A8	Foci_processed_04-Mar-2020	622	 0.86	 1.17	580	 0.83	 1.13	1552.51	1136.30	 0.21	3406.66	 1.18	3569.11
A9	Foci_processed_04-Mar-2020	796	 0.97	 1.12	731	 0.97	 1.13	1204.99	893.79	 0.18	2931.26	 1.09	3493.76
B1	Foci_processed_04-Mar-2020	466	 2.09	 1.86	437	 2.08	 1.85	1813.93	1218.20	 0.19	2421.19	 1.30	9547.87
B10	Foci_processed_04-Mar-2020	558	 0.64	 0.94	511	 0.66	 0.96	1028.29	777.37	 0.20	2958.02	 1.08	1855.07
B11	Foci_processed_04-Mar-2020	711	 0.43	 0.89	643	 0.42	 0.88	1004.11	845.81	 0.25	2589.16	 1.14	1157.31
