Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_20-Feb-2020	791	 0.55	 0.94	696	 0.51	 0.89	1387.47	1108.79	 0.20	2927.62	 1.13	2150.51
A10	Foci_processed_20-Feb-2020	800	 0.53	 0.94	734	 0.50	 0.93	1275.40	1033.71	 0.20	3254.63	 1.10	1890.93
A11	Foci_processed_20-Feb-2020	801	 0.90	 1.27	723	 0.84	 1.21	1348.79	1070.45	 0.19	2637.62	 1.11	3012.37
A12	Foci_processed_20-Feb-2020	801	 0.46	 0.78	737	 0.45	 0.76	1470.99	1177.46	 0.20	3453.99	 1.08	1702.72
A2	Foci_processed_20-Feb-2020	796	 0.70	 1.12	726	 0.66	 1.09	1177.26	908.93	 0.21	2881.52	 1.10	2378.08
A3	Foci_processed_20-Feb-2020	748	 0.53	 0.98	670	 0.54	 1.00	1079.73	892.03	 0.23	2919.62	 1.18	1634.63
A4	Foci_processed_20-Feb-2020	794	 0.77	 1.15	716	 0.77	 1.11	1179.99	981.92	 0.19	3165.11	 1.12	2530.64
A5	Foci_processed_20-Feb-2020	801	 0.41	 0.87	740	 0.35	 0.77	1125.13	957.09	 0.19	3306.01	 1.07	942.38
A6	Foci_processed_20-Feb-2020	801	 0.27	 0.73	741	 0.24	 0.66	1113.76	963.42	 0.19	3421.85	 1.08	665.04
A7	Foci_processed_20-Feb-2020	783	 0.82	 1.13	712	 0.79	 1.10	1336.79	969.35	 0.20	2954.22	 1.11	3133.58
A8	Foci_processed_20-Feb-2020	801	 0.68	 1.05	733	 0.64	 0.99	1476.30	1111.62	 0.21	2600.34	 1.14	2986.33
A9	Foci_processed_20-Feb-2020	801	 0.66	 0.95	707	 0.64	 0.95	1396.50	1113.83	 0.18	2896.27	 1.15	2605.41
B1	Foci_processed_20-Feb-2020	769	 0.75	 1.06	710	 0.74	 1.06	1629.54	1208.40	 0.20	2092.84	 1.22	3455.44
B10	Foci_processed_20-Feb-2020	791	 0.52	 0.92	725	 0.55	 0.94	1153.09	920.13	 0.19	2954.71	 1.08	1655.73
B11	Foci_processed_20-Feb-2020	798	 0.36	 0.79	735	 0.34	 0.74	1166.97	993.23	 0.21	2844.81	 1.09	994.22
B12	Foci_processed_20-Feb-2020	738	 0.71	 1.09	662	 0.64	 1.02	1472.73	1164.02	 0.21	3361.91	 1.19	2861.20
B2	Foci_processed_20-Feb-2020	801	 0.64	 1.06	737	 0.61	 1.05	1058.59	832.72	 0.19	3093.84	 1.09	1903.88
B3	Foci_processed_20-Feb-2020	797	 0.44	 0.80	706	 0.39	 0.75	1106.89	892.00	 0.19	3237.35	 1.10	1320.89
B4	Foci_processed_20-Feb-2020	801	 0.66	 1.02	740	 0.66	 1.02	1160.69	882.95	 0.19	2966.95	 1.10	2233.89
B5	Foci_processed_20-Feb-2020	778	 0.63	 0.93	710	 0.63	 0.91	1285.54	991.95	 0.21	3147.94	 1.10	2192.79
B6	Foci_processed_20-Feb-2020	801	 0.45	 0.86	735	 0.43	 0.80	1050.18	864.57	 0.20	3234.96	 1.07	1215.16
B7	Foci_processed_20-Feb-2020	801	 0.49	 0.85	725	 0.49	 0.86	1196.52	946.60	 0.19	2448.31	 1.11	1613.45
B8	Foci_processed_20-Feb-2020	796	 0.58	 1.02	724	 0.57	 1.02	1112.76	893.77	 0.22	2862.93	 1.10	1819.68
B9	Foci_processed_20-Feb-2020	775	 0.53	 0.91	694	 0.52	 0.90	1252.49	996.74	 0.19	2016.08	 1.14	1739.48
C1	Foci_processed_20-Feb-2020	801	 0.67	 1.05	736	 0.68	 1.07	1097.81	894.90	 0.19	2909.05	 1.09	1833.28
C10	Foci_processed_20-Feb-2020	781	 0.48	 0.90	697	 0.44	 0.86	1038.74	878.71	 0.19	3044.79	 1.10	1269.47
C11	Foci_processed_20-Feb-2020	801	 0.50	 0.84	734	 0.48	 0.82	1160.72	932.06	 0.18	3024.11	 1.09	1436.88
C12	Foci_processed_20-Feb-2020	801	 0.34	 0.71	734	 0.31	 0.69	1176.80	989.36	 0.20	3318.78	 1.09	934.27
C2	Foci_processed_20-Feb-2020	769	 0.66	 0.98	682	 0.61	 0.92	1138.94	856.37	 0.20	2491.57	 1.13	2082.87
C3	Foci_processed_20-Feb-2020	801	 0.63	 1.11	742	 0.61	 1.08	979.31	780.10	 0.19	3245.97	 1.08	1600.56
C4	Foci_processed_20-Feb-2020	801	 0.83	 1.17	716	 0.80	 1.15	1046.46	788.31	 0.20	3066.26	 1.09	2455.47
C5	Foci_processed_20-Feb-2020	789	 0.95	 1.19	710	 0.92	 1.19	1101.24	802.12	 0.22	2619.84	 1.15	2811.17
C6	Foci_processed_20-Feb-2020	801	 0.51	 0.91	732	 0.48	 0.90	967.07	794.07	 0.18	3198.09	 1.08	1250.33
C7	Foci_processed_20-Feb-2020	797	 0.63	 1.05	733	 0.60	 1.03	971.44	788.47	 0.18	3605.19	 1.08	1498.35
C8	Foci_processed_20-Feb-2020	801	 0.42	 0.83	725	 0.40	 0.79	1049.03	881.10	 0.18	3603.07	 1.07	1001.26
C9	Foci_processed_20-Feb-2020	801	 0.73	 1.08	711	 0.68	 0.97	1317.42	992.22	 0.20	2837.58	 1.11	2529.77
D1	Foci_processed_20-Feb-2020	801	 0.44	 0.86	733	 0.42	 0.82	2140.04	1846.77	 0.18	3161.99	 1.09	2160.03
D10	Foci_processed_20-Feb-2020	801	 0.54	 0.93	735	 0.53	 0.91	1902.00	1590.90	 0.19	3406.45	 1.09	2455.38
D11	Foci_processed_20-Feb-2020	801	 0.40	 0.76	736	 0.38	 0.74	2291.31	1968.18	 0.19	3770.19	 1.08	1909.56
D12	Foci_processed_20-Feb-2020	801	 0.28	 0.61	728	 0.27	 0.59	2033.51	1766.81	 0.19	4004.55	 1.06	1195.48
D2	Foci_processed_20-Feb-2020	784	 0.57	 0.99	707	 0.52	 0.94	1383.60	1179.18	 0.21	3354.01	 1.09	1895.75
D3	Foci_processed_20-Feb-2020	801	 0.26	 0.63	728	 0.23	 0.57	1671.29	1451.21	 0.18	3749.48	 1.08	933.66
D4	Foci_processed_20-Feb-2020	801	 0.50	 0.90	710	 0.48	 0.88	1539.87	1294.36	 0.18	3745.34	 1.08	1832.54
D5	Foci_processed_20-Feb-2020	801	 0.25	 0.65	732	 0.23	 0.62	1731.37	1550.64	 0.18	4085.77	 1.07	889.77
D6	Foci_processed_20-Feb-2020	797	 0.32	 0.77	729	 0.29	 0.73	1481.70	1327.63	 0.19	3998.01	 1.07	921.11
D7	Foci_processed_20-Feb-2020	801	 0.42	 0.90	729	 0.41	 0.90	1925.93	1626.16	 0.19	3828.59	 1.07	1779.81
D8	Foci_processed_20-Feb-2020	801	 0.46	 0.96	728	 0.38	 0.82	1710.16	1517.02	 0.18	3876.87	 1.07	1432.54
D9	Foci_processed_20-Feb-2020	801	 0.37	 0.79	756	 0.31	 0.69	1817.78	1604.93	 0.18	3753.28	 1.06	1174.00
E1	Foci_processed_20-Feb-2020	291	 0.65	 1.14	268	 0.62	 1.07	1128.30	912.86	 0.20	2842.81	 1.07	1672.32
E10	Foci_processed_20-Feb-2020	549	 0.51	 0.97	503	 0.50	 0.94	1039.71	817.14	 0.20	3056.44	 1.08	1362.87
E11	Foci_processed_20-Feb-2020	559	 0.48	 0.93	513	 0.47	 0.94	973.39	800.10	 0.21	3111.91	 1.09	1152.78
E12	Foci_processed_20-Feb-2020	446	 0.27	 0.76	398	 0.28	 0.78	1092.59	938.21	 0.20	3271.87	 1.09	722.04
E2	Foci_processed_20-Feb-2020	367	 0.46	 0.98	331	 0.37	 0.84	831.68	688.84	 0.21	2932.32	 1.08	777.93
E3	Foci_processed_20-Feb-2020	787	 0.44	 0.90	701	 0.42	 0.88	866.67	694.57	 0.19	2001.58	 1.12	1067.73
E4	Foci_processed_20-Feb-2020	98	 0.56	 0.92	76	 0.54	 0.90	908.40	698.95	 0.20	2528.68	 1.10	1091.57
E5	Foci_processed_20-Feb-2020	368	 0.76	 1.21	329	 0.73	 1.19	1022.76	735.80	 0.23	2678.71	 1.14	2321.49
E6	Foci_processed_20-Feb-2020	428	 0.58	 0.89	394	 0.56	 0.86	918.33	721.85	 0.19	2789.84	 1.09	1216.08
E7	Foci_processed_20-Feb-2020	381	 0.68	 0.99	355	 0.64	 0.97	895.32	700.09	 0.20	2987.99	 1.08	1452.67
E8	Foci_processed_20-Feb-2020	370	 0.62	 0.94	338	 0.59	 0.90	908.11	710.69	 0.21	2888.85	 1.09	1338.50
E9	Foci_processed_20-Feb-2020	261	 0.49	 0.81	239	 0.50	 0.79	936.19	737.36	 0.21	2974.82	 1.09	1128.74
F1	Foci_processed_20-Feb-2020	569	 0.47	 0.88	485	 0.45	 0.86	1344.21	1131.53	 0.21	2979.72	 1.10	1459.26
F10	Foci_processed_20-Feb-2020	707	 0.63	 1.00	649	 0.61	 0.99	1004.54	749.21	 0.21	2814.39	 1.10	1752.82
F11	Foci_processed_20-Feb-2020	479	 0.34	 0.80	425	 0.29	 0.69	920.13	782.06	 0.19	3162.59	 1.07	713.47
F12	Foci_processed_20-Feb-2020	351	 0.40	 0.86	315	 0.36	 0.83	1009.39	823.28	 0.21	3050.71	 1.10	978.46
F2	Foci_processed_20-Feb-2020	513	 0.67	 1.11	465	 0.63	 1.05	854.22	665.69	 0.23	2742.60	 1.10	1446.13
F3	Foci_processed_20-Feb-2020	105	 0.50	 0.86	84	 0.49	 0.84	827.62	651.13	 0.23	3188.58	 1.07	974.82
F4	Foci_processed_20-Feb-2020	75	 0.64	 0.98	60	 0.67	 0.95	805.57	647.82	 0.23	2969.46	 1.10	1172.22
