Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_03-Feb-2020	452	 0.83	 1.34	375	 0.81	 1.12	488.05	453.75	 1.40	3594.50	 1.22	859.72
A10	Foci_processed_03-Feb-2020	801	 2.68	 2.73	702	 2.49	 2.55	1349.10	1116.95	 0.94	6103.32	 1.10	8189.13
A11	Foci_processed_03-Feb-2020	58	 3.53	 3.34	51	 3.65	 3.51	1834.77	1361.35	 1.16	4997.75	 1.21	17858.16
A12	Foci_processed_03-Feb-2020	682	 2.17	 1.98	601	 1.96	 1.77	1478.37	1194.30	 0.92	5946.58	 1.09	7483.61
A2	Foci_processed_03-Feb-2020	653	 5.00	 3.84	543	 5.00	 3.54	1134.76	702.60	 1.29	4060.21	 1.18	17825.96
A3	Foci_processed_03-Feb-2020	621	 3.37	 3.44	503	 3.10	 2.95	751.25	565.74	 1.03	4194.36	 1.15	7695.73
A4	Foci_processed_03-Feb-2020	406	 2.77	 2.76	339	 2.63	 2.52	763.64	577.93	 1.00	4944.15	 1.15	6577.20
A5	Foci_processed_03-Feb-2020	801	 2.84	 2.57	710	 2.71	 2.34	702.72	543.56	 1.00	5639.90	 1.10	5194.00
A6	Foci_processed_03-Feb-2020	799	 2.73	 2.73	705	 2.50	 2.45	1512.66	1158.93	 0.90	5528.44	 1.12	9666.07
A7	Foci_processed_03-Feb-2020	545	 3.16	 3.02	470	 2.83	 2.34	1852.16	1230.47	 0.91	5095.31	 1.13	14425.64
A8	Foci_processed_03-Feb-2020	723	 4.18	 3.51	633	 3.97	 3.19	2083.17	1371.90	 1.14	4433.82	 1.18	22858.74
A9	Foci_processed_03-Feb-2020	801	 2.62	 2.42	699	 2.40	 2.10	1604.16	1145.39	 0.85	5265.01	 1.11	10893.15
B1	Foci_processed_03-Feb-2020	574	 4.16	 3.23	497	 3.92	 2.88	1308.28	874.88	 1.00	4689.88	 1.20	15775.82
B10	Foci_processed_03-Feb-2020	695	 3.19	 2.80	595	 3.06	 2.75	1209.91	921.66	 0.94	5632.50	 1.10	8651.15
B11	Foci_processed_03-Feb-2020	632	 2.66	 2.82	523	 2.63	 2.76	1266.22	989.65	 0.96	5735.50	 1.08	8359.82
B12	Foci_processed_03-Feb-2020	801	 3.41	 3.26	722	 3.18	 2.75	1307.90	955.05	 0.85	5300.60	 1.11	9026.94
B2	Foci_processed_03-Feb-2020	766	 4.03	 3.91	652	 3.62	 3.40	1099.37	756.75	 0.92	5114.71	 1.15	10601.57
B3	Foci_processed_03-Feb-2020	522	 3.07	 2.95	460	 2.95	 2.84	972.27	739.22	 0.88	5165.75	 1.14	8040.71
B4	Foci_processed_03-Feb-2020	608	 4.22	 3.49	515	 3.73	 2.85	1299.18	864.06	 1.00	5213.50	 1.13	13572.86
B5	Foci_processed_03-Feb-2020	801	 3.73	 2.98	718	 3.55	 2.72	1522.50	1073.13	 1.04	5126.41	 1.17	14401.36
B6	Foci_processed_03-Feb-2020	654	 3.02	 3.17	558	 2.59	 2.53	1176.27	877.95	 0.89	5882.45	 1.11	9144.46
B7	Foci_processed_03-Feb-2020	511	 2.65	 2.56	443	 2.63	 2.46	1309.66	983.80	 0.95	5526.28	 1.09	9110.70
B8	Foci_processed_03-Feb-2020	617	 3.27	 3.55	535	 2.87	 3.08	1255.40	949.12	 0.93	5765.11	 1.13	10548.91
B9	Foci_processed_03-Feb-2020	728	 4.94	 4.37	631	 4.74	 4.13	1624.74	1184.44	 1.19	4575.89	 1.18	19873.78
C1	Foci_processed_03-Feb-2020	737	 4.40	 3.83	657	 4.21	 3.67	915.26	624.43	 0.89	5084.37	 1.12	10715.27
C10	Foci_processed_03-Feb-2020	300	 1.85	 2.00	271	 1.73	 1.90	1093.36	896.82	 0.70	7648.47	 1.09	4884.99
C11	Foci_processed_03-Feb-2020	719	 3.55	 3.12	641	 3.30	 2.87	1319.52	906.76	 0.97	5455.52	 1.14	12062.81
C12	Foci_processed_03-Feb-2020	785	 3.78	 3.06	668	 3.67	 2.89	1327.23	951.90	 1.13	4771.46	 1.16	12260.27
