Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Mar-2020	636	 0.28	 0.64	577	 0.28	 0.64	1412.77	1201.21	 0.18	3960.23	 1.12	1007.07
A10	Foci_processed_04-Mar-2020	685	 0.39	 0.73	628	 0.39	 0.73	1045.73	842.08	 0.19	4237.83	 1.09	1110.30
A11	Foci_processed_04-Mar-2020	801	 0.29	 0.66	731	 0.28	 0.63	1129.45	888.64	 0.20	4233.34	 1.08	764.66
A12	Foci_processed_04-Mar-2020	801	 0.29	 0.66	735	 0.28	 0.64	1175.42	972.20	 0.19	4644.55	 1.08	749.99
A2	Foci_processed_04-Mar-2020	698	 0.29	 0.63	613	 0.28	 0.63	1590.10	1294.87	 0.19	4611.31	 1.13	1005.31
A3	Foci_processed_04-Mar-2020	801	 0.43	 0.86	725	 0.42	 0.73	1155.78	943.27	 0.17	4487.86	 1.10	1264.80
A4	Foci_processed_04-Mar-2020	556	 0.46	 0.82	517	 0.42	 0.76	1097.48	888.88	 0.17	4788.34	 1.10	1178.76
A5	Foci_processed_04-Mar-2020	682	 0.32	 0.65	623	 0.34	 0.67	1038.04	810.71	 0.20	4550.31	 1.06	894.26
A6	Foci_processed_04-Mar-2020	689	 0.41	 0.82	630	 0.39	 0.78	1046.42	850.02	 0.22	3764.47	 1.10	1058.65
A7	Foci_processed_04-Mar-2020	801	 0.53	 0.82	697	 0.56	 0.82	1112.92	797.95	 0.22	4080.90	 1.07	1608.24
A8	Foci_processed_04-Mar-2020	801	 0.54	 0.95	706	 0.52	 0.93	1167.50	891.45	 0.23	2857.74	 1.13	1642.14
A9	Foci_processed_04-Mar-2020	791	 0.39	 0.72	708	 0.40	 0.73	1181.81	911.86	 0.19	2843.64	 1.10	1238.06
B1	Foci_processed_04-Mar-2020	748	 1.23	 1.60	661	 1.18	 1.53	1593.61	1204.61	 0.26	3491.76	 1.15	4788.72
B10	Foci_processed_04-Mar-2020	801	 0.44	 0.77	734	 0.45	 0.78	963.22	711.92	 0.20	2830.65	 1.08	1026.72
B11	Foci_processed_04-Mar-2020	801	 0.24	 0.57	734	 0.23	 0.57	954.52	777.68	 0.21	3582.45	 1.07	540.36
B12	Foci_processed_04-Mar-2020	755	 0.46	 0.77	689	 0.46	 0.76	1063.47	829.87	 0.21	4482.81	 1.07	1189.62
B2	Foci_processed_04-Mar-2020	801	 0.31	 0.68	740	 0.30	 0.67	1277.80	1053.41	 0.19	4706.74	 1.07	941.21
B4	Foci_processed_04-Mar-2020	801	 0.55	 0.92	739	 0.55	 0.90	976.73	738.43	 0.20	4187.42	 1.07	1355.29
B5	Foci_processed_04-Mar-2020	801	 0.21	 0.53	745	 0.20	 0.51	1109.40	891.68	 0.21	4400.75	 1.09	497.98
B6	Foci_processed_04-Mar-2020	527	 0.43	 0.88	481	 0.41	 0.85	907.69	741.41	 0.19	3991.24	 1.09	1062.40
B7	Foci_processed_04-Mar-2020	430	 0.53	 0.84	394	 0.52	 0.84	927.41	728.45	 0.21	2707.57	 1.09	1262.97
B8	Foci_processed_04-Mar-2020	286	 0.26	 0.71	262	 0.24	 0.70	964.68	817.77	 0.21	3833.81	 1.08	599.92
B9	Foci_processed_04-Mar-2020	801	 0.46	 0.86	697	 0.44	 0.81	991.89	805.68	 0.23	3875.54	 1.11	1046.95
C1	Foci_processed_04-Mar-2020	801	 0.59	 0.90	738	 0.58	 0.87	1197.27	941.51	 0.18	4888.40	 1.06	1751.97
C10	Foci_processed_04-Mar-2020	647	 0.44	 0.78	586	 0.43	 0.76	948.10	741.75	 0.19	4547.76	 1.09	1090.97
C11	Foci_processed_04-Mar-2020	801	 0.41	 0.78	729	 0.40	 0.77	1024.35	805.58	 0.18	3210.99	 1.11	1102.02
