Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_26-Feb-2020	434	 0.78	 1.21	400	 0.75	 1.16	1011.62	740.79	 0.21	2961.28	 1.11	1901.31
A10	Foci_processed_26-Feb-2020	542	 0.95	 1.25	490	 0.94	 1.26	1344.73	987.87	 0.22	2917.09	 1.11	3354.56
A11	Foci_processed_26-Feb-2020	561	 0.73	 0.97	510	 0.73	 0.99	1834.49	1428.94	 0.20	2992.04	 1.10	2628.07
A12	Foci_processed_26-Feb-2020	371	 0.57	 1.03	341	 0.57	 1.04	1285.90	1004.87	 0.21	3292.48	 1.08	1958.73
A2	Foci_processed_26-Feb-2020	35	 0.54	 1.01	26	 0.58	 1.10	1073.66	811.46	 0.23	3299.57	 1.07	1483.04
A3	Foci_processed_26-Feb-2020	740	 0.69	 1.06	671	 0.69	 1.06	1039.69	778.66	 0.20	3294.23	 1.08	1871.57
A4	Foci_processed_26-Feb-2020	189	 1.00	 1.32	147	 1.15	 1.37	1181.59	827.66	 0.21	3130.06	 1.07	3457.15
A5	Foci_processed_26-Feb-2020	495	 0.57	 1.25	469	 0.53	 1.04	1193.34	889.91	 0.20	3338.17	 1.09	1601.81
A6	Foci_processed_26-Feb-2020	780	 0.84	 1.22	695	 0.83	 1.22	1245.49	899.23	 0.20	2422.89	 1.12	2897.00
A7	Foci_processed_26-Feb-2020	527	 0.75	 1.17	472	 0.72	 1.14	1141.42	882.93	 0.19	3475.32	 1.09	2097.49
A8	Foci_processed_26-Feb-2020	672	 1.11	 1.23	596	 1.14	 1.24	1382.38	995.03	 0.22	3018.93	 1.11	3931.59
A9	Foci_processed_26-Feb-2020	409	 0.78	 1.10	330	 0.85	 1.15	1237.23	936.26	 0.20	3295.09	 1.08	2639.33
B1	Foci_processed_26-Feb-2020	792	 0.93	 1.18	715	 0.95	 1.20	1124.25	768.30	 0.19	2422.66	 1.12	3209.10
B10	Foci_processed_26-Feb-2020	789	 0.90	 1.18	716	 0.89	 1.18	1239.18	879.76	 0.20	2766.50	 1.11	3061.27
B11	Foci_processed_26-Feb-2020	205	 0.40	 0.80	187	 0.39	 0.79	2177.14	1880.08	 0.20	3230.51	 1.10	1649.94
B12	Foci_processed_26-Feb-2020	264	 0.82	 1.06	239	 0.85	 1.08	1221.67	859.33	 0.20	3123.10	 1.09	2263.70
B2	Foci_processed_26-Feb-2020	761	 1.05	 1.29	694	 1.09	 1.31	1089.75	730.69	 0.21	2700.58	 1.12	3518.79
B3	Foci_processed_26-Feb-2020	575	 0.84	 1.25	530	 0.85	 1.25	1010.62	717.16	 0.20	2813.78	 1.10	2362.75
B4	Foci_processed_26-Feb-2020	750	 1.27	 1.31	675	 1.30	 1.31	1297.12	780.60	 0.20	2139.90	 1.15	5019.88
B5	Foci_processed_26-Feb-2020	626	 0.93	 1.27	571	 0.92	 1.25	1073.17	771.27	 0.19	3403.45	 1.08	2708.54
B6	Foci_processed_26-Feb-2020	776	 1.15	 1.37	701	 1.14	 1.36	1086.07	741.95	 0.20	2748.22	 1.11	3642.39
B7	Foci_processed_26-Feb-2020	791	 0.63	 0.97	726	 0.63	 0.97	1068.25	808.63	 0.19	3223.30	 1.08	1683.91
B8	Foci_processed_26-Feb-2020	353	 0.81	 1.10	339	 0.80	 1.08	1155.49	791.24	 0.20	2925.19	 1.08	2115.48
B9	Foci_processed_26-Feb-2020	395	 0.83	 1.18	305	 0.85	 1.15	1237.64	906.63	 0.21	2804.75	 1.11	2664.48
C1	Foci_processed_26-Feb-2020	451	 1.21	 1.38	414	 1.13	 1.28	1011.20	666.91	 0.21	2638.97	 1.09	2792.45
C10	Foci_processed_26-Feb-2020	288	 1.06	 1.32	260	 1.05	 1.32	1080.14	805.85	 0.20	2158.76	 1.14	2944.60
C11	Foci_processed_26-Feb-2020	213	 0.92	 1.31	199	 0.95	 1.33	1387.46	1108.74	 0.19	2167.20	 1.12	2910.75
C12	Foci_processed_26-Feb-2020	282	 0.76	 1.09	230	 0.83	 1.14	1308.72	1010.63	 0.19	2841.21	 1.08	2564.44
C2	Foci_processed_26-Feb-2020	400	 1.11	 1.30	365	 1.06	 1.24	1129.46	733.36	 0.21	2591.54	 1.09	3010.50
C3	Foci_processed_26-Feb-2020	471	 1.06	 1.30	429	 1.06	 1.30	998.51	682.04	 0.20	2754.07	 1.08	3015.03
C4	Foci_processed_26-Feb-2020	283	 0.84	 1.15	229	 0.90	 1.19	1052.11	737.96	 0.20	2823.52	 1.08	2211.31
C5	Foci_processed_26-Feb-2020	322	 0.88	 1.35	292	 0.90	 1.37	981.71	701.64	 0.21	2588.96	 1.10	2340.59
C6	Foci_processed_26-Feb-2020	604	 0.90	 1.20	568	 0.89	 1.19	1068.39	757.89	 0.20	2981.20	 1.09	2543.70
C7	Foci_processed_26-Feb-2020	310	 1.09	 1.42	290	 1.11	 1.43	1044.22	729.44	 0.20	2939.91	 1.08	3031.43
C8	Foci_processed_26-Feb-2020	402	 0.70	 1.17	356	 0.69	 1.16	1018.01	763.98	 0.21	2748.38	 1.12	1897.21
C9	Foci_processed_26-Feb-2020	204	 0.82	 1.14	191	 0.80	 1.13	1163.03	823.50	 0.21	3101.17	 1.08	2221.78
D1	Foci_processed_26-Feb-2020	501	 0.67	 1.01	456	 0.64	 1.00	1716.58	1359.11	 0.20	3456.43	 1.10	2743.31
D10	Foci_processed_26-Feb-2020	564	 0.66	 1.09	517	 0.65	 1.04	1970.73	1623.42	 0.20	3343.43	 1.08	2568.58
D11	Foci_processed_26-Feb-2020	502	 0.66	 1.08	464	 0.63	 1.06	2638.15	2215.79	 0.21	3557.57	 1.08	3232.53
D12	Foci_processed_26-Feb-2020	640	 0.36	 0.82	589	 0.35	 0.79	2121.42	1834.20	 0.20	3238.60	 1.10	1456.21
D2	Foci_processed_26-Feb-2020	347	 0.95	 1.28	313	 0.97	 1.31	1545.27	1128.11	 0.20	3137.50	 1.08	3706.20
