Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_01-Feb-2020	801	 2.64	 2.61	672	 2.29	 2.17	587.65	389.85	 0.98	3659.59	 1.23	3562.23
A10	Foci_processed_01-Feb-2020	785	 3.02	 2.84	678	 2.94	 2.72	611.65	410.43	 1.00	3001.51	 1.21	4784.70
A11	Foci_processed_01-Feb-2020	801	 3.14	 3.12	686	 2.78	 2.65	708.27	430.21	 1.01	2765.18	 1.22	5342.04
A12	Foci_processed_01-Feb-2020	795	 2.02	 2.49	657	 1.98	 2.21	702.14	475.73	 1.18	2653.00	 1.27	3828.32
A2	Foci_processed_01-Feb-2020	801	 2.94	 2.62	665	 2.79	 2.25	703.55	414.67	 1.13	2826.92	 1.23	4830.12
A3	Foci_processed_01-Feb-2020	801	 1.83	 2.13	678	 1.62	 1.79	438.96	323.68	 0.74	2195.60	 1.22	2267.95
A4	Foci_processed_01-Feb-2020	801	 2.90	 2.91	695	 2.48	 2.44	596.24	396.90	 0.89	3373.22	 1.17	4420.76
A5	Foci_processed_01-Feb-2020	658	 2.57	 2.89	561	 2.45	 2.37	537.23	357.39	 0.88	3528.84	 1.16	3921.62
A6	Foci_processed_01-Feb-2020	801	 2.07	 2.33	672	 1.88	 2.03	551.46	369.54	 0.92	3218.52	 1.14	2997.84
A7	Foci_processed_01-Feb-2020	801	 2.10	 2.39	712	 1.90	 2.15	536.39	377.37	 0.92	3252.28	 1.16	2966.23
A8	Foci_processed_01-Feb-2020	801	 3.16	 2.83	666	 2.98	 2.55	706.39	429.64	 1.08	2756.82	 1.21	5717.45
A9	Foci_processed_01-Feb-2020	781	 3.20	 2.83	646	 3.07	 2.64	684.74	423.56	 1.09	2381.71	 1.30	5153.00
B1	Foci_processed_01-Feb-2020	801	 5.24	 4.60	678	 4.87	 4.09	790.79	423.27	 1.11	3227.61	 1.26	11312.10
B10	Foci_processed_01-Feb-2020	776	 3.58	 3.42	668	 3.42	 3.21	516.33	325.35	 0.97	3041.62	 1.21	4665.64
B11	Foci_processed_01-Feb-2020	796	 2.59	 2.79	671	 2.54	 2.77	482.12	336.04	 0.96	3061.75	 1.17	3382.31
B12	Foci_processed_01-Feb-2020	781	 4.56	 3.37	652	 4.37	 2.93	519.60	343.19	 1.02	2431.17	 1.34	5589.82
B2	Foci_processed_01-Feb-2020	792	 3.18	 2.91	679	 3.01	 2.71	539.03	323.78	 0.97	2799.27	 1.24	4270.39
B3	Foci_processed_01-Feb-2020	760	 3.05	 2.89	644	 2.76	 2.59	506.99	324.42	 0.97	3042.27	 1.23	3997.62
B4	Foci_processed_01-Feb-2020	787	 3.36	 3.44	671	 2.88	 2.73	617.60	367.94	 0.93	3056.52	 1.21	5227.82
B5	Foci_processed_01-Feb-2020	800	 3.60	 2.95	657	 3.28	 2.60	662.10	407.91	 0.98	2894.29	 1.27	5632.48
B6	Foci_processed_01-Feb-2020	796	 3.55	 3.95	661	 3.26	 3.71	542.39	362.93	 0.96	3399.65	 1.24	5635.24
B7	Foci_processed_01-Feb-2020	787	 3.37	 3.12	651	 3.27	 2.97	555.50	358.10	 1.04	2977.84	 1.23	4735.32
B8	Foci_processed_01-Feb-2020	748	 3.96	 4.05	626	 3.44	 3.59	589.68	398.39	 0.94	3105.31	 1.29	6032.90
B9	Foci_processed_01-Feb-2020	801	 4.24	 3.75	670	 3.92	 3.40	627.82	410.13	 1.08	2817.97	 1.21	6650.89
C1	Foci_processed_01-Feb-2020	796	 4.65	 4.07	676	 4.52	 3.88	516.67	306.56	 1.00	3321.37	 1.26	6771.23
C10	Foci_processed_01-Feb-2020	795	 2.76	 3.11	691	 2.40	 2.52	525.64	364.24	 0.93	3371.41	 1.16	3480.00
C11	Foci_processed_01-Feb-2020	785	 2.56	 2.68	681	 2.35	 2.42	537.62	352.51	 0.93	2912.11	 1.18	3530.25
C12	Foci_processed_01-Feb-2020	788	 3.01	 2.83	688	 2.92	 2.76	562.24	371.02	 1.07	2653.73	 1.21	4091.52
C2	Foci_processed_01-Feb-2020	750	 3.92	 3.41	629	 3.60	 3.11	578.36	331.82	 1.08	2814.25	 1.26	5453.56
C3	Foci_processed_01-Feb-2020	790	 3.55	 3.22	670	 3.26	 2.94	594.81	349.65	 1.05	2815.15	 1.27	5092.57
C4	Foci_processed_01-Feb-2020	675	 4.88	 4.01	553	 4.70	 3.62	502.18	292.63	 1.09	2328.99	 1.33	6572.44
C5	Foci_processed_01-Feb-2020	745	 3.60	 3.32	619	 3.44	 3.16	523.18	311.64	 0.97	2720.31	 1.24	5151.68
C6	Foci_processed_01-Feb-2020	757	 4.31	 3.88	622	 4.22	 3.65	485.03	290.42	 1.06	2615.97	 1.32	5702.59
C7	Foci_processed_01-Feb-2020	797	 6.07	 4.75	669	 5.82	 4.48	482.49	289.62	 1.10	2599.52	 1.30	7297.33
C8	Foci_processed_01-Feb-2020	794	 3.44	 3.19	682	 3.32	 2.93	514.25	320.30	 0.99	2735.56	 1.25	4459.28
C9	Foci_processed_01-Feb-2020	797	 3.91	 3.67	663	 3.43	 3.14	587.58	353.41	 0.99	2877.39	 1.24	5735.54
D1	Foci_processed_01-Feb-2020	656	 3.95	 4.13	559	 3.42	 3.48	569.73	360.29	 0.95	3683.49	 1.22	5485.92
D10	Foci_processed_01-Feb-2020	785	 3.96	 3.24	644	 3.91	 3.19	559.88	330.05	 1.00	2585.83	 1.27	5955.69
D11	Foci_processed_01-Feb-2020	710	 2.97	 2.81	598	 2.85	 2.61	479.38	334.63	 0.94	2829.26	 1.16	3416.62
D12	Foci_processed_01-Feb-2020	763	 2.19	 2.45	630	 2.18	 2.40	478.35	345.09	 1.12	2392.13	 1.22	3006.40
D2	Foci_processed_01-Feb-2020	767	 4.88	 4.32	638	 4.90	 4.27	485.70	292.28	 1.07	2777.15	 1.31	6489.57
D3	Foci_processed_01-Feb-2020	596	 5.40	 4.08	469	 5.47	 3.97	495.14	296.22	 1.04	2425.77	 1.32	7033.62
D4	Foci_processed_01-Feb-2020	788	 3.88	 3.68	639	 3.78	 3.37	411.81	271.41	 1.07	2433.30	 1.33	4284.62
D5	Foci_processed_01-Feb-2020	614	 4.66	 4.23	507	 4.76	 4.21	468.93	297.03	 1.01	2312.17	 1.33	5948.06
D6	Foci_processed_01-Feb-2020	788	 4.80	 4.21	642	 4.64	 3.98	424.64	283.92	 1.02	2460.57	 1.35	5408.43
D7	Foci_processed_01-Feb-2020	720	 4.85	 4.05	602	 4.78	 3.85	436.10	298.85	 1.19	2297.90	 1.38	5575.15
D8	Foci_processed_01-Feb-2020	789	 5.02	 4.10	646	 4.99	 3.99	454.59	294.98	 1.07	2607.71	 1.32	6101.02
D9	Foci_processed_01-Feb-2020	667	 4.78	 4.11	567	 4.52	 3.86	649.18	361.54	 1.23	2116.93	 1.39	8249.24
E1	Foci_processed_01-Feb-2020	731	 4.48	 3.35	619	 4.34	 3.12	451.75	295.55	 1.09	2831.66	 1.28	5554.59
E10	Foci_processed_01-Feb-2020	792	 3.67	 3.44	664	 3.45	 3.24	493.80	322.07	 0.98	2844.37	 1.28	4685.70
E11	Foci_processed_01-Feb-2020	757	 2.50	 2.89	619	 2.32	 2.55	408.19	293.34	 0.97	2567.82	 1.20	2668.42
E12	Foci_processed_01-Feb-2020	129	 2.39	 2.88	101	 2.24	 2.59	400.87	300.33	 1.16	1823.62	 1.52	2459.74
E2	Foci_processed_01-Feb-2020	730	 3.07	 3.23	625	 2.97	 3.17	430.77	285.44	 1.01	3064.24	 1.26	3770.85
E3	Foci_processed_01-Feb-2020	789	 2.71	 2.72	649	 2.66	 2.60	397.58	267.14	 0.99	2515.55	 1.25	2860.42
E4	Foci_processed_01-Feb-2020	702	 2.60	 2.93	555	 2.50	 2.89	409.92	280.37	 1.07	2125.66	 1.32	2951.67
E5	Foci_processed_01-Feb-2020	650	 4.83	 4.25	543	 4.61	 3.96	452.12	280.45	 1.14	2059.22	 1.41	5984.24
E6	Foci_processed_01-Feb-2020	712	 3.70	 3.24	608	 3.56	 3.12	425.94	293.34	 1.00	2399.52	 1.45	4173.67
E7	Foci_processed_01-Feb-2020	674	 3.33	 3.00	526	 3.47	 2.95	426.03	292.06	 1.07	2284.58	 1.39	4069.27
E8	Foci_processed_01-Feb-2020	681	 3.09	 2.81	568	 3.00	 2.64	409.98	286.68	 1.08	2229.51	 1.35	3406.89
E9	Foci_processed_01-Feb-2020	725	 3.95	 3.03	616	 4.07	 3.02	425.95	273.21	 1.01	1725.27	 1.50	4747.58
F1	Foci_processed_01-Feb-2020	769	 3.56	 3.39	634	 3.32	 3.09	461.51	294.24	 0.99	2779.29	 1.28	4291.00
F10	Foci_processed_01-Feb-2020	747	 4.08	 3.88	614	 3.88	 3.40	484.19	300.11	 1.05	2338.14	 1.35	5264.04
F11	Foci_processed_01-Feb-2020	772	 2.69	 3.15	649	 2.46	 2.70	421.02	309.68	 0.89	3045.79	 1.26	2793.17
F12	Foci_processed_01-Feb-2020	151	 4.08	 3.38	126	 4.04	 3.19	405.26	275.56	 1.16	1642.70	 1.49	4260.90
F2	Foci_processed_01-Feb-2020	801	 3.40	 3.46	658	 3.26	 3.33	391.12	265.88	 1.06	2859.61	 1.29	3594.17
F3	Foci_processed_01-Feb-2020	468	 3.46	 3.25	387	 3.43	 3.09	406.98	268.72	 1.00	2483.68	 1.32	3613.95
F4	Foci_processed_01-Feb-2020	470	 4.47	 3.61	386	 4.35	 3.37	456.71	263.76	 1.10	2120.94	 1.38	5434.99
F5	Foci_processed_01-Feb-2020	648	 4.25	 3.77	540	 3.96	 3.57	462.13	306.33	 1.05	2549.85	 1.36	5152.63
F6	Foci_processed_01-Feb-2020	770	 3.82	 3.64	643	 3.83	 3.59	442.15	274.11	 1.01	2621.59	 1.28	5009.11
