Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_01-Feb-2020	469	 6.75	 4.99	393	 6.60	 4.68	801.48	564.86	 1.25	2066.44	 1.62	13110.53
A10	Foci_processed_01-Feb-2020	730	 5.00	 3.67	605	 4.76	 3.29	1472.03	906.32	 1.13	4586.34	 1.15	16525.42
A11	Foci_processed_01-Feb-2020	711	 4.05	 3.34	592	 3.64	 2.74	1253.50	822.21	 1.09	3841.86	 1.20	10317.58
A12	Foci_processed_01-Feb-2020	797	 3.53	 2.98	669	 3.32	 2.65	1212.73	858.74	 1.19	4068.63	 1.15	9491.81
A2	Foci_processed_01-Feb-2020	723	 4.41	 3.65	598	 4.20	 3.53	827.42	593.44	 1.04	3101.75	 1.42	8326.44
A3	Foci_processed_01-Feb-2020	732	 5.06	 4.24	592	 4.85	 3.91	871.70	555.02	 0.99	3744.90	 1.19	10782.47
A4	Foci_processed_01-Feb-2020	651	 4.06	 3.32	524	 4.09	 3.21	1191.25	707.93	 1.08	3464.62	 1.19	11756.71
A5	Foci_processed_01-Feb-2020	798	 4.20	 3.33	659	 4.12	 3.12	966.98	658.18	 0.95	3693.35	 1.19	9412.41
A6	Foci_processed_01-Feb-2020	726	 4.70	 3.41	632	 4.41	 3.09	1157.62	681.68	 1.15	3486.04	 1.20	12466.92
A7	Foci_processed_01-Feb-2020	732	 2.95	 2.58	637	 2.81	 2.38	1080.90	698.94	 0.88	4570.04	 1.13	7271.50
A8	Foci_processed_01-Feb-2020	765	 4.67	 3.72	679	 4.35	 3.52	1238.92	778.74	 1.05	3761.26	 1.22	13019.93
A9	Foci_processed_01-Feb-2020	750	 3.82	 3.15	619	 3.63	 2.89	1185.10	741.91	 0.98	4268.77	 1.15	10239.62
B1	Foci_processed_01-Feb-2020	542	 4.46	 3.82	467	 4.13	 3.45	1054.81	608.08	 1.01	3716.55	 1.19	11689.51
B10	Foci_processed_01-Feb-2020	787	 3.78	 3.23	676	 3.62	 2.93	888.22	590.91	 0.92	4880.46	 1.10	7989.81
B11	Foci_processed_01-Feb-2020	771	 3.50	 3.14	643	 3.35	 2.96	980.00	662.77	 1.18	4208.43	 1.15	8181.98
B12	Foci_processed_01-Feb-2020	730	 3.29	 3.18	621	 3.01	 2.91	805.13	561.90	 1.03	4141.30	 1.12	6423.87
B2	Foci_processed_01-Feb-2020	640	 5.03	 4.30	540	 4.43	 3.69	778.24	473.78	 1.05	3637.60	 1.23	8750.76
B3	Foci_processed_01-Feb-2020	732	 4.03	 3.70	614	 3.65	 3.58	803.37	542.11	 0.97	3905.43	 1.22	7624.50
B4	Foci_processed_01-Feb-2020	762	 5.57	 4.33	659	 5.06	 3.76	1153.20	601.89	 1.10	3538.30	 1.21	15445.93
B5	Foci_processed_01-Feb-2020	684	 5.15	 4.29	558	 4.68	 3.68	983.33	606.11	 0.97	3751.28	 1.22	11490.33
B6	Foci_processed_01-Feb-2020	801	 4.75	 3.98	683	 4.17	 3.27	1035.40	580.89	 1.01	3834.20	 1.17	11089.95
B7	Foci_processed_01-Feb-2020	756	 4.56	 3.92	636	 4.19	 3.57	986.32	592.08	 0.97	3872.12	 1.20	9851.40
B8	Foci_processed_01-Feb-2020	801	 4.25	 3.53	686	 4.12	 3.22	883.44	546.84	 1.16	3799.30	 1.16	9404.84
