Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_20-Feb-2020	740	 1.24	 1.61	665	 1.22	 1.56	1369.99	1026.35	 0.25	4369.22	 1.19	4189.57
A10	Foci_processed_20-Feb-2020	801	 0.42	 0.87	745	 0.40	 0.85	1308.11	1106.39	 0.22	5162.76	 1.07	1369.92
A11	Foci_processed_20-Feb-2020	801	 0.88	 1.26	722	 0.84	 1.22	1837.64	1504.10	 0.22	3713.63	 1.14	3417.45
A12	Foci_processed_20-Feb-2020	778	 0.47	 0.80	721	 0.46	 0.80	1594.43	1284.06	 0.23	5067.54	 1.07	1718.15
A2	Foci_processed_20-Feb-2020	788	 0.60	 1.09	721	 0.54	 0.99	1224.51	965.95	 0.22	5646.83	 1.08	1854.88
A3	Foci_processed_20-Feb-2020	801	 0.65	 0.98	742	 0.64	 0.95	1109.31	877.73	 0.22	5636.80	 1.06	1792.02
A4	Foci_processed_20-Feb-2020	801	 0.46	 0.88	729	 0.43	 0.85	1132.04	980.39	 0.21	5445.67	 1.09	1193.70
A5	Foci_processed_20-Feb-2020	800	 0.30	 0.70	747	 0.27	 0.64	951.86	794.56	 0.22	5313.74	 1.06	661.86
A6	Foci_processed_20-Feb-2020	458	 0.27	 0.71	423	 0.22	 0.65	1056.23	920.50	 0.23	4996.73	 1.06	612.61
A7	Foci_processed_20-Feb-2020	797	 0.54	 0.86	741	 0.53	 0.86	1378.41	1060.90	 0.21	5612.44	 1.07	1890.47
A8	Foci_processed_20-Feb-2020	783	 0.54	 0.97	716	 0.51	 0.92	1749.05	1370.95	 0.22	2937.91	 1.19	2105.87
A9	Foci_processed_20-Feb-2020	801	 0.56	 0.86	734	 0.54	 0.81	1372.15	1123.76	 0.19	4719.11	 1.07	1825.00
B1	Foci_processed_20-Feb-2020	801	 0.69	 1.14	737	 0.67	 1.13	1175.10	896.39	 0.22	2944.98	 1.17	2093.86
B10	Foci_processed_20-Feb-2020	631	 0.41	 0.75	588	 0.42	 0.75	1080.57	874.13	 0.23	4182.75	 1.06	1142.83
