Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_06-Feb-2020	786	 0.91	 1.14	658	 0.83	 1.07	396.17	353.37	 0.96	3549.39	 1.19	767.12
A10	Foci_processed_06-Feb-2020	801	 3.60	 2.55	659	 3.60	 2.33	982.55	587.28	 1.27	2471.36	 1.20	10833.54
A11	Foci_processed_06-Feb-2020	801	 1.97	 1.90	688	 1.82	 1.67	622.60	482.12	 0.82	3430.98	 1.10	3999.23
A12	Foci_processed_06-Feb-2020	801	 3.05	 2.53	695	 2.90	 2.28	822.36	571.97	 1.10	2877.07	 1.16	6556.42
A2	Foci_processed_06-Feb-2020	659	 2.65	 2.62	536	 2.41	 2.26	688.77	477.30	 1.00	2970.90	 1.27	5258.68
A3	Foci_processed_06-Feb-2020	737	 3.56	 3.29	612	 3.35	 3.12	622.82	408.59	 0.97	3027.60	 1.15	5967.99
A4	Foci_processed_06-Feb-2020	654	 2.30	 2.19	528	 2.14	 2.07	641.82	468.56	 0.98	3372.62	 1.15	4437.55
A5	Foci_processed_06-Feb-2020	777	 2.70	 2.18	646	 2.59	 2.06	813.29	528.14	 1.05	3161.88	 1.18	6493.49
A6	Foci_processed_06-Feb-2020	791	 3.53	 2.50	669	 3.43	 2.33	970.14	577.37	 1.13	3003.70	 1.17	10151.17
A7	Foci_processed_06-Feb-2020	798	 3.10	 2.51	683	 2.90	 2.21	871.35	561.11	 0.96	3164.97	 1.15	7660.13
A8	Foci_processed_06-Feb-2020	790	 2.53	 1.96	666	 2.42	 1.83	826.95	590.85	 0.92	3195.41	 1.20	6328.05
A9	Foci_processed_06-Feb-2020	768	 2.66	 2.06	664	 2.54	 1.87	858.69	569.87	 1.05	3113.16	 1.19	7067.45
B1	Foci_processed_06-Feb-2020	740	 3.00	 2.48	629	 2.85	 2.25	681.84	427.77	 0.98	3062.67	 1.31	6821.76
B10	Foci_processed_06-Feb-2020	801	 2.61	 2.15	670	 2.49	 1.96	722.18	488.47	 0.96	3176.50	 1.18	6184.43
B11	Foci_processed_06-Feb-2020	798	 2.60	 2.30	697	 2.50	 2.16	720.17	501.21	 0.93	3280.27	 1.11	5395.26
B12	Foci_processed_06-Feb-2020	647	 2.41	 2.15	545	 2.33	 2.02	762.38	539.90	 0.95	3233.54	 1.19	6026.32
B2	Foci_processed_06-Feb-2020	690	 3.76	 4.09	594	 3.43	 3.08	671.04	440.83	 1.04	2892.15	 1.27	6940.28
B3	Foci_processed_06-Feb-2020	696	 2.30	 2.16	580	 2.11	 2.02	621.92	466.72	 0.84	3484.34	 1.32	4393.73
B4	Foci_processed_06-Feb-2020	762	 4.12	 3.14	654	 3.92	 2.68	804.44	479.64	 1.20	2909.81	 1.18	9324.26
B5	Foci_processed_06-Feb-2020	670	 2.83	 2.82	565	 2.54	 2.35	660.54	468.81	 0.92	2930.33	 1.27	5125.56
B6	Foci_processed_06-Feb-2020	801	 3.80	 2.71	702	 3.63	 2.53	890.05	512.12	 1.15	2791.23	 1.18	9775.72
B7	Foci_processed_06-Feb-2020	773	 2.18	 2.00	661	 2.04	 1.88	699.09	502.74	 0.88	3786.47	 1.15	4668.02
B8	Foci_processed_06-Feb-2020	801	 2.01	 2.05	693	 1.87	 1.93	572.86	433.57	 0.89	3091.62	 1.16	3745.25
B9	Foci_processed_06-Feb-2020	801	 1.66	 1.90	658	 1.59	 1.78	563.96	465.31	 0.81	2629.26	 1.14	3220.63
C1	Foci_processed_06-Feb-2020	801	 3.39	 3.21	689	 3.25	 3.06	484.77	318.29	 0.96	3384.60	 1.15	5016.45
C10	Foci_processed_06-Feb-2020	801	 3.01	 2.37	685	 2.83	 2.00	769.79	497.75	 1.08	2979.33	 1.18	7370.13
C11	Foci_processed_06-Feb-2020	799	 3.43	 2.50	681	 3.36	 2.37	739.82	455.98	 1.02	2808.51	 1.15	7756.42
C12	Foci_processed_06-Feb-2020	779	 3.06	 2.27	683	 2.93	 2.18	799.34	496.22	 1.09	2684.65	 1.19	7686.17
C2	Foci_processed_06-Feb-2020	594	 2.66	 2.55	523	 2.58	 2.51	508.81	368.57	 0.87	3096.07	 1.42	4147.70
C3	Foci_processed_06-Feb-2020	801	 3.63	 3.43	652	 3.46	 3.26	538.58	341.71	 0.97	3153.34	 1.17	6153.85
C4	Foci_processed_06-Feb-2020	662	 3.54	 3.31	587	 3.34	 3.15	613.12	424.42	 0.91	2810.07	 1.38	6449.34
C5	Foci_processed_06-Feb-2020	788	 4.10	 2.82	666	 4.04	 2.72	561.15	341.40	 0.93	2730.68	 1.15	6155.30
C6	Foci_processed_06-Feb-2020	657	 3.81	 3.42	528	 3.34	 2.80	608.41	374.04	 0.96	3048.22	 1.16	6031.01
C7	Foci_processed_06-Feb-2020	655	 2.95	 2.94	532	 2.82	 2.67	478.60	335.45	 0.93	3347.75	 1.11	4249.33
C8	Foci_processed_06-Feb-2020	723	 2.53	 2.23	642	 2.38	 2.08	662.34	438.50	 1.04	2780.28	 1.21	5339.82
C9	Foci_processed_06-Feb-2020	703	 3.25	 2.68	600	 3.08	 2.43	620.10	384.26	 0.96	2907.53	 1.15	5729.31
D1	Foci_processed_06-Feb-2020	789	 3.19	 2.85	701	 2.96	 2.58	664.89	437.07	 0.98	2937.33	 1.24	6490.06
D10	Foci_processed_06-Feb-2020	797	 3.37	 2.78	657	 3.35	 2.61	618.60	407.67	 0.88	3323.02	 1.12	5304.32
D11	Foci_processed_06-Feb-2020	796	 2.76	 2.45	667	 2.79	 2.31	709.96	485.95	 0.93	3328.72	 1.11	5420.55
D12	Foci_processed_06-Feb-2020	784	 2.00	 2.17	668	 1.80	 1.95	563.40	418.53	 0.94	3069.88	 1.17	2940.78
D2	Foci_processed_06-Feb-2020	801	 3.19	 2.58	689	 3.11	 2.51	519.55	337.13	 0.93	3147.23	 1.20	5343.90
D3	Foci_processed_06-Feb-2020	693	 3.50	 3.33	596	 3.28	 3.09	534.62	399.88	 0.83	3013.80	 1.38	5511.04
D4	Foci_processed_06-Feb-2020	799	 3.72	 3.17	696	 3.56	 2.87	599.64	369.25	 1.01	2989.38	 1.18	6792.09
D5	Foci_processed_06-Feb-2020	734	 3.88	 3.30	598	 3.69	 2.98	671.88	430.55	 0.96	3198.43	 1.26	7093.60
