Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_25-Sep-2020	783	 0.42	 0.79	703	 0.44	 0.81	910.80	754.84	 0.16	1994.01	 1.23	871.88
A10	Foci_processed_25-Sep-2020	691	 0.42	 0.88	554	 0.37	 0.80	943.79	772.61	 0.22	1848.35	 1.32	834.42
A11	Foci_processed_25-Sep-2020	801	 0.50	 0.88	669	 0.50	 0.89	872.57	719.80	 0.22	3082.23	 1.16	953.29
A12	Foci_processed_25-Sep-2020	758	 0.51	 0.92	681	 0.49	 0.86	904.49	726.75	 0.20	2093.10	 1.17	964.04
A2	Foci_processed_25-Sep-2020	797	 0.41	 0.78	697	 0.41	 0.78	845.56	689.76	 0.15	2035.50	 1.21	734.67
A3	Foci_processed_25-Sep-2020	783	 0.73	 1.14	694	 0.70	 1.12	718.59	616.15	 0.21	2265.41	 1.17	1072.13
A4	Foci_processed_25-Sep-2020	784	 0.57	 0.93	702	 0.59	 0.95	808.05	637.55	 0.21	2322.00	 1.16	1071.45
A5	Foci_processed_25-Sep-2020	744	 0.45	 0.87	633	 0.43	 0.84	764.61	654.12	 0.23	3018.77	 1.13	716.92
A6	Foci_processed_25-Sep-2020	757	 0.80	 1.16	682	 0.78	 1.12	898.98	719.23	 0.22	3381.16	 1.14	1587.21
A7	Foci_processed_25-Sep-2020	799	 0.49	 0.90	715	 0.48	 0.84	790.27	655.54	 0.20	3572.63	 1.12	864.61
A8	Foci_processed_25-Sep-2020	675	 1.26	 1.45	619	 1.20	 1.37	863.12	715.66	 0.21	2393.53	 1.30	2313.19
A9	Foci_processed_25-Sep-2020	728	 1.37	 1.81	617	 1.32	 1.61	786.99	661.63	 0.26	2998.65	 1.18	2271.18
B1	Foci_processed_25-Sep-2020	780	 0.30	 0.64	699	 0.29	 0.63	849.19	673.63	 0.17	2011.40	 1.20	513.08
B10	Foci_processed_25-Sep-2020	801	 0.28	 0.61	732	 0.27	 0.59	697.02	600.91	 0.18	2424.98	 1.13	403.92
B11	Foci_processed_25-Sep-2020	678	 0.50	 0.87	607	 0.51	 0.88	691.80	580.81	 0.23	3975.06	 1.11	764.36
B12	Foci_processed_25-Sep-2020	801	 0.41	 0.74	720	 0.38	 0.72	802.77	641.22	 0.20	1939.65	 1.21	686.04
B2	Foci_processed_25-Sep-2020	780	 0.56	 0.92	703	 0.54	 0.87	834.04	649.16	 0.18	2502.04	 1.15	942.88
B3	Foci_processed_25-Sep-2020	801	 0.51	 0.86	709	 0.49	 0.86	704.93	600.35	 0.18	2375.26	 1.14	770.72
B4	Foci_processed_25-Sep-2020	801	 0.44	 0.84	733	 0.42	 0.76	674.47	583.42	 0.18	2636.78	 1.12	615.24
