Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_21-Oct-2019	292	 0.21	 0.59	254	 0.19	 0.56	2965.47	1656.80	 0.52	12747.06	 1.05	1377.89
A10	Foci_processed_21-Oct-2019	96	 0.09	 0.33	87	 0.10	 0.34	2435.90	1571.90	 0.48	2788.11	 1.10	732.51
A11	Foci_processed_21-Oct-2019	61	 0.23	 0.56	54	 0.26	 0.59	3294.29	1955.20	 0.48	19083.62	 1.05	3822.67
A12	Foci_processed_21-Oct-2019	171	 0.36	 0.77	149	 0.34	 0.71	3391.66	2075.60	 0.47	1649.83	 1.18	3045.69
A2	Foci_processed_21-Oct-2019	135	 0.49	 0.98	111	 0.39	 0.74	2777.60	1587.88	 0.52	13462.94	 1.06	3194.02
A3	Foci_processed_21-Oct-2019	85	 0.12	 0.36	73	 0.11	 0.36	3327.31	1938.51	 0.50	10775.74	 1.05	1022.19
A4	Foci_processed_21-Oct-2019	44	 0.32	 0.91	34	 0.09	 0.38	2813.11	1708.08	 0.51	10565.53	 1.09	466.82
A5	Foci_processed_21-Oct-2019	92	 0.51	 0.94	78	 0.50	 0.94	3435.21	1975.25	 0.54	10554.81	 1.06	4829.95
A6	Foci_processed_21-Oct-2019	63	 0.29	 0.66	54	 0.19	 0.59	3075.68	1816.40	 0.52	11610.89	 1.07	2271.11
A7	Foci_processed_21-Oct-2019	153	 0.14	 0.41	136	 0.13	 0.40	2865.29	1731.00	 0.50	6384.73	 1.06	1513.24
A8	Foci_processed_21-Oct-2019	79	 0.42	 0.81	70	 0.36	 0.78	4021.86	2308.86	 0.52	11987.52	 1.07	4071.14
A9	Foci_processed_21-Oct-2019	56	 0.32	 0.66	45	 0.27	 0.45	3493.17	2056.00	 0.50	16378.51	 1.07	2136.27
B1	Foci_processed_21-Oct-2019	13	 0.62	 0.87	11	 0.55	 0.82	3818.06	2070.11	 0.51	14581.26	 1.05	5724.36
B10	Foci_processed_21-Oct-2019	248	 0.36	 1.82	211	 0.17	 0.49	2604.32	1655.13	 0.50	13207.37	 1.05	1242.90
B11	Foci_processed_21-Oct-2019	85	 0.26	 0.73	68	 0.15	 0.36	2793.03	1671.27	 0.53	9588.70	 1.04	1046.41
B12	Foci_processed_21-Oct-2019	196	 0.43	 0.97	169	 0.45	 1.01	2520.88	1603.01	 0.49	1813.41	 1.18	3770.11
B2	Foci_processed_21-Oct-2019	160	 0.53	 0.93	139	 0.42	 0.75	3380.23	2002.87	 0.48	14581.95	 1.05	3992.03
B3	Foci_processed_21-Oct-2019	178	 0.36	 0.85	158	 0.28	 0.59	3032.97	1824.35	 0.49	20119.08	 1.04	2699.44
B4	Foci_processed_21-Oct-2019	13	 0.54	 0.97	10	 0.10	 0.32	3712.78	2017.69	 0.53	8867.15	 1.05	959.60
B5	Foci_processed_21-Oct-2019	101	 0.37	 0.88	86	 0.35	 0.89	3257.70	1945.62	 0.50	14028.23	 1.07	3113.67
B6	Foci_processed_21-Oct-2019	21	 1.29	 2.00	16	 0.94	 1.84	4329.06	2561.22	 0.56	8249.51	 1.07	13251.50
B7	Foci_processed_21-Oct-2019	16	 0.50	 0.89	14	 0.50	 0.94	4633.30	2599.42	 0.51	5831.73	 1.05	5624.00
B8	Foci_processed_21-Oct-2019	58	 0.66	 1.45	45	 0.60	 1.37	3670.02	2016.03	 0.53	9448.86	 1.06	6666.93
B9	Foci_processed_21-Oct-2019	73	 0.29	 0.86	62	 0.16	 0.52	2953.13	1782.86	 0.52	11171.04	 1.05	1395.03
C1	Foci_processed_21-Oct-2019	59	 0.10	 0.36	48	 0.08	 0.28	2013.83	1304.77	 0.49	15947.75	 1.04	453.25
C10	Foci_processed_21-Oct-2019	153	 0.07	 0.35	132	 0.08	 0.36	2051.53	1354.04	 0.50	19628.44	 1.04	458.45
C11	Foci_processed_21-Oct-2019	167	 0.17	 1.42	149	 0.05	 0.28	2038.02	1362.11	 0.51	19432.70	 1.04	415.54
C12	Foci_processed_21-Oct-2019	114	 0.18	 0.54	99	 0.19	 0.57	2323.22	1441.68	 0.54	15190.06	 1.05	1312.97
C2	Foci_processed_21-Oct-2019	89	 0.31	 0.90	75	 0.16	 0.47	2498.09	1550.42	 0.51	15002.84	 1.04	1295.84
C3	Foci_processed_21-Oct-2019	162	 0.33	 1.43	135	 0.19	 0.52	1944.60	1235.42	 0.49	17858.44	 1.04	1277.90
C4	Foci_processed_21-Oct-2019	87	 0.17	 0.51	69	 0.12	 0.44	2086.61	1331.43	 0.48	15443.79	 1.04	835.01
C5	Foci_processed_21-Oct-2019	175	 0.21	 1.19	140	 0.09	 0.29	2053.53	1340.49	 0.50	18582.76	 1.06	583.43
