Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_22-Oct-2019	52	 0.42	 0.87	41	 0.41	 0.84	3889.72	2343.13	 0.54	5022.78	 1.08	5364.10
A10	Foci_processed_22-Oct-2019	801	 0.33	 0.73	680	 0.29	 0.65	2400.34	1840.56	 0.35	32965.85	 1.06	1889.92
A11	Foci_processed_22-Oct-2019	801	 0.58	 1.13	651	 0.62	 1.14	2160.52	1457.75	 0.50	19958.05	 1.04	4169.07
A12	Foci_processed_22-Oct-2019	801	 0.59	 1.09	675	 0.57	 1.00	2083.61	1334.17	 0.52	19603.11	 1.04	3568.07
A2	Foci_processed_22-Oct-2019	753	 0.17	 0.76	652	 0.15	 0.55	2471.89	2120.70	 0.48	16473.19	 1.09	988.11
A3	Foci_processed_22-Oct-2019	801	 0.64	 1.17	654	 0.67	 1.22	1830.73	1506.22	 0.43	26434.57	 1.08	3325.63
A4	Foci_processed_22-Oct-2019	801	 0.58	 1.18	645	 0.64	 1.23	2020.22	1338.37	 0.52	15724.20	 1.05	3925.87
A5	Foci_processed_22-Oct-2019	801	 0.30	 0.76	673	 0.27	 0.72	2137.76	1666.07	 0.36	32259.32	 1.06	1691.04
A6	Foci_processed_22-Oct-2019	801	 0.68	 1.17	656	 0.65	 1.07	2199.31	1284.53	 0.52	24819.55	 1.03	4290.87
A7	Foci_processed_22-Oct-2019	801	 0.48	 0.95	662	 0.45	 0.93	2186.99	1375.95	 0.48	28350.42	 1.04	2810.84
A8	Foci_processed_22-Oct-2019	801	 0.65	 1.05	656	 0.62	 1.04	2394.85	1333.69	 0.53	24418.51	 1.03	4441.69
A9	Foci_processed_22-Oct-2019	801	 0.63	 1.11	663	 0.59	 1.06	2206.45	1339.67	 0.51	26259.17	 1.04	3921.50
B1	Foci_processed_22-Oct-2019	286	 0.75	 1.27	242	 0.61	 1.07	2265.43	1315.96	 0.53	20851.99	 1.04	3966.96
B10	Foci_processed_22-Oct-2019	18	 0.28	 0.57	17	 0.29	 0.59	2005.60	1669.28	 0.39	32581.01	 1.10	1732.94
B11	Foci_processed_22-Oct-2019	801	 0.53	 1.11	649	 0.48	 1.01	2289.92	1422.92	 0.49	25250.23	 1.04	3142.67
B12	Foci_processed_22-Oct-2019	801	 0.70	 1.24	678	 0.61	 1.05	2029.53	1236.42	 0.52	25504.34	 1.04	3620.48
B2	Foci_processed_22-Oct-2019	465	 0.38	 1.52	423	 0.30	 0.75	2053.37	1262.33	 0.50	20713.46	 1.03	1771.98
B3	Foci_processed_22-Oct-2019	801	 0.37	 1.38	690	 0.27	 0.71	1970.95	1245.54	 0.50	22995.62	 1.04	1694.08
B4	Foci_processed_22-Oct-2019	801	 0.55	 1.08	678	 0.54	 0.95	2591.81	1553.38	 0.50	21552.83	 1.04	3769.55
B5	Foci_processed_22-Oct-2019	801	 0.90	 1.50	676	 0.81	 1.23	2552.33	1415.98	 0.52	20112.30	 1.04	5837.54
B6	Foci_processed_22-Oct-2019	801	 0.82	 1.59	710	 0.82	 1.41	2625.91	1581.19	 0.53	15182.56	 1.05	5952.65
B7	Foci_processed_22-Oct-2019	801	 0.67	 1.23	664	 0.66	 1.18	2455.47	1421.99	 0.51	21577.06	 1.04	4702.24
B8	Foci_processed_22-Oct-2019	801	 0.44	 0.82	668	 0.43	 0.82	1809.97	1533.41	 0.37	20652.67	 1.10	2148.20
B9	Foci_processed_22-Oct-2019	801	 0.64	 1.22	689	 0.65	 1.18	2361.62	1367.60	 0.53	17143.53	 1.04	4597.29
C1	Foci_processed_22-Oct-2019	801	 0.92	 1.75	683	 0.80	 1.28	2229.72	1286.23	 0.53	22440.06	 1.04	5098.28
C10	Foci_processed_22-Oct-2019	801	 0.45	 0.88	697	 0.46	 0.84	2502.61	1483.77	 0.51	14825.99	 1.04	3342.48
C11	Foci_processed_22-Oct-2019	801	 0.35	 0.78	698	 0.35	 0.74	2878.90	1748.93	 0.50	9955.11	 1.05	3002.90
C12	Foci_processed_22-Oct-2019	801	 1.01	 1.58	679	 0.91	 1.37	2549.99	1379.55	 0.54	19826.45	 1.04	6883.57
C2	Foci_processed_22-Oct-2019	801	 0.75	 1.34	690	 0.66	 1.11	2076.78	1229.99	 0.53	24515.02	 1.03	4000.46
C3	Foci_processed_22-Oct-2019	801	 0.40	 0.97	683	 0.38	 0.91	2043.07	1320.64	 0.50	26233.40	 1.04	2201.53
C4	Foci_processed_22-Oct-2019	801	 0.42	 1.28	677	 0.35	 0.79	2296.09	1556.61	 0.44	25638.56	 1.04	2266.01
C5	Foci_processed_22-Oct-2019	801	 0.46	 0.97	674	 0.45	 0.93	1849.84	1196.85	 0.51	24522.76	 1.04	2390.57
C6	Foci_processed_22-Oct-2019	801	 0.61	 1.21	656	 0.57	 1.16	2218.66	1446.48	 0.50	21099.96	 1.04	3784.59
C7	Foci_processed_22-Oct-2019	801	 0.94	 1.61	657	 0.95	 1.61	1789.55	1304.51	 0.49	22736.64	 1.05	4780.60
C8	Foci_processed_22-Oct-2019	801	 0.91	 1.52	663	 0.88	 1.48	1853.08	1425.84	 0.43	25758.93	 1.05	4757.08
C9	Foci_processed_22-Oct-2019	801	 0.41	 0.92	648	 0.38	 0.85	2071.59	1276.32	 0.48	26255.31	 1.04	2353.63
D1	Foci_processed_22-Oct-2019	403	 1.03	 2.78	361	 0.83	 1.39	2915.80	1548.11	 0.54	16146.49	 1.04	6696.57
