Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Feb-2019	462	 0.15	 0.50	393	 0.15	 0.50	314.89	267.58	 0.98	989.70	 1.05	113.50
A10	Foci_processed_04-Feb-2019	487	 0.44	 1.12	403	 0.36	 1.03	380.62	336.47	 0.88	1952.39	 1.12	348.12
A11	Foci_processed_04-Feb-2019	641	 0.39	 1.26	562	 0.31	 0.88	279.12	240.42	 1.12	1548.03	 1.05	250.78
A12	Foci_processed_04-Feb-2019	487	 0.24	 1.03	416	 0.12	 0.46	263.44	240.97	 1.71	1177.48	 1.05	87.11
A2	Foci_processed_04-Feb-2019	752	 0.38	 0.94	642	 0.29	 0.72	301.21	244.60	 0.81	1378.52	 1.04	228.48
A3	Foci_processed_04-Feb-2019	677	 0.11	 0.44	594	 0.07	 0.31	256.94	222.64	 0.91	1244.62	 1.04	51.91
A4	Foci_processed_04-Feb-2019	672	 0.16	 0.74	583	 0.09	 0.45	269.87	245.04	 1.10	1222.87	 1.05	65.09
A5	Foci_processed_04-Feb-2019	530	 0.41	 0.87	443	 0.41	 0.89	330.75	249.13	 0.85	1135.59	 1.05	346.60
A6	Foci_processed_04-Feb-2019	759	 0.44	 1.12	624	 0.33	 0.87	308.80	263.96	 0.79	1863.52	 1.07	270.79
A7	Foci_processed_04-Feb-2019	777	 0.33	 0.60	665	 0.32	 0.57	357.15	275.86	 0.90	1779.84	 1.04	237.38
A8	Foci_processed_04-Feb-2019	766	 0.65	 1.08	651	 0.59	 0.95	341.37	281.56	 0.77	1602.93	 1.06	461.19
A9	Foci_processed_04-Feb-2019	456	 0.19	 0.84	364	 0.22	 0.84	390.97	363.22	 1.04	1394.40	 1.07	207.49
B1	Foci_processed_04-Feb-2019	540	 0.03	 0.41	437	 0.01	 0.12	260.03	247.86	 1.42	1011.72	 1.06	 6.11
B10	Foci_processed_04-Feb-2019	749	 1.03	 1.72	621	 0.84	 1.38	305.28	254.88	 0.93	1678.70	 1.06	630.09
B11	Foci_processed_04-Feb-2019	734	 1.63	 1.74	644	 1.57	 1.65	499.14	290.77	 0.78	1502.17	 1.04	1809.55
B12	Foci_processed_04-Feb-2019	337	 0.20	 0.69	274	 0.15	 0.46	311.66	253.74	 0.79	1632.40	 1.04	113.81
B2	Foci_processed_04-Feb-2019	654	 0.06	 0.39	529	 0.04	 0.26	259.15	241.88	 1.40	1145.77	 1.05	31.55
B3	Foci_processed_04-Feb-2019	545	 0.07	 0.40	461	 0.03	 0.25	218.04	207.01	 1.69	1062.52	 1.05	25.40
B4	Foci_processed_04-Feb-2019	709	 0.03	 0.25	584	 0.01	 0.08	222.16	209.71	 1.61	1039.47	 1.04	 4.58
B5	Foci_processed_04-Feb-2019	543	 0.05	 0.55	461	 0.01	 0.09	238.25	228.71	 1.70	689.26	 1.04	 6.49
B6	Foci_processed_04-Feb-2019	635	 0.80	 1.08	561	 0.83	 1.08	350.70	240.55	 0.97	1086.23	 1.04	636.66
B7	Foci_processed_04-Feb-2019	488	 0.47	 1.01	441	 0.39	 0.84	276.22	225.08	 1.13	1063.12	 1.04	308.05
B8	Foci_processed_04-Feb-2019	673	 1.16	 1.48	588	 1.15	 1.46	342.47	246.86	 0.96	1177.91	 1.04	936.94
B9	Foci_processed_04-Feb-2019	602	 0.09	 0.39	480	 0.06	 0.26	272.43	264.15	 0.81	1727.68	 1.14	39.38
C1	Foci_processed_04-Feb-2019	165	 0.05	 0.41	143	 0.05	 0.43	437.64	417.08	 0.69	2377.92	 1.06	39.75
C10	Foci_processed_04-Feb-2019	659	 0.34	 0.96	524	 0.30	 0.88	335.05	293.85	 0.65	1528.93	 1.10	253.06
C11	Foci_processed_04-Feb-2019	522	 0.55	 1.35	394	 0.71	 1.51	350.05	289.67	 0.97	1103.59	 1.05	622.51
C2	Foci_processed_04-Feb-2019	79	 0.00	 0.00	58	 0.00	 0.00	659.82	640.42	 0.52	3526.88	 1.05	 0.00
C3	Foci_processed_04-Feb-2019	203	 0.25	 1.01	172	 0.30	 1.09	338.52	285.14	 0.85	804.34	 1.04	284.62
C4	Foci_processed_04-Feb-2019	333	 0.16	 0.60	262	 0.20	 0.67	305.24	257.83	 0.81	615.85	 1.04	155.01
C5	Foci_processed_04-Feb-2019	629	 0.17	 0.77	522	 0.13	 0.62	287.58	242.83	 0.80	1294.57	 1.05	111.49
C6	Foci_processed_04-Feb-2019	231	 0.31	 0.90	195	 0.19	 0.61	312.91	257.92	 0.75	1153.66	 1.06	163.50
C7	Foci_processed_04-Feb-2019	682	 0.63	 1.49	559	 0.50	 1.30	336.01	262.58	 0.91	1427.08	 1.05	461.72
C8	Foci_processed_04-Feb-2019	204	 0.17	 0.54	172	 0.19	 0.58	384.55	354.47	 0.74	840.16	 1.05	151.64
C9	Foci_processed_04-Feb-2019	501	 0.53	 1.37	407	 0.62	 1.47	328.34	274.58	 0.89	761.28	 1.04	536.50
D1	Foci_processed_04-Feb-2019	43	 0.00	 0.00	32	 0.00	 0.00	748.37	711.09	 0.57	2527.15	 1.07	 0.00
D10	Foci_processed_04-Feb-2019	762	 1.46	 1.63	629	 1.38	 1.56	499.34	289.45	 0.76	1881.08	 1.04	1587.94
D11	Foci_processed_04-Feb-2019	708	 2.35	 2.69	575	 2.04	 2.27	369.37	255.72	 0.87	1730.74	 1.05	2011.53
D12	Foci_processed_04-Feb-2019	622	 1.79	 2.20	506	 1.74	 2.04	367.44	277.56	 0.80	2059.05	 1.06	1566.84
D2	Foci_processed_04-Feb-2019	253	 0.39	 1.09	193	 0.49	 1.21	328.45	271.55	 0.77	710.01	 1.05	438.24
D3	Foci_processed_04-Feb-2019	197	 0.01	 0.10	170	 0.01	 0.11	523.36	518.62	 0.46	3341.33	 1.08	10.43
D4	Foci_processed_04-Feb-2019	758	 0.83	 1.32	640	 0.81	 1.30	320.89	217.23	 0.76	1481.20	 1.05	637.33
D5	Foci_processed_04-Feb-2019	804	 0.94	 1.22	699	 0.91	 1.16	411.44	260.14	 0.66	1736.20	 1.05	839.46
D6	Foci_processed_04-Feb-2019	548	 1.84	 2.46	461	 1.71	 2.33	408.26	302.98	 0.80	2169.93	 1.07	1708.41
D7	Foci_processed_04-Feb-2019	452	 1.55	 1.89	390	 1.50	 1.78	483.85	304.31	 0.69	2234.90	 1.07	1719.14
D8	Foci_processed_04-Feb-2019	627	 1.65	 1.95	538	 1.57	 1.81	453.08	309.17	 0.71	2166.04	 1.05	1640.88
D9	Foci_processed_04-Feb-2019	653	 2.34	 2.28	552	 2.27	 2.25	491.61	298.32	 0.77	1788.08	 1.05	2618.37
E1	Foci_processed_04-Feb-2019	666	 1.25	 1.92	565	 1.10	 1.72	326.12	236.06	 0.82	1284.77	 1.06	918.01
E10	Foci_processed_04-Feb-2019	338	 2.17	 2.63	274	 2.21	 2.41	387.33	318.19	 0.96	1203.89	 1.06	1998.96
E11	Foci_processed_04-Feb-2019	515	 1.22	 1.79	442	 1.21	 1.66	396.81	291.33	 0.65	1790.52	 1.07	1140.36
E12	Foci_processed_04-Feb-2019	255	 1.60	 2.04	216	 1.60	 1.94	385.38	279.16	 0.83	1246.68	 1.04	1456.66
E2	Foci_processed_04-Feb-2019	639	 1.87	 2.34	514	 1.81	 2.23	352.26	261.25	 0.87	1354.97	 1.06	1633.10
E3	Foci_processed_04-Feb-2019	632	 1.57	 2.15	510	 1.49	 2.03	352.61	248.68	 0.93	1042.13	 1.07	1420.71
