Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Feb-2019	454	 0.72	 1.32	376	 0.74	 1.30	404.30	341.18	 0.78	993.18	 1.08	692.42
A2	Foci_processed_05-Feb-2019	540	 0.97	 1.53	461	 0.98	 1.53	599.65	488.21	 0.59	1806.37	 1.06	1153.03
A3	Foci_processed_05-Feb-2019	431	 1.22	 1.56	375	 1.14	 1.45	401.07	285.49	 0.75	1187.94	 1.06	1063.29
A4	Foci_processed_05-Feb-2019	600	 1.17	 1.58	518	 1.10	 1.46	500.64	356.06	 0.71	1799.41	 1.05	1204.34
A5	Foci_processed_05-Feb-2019	560	 0.89	 1.28	474	 0.90	 1.22	373.83	269.49	 0.65	1452.16	 1.07	819.13
A6	Foci_processed_05-Feb-2019	331	 2.18	 2.28	279	 2.01	 2.15	471.52	362.39	 0.72	1191.90	 1.06	2104.62
B1	Foci_processed_05-Feb-2019	669	 2.13	 1.99	594	 2.18	 1.90	434.78	287.65	 0.78	1209.76	 1.05	2170.37
B2	Foci_processed_05-Feb-2019	242	 0.73	 1.34	201	 0.72	 1.33	812.62	725.91	 0.67	1992.21	 1.07	963.39
B3	Foci_processed_05-Feb-2019	493	 2.09	 2.12	402	 2.00	 2.00	399.57	302.88	 1.02	793.77	 1.05	1897.65
B4	Foci_processed_05-Feb-2019	415	 1.04	 1.68	323	 1.20	 1.81	434.64	394.40	 0.97	806.29	 1.05	1182.80
B5	Foci_processed_05-Feb-2019	142	 0.39	 0.90	118	 0.45	 0.97	908.27	848.36	 0.49	2547.76	 1.07	757.93
C1	Foci_processed_05-Feb-2019	135	 0.36	 0.78	103	 0.42	 0.79	376.34	313.09	 0.69	341.83	 1.07	369.17
C2	Foci_processed_05-Feb-2019	366	 1.91	 2.77	294	 1.90	 2.69	354.55	286.10	 0.80	1231.41	 1.09	1825.58
C3	Foci_processed_05-Feb-2019	672	 1.61	 1.83	572	 1.47	 1.62	477.95	340.71	 0.64	1210.56	 1.05	1567.00
C4	Foci_processed_05-Feb-2019	493	 0.76	 1.29	439	 0.74	 1.29	926.21	810.85	 0.55	3346.79	 1.07	1094.49
C5	Foci_processed_05-Feb-2019	662	 1.89	 2.18	543	 1.85	 2.02	408.70	299.24	 0.79	1328.86	 1.04	1765.70
C6	Foci_processed_05-Feb-2019	145	 1.63	 1.93	118	 1.53	 1.73	436.72	346.10	 0.89	1026.03	 1.07	1408.92
D1	Foci_processed_05-Feb-2019	308	 1.89	 2.13	257	 1.82	 2.04	504.82	362.39	 0.78	1433.03	 1.07	2157.07
D2	Foci_processed_05-Feb-2019	488	 1.95	 2.04	413	 1.84	 1.88	486.32	379.09	 0.74	899.18	 1.05	1949.31
D3	Foci_processed_05-Feb-2019	263	 1.43	 2.02	224	 1.32	 1.96	843.80	742.85	 0.67	1990.58	 1.06	1733.10
D4	Foci_processed_05-Feb-2019	301	 2.39	 2.55	248	 2.72	 2.57	536.42	416.79	 0.89	1262.10	 1.06	3456.71
D5	Foci_processed_05-Feb-2019	424	 0.95	 1.55	322	 1.12	 1.65	517.21	415.09	 0.69	745.73	 1.05	1239.26
