Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_23-Oct-2019	85	 1.16	 2.01	68	 0.88	 1.38	3078.56	1756.58	 0.52	11294.80	 1.05	8291.29
A10	Foci_processed_23-Oct-2019	60	 0.32	 0.87	48	 0.19	 0.39	2045.33	1313.72	 0.48	16747.23	 1.05	1017.58
A11	Foci_processed_23-Oct-2019	70	 0.36	 1.18	56	 0.18	 0.43	2190.56	1408.47	 0.50	16333.52	 1.05	1001.64
A12	Foci_processed_23-Oct-2019	117	 0.18	 0.55	102	 0.12	 0.41	2078.51	1292.16	 0.51	22371.86	 1.04	742.90
A2	Foci_processed_23-Oct-2019	64	 0.61	 1.91	53	 0.57	 2.05	3837.37	2233.87	 0.49	11030.95	 1.04	7040.60
A3	Foci_processed_23-Oct-2019	85	 0.81	 1.48	68	 0.60	 1.09	3965.95	2240.40	 0.51	9961.43	 1.05	6865.06
A4	Foci_processed_23-Oct-2019	102	 0.60	 1.19	87	 0.63	 1.25	3935.25	2253.56	 0.51	12932.63	 1.04	7341.38
A5	Foci_processed_23-Oct-2019	139	 0.61	 1.10	114	 0.68	 1.16	3980.47	2263.16	 0.53	6209.50	 1.06	7418.32
A6	Foci_processed_23-Oct-2019	80	 1.24	 1.97	69	 1.38	 2.07	4779.30	2689.61	 0.52	10925.30	 1.05	17542.43
A7	Foci_processed_23-Oct-2019	102	 0.76	 1.12	89	 0.85	 1.16	3151.05	1735.11	 0.51	15549.59	 1.05	7673.71
A8	Foci_processed_23-Oct-2019	70	 0.56	 1.04	62	 0.58	 1.08	4386.83	2420.05	 0.50	11455.31	 1.05	7480.19
A9	Foci_processed_23-Oct-2019	130	 0.63	 1.26	112	 0.66	 1.30	3388.68	2030.58	 0.52	9877.18	 1.05	6622.00
B1	Foci_processed_23-Oct-2019	16	 1.19	 1.28	15	 1.13	 1.30	2081.55	1354.87	 0.49	10698.99	 1.05	6940.00
B10	Foci_processed_23-Oct-2019	211	 1.05	 1.98	174	 1.07	 1.96	2204.15	1339.89	 0.51	13076.61	 1.04	7158.14
B11	Foci_processed_23-Oct-2019	263	 0.62	 1.41	226	 0.61	 1.25	2345.10	1387.55	 0.50	14454.50	 1.04	4212.65
B12	Foci_processed_23-Oct-2019	590	 1.19	 1.96	509	 1.23	 1.93	2006.33	1219.24	 0.53	14925.31	 1.04	7195.40
B2	Foci_processed_23-Oct-2019	58	 0.40	 1.23	47	 0.15	 0.42	2050.17	1290.27	 0.51	15878.98	 1.04	1017.19
B3	Foci_processed_23-Oct-2019	25	 0.64	 1.29	20	 0.80	 1.40	2728.44	1784.00	 0.48	8716.13	 1.13	6568.60
B4	Foci_processed_23-Oct-2019	133	 0.12	 0.48	117	 0.11	 0.43	1691.98	1150.06	 0.51	16593.78	 1.04	788.82
B5	Foci_processed_23-Oct-2019	173	 0.58	 0.96	139	 0.58	 1.00	2482.76	1495.06	 0.50	16785.26	 1.05	4383.51
B6	Foci_processed_23-Oct-2019	99	 0.86	 1.80	83	 0.73	 1.55	2580.70	1509.74	 0.51	14142.57	 1.04	5840.96
B7	Foci_processed_23-Oct-2019	71	 0.18	 0.57	55	 0.15	 0.36	2068.02	1291.81	 0.50	18116.83	 1.04	843.27
