Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_24-Oct-2019	358	 0.52	 1.12	310	 0.47	 1.09	2167.24	1330.64	 0.51	26268.63	 1.04	3029.45
A10	Foci_processed_24-Oct-2019	484	 0.67	 1.14	424	 0.65	 1.03	3365.91	1616.78	 0.52	18459.90	 1.04	6131.77
A11	Foci_processed_24-Oct-2019	801	 0.72	 1.15	694	 0.72	 1.14	2759.42	1483.18	 0.52	21203.17	 1.04	5961.94
A12	Foci_processed_24-Oct-2019	801	 0.99	 1.50	677	 0.91	 1.37	2676.93	1455.21	 0.53	24723.42	 1.04	7258.29
A2	Foci_processed_24-Oct-2019	251	 0.31	 0.79	212	 0.30	 0.75	1853.47	1208.81	 0.49	27163.44	 1.03	1631.42
A3	Foci_processed_24-Oct-2019	204	 0.46	 0.90	173	 0.50	 0.93	2376.04	1379.57	 0.51	10560.85	 1.04	3640.74
A4	Foci_processed_24-Oct-2019	353	 1.00	 1.49	304	 0.95	 1.34	2627.79	1438.87	 0.50	24449.77	 1.03	7583.74
A5	Foci_processed_24-Oct-2019	455	 1.04	 1.44	399	 1.06	 1.42	2735.35	1424.67	 0.51	21734.75	 1.04	8230.49
A6	Foci_processed_24-Oct-2019	801	 1.30	 1.83	695	 1.27	 1.65	2350.49	1346.80	 0.50	19663.82	 1.03	9305.55
A7	Foci_processed_24-Oct-2019	668	 0.45	 0.83	582	 0.45	 0.82	2680.73	1448.79	 0.52	15838.41	 1.04	3640.01
A8	Foci_processed_24-Oct-2019	302	 0.49	 0.93	259	 0.51	 0.92	2860.15	1502.14	 0.52	15256.95	 1.04	4179.03
A9	Foci_processed_24-Oct-2019	801	 0.35	 0.91	655	 0.37	 0.93	2008.43	1320.07	 0.53	10178.95	 1.05	2271.21
B1	Foci_processed_24-Oct-2019	534	 0.81	 1.35	451	 0.82	 1.34	2440.18	1364.55	 0.52	17656.85	 1.04	6337.90
B10	Foci_processed_24-Oct-2019	801	 0.66	 1.32	694	 0.64	 1.09	2721.05	1633.96	 0.51	18158.05	 1.04	4967.69
B11	Foci_processed_24-Oct-2019	509	 0.72	 1.20	441	 0.75	 1.21	2792.69	1605.84	 0.51	15126.67	 1.05	5997.49
B12	Foci_processed_24-Oct-2019	801	 0.16	 0.51	687	 0.15	 0.45	2190.99	1579.35	 0.36	24367.38	 1.06	920.30
B2	Foci_processed_24-Oct-2019	261	 0.99	 1.58	227	 0.97	 1.51	2888.11	1571.25	 0.52	19618.10	 1.04	8710.89
B3	Foci_processed_24-Oct-2019	801	 0.46	 0.88	713	 0.44	 0.82	2739.62	1615.20	 0.49	23783.06	 1.04	3578.87
B4	Foci_processed_24-Oct-2019	252	 0.36	 0.84	205	 0.37	 0.75	2281.41	1401.79	 0.53	11703.72	 1.06	2492.08
B5	Foci_processed_24-Oct-2019	436	 0.43	 1.03	374	 0.44	 0.88	2417.15	1440.50	 0.52	11153.34	 1.05	3392.40
B6	Foci_processed_24-Oct-2019	239	 0.63	 1.18	209	 0.64	 1.02	3096.79	1586.93	 0.53	17508.46	 1.04	6139.22
B7	Foci_processed_24-Oct-2019	801	 0.82	 1.28	663	 0.82	 1.30	2394.33	1432.77	 0.51	26189.27	 1.03	5879.65
B8	Foci_processed_24-Oct-2019	430	 0.56	 0.96	391	 0.59	 0.98	2523.52	1472.25	 0.53	12478.92	 1.04	4551.00
B9	Foci_processed_24-Oct-2019	801	 0.72	 1.21	670	 0.71	 1.16	2643.93	1469.47	 0.51	25865.56	 1.03	5669.36
C1	Foci_processed_24-Oct-2019	801	 0.17	 0.52	676	 0.17	 0.50	2711.51	2262.35	 0.38	19404.73	 1.07	1101.89
C10	Foci_processed_24-Oct-2019	801	 0.46	 1.04	685	 0.46	 1.04	1950.37	1335.32	 0.50	20920.24	 1.04	2716.20
C11	Foci_processed_24-Oct-2019	660	 0.35	 1.00	590	 0.37	 1.02	1956.62	1351.83	 0.51	20479.59	 1.04	2131.60
C12	Foci_processed_24-Oct-2019	801	 1.11	 1.90	673	 1.13	 1.92	2004.28	1333.34	 0.54	15253.83	 1.05	7190.77
C2	Foci_processed_24-Oct-2019	344	 0.81	 1.45	300	 0.83	 1.35	2641.79	1426.10	 0.51	17805.07	 1.04	6618.53
C3	Foci_processed_24-Oct-2019	72	 0.81	 1.38	62	 0.85	 1.40	3241.14	1800.66	 0.52	13289.69	 1.04	7307.42
