Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	152	150	139	142	55	180	0.163693	1.80976	2.87765e-06	1.75795e-05
2	124	122	100	103	47	104	0.308128	1.17724	3.49416e-06	1.134e-05
3	167	165	193	200	61	383	0.0403849	3.2093	1.27776e-06	3.16395e-05
4	132	129	110	113	40	237	0.146851	1.91834	2.78592e-06	1.89711e-05
5	134	133	150	155	45	333	0.0691346	2.6717	1.82811e-06	2.64427e-05
6	146	141	153	154	53	286	0.0884144	2.42572	2.11213e-06	2.3889e-05
7	134	130	109	112	47	121	0.267012	1.32046	3.40474e-06	1.27512e-05
8	117	112	151	155	53	281	0.0901302	2.4065	2.13427e-06	2.36798e-05
9	110	107	98	100	37	207	0.185686	1.6837	3.09043e-06	1.66433e-05
10	160	160	157	161	55	246	0.103759	2.26568	2.29919e-06	2.21588e-05
11	126	122	130	130	45	221	0.143202	1.9435	2.73238e-06	1.90806e-05
12	131	127	141	146	43	371	0.0602664	2.80898	1.68467e-06	2.79538e-05
13	133	130	173	180	51	465	0.0301401	3.5019	1.05091e-06	3.48675e-05
14	128	126	114	118	47	176	0.194244	1.63864	3.11029e-06	1.60123e-05
15	140	134	119	121	51	182	0.184874	1.68808	3.0505e-06	1.65004e-05
16	140	134	104	105	45	139	0.254539	1.3683	3.38856e-06	1.33125e-05
17	146	146	142	148	53	239	0.116678	2.14834	2.45642e-06	2.10531e-05
18	133	133	156	159	49	358	0.059349	2.82432	1.66159e-06	2.79969e-05
19	155	150	126	127	48	197	0.164926	1.80226	2.90864e-06	1.76361e-05
20	127	124	116	118	46	155	0.216202	1.53154	3.22065e-06	1.48965e-05
21	137	134	128	129	46	243	0.12881	2.04942	2.60107e-06	2.01931e-05
22	134	132	94	97	41	113	0.305606	1.18546	3.50819e-06	1.14795e-05
23	144	143	175	180	53	367	0.0496826	3.0021	1.47361e-06	2.96605e-05
24	141	141	130	134	51	194	0.160266	1.83092	2.86425e-06	1.78718e-05
