Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	34	34	82	87	31	126	0.304538	1.18896	3.53438e-06	1.16057e-05
2	21	20	53	56	26	60	0.518052	0.65768	3.28914e-06	6.34906e-06
3	40	40	122	123	42	196	0.169986	1.77204	2.95047e-06	1.73572e-05
4	25	25	59	63	31	59	0.498306	0.69654	3.3342e-06	6.69106e-06
5	26	25	63	64	33	71	0.46579	0.76402	3.43991e-06	7.3851e-06
6	31	31	64	65	32	54	0.504796	0.6836	3.3005e-06	6.53829e-06
7	29	28	59	61	34	43	0.547507	0.60238	3.13614e-06	5.72803e-06
8	30	30	89	90	34	128	0.295821	1.218	3.51475e-06	1.18813e-05
9	15	15	33	37	14	50	0.614246	0.48736	2.91473e-06	4.74522e-06
10	37	37	115	123	47	175	0.189202	1.66494	3.0729e-06	1.62414e-05
11	22	22	54	56	26	70	0.492294	0.70868	3.38717e-06	6.88039e-06
12	24	23	49	49	21	57	0.549679	0.59842	3.18513e-06	5.79452e-06
13	25	25	74	77	32	110	0.351847	1.04456	3.58571e-06	1.01911e-05
14	23	22	63	65	27	91	0.417989	0.8723	3.55467e-06	8.50422e-06
15	28	27	69	75	29	120	0.338578	1.083	3.59216e-06	1.06096e-05
16	29	26	71	73	32	112	0.357136	1.02964	3.59692e-06	1.00716e-05
17	31	31	105	106	32	233	0.156613	1.85398	2.87595e-06	1.83635e-05
18	25	25	80	82	33	132	0.304782	1.18816	3.54835e-06	1.16423e-05
19	35	34	77	81	33	99	0.362917	1.01358	3.56836e-06	9.83244e-06
20	22	21	32	34	22	26	0.707428	0.34612	2.33499e-06	3.30068e-06
21	27	27	98	103	35	215	0.174935	1.74334	3.01549e-06	1.72377e-05
22	26	26	65	67	24	109	0.376567	0.97666	3.60506e-06	9.57351e-06
23	26	26	78	80	34	128	0.314995	1.1552	3.56475e-06	1.13169e-05
24	28	28	60	62	25	82	0.445945	0.80756	3.50364e-06	7.85667e-06
25	31	30	46	46	26	32	0.636303	0.45208	2.7341e-06	4.29685e-06
26	31	30	87	88	35	120	0.312035	1.16464	3.53953e-06	1.13434e-05
27	18	17	68	72	23	137	0.316365	1.15086	3.58867e-06	1.13435e-05
28	36	36	99	102	40	137	0.26204	1.33926	3.41618e-06	1.30369e-05
29	23	22	67	69	31	83	0.424595	0.85662	3.52623e-06	8.30494e-06
30	29	28	65	67	26	143	0.316618	1.15006	3.60312e-06	1.138e-05
31	26	26	81	83	34	167	0.253361	1.37294	3.43517e-06	1.35584e-05
32	28	28	70	74	35	108	0.362214	1.01552	3.59154e-06	9.91551e-06
33	27	27	60	64	27	83	0.438139	0.82522	3.51506e-06	8.0227e-06
34	34	31	90	95	35	139	0.271037	1.3055	3.45519e-06	1.2748e-05
35	28	27	69	74	34	92	0.39301	0.93392	3.56278e-06	9.06538e-06
36	23	22	49	51	33	31	0.619787	0.47838	2.80513e-06	4.52596e-06
37	29	29	98	104	39	153	0.238492	1.43342	3.33887e-06	1.39999e-05
38	24	24	52	56	25	62	0.512795	0.66788	3.31025e-06	6.45532e-06
39	32	31	86	90	35	151	0.263079	1.3353	3.44723e-06	1.31034e-05
40	27	27	87	91	35	157	0.253554	1.37218	3.41756e-06	1.34786e-05
41	31	31	103	108	40	177	0.205782	1.58094	3.1898e-06	1.55009e-05
