Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5	5	12	12	8	4	0.908682	0.09576	8.0864e-07	8.89904e-07
2	4	4	9	10	5	15	0.869967	0.1393	1.18444e-06	1.36147e-06
3	5	5	15	16	8	13	0.846386	0.16678	1.34905e-06	1.59389e-06
4	4	4	8	8	5	6	0.922341	0.08084	7.10553e-07	7.7038e-07
5	2	2	6	6	4	3	0.948399	0.05298	4.72383e-07	4.98085e-07
6	2	2	12	13	8	6	0.89383	0.11224	9.40861e-07	1.05262e-06
7	11	11	53	55	23	74	0.485391	0.7228	3.41544e-06	7.03647e-06
8	6	6	11	13	7	13	0.862483	0.14794	1.22865e-06	1.42455e-06
9	7	7	18	18	11	11	0.844391	0.16914	1.35147e-06	1.60052e-06
10	4	4	10	10	5	11	0.887897	0.1189	1.02014e-06	1.14894e-06
11	6	6	15	16	8	12	0.850713	0.16168	1.31075e-06	1.54076e-06
12	11	11	51	52	18	85	0.467638	0.76006	3.48465e-06	7.4516e-06
13	6	6	10	10	5	8	0.901586	0.1036	8.92157e-07	9.89542e-07
14	6	6	8	8	5	4	0.931797	0.07064	6.18819e-07	6.64114e-07
15	2	2	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
16	3	2	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
17	6	6	13	13	7	21	0.828002	0.18874	1.53149e-06	1.84962e-06
18	4	4	15	15	5	28	0.788991	0.237	1.84186e-06	2.33444e-06
19	5	5	28	29	12	44	0.665964	0.40652	2.6471e-06	3.97484e-06
20	9	8	39	41	18	74	0.529999	0.63488	3.31048e-06	6.24621e-06
21	8	8	33	35	18	32	0.681813	0.383	2.5063e-06	3.67593e-06
22	9	9	18	18	11	11	0.844391	0.16914	1.35147e-06	1.60052e-06
23	4	3	6	7	2	15	0.886513	0.12046	1.05684e-06	1.19213e-06
24	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
25	4	4	8	9	7	2	0.935457	0.06672	5.74646e-07	6.14295e-07
26	6	6	16	16	9	13	0.846386	0.16678	1.34905e-06	1.59389e-06
27	10	9	21	23	12	16	0.797686	0.22604	1.71377e-06	2.14843e-06
28	5	5	32	34	13	60	0.594806	0.51952	3.0378e-06	5.10721e-06
29	7	6	29	29	11	50	0.645894	0.43712	2.77324e-06	4.29364e-06
30	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
31	4	4	7	7	4	4	0.937667	0.06436	5.69789e-07	6.07666e-07
32	4	4	6	6	3	4	0.943574	0.05808	5.20116e-07	5.51218e-07
33	4	4	7	7	3	6	0.928152	0.07456	6.62638e-07	7.13932e-07
34	9	9	35	38	15	57	0.588994	0.52934	3.04722e-06	5.1736e-06
35	2	2	6	6	3	4	0.943574	0.05808	5.20116e-07	5.51218e-07
36	11	11	33	33	17	35	0.679947	0.38574	2.53106e-06	3.72243e-06
37	4	4	5	5	3	2	0.959253	0.0416	3.72674e-07	3.88504e-07
38	9	9	13	14	9	7	0.883716	0.12362	1.02705e-06	1.1622e-06
39	4	4	20	20	9	21	0.792391	0.2327	1.77872e-06	2.24475e-06
40	14	13	54	57	21	116	0.386911	0.94956	3.6296e-06	9.38096e-06
41	7	7	54	56	19	120	0.381486	0.96368	3.63826e-06	9.53705e-06
42	5	5	22	22	8	34	0.732304	0.31156	2.23234e-06	3.04838e-06
43	6	6	18	18	10	29	0.770327	0.26094	1.96966e-06	2.55692e-06
44	4	4	7	7	5	3	0.942462	0.05926	5.22626e-07	5.54533e-07
45	5	5	34	36	16	51	0.614971	0.48618	2.91614e-06	4.74191e-06
46	7	7	6	6	3	4	0.943574	0.05808	5.20116e-07	5.51218e-07
47	4	4	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
48	5	5	30	33	12	105	0.475808	0.74274	3.54085e-06	7.44176e-06
49	3	3	18	20	9	28	0.764602	0.2684	2.00072e-06	2.61668e-06
50	10	10	31	31	15	23	0.731996	0.31198	2.17545e-06	2.97194e-06
51	4	4	15	15	7	13	0.851718	0.1605	1.30947e-06	1.53745e-06
52	5	5	21	21	8	22	0.783425	0.24408	1.84444e-06	2.35433e-06
53	4	4	31	31	14	35	0.688541	0.37318	2.48532e-06	3.60954e-06
54	3	3	2	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
55	6	6	21	24	10	35	0.719485	0.32922	2.31271e-06	3.2144e-06
56	9	9	12	12	11	1	0.922692	0.08046	6.7403e-07	7.30504e-07
57	5	5	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
58	3	3	17	19	7	41	0.720061	0.32842	2.34089e-06	3.25097e-06
59	4	4	15	15	8	9	0.869271	0.1401	1.15171e-06	1.32491e-06
60	5	5	16	16	6	34	0.760423	0.27388	2.06051e-06	2.70969e-06
61	9	9	25	26	11	29	0.732582	0.31118	2.20397e-06	3.0085e-06
62	7	7	46	47	25	42	0.60088	0.50936	2.93508e-06	4.88463e-06
63	7	7	28	30	18	21	0.744159	0.2955	2.09051e-06	2.80923e-06
64	6	6	21	21	12	21	0.787431	0.23898	1.81203e-06	2.3012e-06
65	6	6	22	22	12	16	0.802711	0.21976	1.67925e-06	2.09198e-06
66	5	5	23	24	11	31	0.734313	0.30882	2.20431e-06	3.00187e-06
67	2	2	14	16	5	29	0.780063	0.24838	1.90649e-06	2.44402e-06
68	4	4	18	21	9	31	0.748279	0.28998	2.11952e-06	2.83253e-06
69	5	5	33	35	16	35	0.671461	0.3983	2.57527e-06	3.83533e-06
70	6	5	9	10	6	7	0.906196	0.0985	8.48569e-07	9.36408e-07
71	8	8	33	39	12	71	0.544972	0.60702	3.25562e-06	5.97391e-06
72	4	4	21	22	7	31	0.743594	0.29626	2.14823e-06	2.88898e-06
73	3	3	10	10	5	11	0.887897	0.1189	1.02014e-06	1.14894e-06
74	7	7	18	18	14	4	0.87508	0.13344	1.07511e-06	1.22859e-06
75	7	7	32	34	18	30	0.693142	0.36652	2.43516e-06	3.51321e-06
76	3	3	9	9	5	7	0.911905	0.09222	8.0244e-07	8.79961e-07
77	6	6	27	29	10	64	0.601385	0.50852	3.02948e-06	5.03751e-06
78	3	3	4	4	2	2	0.965296	0.03532	3.20533e-07	3.32057e-07
79	4	4	22	23	12	18	0.789591	0.23624	1.78029e-06	2.25469e-06
80	6	6	13	14	10	7	0.883716	0.12362	1.02705e-06	1.1622e-06
81	5	5	19	19	4	82	0.584195	0.53752	3.17185e-06	5.42943e-06
82	4	4	8	9	5	6	0.916567	0.08712	7.57843e-07	8.26828e-07
83	10	10	33	34	14	59	0.597847	0.51442	3.02157e-06	5.05408e-06
84	6	5	9	9	5	7	0.911905	0.09222	8.0244e-07	8.79961e-07
85	1	1	6	8	1	28	0.824449	0.19304	1.59886e-06	1.93931e-06
86	2	1	15	16	7	37	0.748877	0.28918	2.1486e-06	2.86909e-06
87	4	4	13	15	7	29	0.784978	0.2421	1.87419e-06	2.38758e-06
88	10	10	24	25	14	18	0.779736	0.2488	1.84609e-06	2.36759e-06
89	7	7	39	40	17	41	0.631094	0.4603	2.79976e-06	4.43637e-06
90	9	9	33	37	9	107	0.459296	0.77806	3.57048e-06	7.77381e-06
91	9	8	24	26	12	21	0.763089	0.27038	1.97139e-06	2.58343e-06
92	9	9	35	36	15	56	0.599488	0.51168	3.00198e-06	5.00757e-06
93	6	6	35	36	14	131	0.408943	0.89418	3.67744e-06	8.99256e-06
94	4	4	20	21	6	41	0.711073	0.34098	2.39195e-06	3.36386e-06
95	7	6	13	13	9	4	0.902993	0.10204	8.54549e-07	9.46352e-07
96	5	5	21	21	10	47	0.689644	0.37158	2.53972e-06	3.68266e-06
97	7	7	20	25	8	51	0.658955	0.4171	2.71554e-06	4.12098e-06
98	13	13	46	48	22	60	0.544744	0.60744	3.21261e-06	5.89748e-06
99	6	6	13	13	11	2	0.912251	0.09184	7.66369e-07	8.40085e-07
100	9	8	43	44	19	67	0.539011	0.61802	3.25757e-06	6.04362e-06
101	4	4	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
102	7	7	13	13	7	8	0.884759	0.12244	1.02533e-06	1.15888e-06
103	3	3	15	16	7	25	0.79614	0.22798	1.77658e-06	2.23149e-06
104	5	5	10	10	5	11	0.887897	0.1189	1.02014e-06	1.14894e-06
105	3	3	21	21	6	38	0.722036	0.32568	2.31374e-06	3.20446e-06
106	6	6	21	22	9	35	0.728578	0.31666	2.25969e-06	3.10151e-06
107	3	3	13	13	5	12	0.866893	0.14284	1.18887e-06	1.37142e-06
108	5	5	6	6	4	2	0.953248	0.04788	4.2415e-07	4.44952e-07
109	3	3	8	11	3	20	0.842754	0.17108	1.41885e-06	1.68359e-06
110	5	5	20	21	8	44	0.700277	0.35628	2.46726e-06	3.52326e-06
111	2	2	14	14	6	21	0.822818	0.19502	1.56834e-06	1.90606e-06
112	2	2	9	10	5	9	0.896999	0.1087	9.35279e-07	1.04267e-06
113	2	2	3	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
114	7	7	18	18	13	5	0.870628	0.13854	1.1159e-06	1.28172e-06
115	9	9	14	14	10	5	0.892776	0.11342	9.42711e-07	1.05593e-06
116	5	5	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
117	7	7	26	29	14	30	0.715252	0.33512	2.31096e-06	3.23098e-06
118	10	10	33	33	13	61	0.595508	0.51834	3.03941e-06	5.1039e-06
119	1	1	0	0	0	0	1	-0	0	0
120	9	9	15	15	8	9	0.869271	0.1401	1.15171e-06	1.32491e-06
121	6	5	25	25	6	63	0.619836	0.4783	2.94954e-06	4.75858e-06
122	5	5	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
123	6	6	10	10	9	1	0.934354	0.0679	5.77066e-07	6.17609e-07
124	9	9	31	33	15	33	0.686918	0.37554	2.48401e-06	3.61617e-06
125	5	5	11	11	7	7	0.900523	0.10478	8.94089e-07	9.92856e-07
126	9	8	12	12	8	10	0.881298	0.12636	1.06523e-06	1.2087e-06
127	8	8	9	9	7	3	0.930698	0.07182	6.21174e-07	6.67428e-07
128	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
129	4	4	6	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
130	2	2	6	6	3	4	0.943574	0.05808	5.20116e-07	5.51218e-07
131	7	7	29	29	13	37	0.690168	0.37082	2.48661e-06	3.60291e-06
132	4	3	9	9	5	7	0.911905	0.09222	8.0244e-07	8.79961e-07
133	7	7	20	20	8	41	0.715553	0.3347	2.36663e-06	3.30741e-06
134	3	3	7	8	5	6	0.922341	0.08084	7.10553e-07	7.7038e-07
135	10	10	46	51	17	94	0.449473	0.79968	3.53886e-06	7.87335e-06
136	3	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
137	2	2	0	0	0	0	1	-0	0	0
138	3	3	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
139	2	2	28	29	12	51	0.642608	0.44222	2.79327e-06	4.34677e-06
140	1	1	0	0	0	0	1	-0	0	0
141	7	7	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
142	13	13	21	22	14	9	0.831886	0.18406	1.43088e-06	1.72005e-06
143	4	4	10	11	7	7	0.900523	0.10478	8.94089e-07	9.92856e-07
144	6	6	19	20	11	18	0.804608	0.2174	1.67789e-06	2.08535e-06
145	7	7	52	55	15	153	0.324425	1.1257	3.64459e-06	1.1234e-05
146	5	5	22	23	10	34	0.727719	0.31784	2.25944e-06	3.10482e-06
147	9	9	40	42	16	70	0.537536	0.62076	3.27366e-06	6.09012e-06
148	9	9	22	22	6	107	0.504665	0.68386	3.49587e-06	6.9271e-06
149	5	5	7	7	4	6	0.928152	0.07456	6.62638e-07	7.13932e-07
150	5	5	18	20	7	31	0.752993	0.2837	2.09037e-06	2.77608e-06
151	7	7	40	42	19	61	0.562784	0.57486	3.1583e-06	5.61192e-06
152	6	6	22	23	9	35	0.724017	0.32294	2.28642e-06	3.15796e-06
153	7	7	28	28	10	54	0.636838	0.45124	2.83375e-06	4.44973e-06
154	12	12	72	76	23	240	0.18245	1.70128	3.10931e-06	1.7042e-05
155	5	5	23	25	8	40	0.696979	0.361	2.46488e-06	3.53652e-06
156	10	10	22	22	13	16	0.802711	0.21976	1.67925e-06	2.09198e-06
157	4	4	31	33	11	120	0.440767	0.81924	3.63137e-06	8.23875e-06
158	5	5	9	9	4	11	0.89349	0.11262	9.76132e-07	1.09249e-06
159	5	5	15	15	7	20	0.821848	0.1962	1.56922e-06	1.90938e-06
160	11	10	38	40	14	81	0.514634	0.6643	3.37687e-06	6.56169e-06
161	5	5	27	28	14	70	0.586936	0.53284	3.11068e-06	5.29986e-06
162	7	7	18	19	9	18	0.809677	0.21112	1.64276e-06	2.0289e-06
163	3	3	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
164	4	3	13	13	8	11	0.871325	0.13774	1.14865e-06	1.31828e-06
165	3	3	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
166	2	2	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
167	1	1	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
168	4	4	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
169	5	5	20	22	9	24	0.77062	0.26056	1.93968e-06	2.51704e-06
170	9	9	39	40	17	55	0.587605	0.5317	3.04393e-06	5.18023e-06
171	7	7	12	13	8	6	0.89383	0.11224	9.40861e-07	1.05262e-06
172	5	5	9	11	6	9	0.891384	0.11498	9.7974e-07	1.09912e-06
173	6	6	30	31	9	98	0.499334	0.69448	3.47383e-06	6.95693e-06
174	10	10	32	33	14	35	0.679947	0.38574	2.53106e-06	3.72243e-06
175	5	5	7	7	6	1	0.952124	0.04906	4.26805e-07	4.48266e-07
176	10	10	22	23	12	21	0.777602	0.25154	1.8772e-06	2.41409e-06
177	7	7	15	16	11	8	0.868246	0.14128	1.15323e-06	1.32823e-06
178	4	4	14	16	6	34	0.760423	0.27388	2.06051e-06	2.70969e-06
179	6	6	20	21	9	21	0.787431	0.23898	1.81203e-06	2.3012e-06
180	2	2	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
181	5	5	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
182	3	3	11	12	8	4	0.908682	0.09576	8.0864e-07	8.89904e-07
