Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	7	7	71	82	17	302	0.128072	2.05516	2.64789e-06	2.06749e-05
2	6	6	56	62	18	153	0.310472	1.16966	3.61053e-06	1.16291e-05
3	10	10	102	116	23	476	0.0425924	3.15608	1.35611e-06	3.18393e-05
4	6	6	29	38	7	136	0.393671	0.93224	3.68914e-06	9.37112e-06
5	7	6	84	96	15	785	0.00998791	4.60638	4.70715e-07	4.71285e-05
6	3	3	12	15	3	37	0.753595	0.2829	2.11959e-06	2.81264e-06
7	12	11	80	93	20	312	0.113581	2.17524	2.47915e-06	2.18272e-05
8	9	9	68	81	18	283	0.141993	1.95198	2.78433e-06	1.9609e-05
9	9	8	68	76	9	376	0.0911836	2.39488	2.21285e-06	2.42681e-05
10	5	5	106	122	19	859	0.00581648	5.14706	3.05528e-07	5.2528e-05
11	9	9	80	92	14	706	0.0153236	4.17836	6.54398e-07	4.27052e-05
12	13	13	129	156	28	1378	0.000332963	8.00748	2.73107e-08	8.20234e-05
13	7	7	42	46	8	176	0.305294	1.18648	3.64766e-06	1.1948e-05
14	9	9	34	39	9	143	0.377487	0.97422	3.69918e-06	9.7995e-06
15	9	9	101	109	22	415	0.0607481	2.80102	1.71328e-06	2.82031e-05
16	4	4	42	54	9	237	0.212711	1.54782	3.32696e-06	1.56407e-05
17	9	9	82	102	18	540	0.0335553	3.39456	1.15597e-06	3.44496e-05
18	9	9	74	94	12	995	0.00346577	5.66482	2.01616e-07	5.81736e-05
19	6	6	21	25	11	28	0.740966	0.2998	2.148e-06	2.89892e-06
20	12	11	95	105	25	401	0.0669038	2.7045	1.82202e-06	2.72334e-05
21	10	10	86	91	26	363	0.0886748	2.42278	2.1658e-06	2.44241e-05
22	12	12	74	85	21	345	0.100933	2.2933	2.33448e-06	2.3129e-05
23	9	9	74	85	18	429	0.0657629	2.7217	1.81454e-06	2.75922e-05
24	10	10	68	80	15	500	0.0472454	3.0524	1.4685e-06	3.10824e-05
25	6	5	6	6	4	2	0.953248	0.04788	4.2415e-07	4.44952e-07
26	10	9	94	109	21	584	0.0256575	3.66292	9.54011e-07	3.71826e-05
27	11	11	131	154	25	808	0.00617084	5.08792	3.18567e-07	5.16246e-05
28	11	10	157	182	24	2088	7.56665e-06	11.7918	9.17196e-10	0.000121216
29	10	9	92	103	16	943	0.00427001	5.45614	2.38773e-07	5.59187e-05
30	4	4	25	31	8	88	0.525461	0.64348	3.3764e-06	6.4256e-06
31	6	6	39	44	16	67	0.539011	0.61802	3.25757e-06	6.04362e-06
32	9	8	59	68	12	257	0.175918	1.73774	3.07744e-06	1.74937e-05
