Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5	5	120	147	33	998	0.00244683	6.01296	1.50051e-07	6.13247e-05
2	4	4	88	105	27	894	0.00541382	5.2188	2.8925e-07	5.34281e-05
3	4	4	92	125	21	1132	0.00141844	6.5582	9.53228e-08	6.72027e-05
4	4	4	118	146	29	1130	0.00125593	6.67988	8.57572e-08	6.82819e-05
5	2	2	61	78	14	708	0.0165621	4.10064	6.95958e-07	4.20212e-05
6	2	2	91	131	15	2103	9.65553e-06	11.548	1.1503e-09	0.000119134
7	11	11	280	368	54	4143	6.60678e-11	23.4403	1.5916e-14	0.000240904
8	6	6	79	106	30	866	0.00620574	5.08228	3.22679e-07	5.19968e-05
9	7	7	177	225	43	2780	1.69401e-07	15.591	2.71737e-11	0.000160411
10	4	4	65	85	18	1072	0.00247627	6.001	1.52927e-07	6.17568e-05
11	6	6	139	180	27	2045	9.54112e-06	11.5599	1.13366e-09	0.000118818
12	11	11	313	395	43	6224	1.37132e-15	34.223	4.84074e-19	0.000352998
13	6	6	105	144	27	2096	9.22199e-06	11.5939	1.10199e-09	0.000119496
14	5	5	225	308	35	6522	5.1806e-16	35.1964	1.88533e-19	0.000363921
15	2	2	54	67	9	573	0.0353287	3.34306	1.20921e-06	3.42273e-05
16	3	2	23	26	15	40	0.692616	0.36728	2.48854e-06	3.59297e-06
17	5	5	123	164	29	2353	2.19304e-06	13.0302	2.94482e-10	0.00013428
18	3	3	38	43	14	228	0.23863	1.43284	3.47007e-06	1.45416e-05
19	5	5	122	167	24	2123	6.95493e-06	11.8761	8.50091e-10	0.000122229
20	9	8	208	269	47	2774	1.32495e-07	15.8367	2.15405e-11	0.000162576
21	7	7	213	269	40	4661	8.76355e-12	25.4604	2.3034e-15	0.000262838
22	9	9	162	197	43	1812	2.81388e-05	10.4784	3.02204e-09	0.000107398
23	4	3	59	72	18	1138	0.00191898	6.25596	1.23832e-07	6.45298e-05
24	2	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
25	4	4	23	23	17	7	0.835153	0.18014	1.3949e-06	1.67023e-06
26	6	6	175	230	33	3874	6.19691e-10	21.2018	1.35601e-13	0.000218821
27	9	9	235	304	41	3569	1.84457e-09	20.111	3.81443e-13	0.000206792
28	5	5	167	222	28	4293	7.69042e-11	23.2885	1.85056e-14	0.000240632
29	6	6	92	113	25	2238	5.43071e-06	12.1234	6.80418e-10	0.000125291
30	2	2	52	66	14	749	0.0144888	4.23438	6.30586e-07	4.35223e-05
31	4	4	76	92	23	773	0.0108884	4.52006	5.03752e-07	4.62651e-05
32	4	4	83	104	29	1127	0.0016602	6.40082	1.09161e-07	6.57517e-05
33	4	4	75	93	25	530	0.0373643	3.28704	1.24835e-06	3.34102e-05
34	9	9	199	276	37	3546	2.47289e-09	19.8179	5.04444e-13	0.00020399
35	2	2	62	85	12	1397	0.000472015	7.6585	3.7301e-08	7.90251e-05
36	11	11	306	391	57	4368	1.81513e-11	24.7323	4.61327e-15	0.000254157
37	4	4	22	25	13	27	0.744755	0.2947	2.11941e-06	2.84579e-06
38	7	7	133	156	38	830	0.00544706	5.21268	2.88184e-07	5.29064e-05
39	4	4	141	182	25	2077	8.00327e-06	11.7357	9.65444e-10	0.000120631
40	14	13	365	474	52	7540	1.01594e-18	41.4307	4.34192e-22	0.00042738
41	7	7	358	497	41	10172	1.30171e-24	54.9984	7.40058e-28	0.000568525
42	5	5	127	169	30	1885	2.31198e-05	10.6748	2.53615e-09	0.000109696
43	5	5	179	224	33	2502	7.03696e-07	14.1669	1.02446e-10	0.000145584
44	4	4	66	87	20	746	0.0128944	4.35096	5.74425e-07	4.45483e-05
45	5	5	193	263	36	3525	2.98657e-09	19.6291	6.03706e-13	0.00020214
46	7	7	63	71	22	477	0.0562145	2.87858	1.65003e-06	2.93523e-05
47	4	4	87	108	23	763	0.0103627	4.56954	4.83286e-07	4.6637e-05
48	5	5	196	256	27	4634	1.09129e-11	25.2411	2.84465e-15	0.00026067
49	3	3	95	122	25	762	0.00953906	4.65236	4.51905e-07	4.73741e-05
50	10	10	179	228	45	1312	0.000296626	8.12304	2.44956e-08	8.25808e-05
51	4	4	110	142	25	1368	0.000382585	7.86856	3.08753e-08	8.07018e-05
52	5	5	147	224	27	4164	1.46628e-10	22.6431	3.4295e-14	0.000233891
53	4	4	154	194	20	2091	6.91084e-06	11.8824	8.43484e-10	0.000122052
54	2	2	55	74	14	615	0.0272904	3.60122	1.00576e-06	3.6854e-05
55	6	6	126	155	31	1029	0.00198666	6.2213	1.26001e-07	6.34234e-05
56	9	9	141	167	47	742	0.00796292	4.83296	3.89001e-07	4.88516e-05
57	5	5	69	76	31	427	0.0703002	2.65498	1.89655e-06	2.69779e-05
58	3	3	124	187	18	3500	5.46796e-09	19.0244	1.07457e-12	0.000196522
59	4	4	137	170	27	1303	0.000447023	7.7129	3.52382e-08	7.88287e-05
60	5	5	130	161	34	2831	1.95212e-07	15.4492	3.11379e-11	0.000159508
61	7	7	179	228	35	3882	6.02436e-10	21.23	1.32014e-13	0.000219133
62	7	7	238	326	41	4577	9.40312e-12	25.39	2.45979e-15	0.000261593
63	7	7	175	206	44	1250	0.000467234	7.66868	3.64652e-08	7.80447e-05
64	6	6	82	111	20	1589	0.000150585	8.80098	1.36572e-08	9.06943e-05
65	6	6	145	209	31	2220	3.2576e-06	12.6345	4.22684e-10	0.000129753
66	5	5	167	207	28	2508	7.59383e-07	14.0908	1.10067e-10	0.000144943
67	2	2	90	124	18	1577	0.000147539	8.82142	1.33951e-08	9.07906e-05
68	4	4	198	263	29	3956	3.31551e-10	21.8272	7.46124e-14	0.000225041
69	5	5	172	228	32	2382	1.2655e-06	13.58	1.76453e-10	0.000139433
70	6	5	72	89	24	348	0.0969345	2.33372	2.27934e-06	2.35142e-05
71	7	7	221	296	36	5164	5.68782e-13	28.1953	1.65566e-16	0.000291088
72	4	4	94	119	14	1195	0.00106816	6.84182	7.49969e-08	7.02114e-05
73	3	3	86	116	16	1131	0.00150859	6.49658	1.00535e-07	6.66416e-05
74	7	7	103	120	40	430	0.052518	2.9466	1.55563e-06	2.9621e-05
75	7	7	234	288	45	3032	3.15453e-08	17.2718	5.59478e-12	0.000177357
76	2	2	52	69	9	568	0.0357888	3.33012	1.21949e-06	3.40745e-05
77	6	6	149	181	35	2689	3.55202e-07	14.8506	5.43786e-11	0.000153092
78	3	3	28	29	17	33	0.704392	0.35042	2.38815e-06	3.39038e-06
79	4	4	153	220	25	5025	1.8625e-12	27.0091	5.20407e-16	0.000279413
80	5	5	98	131	25	1594	0.000129468	8.95208	1.19225e-08	9.2089e-05
81	5	5	91	128	14	4811	9.88562e-12	25.3399	2.59843e-15	0.000262849
82	4	4	67	84	21	441	0.0622486	2.77662	1.75375e-06	2.81733e-05
83	9	9	236	330	38	6319	1.27058e-15	34.2993	4.50265e-19	0.000354376
84	5	5	38	43	20	82	0.50246	0.68824	3.40877e-06	6.78417e-06
85	1	1	47	70	7	1777	7.46799e-05	9.5023	7.34619e-09	9.8369e-05
86	2	1	46	52	11	379	0.104407	2.25946	2.40895e-06	2.30728e-05
87	3	3	29	33	16	82	0.535026	0.62544	3.3277e-06	6.21969e-06
88	10	10	117	141	37	922	0.0037437	5.58768	2.13196e-07	5.69479e-05
89	7	7	260	321	44	2449	5.01441e-07	14.5058	7.43351e-11	0.000148243
90	9	9	221	296	44	5435	1.42793e-13	29.5774	4.36215e-17	0.000305487
91	7	7	139	196	44	1227	0.000559437	7.48858	4.26616e-08	7.62582e-05
92	9	9	178	222	35	2195	3.41047e-06	12.5887	4.40492e-10	0.000129159
93	6	6	180	242	33	6734	2.65967e-16	35.8632	9.87959e-20	0.000371459
94	4	4	132	178	20	2580	6.31076e-07	14.2758	9.2851e-11	0.000147131
95	6	6	63	78	15	895	0.00638158	5.05434	3.31568e-07	5.19571e-05
96	5	5	76	92	19	825	0.00835195	4.78526	4.0948e-07	4.90281e-05
97	7	7	185	242	33	4828	4.43027e-12	26.1426	1.197e-15	0.000270187
98	13	13	345	487	45	7293	3.29983e-18	40.2527	1.3694e-21	0.00041499
99	6	6	47	49	29	33	0.621251	0.47602	2.80764e-06	4.51933e-06
100	9	8	257	342	49	6782	1.11116e-16	36.736	4.21856e-20	0.000379654
101	4	4	29	31	23	10	0.782172	0.24568	1.7843e-06	2.28121e-06
102	7	7	120	143	27	1523	0.000172461	8.66534	1.5348e-08	8.89939e-05
103	3	3	109	170	18	3690	2.30866e-09	19.8866	4.74793e-13	0.000205658
104	5	5	71	91	22	812	0.00898068	4.71268	4.33595e-07	4.82809e-05
105	3	3	118	161	19	2259	3.60936e-06	12.532	4.66026e-10	0.000129116
