name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P226A1	A1	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_31-Oct-2016_73663436260_foci_analysis_31-Oct-2016	363	 2.91	 3.97	303	 2.64	 3.41	795.75	380.80	 3.85	1762.28	 1.31	7113.59
P226A10	A10	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_31-Oct-2016_73663499950_foci_analysis_31-Oct-2016	227	 3.65	 4.79	198	 3.46	 4.39	1104.94	622.61	 4.52	2981.97	 1.29	11890.50
P226A2	A2	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_31-Oct-2016_73663438506_foci_analysis_31-Oct-2016	233	 3.17	 5.93	196	 2.81	 3.74	1168.40	709.06	 3.96	3246.63	 1.36	9996.17
P226A3	A3	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_31-Oct-2016_73663439936_foci_analysis_31-Oct-2016	498	 2.28	 3.32	430	 2.00	 2.73	834.14	413.88	 4.26	3329.55	 1.32	6578.01
P226A4	A4	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_31-Oct-2016_73663468610_foci_analysis_31-Oct-2016	274	 2.45	 3.68	229	 2.31	 3.35	903.15	408.31	 4.25	2444.36	 1.28	7482.42
P226A5	A5	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_31-Oct-2016_73663470221_foci_analysis_31-Oct-2016	317	 5.82	 8.34	264	 5.62	 7.31	959.35	534.66	 4.96	2184.51	 1.38	18767.44
P226A6	A6	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_31-Oct-2016_73663472811_foci_analysis_31-Oct-2016	254	 5.15	 9.22	228	 4.57	 6.12	1128.49	708.47	 4.51	2532.85	 1.39	25404.57
P226A7	A7	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_31-Oct-2016_73663474211_foci_analysis_31-Oct-2016	238	 2.71	 4.95	193	 2.82	 5.07	1299.04	597.42	 4.70	2056.72	 1.42	11226.80
P226A8	A8	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_31-Oct-2016_73663476425_foci_analysis_31-Oct-2016	275	 3.60	 5.35	225	 3.84	 5.41	936.55	481.48	 4.70	3601.75	 1.28	11450.44
P226A9	A9	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_31-Oct-2016_73663477145_foci_analysis_31-Oct-2016	162	 3.14	 5.30	132	 3.42	 5.05	902.76	490.31	 4.48	2358.74	 1.31	10077.76
P226B1	B1	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_31-Oct-2016_73663435984_foci_analysis_31-Oct-2016	328	 2.43	 3.70	285	 2.39	 3.39	1410.00	743.77	 4.23	2490.25	 1.26	10618.35
P226B10	B10	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	882CC	Mouse	Foci_processed_31-Oct-2016_73663477602_foci_analysis_31-Oct-2016	249	 2.65	 3.95	204	 2.60	 3.67	682.66	383.92	 4.44	2668.17	 1.31	6635.95
P226B2	B2	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	220CC	Mouse	Foci_processed_31-Oct-2016_73663438209_foci_analysis_31-Oct-2016	314	 3.09	 4.13	263	 2.97	 3.54	1165.19	720.85	 5.09	2474.95	 1.45	10693.10
P226B3	B3	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	247CC	Mouse	Foci_processed_31-Oct-2016_73663439787_foci_analysis_31-Oct-2016	171	 3.50	 5.37	142	 3.33	 4.40	808.41	352.29	 4.41	2101.30	 1.26	9895.69
P226B4	B4	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	226CC	Mouse	Foci_processed_31-Oct-2016_73663468442_foci_analysis_31-Oct-2016	199	 3.39	 5.11	173	 3.54	 5.20	955.04	462.35	 3.76	2397.93	 1.46	10460.98
P226B5	B5	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	236CC	Mouse	Foci_processed_31-Oct-2016_73663470014_foci_analysis_31-Oct-2016	244	 2.67	 5.74	198	 2.30	 3.43	1102.71	512.63	 3.97	2176.90	 1.34	8824.34
P226B6	B6	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	915CC	Mouse	Foci_processed_31-Oct-2016_73663472623_foci_analysis_31-Oct-2016	207	 2.60	 4.39	172	 2.38	 3.38	1026.61	466.61	 3.75	3290.03	 1.25	7698.51
P226B7	B7	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	251CC	Mouse	Foci_processed_31-Oct-2016_73663473997_foci_analysis_31-Oct-2016	233	 4.48	 5.97	187	 4.82	 6.16	1041.83	524.74	 4.59	2749.17	 1.30	16089.00
P226B8	B8	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	258CC	Mouse	Foci_processed_31-Oct-2016_73663475843_foci_analysis_31-Oct-2016	613	 2.77	 4.48	533	 2.83	 4.52	890.62	405.16	 5.21	1956.47	 1.32	8449.50
P226B9	B9	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	934CC	Mouse	Foci_processed_31-Oct-2016_73663476983_foci_analysis_31-Oct-2016	175	 5.23	 7.46	141	 4.78	 6.80	772.84	379.31	 4.34	2258.90	 1.33	13876.44
P226C1	C1	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	CBA f1	Mouse	Foci_processed_31-Oct-2016_73663435734_foci_analysis_31-Oct-2016	290	 2.04	 3.05	235	 1.94	 2.78	1420.23	822.70	 4.37	2979.95	 1.44	8432.98
P226C10	C10	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	922CC	Mouse	Foci_processed_31-Oct-2016_73663477436_foci_analysis_31-Oct-2016	191	 4.15	 5.74	159	 4.19	 5.53	949.41	436.58	 3.90	2714.33	 1.24	11759.50
P226C2	C2	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	263CC	Mouse	Foci_processed_31-Oct-2016_73663437942_foci_analysis_31-Oct-2016	301	 3.73	 4.45	243	 4.00	 4.31	1028.53	612.10	 4.79	2534.12	 1.33	12577.30
P226C3	C3	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	B6C3 m1	Mouse	Foci_processed_31-Oct-2016_73663439490_foci_analysis_31-Oct-2016	339	 2.49	 3.60	276	 2.50	 3.42	841.26	414.75	 4.39	2351.64	 1.29	6659.29
P226C4	C4	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	B6C3 m3	Mouse	Foci_processed_31-Oct-2016_73663468286_foci_analysis_31-Oct-2016	165	 3.31	 4.91	143	 3.38	 4.84	1023.17	502.30	 4.25	2338.34	 1.40	11060.90
P226C5	C5	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	208CC	Mouse	Foci_processed_31-Oct-2016_73663469863_foci_analysis_31-Oct-2016	157	 4.25	 5.86	136	 4.26	 6.04	900.42	401.94	 4.84	2443.93	 1.38	11378.55
P226C6	C6	P226	0.11	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	954CC	Mouse	Foci_processed_31-Oct-2016_73663472028_foci_analysis_31-Oct-2016	630	 3.21	 4.40	527	 3.11	 4.16	792.42	366.02	 4.39	2477.33	 1.22	8556.53
