name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P283A1	A1	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_23-Dec-2016_73668704249_foci_analysis_23-Dec-2016	790	 0.25	 0.69	645	 0.22	 0.60	368.37	261.15	 4.53	1462.17	 1.19	408.95
P283A10	A10	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_23-Dec-2016_73668781957_foci_analysis_23-Dec-2016	691	 0.34	 0.79	605	 0.33	 0.77	321.92	233.35	 6.04	1364.07	 1.42	590.95
P283A2	A2	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_23-Dec-2016_73668709166_foci_analysis_23-Dec-2016	745	 0.23	 0.70	638	 0.19	 0.62	354.43	253.27	 6.09	1273.94	 1.23	317.68
P283A3	A3	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_23-Dec-2016_73668714198_foci_analysis_23-Dec-2016	762	 0.39	 1.00	644	 0.33	 0.76	333.14	234.88	 5.79	1185.82	 1.23	554.88
P283A4	A4	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_23-Dec-2016_73668719491_foci_analysis_23-Dec-2016	764	 0.12	 0.40	651	 0.11	 0.39	299.57	217.69	 5.14	1105.00	 1.19	162.24
P283A5	A5	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_23-Dec-2016_73668724128_foci_analysis_23-Dec-2016	771	 0.13	 0.43	654	 0.09	 0.31	302.24	222.84	 5.34	1202.26	 1.20	131.66
P283A6	A6	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_23-Dec-2016_73668771208_foci_analysis_23-Dec-2016	790	 0.15	 0.47	679	 0.12	 0.39	316.40	229.26	 4.93	1345.24	 1.16	176.37
P283A7	A7	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_23-Dec-2016_73668774576_foci_analysis_23-Dec-2016	14	 0.00	 0.00	11	 0.00	 0.00	281.75	226.64	 2.79	2345.66	 1.46	 0.00
P283A8	A8	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_23-Dec-2016_73668777543_foci_analysis_23-Dec-2016	750	 0.19	 0.58	586	 0.20	 0.60	347.58	250.89	 5.06	1570.58	 1.28	351.38
P283A9	A9	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_23-Dec-2016_73668779786_foci_analysis_23-Dec-2016	748	 0.26	 0.84	608	 0.25	 0.68	336.09	240.15	 5.33	1300.27	 1.48	446.00
P283B1	B1	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_23-Dec-2016_73668703586_foci_analysis_23-Dec-2016	743	 0.36	 1.17	637	 0.27	 0.68	399.99	272.25	 5.73	1600.38	 1.23	530.62
P283B10	B10	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_23-Dec-2016_73668781299_foci_analysis_23-Dec-2016	619	 0.21	 0.67	518	 0.21	 0.67	327.35	255.05	 5.20	1367.80	 1.60	337.29
P283B2	B2	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_23-Dec-2016_73668708513_foci_analysis_23-Dec-2016	803	 0.20	 0.63	681	 0.18	 0.58	384.10	263.60	 4.42	1736.80	 1.18	324.69
P283B3	B3	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_23-Dec-2016_73668713554_foci_analysis_23-Dec-2016	776	 0.18	 0.62	620	 0.18	 0.63	311.08	226.31	 5.10	1053.49	 1.38	291.93
P283B4	B4	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_23-Dec-2016_73668718824_foci_analysis_23-Dec-2016	776	 0.14	 0.47	651	 0.12	 0.43	313.50	226.47	 5.43	1415.30	 1.17	196.61
P283B5	B5	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_23-Dec-2016_73668723490_foci_analysis_23-Dec-2016	757	 0.14	 0.43	635	 0.12	 0.42	307.59	228.44	 4.92	1274.97	 1.20	181.22
P283B6	B6	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_23-Dec-2016_73668770604_foci_analysis_23-Dec-2016	734	 0.24	 0.65	611	 0.22	 0.64	325.62	240.07	 4.99	1435.43	 1.26	399.64
P283B7	B7	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_23-Dec-2016_73668773951_foci_analysis_23-Dec-2016	764	 0.22	 0.92	627	 0.19	 0.56	344.15	246.69	 4.86	1392.87	 1.30	340.08
P283B8	B8	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_23-Dec-2016_73668776747_foci_analysis_23-Dec-2016	748	 0.30	 0.90	618	 0.29	 0.77	353.88	249.72	 5.04	1585.70	 1.38	549.57
P283B9	B9	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_23-Dec-2016_73668779025_foci_analysis_23-Dec-2016	719	 0.14	 0.54	609	 0.14	 0.54	323.32	243.47	 5.22	1437.79	 1.49	210.02
P283C1	C1	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_23-Dec-2016_73668702918_foci_analysis_23-Dec-2016	778	 0.37	 1.17	658	 0.30	 0.65	338.57	249.26	 5.27	1563.06	 1.24	470.27
P283C10	C10	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_23-Dec-2016_73668780575_foci_analysis_23-Dec-2016	744	 0.29	 3.47	659	 0.15	 0.46	298.75	239.59	 4.11	1466.77	 1.63	248.98
P283C2	C2	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_23-Dec-2016_73668707896_foci_analysis_23-Dec-2016	759	 0.33	 1.37	630	 0.25	 0.76	401.97	266.80	 4.49	1754.87	 1.23	429.52
P283C3	C3	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_23-Dec-2016_73668712928_foci_analysis_23-Dec-2016	650	 0.36	 0.86	559	 0.28	 0.70	351.34	242.69	 6.81	1245.52	 1.45	485.81
P283C4	C4	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_23-Dec-2016_73668718140_foci_analysis_23-Dec-2016	763	 0.43	 3.27	660	 0.27	 0.70	348.26	260.60	 6.04	1136.06	 1.34	469.85
P283C5	C5	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_23-Dec-2016_73668722855_foci_analysis_23-Dec-2016	770	 0.15	 0.70	656	 0.11	 0.41	271.21	207.28	 4.79	1036.90	 1.27	140.10
P283C6	C6	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_23-Dec-2016_73668769981_foci_analysis_23-Dec-2016	761	 0.15	 0.49	650	 0.13	 0.47	322.52	251.17	 4.46	1204.66	 1.31	213.63
P283C7	C7	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_23-Dec-2016_73668773381_foci_analysis_23-Dec-2016	698	 0.29	 0.73	572	 0.28	 0.71	352.47	239.58	 4.93	1334.36	 1.33	495.28
P283C8	C8	P283	0.1	X-ray	24 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_23-Dec-2016_73668776149_foci_analysis_23-Dec-2016	730	 0.15	 0.56	615	 0.13	 0.43	350.27	260.11	 4.39	1792.36	 1.39	193.51
