name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P239A1	A1	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_14-Nov-2016_73664803269_foci_analysis_14-Nov-2016	544	 1.77	 2.36	451	 1.65	 1.96	569.88	278.29	 5.90	1759.20	 1.34	5005.30
P239A10	A10	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_14-Nov-2016_73664838278_foci_analysis_14-Nov-2016	679	 1.07	 2.50	564	 0.91	 1.62	684.07	346.96	 5.35	2791.94	 1.29	3595.87
P239A2	A2	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_14-Nov-2016_73664807956_foci_analysis_14-Nov-2016	599	 0.90	 2.23	488	 0.75	 1.01	582.00	320.92	 4.76	2211.23	 1.25	2695.89
P239A3	A3	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_14-Nov-2016_73664812361_foci_analysis_14-Nov-2016	713	 1.02	 1.72	598	 0.94	 1.44	627.16	322.86	 4.67	2701.72	 1.20	2602.25
P239A4	A4	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_14-Nov-2016_73664816815_foci_analysis_14-Nov-2016	729	 0.74	 1.21	624	 0.68	 1.08	539.51	288.69	 4.97	3025.64	 1.14	2081.70
P239A5	A5	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_14-Nov-2016_73664821141_foci_analysis_14-Nov-2016	624	 1.03	 6.00	531	 0.74	 1.25	633.16	349.98	 4.74	2892.55	 1.23	2918.27
P239A6	A6	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_14-Nov-2016_73664825601_foci_analysis_14-Nov-2016	368	 1.40	 8.16	308	 0.70	 1.24	649.29	387.54	 4.92	2720.62	 1.41	2613.77
P239A7	A7	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_14-Nov-2016_73664829644_foci_analysis_14-Nov-2016	518	 1.24	 1.83	406	 1.08	 1.42	634.30	342.64	 5.47	1947.01	 1.44	3063.67
P239A8	A8	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_14-Nov-2016_73664834029_foci_analysis_14-Nov-2016	404	 1.69	 2.18	328	 1.57	 1.93	608.93	292.90	 4.96	2215.29	 1.43	3552.73
P239A9	A9	P239	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_14-Nov-2016_73664835707_foci_analysis_14-Nov-2016	702	 0.94	 1.71	610	 0.83	 1.51	595.44	325.70	 4.39	2879.66	 1.21	3008.80
