name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P282A1	A1	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_22-Dec-2016_73668640778_foci_analysis_22-Dec-2016	799	 0.14	 0.83	669	 0.09	 0.33	339.70	236.00	 4.61	1406.11	 1.19	181.26
P282A10	A10	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_22-Dec-2016_73668679740_foci_analysis_22-Dec-2016	768	 0.27	 0.91	659	 0.22	 0.55	561.13	384.82	 5.63	1912.85	 1.21	524.29
P282A2	A2	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_22-Dec-2016_73668645671_foci_analysis_22-Dec-2016	737	 0.11	 0.42	630	 0.10	 0.39	339.55	234.34	 5.62	1379.85	 1.23	179.19
P282A3	A3	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_22-Dec-2016_73668651067_foci_analysis_22-Dec-2016	772	 0.35	 1.50	665	 0.25	 0.66	368.17	257.04	 5.74	1342.58	 1.26	491.14
P282A4	A4	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_22-Dec-2016_73668656554_foci_analysis_22-Dec-2016	763	 0.14	 0.40	651	 0.12	 0.37	338.56	229.84	 5.49	1397.14	 1.25	216.26
P282A5	A5	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_22-Dec-2016_73668661791_foci_analysis_22-Dec-2016	770	 0.13	 0.46	651	 0.09	 0.34	369.10	250.34	 5.19	1760.15	 1.26	174.08
P282A6	A6	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_22-Dec-2016_73668666844_foci_analysis_22-Dec-2016	787	 0.13	 0.41	670	 0.11	 0.33	351.52	242.10	 5.22	1690.95	 1.30	191.46
P282A7	A7	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_22-Dec-2016_73668671346_foci_analysis_22-Dec-2016	25	 0.00	 0.00	19	 0.00	 0.00	288.98	233.52	 3.24	1849.00	 1.50	 0.00
P282A8	A8	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_22-Dec-2016_73668675758_foci_analysis_22-Dec-2016	782	 0.12	 0.42	626	 0.12	 0.37	350.43	241.10	 5.35	1539.14	 1.34	211.66
P282A9	A9	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_22-Dec-2016_73668677733_foci_analysis_22-Dec-2016	791	 0.20	 0.69	641	 0.18	 0.54	404.41	262.44	 5.44	1830.58	 1.27	372.80
P282B1	B1	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_22-Dec-2016_73668640098_foci_analysis_22-Dec-2016	740	 0.20	 1.28	641	 0.17	 0.53	359.93	246.98	 6.05	1462.61	 1.30	312.29
P282B10	B10	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_22-Dec-2016_73668679102_foci_analysis_22-Dec-2016	725	 0.14	 0.45	584	 0.13	 0.39	370.66	271.28	 5.08	1885.42	 1.31	232.93
P282B2	B2	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_22-Dec-2016_73668644998_foci_analysis_22-Dec-2016	811	 0.33	 2.62	701	 0.17	 0.68	415.91	314.10	 4.52	1392.52	 1.32	375.31
P282B3	B3	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_22-Dec-2016_73668650413_foci_analysis_22-Dec-2016	770	 0.11	 0.43	616	 0.08	 0.31	381.38	268.09	 5.12	1268.84	 1.29	153.31
P282B4	B4	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_22-Dec-2016_73668655898_foci_analysis_22-Dec-2016	760	 0.10	 0.33	651	 0.10	 0.32	358.23	244.22	 5.37	1824.51	 1.28	191.66
P282B5	B5	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_22-Dec-2016_73668661079_foci_analysis_22-Dec-2016	777	 0.13	 0.44	647	 0.13	 0.42	354.87	248.83	 5.39	1681.66	 1.36	228.84
P282B6	B6	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_22-Dec-2016_73668666149_foci_analysis_22-Dec-2016	807	 0.12	 0.41	689	 0.10	 0.35	364.35	255.16	 5.09	1792.38	 1.40	171.30
P282B7	B7	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_22-Dec-2016_73668670692_foci_analysis_22-Dec-2016	762	 0.23	 2.96	634	 0.09	 0.33	346.50	240.93	 5.10	1384.77	 1.47	148.89
P282B8	B8	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_22-Dec-2016_73668675082_foci_analysis_22-Dec-2016	793	 0.16	 0.49	655	 0.16	 0.48	404.73	261.46	 4.92	1910.88	 1.28	310.34
P282B9	B9	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_22-Dec-2016_73668677102_foci_analysis_22-Dec-2016	724	 0.24	 3.58	593	 0.11	 0.39	355.45	268.84	 5.27	1671.46	 1.28	172.64
P282C1	C1	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_22-Dec-2016_73668639433_foci_analysis_22-Dec-2016	767	 0.25	 0.59	658	 0.22	 0.52	371.77	260.46	 5.12	1873.25	 1.25	370.90
P282C10	C10	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_22-Dec-2016_73668678433_foci_analysis_22-Dec-2016	805	 0.19	 0.78	653	 0.15	 0.45	387.88	278.67	 4.25	2125.50	 1.28	326.44
P282C2	C2	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_22-Dec-2016_73668644398_foci_analysis_22-Dec-2016	727	 0.12	 0.49	612	 0.11	 0.37	326.85	230.37	 4.57	1411.63	 1.49	168.75
P282C3	C3	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_22-Dec-2016_73668649780_foci_analysis_22-Dec-2016	645	 0.26	 0.61	522	 0.24	 0.57	388.84	250.49	 6.89	1769.58	 1.39	422.35
P282C4	C4	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_22-Dec-2016_73668655170_foci_analysis_22-Dec-2016	781	 0.30	 1.28	674	 0.24	 0.53	389.27	260.23	 6.33	1698.19	 1.29	493.66
P282C5	C5	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_22-Dec-2016_73668660418_foci_analysis_22-Dec-2016	764	 0.11	 0.83	639	 0.07	 0.32	318.32	233.75	 4.98	1385.03	 1.46	109.86
P282C6	C6	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_22-Dec-2016_73668665508_foci_analysis_22-Dec-2016	782	 0.34	 5.11	673	 0.14	 0.76	357.87	267.33	 4.47	1772.14	 1.50	418.05
P282C7	C7	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_22-Dec-2016_73668670111_foci_analysis_22-Dec-2016	670	 0.12	 0.40	546	 0.12	 0.40	385.37	244.86	 5.40	1396.51	 1.49	229.49
P282C8	C8	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_22-Dec-2016_73668674464_foci_analysis_22-Dec-2016	755	 0.10	 0.36	619	 0.09	 0.32	361.12	266.23	 4.42	1998.36	 1.45	131.07
P282C9	C9	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	906CC	Mouse	Foci_processed_22-Dec-2016_73668676435_foci_analysis_22-Dec-2016	714	 0.21	 0.54	608	 0.18	 0.48	376.98	284.10	 5.18	1470.74	 1.44	335.91
P282D1	D1	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f	Mouse	Foci_processed_22-Dec-2016_73668638778_foci_analysis_22-Dec-2016	800	 0.13	 0.47	662	 0.12	 0.46	395.76	283.61	 4.55	1825.29	 1.20	230.45
P282D2	D2	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	260CC	Mouse	Foci_processed_22-Dec-2016_73668643729_foci_analysis_22-Dec-2016	788	 0.14	 0.53	667	 0.13	 0.51	342.01	236.17	 5.06	1514.54	 1.29	218.31
P282D3	D3	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA m1	Mouse	Foci_processed_22-Dec-2016_73668649071_foci_analysis_22-Dec-2016	734	 0.82	 9.40	629	 0.32	 0.77	451.26	270.65	 6.59	1725.42	 1.36	714.27
P282D4	D4	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA m2	Mouse	Foci_processed_22-Dec-2016_73668654443_foci_analysis_22-Dec-2016	745	 0.28	 0.70	634	 0.24	 0.67	399.44	240.22	 6.68	1635.19	 1.43	499.52
P282D5	D5	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	C57BL m3	Mouse	Foci_processed_22-Dec-2016_73668659751_foci_analysis_22-Dec-2016	775	 0.18	 2.01	677	 0.08	 0.31	303.55	224.43	 4.71	1502.24	 1.51	121.70
P282D6	D6	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f2	Mouse	Foci_processed_22-Dec-2016_73668664856_foci_analysis_22-Dec-2016	780	 0.08	 0.36	665	 0.07	 0.29	312.46	227.09	 5.15	1395.34	 1.41	114.63
P282D7	D7	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC m1	Mouse	Foci_processed_22-Dec-2016_73668669532_foci_analysis_22-Dec-2016	721	 0.16	 0.70	573	 0.15	 0.54	469.68	285.35	 4.68	1850.12	 1.41	288.11
P282D8	D8	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	251CC	Mouse	Foci_processed_22-Dec-2016_73668673797_foci_analysis_22-Dec-2016	739	 0.26	 0.61	648	 0.23	 0.57	402.38	287.81	 5.34	1696.76	 1.21	487.13
P282E1	E1	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC m1	Mouse	Foci_processed_22-Dec-2016_73668638200_foci_analysis_22-Dec-2016	747	 0.17	 0.58	601	 0.19	 0.61	472.20	277.25	 4.38	1704.85	 1.21	381.36
P282E2	E2	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC m2	Mouse	Foci_processed_22-Dec-2016_73668643389_foci_analysis_22-Dec-2016	381	 0.18	 0.50	315	 0.17	 0.48	362.44	235.85	 5.67	1242.36	 1.34	322.77
P282E3	E3	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	C3H m2	Mouse	Foci_processed_22-Dec-2016_73668648400_foci_analysis_22-Dec-2016	735	 0.15	 0.45	617	 0.14	 0.43	335.45	225.51	 6.31	1411.05	 1.25	250.67
P282E4	E4	P282	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA f2	Mouse	Foci_processed_22-Dec-2016_73668653759_foci_analysis_22-Dec-2016	750	 0.21	 1.00	650	 0.17	 0.47	357.40	229.45	 5.88	1369.68	 1.30	305.02
