name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P294A1	A1	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_31-Dec-2016_73669504532_foci_analysis_31-Dec-2016	801	 0.89	 2.40	674	 0.77	 1.09	334.28	243.52	 4.62	1663.07	 1.15	630.40
P294A10	A10	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_31-Dec-2016_73669554058_foci_analysis_31-Dec-2016	752	 1.82	 3.02	636	 1.70	 2.59	318.00	232.84	 5.77	1501.71	 1.21	1345.53
P294A2	A2	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_31-Dec-2016_73669509818_foci_analysis_31-Dec-2016	729	 0.65	 1.17	616	 0.58	 1.05	310.10	229.99	 5.92	1355.95	 1.25	421.85
P294A3	A3	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_31-Dec-2016_73669515608_foci_analysis_31-Dec-2016	754	 0.77	 1.33	646	 0.76	 1.30	303.58	228.80	 5.76	1409.69	 1.27	591.97
P294A4	A4	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_31-Dec-2016_73669521479_foci_analysis_31-Dec-2016	756	 0.67	 1.11	635	 0.66	 1.14	314.43	229.86	 5.35	1424.14	 1.22	489.79
P294A5	A5	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_31-Dec-2016_73669526872_foci_analysis_31-Dec-2016	765	 0.61	 2.08	641	 0.47	 1.00	312.05	233.11	 5.02	1551.97	 1.21	377.11
P294A6	A6	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_31-Dec-2016_73669532590_foci_analysis_31-Dec-2016	789	 0.68	 1.06	668	 0.68	 1.04	325.84	236.99	 5.15	1670.90	 1.13	557.42
P294A7	A7	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_31-Dec-2016_73669537566_foci_analysis_31-Dec-2016	164	 0.11	 0.53	136	 0.07	 0.26	259.21	228.74	 2.57	2353.67	 1.30	39.17
P294A8	A8	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_31-Dec-2016_73669549749_foci_analysis_31-Dec-2016	764	 0.84	 1.58	605	 0.84	 1.56	348.22	250.03	 4.90	1879.01	 1.22	766.64
P294A9	A9	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_31-Dec-2016_73669551916_foci_analysis_31-Dec-2016	727	 0.47	 1.33	556	 0.52	 1.22	368.13	287.80	 5.09	1501.89	 1.31	514.06
P294B1	B1	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_31-Dec-2016_73669503794_foci_analysis_31-Dec-2016	759	 0.96	 2.48	645	 0.86	 1.33	353.19	250.36	 6.05	1825.48	 1.18	815.46
P294B10	B10	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_31-Dec-2016_73669553324_foci_analysis_31-Dec-2016	748	 0.97	 2.18	586	 1.02	 2.13	319.56	246.38	 4.78	1764.26	 1.26	809.17
P294B2	B2	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_31-Dec-2016_73669509123_foci_analysis_31-Dec-2016	815	 0.61	 1.50	674	 0.48	 0.81	334.64	243.89	 4.29	2078.97	 1.15	406.08
P294B3	B3	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_31-Dec-2016_73669514888_foci_analysis_31-Dec-2016	759	 0.65	 2.49	621	 0.57	 1.09	321.70	238.49	 5.25	1260.96	 1.20	552.39
P294B4	B4	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_31-Dec-2016_73669520775_foci_analysis_31-Dec-2016	780	 0.91	 1.62	665	 0.83	 1.26	315.27	225.37	 5.37	1751.59	 1.19	600.81
P294B5	B5	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_31-Dec-2016_73669526130_foci_analysis_31-Dec-2016	773	 0.79	 4.05	667	 0.58	 0.98	301.36	229.54	 5.58	1383.54	 1.20	431.70
P294B6	B6	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_31-Dec-2016_73669531851_foci_analysis_31-Dec-2016	800	 0.63	 1.17	704	 0.54	 1.05	318.41	234.08	 4.68	1661.16	 1.17	418.04
P294B7	B7	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_31-Dec-2016_73669536892_foci_analysis_31-Dec-2016	764	 0.59	 1.47	620	 0.55	 1.30	300.67	227.51	 5.07	1272.06	 1.24	414.27
P294B8	B8	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_31-Dec-2016_73669548962_foci_analysis_31-Dec-2016	770	 0.92	 1.86	647	 0.86	 1.36	326.72	232.81	 5.52	1467.53	 1.21	814.23
P294B9	B9	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_31-Dec-2016_73669551216_foci_analysis_31-Dec-2016	720	 0.55	 0.99	576	 0.58	 1.03	297.75	234.91	 5.01	1430.13	 1.23	391.13
P294C1	C1	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_31-Dec-2016_73669503086_foci_analysis_31-Dec-2016	754	 1.04	 3.01	643	 0.84	 1.12	295.09	229.67	 5.22	1653.26	 1.24	566.55
P294C10	C10	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_31-Dec-2016_73669552590_foci_analysis_31-Dec-2016	789	 0.63	 1.41	658	 0.58	 1.30	286.90	234.02	 4.35	1518.97	 1.22	443.94
P294C2	C2	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_31-Dec-2016_73669508477_foci_analysis_31-Dec-2016	757	 0.52	 1.26	627	 0.49	 1.09	335.57	231.51	 4.53	1828.71	 1.26	403.63
P294C3	C3	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_31-Dec-2016_73669514208_foci_analysis_31-Dec-2016	620	 1.30	 1.87	517	 1.16	 1.73	344.98	235.83	 6.60	1839.75	 1.20	942.61
P294C4	C4	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_31-Dec-2016_73669520060_foci_analysis_31-Dec-2016	734	 1.14	 4.03	642	 0.95	 1.85	339.24	255.36	 6.30	1397.14	 1.17	904.07
P294C5	C5	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_31-Dec-2016_73669525458_foci_analysis_31-Dec-2016	754	 0.60	 1.31	637	 0.56	 1.31	304.63	227.00	 5.13	1441.36	 1.15	446.59
P294C6	C6	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_31-Dec-2016_73669531117_foci_analysis_31-Dec-2016	791	 0.59	 1.52	664	 0.52	 1.43	317.33	237.20	 5.23	1476.68	 1.18	417.30
P294C7	C7	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_31-Dec-2016_73669536251_foci_analysis_31-Dec-2016	717	 0.92	 1.73	582	 0.87	 1.61	344.90	233.03	 5.17	1483.64	 1.17	728.34
P294C8	C8	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_31-Dec-2016_73669540750_foci_analysis_31-Dec-2016	745	 0.50	 1.27	609	 0.47	 1.08	293.99	227.54	 4.44	1682.61	 1.22	308.83
P294C9	C9	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	906CC	Mouse	Foci_processed_31-Dec-2016_73669550477_foci_analysis_31-Dec-2016	720	 1.25	 4.30	618	 0.91	 1.34	328.32	254.07	 5.14	1854.99	 1.26	882.98
P294D1	D1	P294	0	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f	Mouse	Foci_processed_31-Dec-2016_73669502380_foci_analysis_31-Dec-2016	796	 0.87	 1.64	659	 0.75	 1.39	321.54	244.50	 4.71	1741.50	 1.18	587.89
