name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P256A1	A1	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_28-Nov-2016_73666291446_foci_analysis_28-Nov-2016	543	 0.89	 1.37	449	 0.79	 1.05	538.35	282.24	 5.40	1441.16	 1.28	2614.34
P256A10	A10	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_29-Nov-2016_73666335315_foci_analysis_29-Nov-2016	728	 0.92	 1.63	595	 0.86	 1.55	640.29	305.70	 5.59	2340.99	 1.22	3670.14
P256A2	A2	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_28-Nov-2016_73666295950_foci_analysis_28-Nov-2016	686	 1.06	 2.94	566	 0.78	 1.33	523.29	284.09	 5.15	1704.38	 1.16	2852.67
P256A3	A3	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_29-Nov-2016_73666301900_foci_analysis_29-Nov-2016	739	 0.83	 1.64	610	 0.70	 1.12	536.76	269.75	 4.73	2417.43	 1.14	2301.37
P256A4	A4	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_29-Nov-2016_73666308172_foci_analysis_29-Nov-2016	751	 1.08	 5.99	652	 0.81	 1.28	571.41	291.02	 5.16	2423.88	 1.11	2882.81
P256A5	A5	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_29-Nov-2016_73666312605_foci_analysis_29-Nov-2016	754	 0.87	 1.67	648	 0.75	 1.12	656.75	357.92	 5.01	2793.48	 1.12	3127.78
P256A6	A6	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_29-Nov-2016_73666317032_foci_analysis_29-Nov-2016	710	 0.71	 1.64	594	 0.64	 1.08	626.13	330.18	 5.03	2567.11	 1.17	2848.11
P256A7	A7	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_29-Nov-2016_73666321729_foci_analysis_29-Nov-2016	650	 0.99	 1.67	523	 0.86	 1.19	619.46	313.85	 5.48	1940.38	 1.20	2676.52
P256A8	A8	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_29-Nov-2016_73666326581_foci_analysis_29-Nov-2016	558	 0.91	 1.52	469	 0.84	 1.44	621.15	302.61	 4.81	2189.53	 1.25	2344.90
P256A9	A9	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_29-Nov-2016_73666328924_foci_analysis_29-Nov-2016	784	 0.79	 1.38	661	 0.71	 1.22	545.68	280.32	 4.30	2819.89	 1.10	2250.06
P256B1	B1	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	256CC	Mouse	Foci_processed_28-Nov-2016_73666290904_foci_analysis_28-Nov-2016	604	 1.01	 1.45	496	 0.95	 1.39	661.04	356.08	 4.98	2186.22	 1.19	3192.59
P256B10	B10	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	923CC	Mouse	Foci_processed_29-Nov-2016_73666334657_foci_analysis_29-Nov-2016	778	 0.83	 1.29	656	 0.82	 1.31	592.34	296.65	 4.39	2708.76	 1.10	2654.36
P256B2	B2	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	257CC	Mouse	Foci_processed_28-Nov-2016_73666295303_foci_analysis_28-Nov-2016	742	 0.67	 1.28	616	 0.59	 0.96	532.96	270.99	 5.11	2348.18	 1.17	1838.57
P256B3	B3	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	239CC	Mouse	Foci_processed_29-Nov-2016_73666301218_foci_analysis_29-Nov-2016	575	 0.95	 1.90	477	 0.92	 1.98	653.19	316.54	 5.34	2247.90	 1.14	3884.57
P256B4	B4	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f1	Mouse	Foci_processed_29-Nov-2016_73666307541_foci_analysis_29-Nov-2016	701	 0.64	 1.12	590	 0.54	 0.96	584.96	305.51	 5.25	2312.47	 1.14	1999.23
P256B5	B5	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	233CC	Mouse	Foci_processed_29-Nov-2016_73666312044_foci_analysis_29-Nov-2016	644	 0.92	 2.12	535	 0.73	 1.22	571.84	323.86	 4.96	2256.88	 1.25	3069.43
P256B6	B6	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	236CC	Mouse	Foci_processed_29-Nov-2016_73666316383_foci_analysis_29-Nov-2016	748	 0.68	 1.20	606	 0.58	 1.01	644.54	315.73	 4.96	2046.09	 1.13	2663.38
P256B7	B7	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	251CC	Mouse	Foci_processed_29-Nov-2016_73666321073_foci_analysis_29-Nov-2016	731	 0.88	 1.52	603	 0.79	 1.21	599.15	309.66	 5.03	2681.62	 1.14	3236.75
P256B8	B8	P256	0.5	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	907CC	Mouse	Foci_processed_29-Nov-2016_73666326014_foci_analysis_29-Nov-2016	656	 0.90	 1.33	546	 0.79	 1.15	573.46	295.64	 5.05	3114.28	 1.10	2988.41
