name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P223A1	A1	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_28-Oct-2016_73663138905_foci_analysis_28-Oct-2016	599	 0.96	 1.69	504	 1.01	 1.71	537.44	330.04	 4.48	2134.68	 1.35	2042.91
P223A10	A10	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_29-Oct-2016_73663204706_foci_analysis_29-Oct-2016	243	 2.54	 3.72	209	 2.38	 3.22	782.93	471.03	 3.78	2259.51	 1.51	6614.80
P223A2	A2	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_28-Oct-2016_73663142047_foci_analysis_28-Oct-2016	376	 2.15	 3.49	311	 2.13	 3.40	643.59	413.34	 4.86	1842.73	 1.45	4524.91
P223A3	A3	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_28-Oct-2016_73663144647_foci_analysis_28-Oct-2016	528	 1.41	 2.31	440	 1.36	 2.12	539.25	312.75	 5.13	1771.19	 1.34	3149.27
P223A4	A4	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_28-Oct-2016_73663146918_foci_analysis_28-Oct-2016	340	 1.56	 4.21	276	 1.41	 2.31	723.98	455.64	 4.54	1423.73	 1.42	3282.11
P223A5	A5	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_28-Oct-2016_73663149017_foci_analysis_28-Oct-2016	435	 3.82	 5.66	357	 3.71	 4.68	671.64	404.12	 5.27	1605.03	 1.38	8352.97
P223A6	A6	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_28-Oct-2016_73663152068_foci_analysis_28-Oct-2016	403	 2.09	 3.60	330	 2.08	 3.36	595.53	326.96	 4.32	1910.94	 1.30	3883.05
P223A7	A7	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_29-Oct-2016_73663200531_foci_analysis_29-Oct-2016	229	 1.50	 4.19	190	 1.34	 2.82	659.16	345.27	 5.52	1311.29	 1.44	3263.66
P223A8	A8	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_29-Oct-2016_73663203206_foci_analysis_29-Oct-2016	413	 2.13	 3.19	356	 2.10	 3.10	894.80	537.41	 4.14	2699.43	 1.34	6307.94
P223A9	A9	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_29-Oct-2016_73663204045_foci_analysis_29-Oct-2016	178	 1.98	 3.47	149	 1.89	 3.52	711.67	459.44	 3.41	1828.46	 1.92	5712.96
P223B1	B1	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_28-Oct-2016_73663138571_foci_analysis_28-Oct-2016	410	 1.26	 2.09	349	 1.23	 1.98	557.30	285.55	 3.99	1564.92	 1.29	2390.53
P223B10	B10	P223	0.11	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	882CC	Mouse	Foci_processed_29-Oct-2016_73663204514_foci_analysis_29-Oct-2016	243	 1.99	 7.43	216	 1.05	 1.97	596.45	363.78	 3.44	2131.49	 1.71	2498.29
